Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
30640	-3547568	-3547595	26.70812	0.00216072	0.00193212	0.0207608	0.00457171	0.0990813	0.0339691	0.0115348	0.0883711	0.0505889	0.0084465	0.162358	0.00390817	0.00184648	0.0171234	0.645263	0.0153134	0.00677287	0.0278224	0.00601483	2.60314e-06	0.0131775	0.00995231	0.00526991	0.112444	0.0195908	0.0076109	0.00823778	0.00562034	0.00542871	0.271604	0	0.228807	0.230205	0	0.269384	0.271604	0.228807	0.230205	0.269384	0.283543	0.216018	0.216335	0.284104	1.395174
30650	-3547574	-3547601	26.71953	0.00224508	0.00188925	0.0208029	0.00440671	0.0976089	0.0337093	0.011162	0.0884431	0.0504972	0.00862294	0.162534	0.00374754	0.00189804	0.0171987	0.646151	0.0150672	0.0071161	0.0279867	0.00595852	6.64712e-06	0.0131324	0.00970361	0.00496874	0.112883	0.0189955	0.00780732	0.00819129	0.00601155	0.00528675	0.27104	0	0.228333	0.229727	0	0.2709	0.27104	0.228333	0.229727	0.2709	0.283089	0.216487	0.216774	0.283649	1.394033
30660	-3547572	-3547599	26.69664	0.00210422	0.00200732	0.0209884	0.00439432	0.0976996	0.0339148	0.0115172	0.0886487	0.0508465	0.00876207	0.161673	0.00381483	0.00187134	0.0175045	0.647324	0.0152334	0.0066466	0.0279223	0.00580328	1.37279e-05	0.013233	0.00945257	0.00480979	0.113003	0.019593	0.00785665	0.00839264	0.00601155	0.00527995	0.270332	0	0.228983	0.229313	0	0.271373	0.270332	0.228983	0.229313	0.271373	0.283149	0.216321	0.21682	0.283709	1.396322
30670	-3547567	-3547594	26.74094	0.00212205	0.00189974	0.0206348	0.00442782	0.0990024	0.033789	0.0113731	0.0893757	0.0504166	0.00843922	0.162003	0.00387564	0.00176747	0.0174718	0.644125	0.0152377	0.00686173	0.02783	0.00576915	2.00361e-06	0.0131215	0.00975631	0.00520246	0.111459	0.0192613	0.00744809	0.00814186	0.00583897	0.00523924	0.2701	0	0.229103	0.229116	0	0.27168	0.2701	0.229103	0.229116	0.27168	0.283726	0.216147	0.216645	0.283481	1.391893
30680	-3547568	-3547594	26.73655	0.00222209	0.00192499	0.0209993	0.00467284	0.0986355	0.0337559	0.0115818	0.0884173	0.0501373	0.00861005	0.16238	0.00379462	0.00181763	0.0173219	0.641967	0.0153858	0.00648226	0.0280974	0.00601128	7.07959e-07	0.0133272	0.00991209	0.00502686	0.112647	0.0194263	0.00797322	0.00837402	0.0060586	0.00536913	0.270538	0	0.229474	0.229488	0	0.2705	0.270538	0.229474	0.229488	0.2705	0.283816	0.215898	0.216714	0.283571	1.392331
30690	-3547569	-3547595	26.70329	0.00220734	0.00184105	0.0207425	0.00473756	0.0991478	0.0334867	0.0113918	0.0886071	0.0507386	0.00849066	0.161811	0.00368154	0.00194444	0.0172128	0.646696	0.0154213	0.00691539	0.0274424	0.00593074	7.07959e-07	0.0130061	0.010024	0.00523612	0.112489	0.0195421	0.00754487	0.00811211	0.00606477	0.00519005	0.270602	0	0.229246	0.22992	0	0.270231	0.270602	0.229246	0.22992	0.270231	0.283962	0.216009	0.216313	0.283716	1.395657
30700	-3547565	-3547592	26.69194	0.00215619	0.00199282	0.0208087	0.00471508	0.0990098	0.0337855	0.0112967	0.0897433	0.0505583	0.00850698	0.161569	0.00391137	0.00188036	0.0174237	0.64608	0.0154213	0.00655106	0.0279367	0.00606689	4.78825e-06	0.013027	0.00986435	0.00512172	0.112585	0.0193182	0.00787926	0.00813493	0.00612884	0.00531424	0.270567	0	0.229217	0.23002	0	0.270196	0.270567	0.229217	0.23002	0.270196	0.283987	0.21603	0.216336	0.283647	1.396792
30710	-3547564	-3547591	26.6783	0.00212469	0.00184208	0.0210418	0.00472048	0.0987271	0.0338206	0.0113455	0.0882478	0.0506627	0.00859262	0.162197	0.00390965	0.00181113	0.0176834	0.648114	0.0153732	0.0067211	0.0275873	0.00581847	1.16701e-05	0.0130699	0.00992587	0.00512184	0.113054	0.0195493	0.00779098	0.00806383	0.00583235	0.00539535	0.270009	0	0.229168	0.230378	0	0.270445	0.270009	0.229168	0.230378	0.270445	0.283987	0.21603	0.216336	0.283647	1.398156
30720	-3547567	-3547593	26.72869	0.00218124	0.00188367	0.0208754	0.0047022	0.0982989	0.0338674	0.0113455	0.0888102	0.0497092	0.00840316	0.162943	0.0037778	0.00188629	0.0174034	0.644281	0.0151651	0.00661002	0.027666	0.00582912	1.74607e-07	0.013374	0.00962266	0.0050794	0.112841	0.0194687	0.00746694	0.00816569	0.00603002	0.00543082	0.270185	0	0.229555	0.229359	0	0.270902	0.270185	0.229555	0.229359	0.270902	0.283793	0.215882	0.216872	0.283453	1.393118
30730	-3547575	-3547602	26.74001	0.00204615	0.00175605	0.0206524	0.00485559	0.097464	0.0343389	0.0113382	0.0891846	0.0499397	0.00856442	0.161578	0.00394835	0.0018845	0.0176597	0.644102	0.0152955	0.00676858	0.0279099	0.00592568	1.11692e-05	0.0129026	0.00960449	0.00515291	0.112294	0.019297	0.00761966	0.00841522	0.0061339	0.0053424	0.270151	0	0.229526	0.22933	0	0.270992	0.270151	0.229526	0.22933	0.270992	0.283793	0.215882	0.216872	0.283453	1.391985
30740	-3547568	-3547595	26.74283	0.00217727	0.00178331	0.0207915	0.00461531	0.0984154	0.0337116	0.0114123	0.089264	0.0502065	0.00851735	0.161162	0.00384501	0.00184367	0.0178944	0.64293	0.0154638	0.00651428	0.0280518	0.0058671	1.98539e-06	0.0131098	0.00951925	0.0053353	0.113085	0.0193495	0.00770563	0.00818945	0.00562977	0.00531023	0.271469	0	0.229112	0.228916	0	0.270503	0.271469	0.229112	0.228916	0.270503	0.283566	0.216509	0.216699	0.283226	1.391703
30750	-3547572	-3547598	26.73978	0.00217658	0.00190822	0.0212769	0.00480444	0.0989779	0.0338891	0.0113649	0.0883349	0.0501039	0.00866172	0.161858	0.00398209	0.00182583	0.0175181	0.643193	0.015749	0.00678933	0.0273753	0.00580278	4.00652e-05	0.012902	0.00945301	0.00500929	0.112785	0.0194606	0.00744808	0.0081452	0.00583436	0.00533932	0.271469	0	0.229112	0.228916	0	0.270503	0.271469	0.229112	0.228916	0.270503	0.283641	0.216426	0.216756	0.283176	1.392008
30760	-3547565	-3547592	26.73739	0.00217658	0.00185188	0.0210606	0.00453069	0.0980148	0.0337969	0.0113731	0.0878834	0.0507836	0.00850317	0.161764	0.00390087	0.00186146	0.0174644	0.644179	0.0154186	0.00668317	0.0277602	0.00589286	4.00652e-05	0.0128934	0.00979404	0.0052305	0.112606	0.0195645	0.00802739	0.00802859	0.00601262	0.00515133	0.271043	0	0.228752	0.230128	0	0.270078	0.271043	0.228752	0.230128	0.270078	0.283681	0.215937	0.216787	0.283595	1.392247
30770	-3547566	-3547592	26.7468	0.00228919	0.00190108	0.0208725	0.00481793	0.0985383	0.0337921	0.0114985	0.0885194	0.0500263	0.00854441	0.16128	0.00387128	0.00181432	0.0170162	0.64311	0.0153486	0.00665321	0.0278477	0.00595392	3.41657e-06	0.0131604	0.00969582	0.00510396	0.112945	0.0193138	0.00760291	0.00845662	0.00590359	0.00542445	0.271043	0	0.228752	0.230128	0	0.270078	0.271043	0.228752	0.230128	0.270078	0.282948	0.216029	0.216879	0.284144	1.391306
30780	-3547575	-3547601	26.77104	0.00226765	0.00185187	0.0207627	0.00453152	0.0992552	0.0336316	0.0114985	0.0887923	0.0497582	0.00834209	0.161198	0.00400491	0.00180143	0.0174239	0.643077	0.0153486	0.00659259	0.0274038	0.0057094	1.00614e-05	0.0130676	0.00971008	0.00520552	0.111071	0.0194547	0.00766104	0.00820135	0.005839	0.00541129	0.270833	0	0.228874	0.230168	0	0.270125	0.270833	0.228874	0.230168	0.270125	0.283667	0.215985	0.216261	0.284086	1.388883
30790	-3547567	-3547594	26.7171	0.00210174	0.00199531	0.0210797	0.00458979	0.0982767	0.0338305	0.0113094	0.0895363	0.0503603	0.00859631	0.161406	0.00384383	0.00186814	0.0176991	0.645548	0.015402	0.0067411	0.0277724	0.00583238	3.32083e-05	0.0127906	0.00938733	0.0051621	0.112378	0.0194456	0.00774323	0.00816252	0.00613027	0.00525573	0.270978	0	0.228997	0.230292	0	0.269733	0.270978	0.228997	0.230292	0.269733	0.283831	0.215534	0.216386	0.28425	1.394277
30800	-3547575	-3547602	26.7075	0.00208479	0.00188658	0.0212509	0.00467156	0.0981611	0.0338409	0.0118989	0.0886607	0.0504635	0.00845325	0.162819	0.00384205	0.00192584	0.0175461	0.645091	0.0153757	0.00679563	0.0276027	0.00600415	2.60452e-05	0.0131968	0.00949642	0.00506782	0.112931	0.0189896	0.00746622	0.00820082	0.00599993	0.00548662	0.271004	0	0.228814	0.230425	0	0.269758	0.271004	0.228814	0.230425	0.269758	0.283831	0.215534	0.216386	0.28425	1.395236
30810	-3547568	-3547594	26.68833	0.00220582	0.0018777	0.0207242	0.00469575	0.0981502	0.0342054	0.0116843	0.0886802	0.0510699	0.00833205	0.16152	0.0038928	0.00183188	0.0177474	0.647195	0.0154873	0.00685678	0.0278389	0.00588544	5.70233e-05	0.0132574	0.00958759	0.00514298	0.11277	0.0193682	0.0076855	0.00820023	0.00584633	0.00535658	0.271625	0	0.229338	0.228662	0	0.270376	0.271625	0.229338	0.228662	0.270376	0.283728	0.215817	0.216308	0.284148	1.397153
30820	-3547566	-3547593	26.72844	0.00216964	0.00195462	0.0209779	0.00436264	0.098265	0.0337442	0.0113762	0.0893254	0.0504086	0.00862483	0.161289	0.0039007	0.00179758	0.0173643	0.644032	0.0155296	0.00690522	0.0280638	0.0058907	2.0867e-06	0.0130298	0.0100326	0.00504453	0.112761	0.0194151	0.0076855	0.00796886	0.00605757	0.00516279	0.271318	0	0.22908	0.228404	0	0.271198	0.271318	0.22908	0.228404	0.271198	0.283718	0.215809	0.2163	0.284173	1.393142
30830	-3547571	-3547598	26.70673	0.00231792	0.00186833	0.0207414	0.00456698	0.0982722	0.0332054	0.0113972	0.0885677	0.0507422	0.00852684	0.161904	0.00373169	0.00180416	0.0172456	0.646844	0.0152537	0.00683052	0.028344	0.00589232	3.71883e-06	0.0130732	0.00988306	0.00507231	0.113093	0.0192087	0.00774952	0.00814309	0.00591739	0.0051137	0.2699	0	0.228762	0.230095	0	0.271244	0.2699	0.228762	0.230095	0.271244	0.283929	0.216071	0.216563	0.283437	1.395313
30840	-3547576	-3547603	26.71186	0.00210025	0.00200234	0.0209194	0.00452595	0.0986492	0.0339093	0.0114049	0.0881516	0.0505231	0.00829946	0.161904	0.00380376	0.00195114	0.0176076	0.646383	0.0154487	0.00653457	0.028802	0.00590084	9.60534e-06	0.0128394	0.00990622	0.00508187	0.111573	0.0193536	0.00780684	0.00819861	0.0058428	0.00536823	0.270962	0	0.229662	0.228188	0	0.271188	0.270962	0.229662	0.228188	0.271188	0.283737	0.216602	0.216415	0.283245	1.394801
30850	-3547570	-3547596	26.71098	0.00217004	0.00185931	0.0206423	0.00472674	0.0984742	0.0336573	0.0114495	0.0885787	0.050968	0.00873129	0.161488	0.00380125	0.00185068	0.0173038	0.647127	0.0153315	0.00706796	0.0276079	0.00591975	1.69483e-05	0.0131004	0.00962183	0.00491927	0.112272	0.019335	0.00770767	0.00790465	0.00583603	0.00541852	0.270518	0	0.228989	0.22842	0	0.272072	0.270518	0.228989	0.22842	0.272072	0.283737	0.216602	0.216415	0.283245	1.394888
30860	-3547567	-3547594	26.72182	0.00221072	0.00198002	0.0212128	0.00453241	0.0982937	0.0342347	0.0113796	0.0889458	0.0508067	0.00842897	0.162088	0.00377774	0.00184697	0.0173229	0.645106	0.0154154	0.00668805	0.0275479	0.0057572	2.96579e-05	0.0128339	0.00994602	0.00497429	0.112351	0.0190769	0.00750713	0.00822053	0.00590479	0.0053836	0.270583	0	0.228611	0.229538	0	0.271268	0.270583	0.228611	0.229538	0.271268	0.283737	0.216602	0.216415	0.283245	1.393804
30870	-3547566	-3547593	26.72299	0.00213822	0.00197136	0.0209379	0.00438882	0.0983141	0.0336146	0.0111239	0.0888903	0.0508994	0.00845024	0.161762	0.00369854	0.0019159	0.0176187	0.644371	0.0154611	0.00673004	0.0277228	0.0058887	7.77574e-06	0.0131922	0.00966417	0.00522425	0.112545	0.0194178	0.00786836	0.00839798	0.00613099	0.0053403	0.270433	0	0.228989	0.22922	0	0.271358	0.270433	0.228989	0.22922	0.271358	0.283739	0.216599	0.216416	0.283246	1.393687
30880	-3547573	-3547599	26.76466	0.00213822	0.00177678	0.0210179	0.00469423	0.09863	0.0334236	0.0116017	0.0884458	0.0501077	0.0084948	0.160797	0.00399813	0.0018952	0.0170617	0.643503	0.0157028	0.00664045	0.0274627	0.00589975	9.93721e-06	0.0131629	0.00968969	0.00479339	0.112139	0.0194178	0.00764828	0.00830259	0.00586547	0.00519902	0.270542	0	0.229081	0.229312	0	0.271064	0.270542	0.229081	0.229312	0.271064	0.283673	0.216221	0.216366	0.283741	1.38952
30890	-3547568	-3547595	26.74879	0.00212276	0.00185334	0.0208461	0.00462123	0.0978926	0.0339439	0.0115771	0.0889219	0.0504696	0.0083372	0.161313	0.00379419	0.00177679	0.0172653	0.642312	0.0157904	0.00663568	0.0277715	0.00581653	5.25993e-05	0.0133526	0.00960135	0.00505237	0.112966	0.0198354	0.00764828	0.00812614	0.00603262	0.00537806	0.270978	0	0.228508	0.229014	0	0.271501	0.270978	0.228508	0.229014	0.271501	0.283673	0.216221	0.216366	0.283741	1.391107
30900	-3547567	-3547594	26.72279	0.00212226	0.00182762	0.0210033	0.00464493	0.0979894	0.0337809	0.0112749	0.087989	0.0504978	0.00840642	0.161508	0.00384262	0.00186791	0.0175715	0.646019	0.0157638	0.00639955	0.0277043	0.00599165	6.52417e-06	0.0127655	0.0098446	0.00538401	0.1132	0.0194406	0.00756386	0.00812614	0.00593389	0.00523682	0.270575	0	0.229115	0.22892	0	0.27139	0.270575	0.229115	0.22892	0.27139	0.283611	0.216239	0.216384	0.283765	1.393707
30910	-3547563	-3547590	26.72669	0.00222521	0.00198041	0.0208347	0.00463484	0.0983158	0.0339885	0.0116633	0.0887095	0.0504953	0.00877231	0.161405	0.00387459	0.00182103	0.0172625	0.644294	0.0153311	0.00693331	0.0278423	0.00582393	4.9071e-06	0.0131294	0.00980501	0.00499282	0.112563	0.0192217	0.00789127	0.00822745	0.00593389	0.00533979	0.271322	0	0.229748	0.228978	0	0.269951	0.271322	0.229748	0.228978	0.269951	0.283301	0.216002	0.217242	0.283455	1.393318
30920	-3547565	-3547591	26.72238	0.00229205	0.00176613	0.0207436	0.00476859	0.0988321	0.0339685	0.0113331	0.0884669	0.0501442	0.00854792	0.161578	0.00377387	0.00182555	0.0174437	0.646161	0.0154473	0.00671619	0.0276595	0.00593243	1.23719e-05	0.0130943	0.00978463	0.0050878	0.112085	0.0193475	0.00778016	0.00814076	0.00590276	0.00511262	0.270889	0	0.229381	0.228613	0	0.271118	0.270889	0.229381	0.228613	0.271118	0.283619	0.215907	0.217146	0.283329	1.393748
30930	-3547562	-3547589	26.72816	0.00212269	0.00187462	0.0208991	0.00457774	0.0989915	0.0342351	0.0113826	0.0886565	0.0504931	0.00837445	0.162168	0.00391848	0.00189571	0.0172797	0.644354	0.0154673	0.00668392	0.0275141	0.00579258	6.83762e-06	0.0132244	0.00967253	0.00496089	0.11227	0.0191617	0.00784997	0.00811105	0.00587972	0.00535145	0.271515	0	0.229298	0.229141	0	0.270046	0.271515	0.229298	0.229141	0.270046	0.283397	0.215738	0.216976	0.28389	1.39317
30940	-3547568	-3547595	26.69841	0.00214222	0.00189309	0.0206008	0.00471138	0.0992552	0.0337608	0.0114966	0.0894312	0.0502906	0.00859078	0.16182	0.00396687	0.00185489	0.017758	0.645053	0.0158038	0.00659586	0.0278798	0.00594135	1.33163e-06	0.0132371	0.00950197	0.00484036	0.113265	0.0193423	0.00767652	0.0082725	0.00587357	0.00528783	0.271693	0	0.228792	0.229292	0	0.270223	0.271693	0.228792	0.229292	0.270223	0.283333	0.215916	0.216926	0.283825	1.396145
30950	-3547571	-3547598	26.73708	0.00216304	0.00182045	0.0209976	0.00465843	0.0985865	0.0339235	0.0114328	0.0892112	0.0501073	0.00826675	0.161976	0.00397159	0.00179176	0.0172655	0.643136	0.0155203	0.00650107	0.0279247	0.00603741	1.28091e-06	0.0132952	0.00948414	0.00492786	0.113121	0.0193423	0.00761319	0.00787594	0.00603776	0.00528783	0.271699	0	0.228796	0.228109	0	0.271396	0.271699	0.228796	0.228109	0.271396	0.283137	0.215876	0.216776	0.284211	1.392278
30960	-3547577	-3547604	26.68946	0.00227518	0.0019124	0.0206248	0.00468816	0.0990214	0.0338751	0.0110317	0.0882457	0.0505262	0.00879754	0.162826	0.00373409	0.00172911	0.0175421	0.646854	0.0155333	0.00664366	0.0278215	0.00608696	3.46989e-05	0.0134838	0.00966005	0.00498486	0.112259	0.0192422	0.00785893	0.00833427	0.00604871	0.00536479	0.271233	0	0.229287	0.22843	0	0.27105	0.271233	0.229287	0.22843	0.27105	0.283082	0.215834	0.216928	0.284156	1.397041
30970	-3547568	-3547595	26.71826	0.00215904	0.00187806	0.0211796	0.00456451	0.0979257	0.0336892	0.0114983	0.0893732	0.0513666	0.00848547	0.161831	0.00377861	0.00181789	0.0174919	0.644467	0.0154511	0.00669791	0.0278728	0.00600065	3.50956e-05	0.0130094	0.00979078	0.00498937	0.112314	0.0192582	0.00788478	0.00826456	0.00600533	0.005081	0.271233	0	0.229287	0.22843	0	0.27105	0.271233	0.229287	0.22843	0.27105	0.283082	0.215834	0.216928	0.284156	1.394161
30980	-3547567	-3547594	26.68866	0.00211738	0.00196906	0.0211002	0.00476057	0.0983	0.0336465	0.0116458	0.0889567	0.050329	0.00849698	0.16208	0.00387037	0.00182313	0.0174075	0.647884	0.0157691	0.00657159	0.0276634	0.00573963	4.17772e-05	0.0127524	0.00982052	0.00510245	0.112783	0.0193631	0.00755469	0.00825782	0.00605749	0.00525617	0.270839	0	0.229411	0.228553	0	0.271197	0.270839	0.229411	0.228553	0.271197	0.283636	0.216257	0.216435	0.283672	1.39712
30990	-3547567	-3547594	26.72658	0.00216182	0.00193233	0.0207355	0.00459845	0.0982565	0.0337756	0.0115599	0.0883397	0.0508619	0.00820642	0.161449	0.00403398	0.0017994	0.0175499	0.644713	0.015505	0.00676948	0.0282238	0.00601928	2.56596e-06	0.0130765	0.00965698	0.00501091	0.112903	0.0193504	0.00742569	0.00814855	0.00597772	0.0052851	0.270699	0	0.229455	0.228597	0	0.271249	0.270699	0.229455	0.228597	0.271249	0.283847	0.21606	0.216211	0.283882	1.393328
31000	-3547567	-3547594	26.70837	0.00215603	0.00180522	0.0209128	0.00472373	0.0982332	0.0340596	0.0113083	0.0886159	0.0508207	0.00866918	0.161603	0.00384481	0.0018909	0.0174758	0.646351	0.0155854	0.00688685	0.0274171	0.00617474	1.87932e-05	0.0131477	0.009576	0.00500901	0.112581	0.0191553	0.00770766	0.00817791	0.00614901	0.0050933	0.270666	0	0.229428	0.228573	0	0.271333	0.270666	0.229428	0.228573	0.271333	0.283142	0.216272	0.216424	0.284162	1.395149
31010	-3547567	-3547593	26.70064	0.00211001	0.00195749	0.0208448	0.00458917	0.0984414	0.0337983	0.0114899	0.0885984	0.0508916	0.00867713	0.16212	0.00387201	0.00175165	0.0174016	0.647106	0.0155749	0.00656333	0.0276654	0.00601654	1.31562e-05	0.0131448	0.00969053	0.00487285	0.112543	0.0191817	0.00742729	0.00831412	0.00591018	0.00535553	0.270666	0	0.229428	0.228573	0	0.271333	0.270666	0.229428	0.228573	0.271333	0.283647	0.216658	0.216809	0.282885	1.395922
31020	-3547571	-3547598	26.74661	0.00217153	0.0019033	0.0206154	0.0047584	0.0981999	0.0340319	0.0115496	0.0885537	0.050543	0.00849992	0.162661	0.00369662	0.00185263	0.0172532	0.641477	0.0155166	0.00677443	0.0276654	0.00612934	4.9804e-06	0.0131583	0.00980332	0.00485734	0.112891	0.019775	0.00766528	0.00815158	0.00579935	0.00536644	0.270145	0	0.229852	0.229193	0	0.27081	0.270145	0.229852	0.229193	0.27081	0.283755	0.216359	0.216892	0.282993	1.391325
31030	-3547564	-3547590	26.73131	0.00213421	0.00196597	0.0209037	0.00461167	0.0986714	0.0337378	0.0114995	0.0884415	0.0503603	0.00840963	0.160567	0.00382028	0.00187288	0.0173142	0.645204	0.0155638	0.00682775	0.0276714	0.0058624	4.38937e-05	0.0133012	0.00979029	0.00516035	0.112381	0.0194246	0.00781867	0.00823474	0.00597016	0.00529122	0.27042	0	0.230223	0.22827	0	0.271086	0.27042	0.230223	0.22827	0.271086	0.283413	0.217006	0.216089	0.283492	1.392855
31040	-3547573	-3547600	26.73516	0.0021642	0.00201442	0.0207431	0.00450585	0.098036	0.0338805	0.0111079	0.0883838	0.0500313	0.00868142	0.160458	0.00374146	0.00184893	0.017287	0.646636	0.0152269	0.00662884	0.0280031	0.00575909	3.50428e-05	0.0131244	0.00962924	0.00512749	0.112949	0.0196271	0.00758388	0.00794443	0.00612496	0.00518686	0.26997	0	0.22984	0.229556	0	0.270634	0.26997	0.22984	0.229556	0.270634	0.283194	0.216838	0.216694	0.283274	1.39247
31050	-3547570	-3547596	26.67758	0.00208215	0.00197225	0.020917	0.00450585	0.0980164	0.0338932	0.0113626	0.0895096	0.0504571	0.00852608	0.161279	0.00405566	0.0017819	0.0173565	0.648279	0.0154107	0.00682542	0.0280109	0.00604126	5.09874e-06	0.0133813	0.00970814	0.00513124	0.112828	0.0194737	0.00787164	0.00820549	0.00590873	0.00543203	0.26997	0	0.22984	0.229556	0	0.270634	0.26997	0.22984	0.229556	0.270634	0.283382	0.216982	0.216176	0.283461	1.398228
31060	-3547566	-3547593	26.72339	0.00214192	0.00192591	0.0209202	0.00469165	0.0981434	0.0339391	0.0116964	0.0878139	0.0503133	0.00847174	0.161158	0.00386998	0.00186137	0.0176937	0.646285	0.0155669	0.00656322	0.0275077	0.00586258	2.2174e-06	0.0132417	0.00997266	0.00494426	0.112344	0.0195699	0.00769619	0.00807092	0.00597984	0.00539886	0.271413	0	0.229385	0.229103	0	0.270099	0.271413	0.229385	0.229103	0.270099	0.283382	0.216982	0.216176	0.283461	1.393647
31070	-3547567	-3547593	26.71569	0.00220844	0.00192716	0.0210135	0.00493455	0.0984749	0.0339326	0.0112345	0.0886915	0.0502384	0.00844876	0.161733	0.00379414	0.00188294	0.0175537	0.645514	0.0151086	0.00669814	0.0278775	0.00586769	1.21075e-05	0.0129096	0.00967553	0.00534885	0.112496	0.019598	0.00766014	0.00834677	0.00589142	0.00534465	0.271666	0	0.229011	0.229159	0	0.270165	0.271666	0.229011	0.229159	0.270165	0.283382	0.216982	0.216176	0.283461	1.394418
31080	-3547570	-3547597	26.71757	0.00223575	0.00193015	0.0207462	0.00456606	0.0980826	0.0337075	0.0114016	0.0893875	0.0496852	0.00864394	0.162035	0.00369152	0.0017413	0.0175755	0.6453	0.0151348	0.00691661	0.0278949	0.0060202	3.87086e-07	0.0133485	0.00975468	0.0051652	0.112519	0.0195303	0.0077582	0.00807214	0.00592542	0.00545913	0.270177	0	0.229024	0.229836	0	0.270964	0.270177	0.229024	0.229836	0.270964	0.283382	0.216982	0.216176	0.283461	1.394229
31090	-3547564	-3547591	26.6978	0.00228599	0.00196572	0.0209291	0.00459568	0.0991297	0.034108	0.0114839	0.0891287	0.0502021	0.00853627	0.161223	0.00383236	0.0017803	0.0172734	0.64708	0.015475	0.00698385	0.0277885	0.0058314	2.64625e-06	0.012945	0.00967966	0.00511323	0.112382	0.0194408	0.00773917	0.00808067	0.00595004	0.00524035	0.270177	0	0.229024	0.229836	0	0.270964	0.270177	0.229024	0.229836	0.270964	0.283246	0.217023	0.216217	0.283515	1.396207
31100	-3547565	-3547592	26.73999	0.00215046	0.00190856	0.0208696	0.00467807	0.098616	0.0341037	0.0113524	0.089412	0.0501641	0.00835403	0.161562	0.00388038	0.00188238	0.0170967	0.642818	0.015221	0.0066768	0.0275859	0.005849	1.81265e-05	0.0131206	0.00966573	0.00512478	0.112868	0.0195495	0.00799374	0.00815259	0.00596282	0.0053507	0.270967	0	0.229425	0.229289	0	0.270319	0.270967	0.229425	0.229289	0.270319	0.283525	0.216577	0.216965	0.282933	1.391987
31110	-3547562	-3547589	26.73397	0.00215447	0.00190856	0.0209129	0.00466291	0.0983056	0.0333963	0.011332	0.0889852	0.0506634	0.00833722	0.162269	0.00376942	0.00186934	0.0173942	0.643966	0.0154383	0.006778	0.0277017	0.00593365	4.63515e-06	0.0130088	0.009522	0.00524593	0.112764	0.0192431	0.00762256	0.00824372	0.00600188	0.00515539	0.270663	0	0.229796	0.228759	0	0.270782	0.270663	0.229796	0.228759	0.270782	0.283525	0.216577	0.216965	0.282933	1.392589
31120	-3547565	-3547592	26.74611	0.00226706	0.00179586	0.0208364	0.00453976	0.0981005	0.0339086	0.0112784	0.0883896	0.0499229	0.00866513	0.161424	0.00382273	0.0018613	0.0174129	0.644781	0.0155043	0.00670481	0.0278389	0.00594007	1.68786e-05	0.0130749	0.00984255	0.00511049	0.112394	0.0191688	0.00780034	0.00812555	0.0056901	0.00515711	0.270151	0	0.229957	0.22892	0	0.270972	0.270151	0.229957	0.22892	0.270972	0.283149	0.216691	0.217079	0.283081	1.391375
31130	-3547564	-3547591	26.73041	0.00211549	0.0019867	0.0209317	0.00450258	0.0993051	0.0340855	0.0112952	0.0884331	0.0504811	0.0086098	0.161563	0.00383005	0.00183229	0.0177536	0.643481	0.015275	0.006727	0.0279152	0.00588013	8.87316e-06	0.0130044	0.00965818	0.00500148	0.112394	0.0193507	0.00792749	0.00814857	0.00602953	0.0054191	0.27083	0	0.228893	0.229496	0	0.270781	0.27083	0.228893	0.229496	0.270781	0.282837	0.216452	0.216142	0.284568	1.392945
31140	-3547565	-3547592	26.7399	0.00213931	0.00199275	0.0206588	0.00449602	0.0985538	0.0335609	0.0115888	0.0890113	0.050431	0.0085681	0.161621	0.00393363	0.0018038	0.0174871	0.644267	0.0153028	0.00660962	0.0276184	0.00579121	8.00878e-07	0.0131397	0.00973736	0.00501016	0.112092	0.0195281	0.00772424	0.0081248	0.00610382	0.00510031	0.27112	0	0.228728	0.22923	0	0.270922	0.27112	0.228728	0.22923	0.270922	0.282845	0.216458	0.216148	0.284549	1.391996
31150	-3547567	-3547594	26.71503	0.00207708	0.00188724	0.0207749	0.00462437	0.0984453	0.0340534	0.0114305	0.0887838	0.0508129	0.00840334	0.161502	0.00378056	0.00176008	0.0176676	0.645844	0.0154175	0.00677304	0.0279087	0.00577255	6.26628e-05	0.0128112	0.00986732	0.00495689	0.112345	0.0194627	0.00773039	0.00837806	0.00577728	0.00537396	0.270696	0	0.228861	0.229363	0	0.27108	0.270696	0.228861	0.229363	0.27108	0.282721	0.216363	0.216491	0.284425	1.394483
