
RevBayes version (1.1.1)
Build from development (rapture-649-g20534c) on Sun Apr 11 23:30:45 CDT 2021

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/combined_evidence_fbd_clean.Rev")
   Processing file "scripts/combined_evidence_fbd_clean.Rev"
   Successfully read one character matrix from file 'data/nuclear.nex'
   Successfully read one character matrix from file 'data/morpho_clean.nex'
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Could not compute lnProb for node fbd_tree.
   (Canis_edwardii[&index=23]:24.865707,((((((Canis_me...

   Drawing new initial states ...
   Could not compute lnProb for node fbd_tree.
   ((Canis_latrans[&index=23]:0.187010,Canis_mosbachen...

   Drawing new initial states ...
   Could not compute lnProb for node fbd_tree.
   ((((Canis_adustus[&index=23]:2.156601,Canis_edwardi...

   Drawing new initial states ...

   Running MCMC simulation
   This simulation runs 2 independent replicates.
   The simulator uses 30 different moves in a random move schedule with 73 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
16900       |   -2.60305e+06   |    -2.6021e+06   |       -950.251   |       1.840077   |       1.840077   |       28.59559   |   01:13:32   |   06:01:34   |
17000       |   -2.60306e+06   |    -2.6021e+06   |       -958.675   |       1.839984   |       1.839984   |       28.36712   |   01:13:58   |   06:01:07   |
17100       |   -2.60307e+06   |    -2.6021e+06   |       -967.233   |       1.838637   |       1.838637   |        23.0229   |   01:14:24   |   06:00:41   |
17200       |   -2.60307e+06   |   -2.60211e+06   |       -966.149   |       1.840745   |       1.840745   |       24.51274   |   01:14:51   |   06:00:19   |
17300       |   -2.60306e+06   |    -2.6021e+06   |       -956.702   |       1.840745   |       1.840745   |       27.89772   |   01:15:18   |   05:59:57   |
17400       |   -2.60307e+06   |   -2.60211e+06   |       -960.377   |       1.848251   |       1.848251   |       22.95725   |   01:15:43   |   05:59:26   |
17500       |   -2.60306e+06   |    -2.6021e+06   |       -960.917   |       1.847641   |       1.847641   |       29.36532   |   01:16:09   |   05:58:59   |
17600       |   -2.60307e+06   |   -2.60211e+06   |       -961.547   |       1.856104   |       1.856104   |       20.59113   |   01:16:36   |   05:58:37   |
17700       |   -2.60306e+06   |    -2.6021e+06   |       -954.692   |       1.863447   |       1.863447   |       13.30782   |   01:17:01   |   05:58:06   |
17800       |   -2.60308e+06   |   -2.60212e+06   |       -956.419   |        1.86244   |        1.86244   |       20.89118   |   01:17:26   |   05:57:35   |
17900       |   -2.60306e+06   |   -2.60211e+06   |       -953.917   |       1.867104   |       1.867104   |       22.03806   |   01:17:52   |   05:57:08   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
18000       |   -2.60307e+06   |   -2.60211e+06   |       -957.683   |       1.873192   |       1.873192   |          16.86   |   01:18:18   |   05:56:42   |
18100       |   -2.60306e+06   |   -2.60211e+06   |       -954.114   |       1.861376   |       1.861376   |       22.35568   |   01:18:43   |   05:56:10   |
18200       |   -2.60309e+06   |   -2.60211e+06   |       -973.446   |       1.861456   |       1.861456   |        24.1966   |   01:19:09   |   05:55:44   |
18300       |   -2.60307e+06   |   -2.60211e+06   |       -964.564   |       1.857921   |       1.857921   |       25.77635   |   01:19:34   |   05:55:13   |
18400       |   -2.60307e+06   |   -2.60211e+06   |       -960.891   |       1.872576   |       1.872576   |       28.48615   |   01:20:00   |   05:54:46   |
18500       |   -2.60307e+06   |   -2.60211e+06   |       -957.593   |       1.872188   |       1.872188   |       17.66337   |   01:20:27   |   05:54:24   |
18600       |   -2.60307e+06   |   -2.60211e+06   |       -959.353   |       1.867643   |       1.867643   |       23.22142   |   01:20:52   |   05:53:54   |
18700       |   -2.60306e+06   |   -2.60211e+06   |       -957.541   |       1.865248   |       1.865248   |       25.12718   |   01:21:17   |   05:53:23   |
18800       |   -2.60306e+06   |   -2.60211e+06   |       -951.748   |       1.860484   |       1.860484   |       17.89977   |   01:21:42   |   05:52:52   |
18900       |   -2.60306e+06   |   -2.60211e+06   |        -947.23   |       1.856137   |       1.856137   |       22.56174   |   01:22:08   |   05:52:26   |
19000       |   -2.60306e+06   |   -2.60211e+06   |       -951.867   |       1.869291   |       1.869291   |       18.75431   |   01:22:33   |   05:51:55   |
19100       |   -2.60306e+06   |    -2.6021e+06   |       -958.646   |       1.872768   |       1.872768   |       23.53337   |   01:22:58   |   05:51:24   |
19200       |   -2.60307e+06   |   -2.60211e+06   |       -961.635   |       1.872768   |       1.872768   |       21.56057   |   01:23:23   |   05:50:54   |
19300       |   -2.60307e+06   |   -2.60211e+06   |       -958.996   |       1.875468   |       1.875468   |       12.37454   |   01:23:49   |   05:50:27   |
19400       |   -2.60306e+06   |   -2.60211e+06   |       -954.744   |       1.881791   |       1.881791   |        18.7847   |   01:24:14   |   05:49:57   |
19500       |   -2.60307e+06   |   -2.60211e+06   |       -963.925   |       1.886056   |       1.886056   |       25.12161   |   01:24:40   |   05:49:31   |
19600       |   -2.60306e+06   |    -2.6021e+06   |       -956.926   |       1.874236   |       1.874236   |        29.9449   |   01:25:06   |   05:49:05   |
19700       |   -2.60307e+06   |    -2.6021e+06   |       -969.836   |       1.875787   |       1.875787   |       27.50134   |   01:25:31   |   05:48:34   |
19800       |   -2.60307e+06   |   -2.60211e+06   |       -962.234   |       1.880821   |       1.880821   |       14.62657   |   01:25:56   |   05:48:04   |
19900       |   -2.60307e+06   |   -2.60211e+06   |       -964.293   |       1.877224   |       1.877224   |       24.95236   |   01:26:22   |   05:47:38   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
20000       |   -2.60307e+06   |    -2.6021e+06   |       -966.488   |       1.874312   |       1.874312   |       24.38269   |   01:26:48   |   05:47:12   |
20100       |   -2.60308e+06   |   -2.60211e+06   |       -974.269   |       1.873371   |       1.873371   |       29.59086   |   01:27:15   |   05:46:49   |
20200       |   -2.60307e+06   |   -2.60211e+06   |       -958.843   |       1.887056   |       1.887056   |        19.3134   |   01:27:41   |   05:46:23   |
20300       |   -2.60306e+06   |   -2.60211e+06   |       -952.055   |       1.876078   |       1.876078   |       15.53596   |   01:28:06   |   05:45:53   |
20400       |   -2.60307e+06   |   -2.60211e+06   |       -965.866   |       1.876078   |       1.876078   |       28.66054   |   01:28:31   |   05:45:23   |
20500       |   -2.60308e+06   |   -2.60211e+06   |       -973.401   |       1.873514   |       1.873514   |       24.58872   |   01:28:57   |   05:44:57   |
20600       |   -2.60307e+06   |    -2.6021e+06   |       -967.629   |       1.880882   |       1.880882   |       24.86069   |   01:29:24   |   05:44:34   |
20700       |   -2.60306e+06   |   -2.60211e+06   |       -958.029   |       1.885339   |       1.885339   |       9.950166   |   01:29:50   |   05:44:08   |
20800       |   -2.60308e+06   |   -2.60211e+06   |       -968.628   |       1.888694   |       1.888694   |       26.59987   |   01:30:17   |   05:43:46   |
20900       |   -2.60306e+06   |    -2.6021e+06   |       -962.497   |       1.888239   |       1.888239   |       27.61632   |   01:30:43   |   05:43:20   |
21000       |   -2.60307e+06   |    -2.6021e+06   |       -966.977   |       1.892126   |       1.892126   |       25.12467   |   01:31:09   |   05:42:53   |
21100       |   -2.60308e+06   |   -2.60212e+06   |       -958.157   |         1.9052   |         1.9052   |       28.11837   |   01:31:35   |   05:42:27   |
21200       |   -2.60306e+06   |    -2.6021e+06   |       -954.252   |       1.906804   |       1.906804   |       20.29291   |   01:32:00   |   05:41:57   |
21300       |   -2.60307e+06   |   -2.60211e+06   |       -963.767   |       1.907439   |       1.907439   |       20.53309   |   01:32:25   |   05:41:27   |
21400       |   -2.60307e+06   |   -2.60211e+06   |       -965.555   |        1.89705   |        1.89705   |       22.88507   |   01:32:52   |   05:41:05   |
21500       |   -2.60307e+06   |   -2.60211e+06   |       -957.959   |       1.911232   |       1.911232   |       18.39631   |   01:33:18   |   05:40:39   |
21600       |   -2.60307e+06   |   -2.60211e+06   |       -961.925   |       1.901396   |       1.901396   |       26.15634   |   01:33:45   |   05:40:16   |
21700       |   -2.60308e+06   |   -2.60211e+06   |       -972.328   |       1.897814   |       1.897814   |       29.63795   |   01:34:11   |   05:39:50   |
21800       |   -2.60306e+06   |    -2.6021e+06   |       -958.083   |       1.895077   |       1.895077   |       28.50074   |   01:34:37   |   05:39:24   |
21900       |   -2.60307e+06   |   -2.60211e+06   |       -959.237   |       1.906919   |       1.906919   |       21.96503   |   01:35:04   |   05:39:01   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
22000       |   -2.60306e+06   |    -2.6021e+06   |       -953.646   |       1.914802   |       1.914802   |       27.44216   |   01:35:31   |   05:38:39   |
22100       |   -2.60307e+06   |   -2.60211e+06   |        -956.82   |       1.919836   |       1.919836   |        27.3444   |   01:35:56   |   05:38:09   |
22200       |   -2.60306e+06   |    -2.6021e+06   |       -952.946   |       1.928261   |       1.928261   |       21.15233   |   01:36:23   |   05:37:46   |
22300       |   -2.60306e+06   |    -2.6021e+06   |       -959.659   |       1.928234   |       1.928234   |       28.48996   |   01:36:50   |   05:37:23   |
22400       |   -2.60307e+06   |    -2.6021e+06   |       -963.829   |       1.934269   |       1.934269   |       26.77957   |   01:37:17   |   05:37:01   |
22500       |   -2.60307e+06   |   -2.60211e+06   |       -965.069   |       1.935263   |       1.935263   |       22.91369   |   01:37:44   |   05:36:38   |
22600       |   -2.60307e+06   |   -2.60211e+06   |       -960.584   |       1.944065   |       1.944065   |       28.88147   |   01:38:11   |   05:36:15   |
22700       |   -2.60306e+06   |   -2.60211e+06   |        -957.81   |       1.946812   |       1.946812   |       17.77043   |   01:38:37   |   05:35:49   |
22800       |   -2.60307e+06   |   -2.60211e+06   |       -959.177   |       1.939276   |       1.939276   |       24.22215   |   01:39:04   |   05:35:26   |
22900       |   -2.60307e+06   |    -2.6021e+06   |       -966.771   |       1.940397   |       1.940397   |       16.31554   |   01:39:30   |   05:34:59   |
23000       |   -2.60306e+06   |   -2.60211e+06   |       -955.406   |        1.95268   |        1.95268   |        24.7103   |   01:39:55   |   05:34:30   |
23100       |   -2.60306e+06   |   -2.60211e+06   |        -959.14   |       1.937529   |       1.937529   |       18.50828   |   01:40:21   |   05:34:03   |
23200       |   -2.60306e+06   |   -2.60211e+06   |       -954.542   |       1.939332   |       1.939332   |        18.6918   |   01:40:46   |   05:33:34   |
23300       |   -2.60307e+06   |   -2.60211e+06   |       -963.097   |        1.94471   |        1.94471   |       17.07975   |   01:41:12   |   05:33:08   |
23400       |   -2.60306e+06   |    -2.6021e+06   |       -955.195   |       1.947737   |       1.947737   |       19.33219   |   01:41:38   |   05:32:41   |
23500       |   -2.60307e+06   |   -2.60211e+06   |       -963.316   |       1.949122   |       1.949122   |       21.57975   |   01:42:04   |   05:32:15   |
23600       |   -2.60307e+06   |    -2.6021e+06   |       -962.209   |       1.951356   |       1.951356   |       22.91143   |   01:42:31   |   05:31:52   |
23700       |   -2.60306e+06   |   -2.60211e+06   |       -955.689   |       1.945629   |       1.945629   |       15.21861   |   01:42:56   |   05:31:23   |
23800       |   -2.60307e+06   |   -2.60211e+06   |       -964.324   |       1.958343   |       1.958343   |       29.12634   |   01:43:21   |   05:30:53   |
23900       |   -2.60307e+06   |   -2.60211e+06   |       -964.353   |       1.971505   |       1.971505   |       19.14878   |   01:43:47   |   05:30:27   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
24000       |   -2.60307e+06   |    -2.6021e+06   |       -965.884   |       1.955888   |       1.955888   |       28.30084   |   01:44:13   |   05:30:01   |
24100       |   -2.60307e+06   |    -2.6021e+06   |       -962.075   |       1.957115   |       1.957115   |       29.58405   |   01:44:39   |   05:29:34   |
24200       |   -2.60306e+06   |    -2.6021e+06   |       -958.015   |       1.954185   |       1.954185   |       27.54095   |   01:45:05   |   05:29:08   |
24300       |   -2.60306e+06   |    -2.6021e+06   |        -956.13   |       1.956132   |       1.956132   |       23.28542   |   01:45:31   |   05:28:42   |
24400       |   -2.60307e+06   |    -2.6021e+06   |       -965.471   |       1.956597   |       1.956597   |       28.29495   |   01:45:57   |   05:28:16   |
24500       |   -2.60306e+06   |    -2.6021e+06   |       -954.649   |       1.967089   |       1.967089   |       17.00618   |   01:46:23   |   05:27:50   |
24600       |   -2.60307e+06   |    -2.6021e+06   |        -963.56   |       1.959886   |       1.959886   |       25.07497   |   01:46:49   |   05:27:23   |
24700       |   -2.60306e+06   |    -2.6021e+06   |       -956.192   |       1.956866   |       1.956866   |       19.70524   |   01:47:14   |   05:26:54   |
24800       |   -2.60306e+06   |    -2.6021e+06   |       -953.629   |       1.957722   |       1.957722   |       25.67645   |   01:47:40   |   05:26:28   |
24900       |   -2.60305e+06   |    -2.6021e+06   |       -951.272   |       1.966243   |       1.966243   |       17.70589   |   01:48:06   |   05:26:02   |
25000       |   -2.60307e+06   |   -2.60211e+06   |       -963.423   |        1.95964   |        1.95964   |       18.24833   |   01:48:32   |   05:25:36   |
25100       |   -2.60306e+06   |    -2.6021e+06   |       -958.863   |       1.970993   |       1.970993   |       24.20162   |   01:48:58   |   05:25:09   |
25200       |   -2.60307e+06   |   -2.60211e+06   |       -962.684   |       1.964844   |       1.964844   |       25.15775   |   01:49:23   |   05:24:40   |
25300       |   -2.60307e+06   |   -2.60211e+06   |       -958.418   |       1.953658   |       1.953658   |       23.96928   |   01:49:48   |   05:24:11   |
25400       |   -2.60307e+06   |   -2.60211e+06   |       -958.855   |       1.961132   |       1.961132   |       15.07844   |   01:50:14   |   05:23:45   |
25500       |   -2.60307e+06   |    -2.6021e+06   |       -962.589   |       1.954196   |       1.954196   |       26.95848   |   01:50:40   |   05:23:19   |
25600       |   -2.60306e+06   |   -2.60211e+06   |       -955.725   |       1.954422   |       1.954422   |       15.26807   |   01:51:05   |   05:22:50   |
25700       |   -2.60307e+06   |    -2.6021e+06   |       -962.983   |       1.963129   |       1.963129   |       25.47717   |   01:51:31   |   05:22:24   |
25800       |   -2.60307e+06   |   -2.60211e+06   |       -960.725   |       1.949726   |       1.949726   |       28.47786   |   01:51:56   |   05:21:55   |
25900       |   -2.60306e+06   |    -2.6021e+06   |       -957.619   |       1.946611   |       1.946611   |       20.49529   |   01:52:21   |   05:21:26   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
26000       |   -2.60306e+06   |    -2.6021e+06   |       -960.869   |       1.944977   |       1.944977   |       17.88304   |   01:52:47   |   05:20:59   |
26100       |   -2.60306e+06   |    -2.6021e+06   |       -959.128   |       1.939432   |       1.939432   |       29.36692   |   01:53:12   |   05:20:30   |
26200       |   -2.60307e+06   |    -2.6021e+06   |       -970.086   |       1.942904   |       1.942904   |       23.16014   |   01:53:40   |   05:20:10   |
26300       |   -2.60307e+06   |    -2.6021e+06   |       -961.045   |       1.948143   |       1.948143   |       22.37462   |   01:54:06   |   05:19:44   |
26400       |   -2.60307e+06   |   -2.60211e+06   |       -959.097   |       1.953207   |       1.953207   |        27.1781   |   01:54:32   |   05:19:18   |
26500       |   -2.60306e+06   |   -2.60211e+06   |       -955.598   |       1.961559   |       1.961559   |       28.71972   |   01:54:57   |   05:18:49   |
26600       |   -2.60306e+06   |   -2.60211e+06   |        -954.31   |       1.940456   |       1.940456   |       24.52307   |   01:55:23   |   05:18:23   |
26700       |   -2.60307e+06   |   -2.60211e+06   |       -957.136   |       1.925829   |       1.925829   |       27.07379   |   01:55:48   |   05:17:54   |
26800       |   -2.60306e+06   |   -2.60211e+06   |       -957.049   |       1.932804   |       1.932804   |        27.6458   |   01:56:14   |   05:17:28   |
26900       |   -2.60306e+06   |    -2.6021e+06   |        -957.21   |        1.94422   |        1.94422   |       23.20624   |   01:56:39   |   05:16:59   |
27000       |   -2.60306e+06   |   -2.60211e+06   |       -957.177   |       1.959319   |       1.959319   |       27.19594   |   01:57:05   |   05:16:33   |
27100       |   -2.60306e+06   |    -2.6021e+06   |       -958.656   |       1.959352   |       1.959352   |       21.82985   |   01:57:31   |   05:16:07   |
27200       |   -2.60306e+06   |    -2.6021e+06   |       -958.657   |       1.970851   |       1.970851   |       23.73618   |   01:57:56   |   05:15:38   |
27300       |   -2.60307e+06   |   -2.60211e+06   |       -962.102   |       1.958162   |       1.958162   |       27.43498   |   01:58:21   |   05:15:09   |
27400       |   -2.60307e+06   |   -2.60211e+06   |       -959.559   |       1.974516   |       1.974516   |       22.01605   |   01:58:48   |   05:14:46   |
27500       |   -2.60307e+06   |    -2.6021e+06   |       -966.054   |       1.960122   |       1.960122   |       23.76902   |   01:59:14   |   05:14:20   |
27600       |   -2.60306e+06   |   -2.60211e+06   |       -947.839   |       1.971209   |       1.971209   |       28.46406   |   01:59:40   |   05:13:54   |
27700       |   -2.60308e+06   |   -2.60211e+06   |       -968.891   |        1.95929   |        1.95929   |        24.8249   |   02:00:05   |   05:13:25   |
27800       |   -2.60307e+06   |   -2.60211e+06   |       -961.498   |       1.975354   |       1.975354   |       26.73522   |   02:00:31   |   05:12:59   |
27900       |   -2.60308e+06   |   -2.60211e+06   |        -974.04   |       1.968451   |       1.968451   |       22.98466   |   02:00:57   |   05:12:33   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
28000       |   -2.60307e+06   |   -2.60211e+06   |       -960.299   |       1.973477   |       1.973477   |       29.00645   |   02:01:24   |   05:12:10   |
28100       |   -2.60307e+06   |   -2.60211e+06   |       -961.452   |       1.969733   |       1.969733   |        24.2016   |   02:01:50   |   05:11:44   |
28200       |   -2.60307e+06   |   -2.60211e+06   |       -960.359   |       1.974558   |       1.974558   |       29.26974   |   02:02:15   |   05:11:15   |
28300       |   -2.60306e+06   |    -2.6021e+06   |        -959.04   |       1.966003   |       1.966003   |       28.37702   |   02:02:40   |   05:10:47   |
28400       |   -2.60307e+06   |   -2.60211e+06   |       -960.398   |       1.979262   |       1.979262   |       23.24393   |   02:03:06   |   05:10:21   |
28500       |   -2.60308e+06   |   -2.60211e+06   |       -969.358   |       1.975246   |       1.975246   |       27.86762   |   02:03:33   |   05:09:57   |
28600       |   -2.60308e+06   |    -2.6021e+06   |       -972.085   |       1.980146   |       1.980146   |       23.33315   |   02:03:58   |   05:09:28   |
28700       |   -2.60307e+06   |    -2.6021e+06   |       -967.184   |       1.971384   |       1.971384   |       23.81379   |   02:04:25   |   05:09:05   |
28800       |   -2.60307e+06   |   -2.60211e+06   |       -964.047   |       1.971384   |       1.971384   |       24.68824   |   02:04:51   |   05:08:39   |
28900       |   -2.60307e+06   |   -2.60211e+06   |       -963.179   |       1.955095   |       1.955095   |       28.66792   |   02:05:16   |   05:08:10   |
29000       |   -2.60307e+06   |   -2.60211e+06   |       -956.689   |       1.959736   |       1.959736   |       22.19681   |   02:05:42   |   05:07:44   |
29100       |   -2.60308e+06   |   -2.60211e+06   |       -966.075   |       1.961819   |       1.961819   |       20.52079   |   02:06:08   |   05:07:18   |
29200       |   -2.60306e+06   |   -2.60211e+06   |       -958.263   |       1.943295   |       1.943295   |       19.67723   |   02:06:34   |   05:06:52   |
29300       |   -2.60307e+06   |   -2.60211e+06   |       -962.134   |       1.947098   |       1.947098   |       28.67871   |   02:07:00   |   05:06:26   |
29400       |   -2.60307e+06   |   -2.60211e+06   |       -963.834   |       1.954281   |       1.954281   |       24.20945   |   02:07:25   |   05:05:58   |
29500       |   -2.60307e+06   |    -2.6021e+06   |       -962.736   |       1.943717   |       1.943717   |       20.84477   |   02:07:51   |   05:05:32   |
29600       |   -2.60305e+06   |    -2.6021e+06   |       -950.108   |       1.948989   |       1.948989   |       20.93447   |   02:08:16   |   05:05:04   |
29700       |   -2.60306e+06   |   -2.60211e+06   |       -958.667   |       1.945383   |       1.945383   |       21.27917   |   02:08:42   |   05:04:38   |
29800       |   -2.60306e+06   |    -2.6021e+06   |       -951.505   |       1.955578   |       1.955578   |       16.39942   |   02:09:07   |   05:04:09   |
29900       |   -2.60307e+06   |   -2.60211e+06   |       -967.086   |       1.973095   |       1.973095   |       23.42149   |   02:09:32   |   05:03:41   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
30000       |   -2.60307e+06   |   -2.60211e+06   |        -961.29   |       1.953198   |       1.953198   |       24.15277   |   02:09:59   |   05:03:17   |
30100       |   -2.60308e+06   |   -2.60211e+06   |       -972.102   |       1.946424   |       1.946424   |       26.73336   |   02:10:25   |   05:02:51   |
30200       |   -2.60307e+06   |   -2.60211e+06   |       -960.006   |       1.952143   |       1.952143   |       25.42465   |   02:10:50   |   05:02:23   |
30300       |   -2.60306e+06   |   -2.60211e+06   |       -957.183   |         1.9442   |         1.9442   |       29.52192   |   02:11:16   |   05:01:57   |
30400       |   -2.60307e+06   |   -2.60211e+06   |       -958.349   |       1.955962   |       1.955962   |       27.08259   |   02:11:42   |   05:01:31   |
30500       |   -2.60307e+06   |   -2.60211e+06   |       -966.701   |       1.947908   |       1.947908   |       28.99814   |   02:12:08   |   05:01:05   |
30600       |   -2.60306e+06   |   -2.60211e+06   |       -956.137   |       1.946363   |       1.946363   |       28.54846   |   02:12:34   |   05:00:39   |
30700       |   -2.60307e+06   |    -2.6021e+06   |       -966.839   |       1.958569   |       1.958569   |       25.54271   |   02:12:59   |   05:00:11   |
30800       |   -2.60307e+06   |   -2.60211e+06   |       -960.888   |       1.944724   |       1.944724   |       18.87065   |   02:13:25   |   04:59:45   |
30900       |   -2.60306e+06   |    -2.6021e+06   |       -956.788   |       1.949173   |       1.949173   |       28.43305   |   02:13:51   |   04:59:19   |
31000       |   -2.60306e+06   |   -2.60211e+06   |       -953.208   |       1.948519   |       1.948519   |       17.81662   |   02:14:16   |   04:58:51   |
31100       |   -2.60306e+06   |   -2.60211e+06   |       -954.262   |       1.948688   |       1.948688   |       13.67756   |   02:14:41   |   04:58:22   |
31200       |   -2.60307e+06   |   -2.60211e+06   |       -961.752   |       1.946485   |       1.946485   |       15.58462   |   02:15:06   |   04:57:54   |
31300       |   -2.60306e+06   |    -2.6021e+06   |       -963.503   |       1.944685   |       1.944685   |       26.39002   |   02:15:32   |   04:57:28   |
31400       |   -2.60306e+06   |    -2.6021e+06   |       -959.073   |       1.944383   |       1.944383   |       27.94834   |   02:15:58   |   04:57:02   |
31500       |   -2.60307e+06   |    -2.6021e+06   |        -962.13   |       1.944751   |       1.944751   |       21.42889   |   02:16:25   |   04:56:39   |
31600       |   -2.60306e+06   |    -2.6021e+06   |       -961.699   |       1.942768   |       1.942768   |        23.9251   |   02:16:51   |   04:56:13   |
31700       |   -2.60308e+06   |   -2.60211e+06   |       -971.167   |       1.942768   |       1.942768   |       28.49265   |   02:17:18   |   04:55:49   |
31800       |   -2.60307e+06   |    -2.6021e+06   |       -966.413   |        1.94785   |        1.94785   |       26.89245   |   02:17:44   |   04:55:23   |
31900       |   -2.60307e+06   |    -2.6021e+06   |       -964.844   |       1.942821   |       1.942821   |       28.34555   |   02:18:10   |   04:54:57   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
32000       |   -2.60307e+06   |    -2.6021e+06   |       -969.773   |       1.945666   |       1.945666   |       25.14198   |   02:18:37   |   04:54:33   |
32100       |   -2.60307e+06   |    -2.6021e+06   |       -965.399   |       1.947096   |       1.947096   |       25.73807   |   02:19:03   |   04:54:07   |
32200       |   -2.60307e+06   |    -2.6021e+06   |       -967.097   |       1.940952   |       1.940952   |       25.09296   |   02:19:30   |   04:53:43   |
32300       |   -2.60307e+06   |   -2.60211e+06   |        -958.16   |       1.934248   |       1.934248   |       25.18595   |   02:19:56   |   04:53:17   |
32400       |   -2.60306e+06   |    -2.6021e+06   |       -959.029   |       1.944264   |       1.944264   |       24.59367   |   02:20:22   |   04:52:51   |
32500       |   -2.60307e+06   |    -2.6021e+06   |       -962.596   |       1.923603   |       1.923603   |       29.87962   |   02:20:48   |   04:52:25   |
32600       |   -2.60307e+06   |   -2.60211e+06   |        -955.72   |       1.917901   |       1.917901   |       28.54378   |   02:21:14   |   04:51:59   |
32700       |   -2.60306e+06   |   -2.60211e+06   |        -950.43   |       1.922923   |       1.922923   |       26.02335   |   02:21:40   |   04:51:33   |
32800       |   -2.60307e+06   |    -2.6021e+06   |       -964.966   |       1.922923   |       1.922923   |       26.96533   |   02:22:05   |   04:51:05   |
32900       |   -2.60307e+06   |    -2.6021e+06   |       -964.801   |       1.941303   |       1.941303   |       28.75166   |   02:22:32   |   04:50:41   |
33000       |   -2.60306e+06   |   -2.60211e+06   |       -958.248   |       1.940919   |       1.940919   |       15.04622   |   02:22:59   |   04:50:17   |
33100       |   -2.60307e+06   |    -2.6021e+06   |       -965.095   |       1.929898   |       1.929898   |       23.82458   |   02:23:25   |   04:49:51   |
33200       |   -2.60306e+06   |    -2.6021e+06   |       -960.524   |       1.943216   |       1.943216   |       16.13983   |   02:23:52   |   04:49:28   |
33300       |   -2.60307e+06   |   -2.60211e+06   |       -966.319   |       1.927353   |       1.927353   |       24.39044   |   02:24:18   |   04:49:02   |
33400       |   -2.60306e+06   |   -2.60211e+06   |       -958.659   |       1.936495   |       1.936495   |       16.23515   |   02:24:44   |   04:48:36   |
33500       |   -2.60308e+06   |   -2.60212e+06   |       -960.299   |       1.933865   |       1.933865   |       26.55978   |   02:25:11   |   04:48:11   |
33600       |   -2.60307e+06   |    -2.6021e+06   |       -968.492   |       1.926907   |       1.926907   |       29.88738   |   02:25:36   |   04:47:44   |
33700       |   -2.60307e+06   |    -2.6021e+06   |       -966.978   |       1.946643   |       1.946643   |       23.57585   |   02:26:02   |   04:47:18   |
33800       |   -2.60307e+06   |    -2.6021e+06   |       -967.873   |       1.937438   |       1.937438   |         23.875   |   02:26:29   |   04:46:53   |
33900       |   -2.60307e+06   |    -2.6021e+06   |       -968.356   |       1.939416   |       1.939416   |       23.27467   |   02:26:55   |   04:46:27   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
34000       |   -2.60307e+06   |   -2.60211e+06   |       -963.173   |       1.944205   |       1.944205   |       26.94605   |   02:27:22   |   04:46:03   |
34100       |   -2.60306e+06   |   -2.60211e+06   |       -957.829   |       1.936097   |       1.936097   |       18.10972   |   02:27:49   |   04:45:39   |
34200       |   -2.60307e+06   |   -2.60211e+06   |       -962.627   |       1.936939   |       1.936939   |       25.01799   |   02:28:15   |   04:45:13   |
34300       |   -2.60306e+06   |   -2.60211e+06   |       -955.135   |       1.949492   |       1.949492   |       29.67698   |   02:28:40   |   04:44:45   |
34400       |   -2.60306e+06   |    -2.6021e+06   |       -956.515   |       1.928025   |       1.928025   |        22.1881   |   02:29:06   |   04:44:19   |
