Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
36300	-3548814	-3548837	22.46843	1e+08	0	0.00220415	0.00190002	0.0206288	0.00444712	0.0996349	0.0285603	0.0117413	0.0895233	0.0503952	0.00854553	0.161648	0.00377906	0.00189451	0.0175652	0.647409	0.0154659	0.00903075	0.00683153	0.0277793	0.0128667	0.00514519	0.00715086	0.00559692	2.09743e-06	0.112492	0.00678683	0.00633503	0.0238536	0.00901209	0.271571	0	0.22853	0.228688	0	0.271211	0.271571	0.22853	0.228688	0.271211	1.906598	0.28291	0.216252	0.216802	0.284036	5	0.999873	0.999968	1.00003	1.00013	1.398225
36310	-3548821	-3548844	23.697	1e+08	0	0.00219373	0.00190002	0.0209988	0.00444	0.100004	0.0285131	0.0114935	0.0896019	0.0502933	0.00834064	0.161648	0.00370157	0.00189451	0.0175938	0.644213	0.0155422	0.00891915	0.00669392	0.0273046	0.0128667	0.00521917	0.00713787	0.00537688	1.33836e-05	0.112495	0.00662852	0.00618505	0.0237684	0.00931756	0.272346	0	0.228709	0.228867	0	0.270078	0.272346	0.228709	0.228867	0.270078	0.7172991	0.28291	0.216252	0.216802	0.284036	5	0.999873	0.999968	1.00003	1.00013	1.394298
36320	-3548833	-3548839	5.788171	1.542056e+07	1	0.00229686	0.00190987	0.0207036	0.00439961	0.100004	0.0287047	0.0114641	0.088976	0.0505969	0.00858996	0.161524	0.00392865	0.00179453	0.0174299	0.64443	0.0154477	0.00876758	0.00701204	0.0272929	0.0128397	0.00521917	0.00712254	0.00540037	1.33836e-05	0.112495	0.0065793	0.00630142	0.0236381	0.00910811	0.270494	0	0.229291	0.229449	0	0.270765	0.270494	0.229291	0.229449	0.270765	0.2085292	0.28291	0.216252	0.216802	0.284036	5	0.999676	0.999917	1.00008	1.00032	1.39399
36330	-3548816	-3548840	24.23485	1e+08	0	0.0021774	0.00185186	0.0207036	0.00448156	0.0988283	0.0287047	0.0115795	0.0892631	0.0504248	0.00866597	0.161524	0.00392865	0.00192659	0.0173864	0.64708	0.0154477	0.00880999	0.00693724	0.0270405	0.0129447	0.00498331	0.00732514	0.005323	2.25895e-05	0.11232	0.00680836	0.00616112	0.023491	0.00895978	0.270494	0	0.229291	0.229449	0	0.270765	0.270494	0.229291	0.229449	0.270765	0.1714109	0.28291	0.216252	0.216802	0.284036	5	0.999873	0.999968	1.00003	1.00013	1.395102
36340	-3548819	-3548843	23.39549	1e+08	0	0.00210535	0.00191854	0.0207233	0.00463034	0.0988435	0.0284032	0.0111983	0.0892631	0.0506409	0.00854522	0.161234	0.00375379	0.00192659	0.0173864	0.645781	0.0155765	0.00896398	0.00693724	0.0271229	0.0127524	0.00515675	0.00691887	0.00536175	2.25895e-05	0.112661	0.00680836	0.00651404	0.0234006	0.00895978	0.270511	0	0.229305	0.229463	0	0.270721	0.270511	0.229305	0.229463	0.270721	1.026682	0.28291	0.216252	0.216802	0.284036	5	0.999873	0.999968	1.00003	1.00013	1.393511
36350	-3548830	-3548836	5.636618	1.828935e+07	1	0.00216611	0.00192488	0.0208045	0.00450212	0.0985799	0.0285667	0.0111983	0.0892631	0.0506409	0.00854522	0.161894	0.0039042	0.00173568	0.0173158	0.646245	0.0155102	0.00904311	0.00678595	0.0274119	0.013248	0.00521842	0.00710002	0.00544125	3.99324e-05	0.112661	0.00677103	0.00613495	0.0241361	0.00896048	0.271184	0	0.229094	0.229251	0	0.270471	0.271184	0.229094	0.229251	0.270471	0.3424879	0.28291	0.216252	0.216802	0.284036	5	0.999703	0.999924	1.00008	1.0003	1.395749
36360	-3548837	-3548838	1.098616	3.545764e+07	1	0.00225626	0.00188449	0.0214105	0.0045256	0.0996267	0.0282413	0.0112373	0.0892393	0.0503932	0.00862417	0.162351	0.00373509	0.00183236	0.0177133	0.645418	0.015438	0.00904311	0.00691727	0.0276588	0.0129077	0.0051617	0.00710002	0.00544125	3.24585e-06	0.112924	0.00669987	0.0060902	0.0237719	0.00875282	0.270899	0	0.228853	0.229011	0	0.271237	0.270899	0.228853	0.229011	0.271237	4.874003	0.283945	0.21594	0.216489	0.283627	5	0.999786	0.999946	1.00005	1.00021	1.396398
36370	-3548815	-3548837	21.55408	1e+08	0	0.00215287	0.00185321	0.0211706	0.0045256	0.100159	0.0282413	0.0114393	0.0893169	0.0503411	0.00859934	0.162207	0.00363302	0.00185152	0.0173891	0.644746	0.0154393	0.00910976	0.00684484	0.0273621	0.0129992	0.0051617	0.00714671	0.00563742	3.24585e-06	0.112236	0.00703497	0.0061766	0.0240369	0.0086236	0.270728	0	0.228907	0.229064	0	0.271301	0.270728	0.228907	0.229064	0.271301	2.848815	0.283945	0.21594	0.216489	0.283627	5	0.999873	0.999968	1.00003	1.00013	1.395438
36380	-3548812	-3548836	24.40345	1e+08	0	0.00223107	0.00187708	0.0208927	0.0045256	0.100159	0.0286733	0.0113345	0.0883346	0.0506016	0.0084932	0.161606	0.00377892	0.00186923	0.0173108	0.644566	0.0155032	0.0089938	0.00679465	0.0276498	0.0127966	0.00529676	0.00703049	0.00530493	5.21425e-05	0.112184	0.00679684	0.0063402	0.0237662	0.00885178	0.270716	0	0.228897	0.229099	0	0.271289	0.270716	0.228897	0.229099	0.271289	0.01767446	0.283837	0.216009	0.216635	0.283519	5	0.999873	0.999968	1.00003	1.00013	1.393615
36390	-3548818	-3548842	24.3084	1e+08	0	0.00208301	0.00187805	0.0209886	0.00460883	0.0992126	0.0284417	0.0113557	0.0877575	0.050872	0.00871912	0.161606	0.00391802	0.00186923	0.0173512	0.644989	0.0155032	0.00876616	0.00679465	0.0276498	0.0129812	0.00516885	0.00708832	0.00543192	7.33622e-05	0.111724	0.00664542	0.00637686	0.0237662	0.00873369	0.270716	0	0.228897	0.229099	0	0.271289	0.270716	0.228897	0.229099	0.271289	0.1253411	0.283047	0.216247	0.216874	0.283831	5	0.999873	0.999968	1.00003	1.00013	1.392354
36400	-3548834	-3548840	5.767221	1.298175e+07	1	0.00216805	0.00189682	0.0205575	0.00443715	0.0998444	0.028653	0.011609	0.0890758	0.0500881	0.00845646	0.162463	0.00390819	0.00182149	0.0173512	0.644133	0.0156973	0.00889133	0.0069761	0.0271746	0.0132685	0.00511983	0.00690125	0.00539342	3.26987e-05	0.113016	0.00695242	0.0062587	0.0241095	0.00886125	0.271376	0	0.22869	0.228892	0	0.271043	0.271376	0.22869	0.228892	0.271043	0.2182081	0.283047	0.216247	0.216874	0.283831	5	0.999647	0.99991	1.00009	1.00035	1.395117
36410	-3548815	-3548839	24.15998	1e+08	0	0.00219303	0.00182926	0.020961	0.00443203	0.0998638	0.0283904	0.0114583	0.0879027	0.050365	0.00866907	0.161884	0.00380374	0.00189942	0.0174195	0.647343	0.0153542	0.00906051	0.00675449	0.0273933	0.0129407	0.00502728	0.00710704	0.00539342	3.26987e-05	0.113505	0.0070068	0.00618336	0.0239678	0.00896848	0.271376	0	0.22869	0.228892	0	0.271043	0.271376	0.22869	0.228892	0.271043	0.2262085	0.283047	0.216247	0.216874	0.283831	5	0.999873	0.999968	1.00003	1.00013	1.397109
36420	-3548836	-3548842	5.324835	7.633178e+07	1	0.00219949	0.00183277	0.0206026	0.00447849	0.0992308	0.0284054	0.0111089	0.0887855	0.0500176	0.0084429	0.161311	0.00377581	0.00189942	0.0176839	0.642649	0.0153542	0.00916886	0.00668949	0.0273933	0.0126234	0.00531481	0.00710704	0.00551448	1.3322e-05	0.112259	0.00675417	0.00619014	0.0235603	0.00877988	0.271376	0	0.22869	0.228892	0	0.271043	0.271376	0.22869	0.228892	0.271043	0.720297	0.282482	0.216418	0.217045	0.284055	5	0.999855	0.999963	1.00004	1.00015	1.389146
36430	-3548821	-3548846	24.38292	1e+08	0	0.002088	0.00188492	0.0208805	0.00425048	0.0994433	0.0285659	0.0116224	0.0887855	0.0506094	0.00852185	0.161008	0.00390755	0.0018504	0.0172179	0.642649	0.0153002	0.00889533	0.00663471	0.0276921	0.0126038	0.00504375	0.00709985	0.00551448	1.08531e-06	0.112512	0.00661067	0.00628655	0.0238772	0.00869246	0.270856	0	0.230166	0.228453	0	0.270524	0.270856	0.230166	0.228453	0.270524	0.07386491	0.282881	0.216298	0.216924	0.283897	5	0.999873	0.999968	1.00003	1.00013	1.39005
36440	-3548816	-3548840	23.55838	1e+08	0	0.00220932	0.00193961	0.020665	0.00444933	0.098898	0.028394	0.0112956	0.0883498	0.0502985	0.0086258	0.162898	0.00385908	0.00178439	0.0177295	0.645081	0.0152463	0.00889533	0.00669567	0.0272935	0.0126764	0.00509549	0.00691131	0.0056838	1.88298e-06	0.112027	0.00693275	0.00616315	0.0238772	0.008764	0.270856	0	0.230166	0.228453	0	0.270524	0.270856	0.230166	0.228453	0.270524	0.8714906	0.282763	0.216624	0.216834	0.283779	5	0.999873	0.999968	1.00003	1.00013	1.392741
36450	-3548812	-3548836	24.30698	1e+08	0	0.00220932	0.00196276	0.0205767	0.0046167	0.0995823	0.0281625	0.0113399	0.0887102	0.0507849	0.00850262	0.161895	0.00385908	0.00186513	0.0175066	0.645081	0.0152463	0.00892662	0.00655709	0.0272935	0.0128346	0.00507915	0.00719787	0.00540959	6.773e-06	0.112027	0.00683973	0.00623862	0.0237586	0.00876494	0.271345	0	0.228776	0.228866	0	0.271013	0.271345	0.228776	0.228866	0.271013	0.1219458	0.283069	0.216858	0.216747	0.283326	5	0.999873	0.999968	1.00003	1.00013	1.392835
36460	-3548813	-3548836	23.5928	1e+08	0	0.00222225	0.00194888	0.0205448	0.00462465	0.0994968	0.0284284	0.0114389	0.0887506	0.0507626	0.00863815	0.161504	0.00382829	0.00187212	0.0173931	0.647967	0.0155457	0.00892094	0.00688406	0.0273536	0.0129732	0.00525083	0.00719787	0.00564087	6.773e-06	0.111438	0.00678259	0.00617284	0.0236596	0.00907139	0.271345	0	0.228776	0.228866	0	0.271013	0.271345	0.228776	0.228866	0.271013	0.8012885	0.283069	0.216858	0.216747	0.283326	5	0.999873	0.999968	1.00003	1.00013	1.396319
36470	-3548839	-3548842	3.210036	7.410516e+07	1	0.00217491	0.00184125	0.0208993	0.00462326	0.0994803	0.0282149	0.0114389	0.088442	0.0506454	0.00875782	0.162119	0.00388339	0.00191768	0.0175096	0.643655	0.0154761	0.00884423	0.00688406	0.0275188	0.0132882	0.00510455	0.00699773	0.00563406	1.19829e-05	0.111438	0.00702568	0.00598942	0.0241119	0.0088588	0.271345	0	0.228776	0.228866	0	0.271013	0.271345	0.228776	0.228866	0.271013	2.798709	0.282832	0.216676	0.216565	0.283927	5	0.999853	0.999963	1.00004	1.00015	1.392785
36480	-3548815	-3548838	23.14619	1e+08	0	0.00215473	0.00179602	0.0208205	0.00446191	0.0994804	0.02871	0.0111034	0.0890175	0.0505573	0.00834147	0.162272	0.00388339	0.00193999	0.0175024	0.646938	0.0154761	0.00895002	0.00689119	0.0275188	0.0133325	0.00513256	0.00699773	0.00554394	2.21212e-06	0.112052	0.00675381	0.00629793	0.0242623	0.00890772	0.270814	0	0.228942	0.229033	0	0.27121	0.270814	0.228942	0.229033	0.27121	1.240115	0.282832	0.216676	0.216565	0.283927	5	0.999873	0.999968	1.00003	1.00013	1.397097
36490	-3548808	-3548832	24.31705	1e+08	0	0.0021903	0.00187202	0.0208205	0.00436527	0.0997896	0.0283812	0.0114446	0.0888461	0.0501028	0.00849255	0.162236	0.00386831	0.00182052	0.0174936	0.646091	0.015639	0.00895002	0.00678624	0.0272633	0.0131868	0.00507837	0.00722867	0.00571259	1.88386e-06	0.111845	0.00684161	0.00629793	0.0240598	0.00881398	0.270814	0	0.228942	0.229033	0	0.27121	0.270814	0.228942	0.229033	0.27121	0.08502799	0.282832	0.216676	0.216565	0.283927	5	0.999873	0.999968	1.00003	1.00013	1.39552
36500	-3548828	-3548833	5.40072	2.256798e+07	1	0.0021903	0.00190661	0.0206263	0.00453589	0.0997896	0.0284508	0.0111751	0.0890714	0.0504162	0.00862099	0.161689	0.00386831	0.00177264	0.0173395	0.646091	0.0153904	0.00895002	0.00678624	0.0275003	0.0130745	0.00514724	0.00708877	0.00542556	9.92887e-06	0.111677	0.00692544	0.00636793	0.024036	0.00891111	0.270682	0	0.228831	0.228921	0	0.271565	0.270682	0.228831	0.228921	0.271565	0.5875337	0.2831	0.216882	0.215821	0.284196	5	0.999733	0.999932	1.00007	1.00027	1.394834
36510	-3548820	-3548843	23.30409	1e+08	0	0.00212581	0.00183597	0.0207094	0.00453589	0.0996886	0.0286287	0.0115323	0.0891506	0.0501383	0.00862165	0.161951	0.0037499	0.00177378	0.0176883	0.642324	0.0157415	0.00881647	0.00698728	0.0274346	0.0128844	0.005299	0.00702455	0.00546167	8.77637e-06	0.112245	0.00664041	0.00631291	0.0238082	0.00876227	0.270768	0	0.228589	0.228993	0	0.27165	0.270768	0.228589	0.228993	0.27165	1.134382	0.2831	0.216882	0.215821	0.284196	5	0.999873	0.999968	1.00003	1.00013	1.391881
36520	-3548821	-3548841	19.9668	1e+08	0	0.00217101	0.00195229	0.0205462	0.00452453	0.0995471	0.0281437	0.0113847	0.0891506	0.0501265	0.00854844	0.16279	0.00385935	0.00184026	0.017654	0.64661	0.0151974	0.00897605	0.00658618	0.0271347	0.0130942	0.00507182	0.00690189	0.00546167	4.14336e-05	0.112245	0.00675936	0.00623146	0.0240212	0.00889245	0.270768	0	0.228589	0.228993	0	0.27165	0.270768	0.228589	0.228993	0.27165	4.435851	0.2831	0.216882	0.215821	0.284196	5	0.999873	0.999968	1.00003	1.00013	1.395463
36530	-3548840	-3548846	5.682856	5384786	1	0.00203988	0.00186981	0.0207434	0.00433737	0.0995471	0.0278572	0.0113847	0.0891506	0.0501265	0.00859951	0.161355	0.00385935	0.00181057	0.0171841	0.646746	0.0154151	0.00928822	0.00669587	0.0271347	0.0129826	0.00520411	0.00690189	0.00546167	4.14336e-05	0.112378	0.00681981	0.00626185	0.0239827	0.00879206	0.26989	0	0.228864	0.229269	0	0.271977	0.26989	0.228864	0.229269	0.271977	0.3140302	0.2831	0.216882	0.215821	0.284196	5	0.999452	0.99986	1.00014	1.00055	1.393971
36540	-3548840	-3548845	5.235036	2.960326e+07	1	0.00213011	0.00197308	0.0204209	0.00439706	0.100338	0.0286683	0.0115385	0.0891506	0.0506474	0.00862659	0.161392	0.00384572	0.00187277	0.017454	0.646791	0.0155864	0.00884581	0.00661392	0.0271347	0.0130267	0.00518857	0.00705341	0.00525769	3.34223e-05	0.112124	0.00685988	0.00633505	0.0239825	0.00880771	0.269668	0	0.229498	0.22908	0	0.271754	0.269668	0.229498	0.22908	0.271754	0.7406012	0.2831	0.216882	0.215821	0.284196	5	0.999766	0.99994	1.00006	1.00023	1.396096
36550	-3548822	-3548846	23.65763	1e+08	0	0.00223245	0.00193256	0.0208605	0.0042067	0.0995689	0.0288394	0.0115385	0.0891506	0.0503857	0.00851354	0.162452	0.00396951	0.00181301	0.0174844	0.644532	0.0152642	0.009132	0.00661392	0.0277682	0.0132108	0.00511653	0.00731223	0.00522884	2.08393e-06	0.112464	0.00698359	0.00617271	0.0241344	0.0088099	0.26967	0	0.229455	0.229649	0	0.271226	0.26967	0.229455	0.229649	0.271226	0.7427158	0.283428	0.217132	0.216377	0.283063	5	0.999873	0.999968	1.00003	1.00013	1.395693
36560	-3548822	-3548846	24.13241	1e+08	0	0.00204978	0.00189123	0.0208022	0.00430151	0.0993124	0.028557	0.0110539	0.0884685	0.0506695	0.00877292	0.162314	0.00382769	0.00178788	0.0174844	0.644633	0.0152642	0.00878879	0.00688055	0.0274493	0.013024	0.00535777	0.00689248	0.0054785	3.34893e-06	0.112113	0.00658893	0.00631414	0.0241344	0.00858777	0.271242	0	0.229125	0.229388	0	0.270245	0.271242	0.229125	0.229388	0.270245	0.2968336	0.28306	0.216851	0.216096	0.283992	5	0.999873	0.999968	1.00003	1.00013	1.392803
36570	-3548838	-3548843	5.544014	7715152	1	0.00220409	0.00189123	0.0204643	0.0043999	0.0998854	0.0284429	0.0109172	0.0884969	0.0504838	0.00866624	0.162314	0.00387558	0.00177141	0.0171929	0.647624	0.0151311	0.00913884	0.00688055	0.0274493	0.0130993	0.00515581	0.00718129	0.00555463	4.08342e-05	0.111665	0.00671644	0.00616025	0.0239741	0.0086986	0.271805	0	0.228948	0.229211	0	0.270037	0.271805	0.228948	0.229211	0.270037	0.4378204	0.284069	0.215709	0.216866	0.283355	5	0.999542	0.999883	1.00012	1.00046	1.395476
36580	-3548818	-3548840	22.41501	1e+08	0	0.00220409	0.00178562	0.0206246	0.00453443	0.0992153	0.0280374	0.0112844	0.0893348	0.0506689	0.00858284	0.161592	0.0037315	0.00182018	0.0171426	0.644781	0.0155034	0.00894943	0.00688055	0.0274493	0.0130993	0.00515581	0.00707933	0.00537326	2.582e-07	0.111812	0.00683725	0.00595116	0.0237247	0.00899391	0.271522	0	0.22871	0.230014	0	0.269755	0.271522	0.22871	0.230014	0.269755	2.020771	0.284069	0.215709	0.216866	0.283355	5	0.999873	0.999968	1.00003	1.00013	1.39215
36590	-3548815	-3548838	23.2287	1e+08	0	0.00222052	0.00184618	0.0206246	0.00442632	0.100157	0.0281449	0.0113569	0.0888478	0.0500173	0.00844649	0.161572	0.00387718	0.00182017	0.0170316	0.645007	0.0155492	0.00896758	0.00679635	0.0270664	0.0131979	0.00515581	0.00705508	0.00568735	2.86737e-06	0.112045	0.00679357	0.00628375	0.0238358	0.00871796	0.271522	0	0.22871	0.230014	0	0.269755	0.271522	0.22871	0.230014	0.269755	1.203074	0.284069	0.215709	0.216866	0.283355	5	0.999873	0.999968	1.00003	1.00013	1.392551
36600	-3548829	-3548833	4.263814	4.60337e+07	1	0.00222052	0.00187493	0.0206413	0.00460522	0.0997538	0.0282712	0.0113589	0.0889806	0.0505501	0.00862546	0.162077	0.00395255	0.00187224	0.0174982	0.644581	0.0155492	0.00916047	0.00679635	0.0269634	0.0128807	0.00518725	0.00705832	0.00564194	2.86737e-06	0.112122	0.00683603	0.00606777	0.0235896	0.00878765	0.271263	0	0.228492	0.229794	0	0.270451	0.271263	0.228492	0.229794	0.270451	1.73772	0.283221	0.215572	0.216728	0.284479	5	0.999813	0.999952	1.00005	1.00019	1.393506
36610	-3548814	-3548838	23.3734	1e+08	0	0.00223285	0.00174767	0.0204644	0.00446273	0.0997768	0.0286954	0.011229	0.0889707	0.0498361	0.00853512	0.161848	0.00384778	0.0018884	0.0174577	0.64753	0.0156921	0.00897937	0.00682044	0.0273289	0.0130953	0.00518725	0.00705832	0.00559549	1.40431e-07	0.112645	0.00666778	0.00615134	0.0235089	0.0089978	0.271263	0	0.228492	0.229794	0	0.270451	0.271263	0.228492	0.229794	0.270451	1.021365	0.283114	0.215458	0.217057	0.284371	5	0.999873	0.999968	1.00003	1.00013	1.396251
36620	-3548840	-3548845	4.864402	7182028	1	0.00216444	0.00192109	0.0207085	0.00440925	0.100046	0.0284408	0.0115334	0.0885955	0.0501266	0.0085594	0.162606	0.00384778	0.00181821	0.0169682	0.64753	0.015344	0.00871101	0.00700647	0.0273094	0.0131277	0.00524077	0.00723325	0.00552284	2.64892e-06	0.113487	0.00700767	0.00606745	0.0235089	0.00871056	0.271442	0	0.228478	0.229718	0	0.270362	0.271442	0.228478	0.229718	0.270362	1.096641	0.283354	0.215386	0.216984	0.284276	5	0.999526	0.999879	1.00012	1.00047	1.397555
36630	-3548832	-3548837	5.237939	6.828814e+07	1	0.00224112	0.0018118	0.0209556	0.00454266	0.0991244	0.0284436	0.0113358	0.0889276	0.049904	0.0085594	0.162075	0.00386012	0.00184707	0.0171576	0.647831	0.0155535	0.00892809	0.00675523	0.0278071	0.0130917	0.00526369	0.00707263	0.00546906	8.63001e-06	0.112324	0.00687838	0.00606745	0.0238527	0.00906907	0.271442	0	0.228478	0.229718	0	0.270362	0.271442	0.228478	0.229718	0.270362	0.731074	0.283354	0.215386	0.216984	0.284276	5	0.999846	0.999962	1.00004	1.00015	1.396758
36640	-3548816	-3548839	23.50372	1e+08	0	0.00211867	0.00184879	0.0206117	0.00439626	0.0995649	0.0286574	0.0113265	0.0892134	0.0503881	0.0085594	0.162715	0.00376267	0.00181816	0.0173064	0.64505	0.0153972	0.00910182	0.00666694	0.0271985	0.0131523	0.00544817	0.00732293	0.00540257	1.05562e-06	0.112324	0.00674778	0.0063403	0.0235407	0.00885947	0.271594	0	0.22843	0.22967	0	0.270305	0.271594	0.22843	0.22967	0.270305	0.90515	0.283248	0.215305	0.216903	0.284545	5	0.999873	0.999968	1.00003	1.00013	1.394841
36650	-3548810	-3548834	24.21699	1e+08	0	0.00218787	0.0019421	0.0206244	0.00455709	0.0997923	0.028466	0.0114199	0.0884273	0.0501007	0.00855896	0.162091	0.00384634	0.00181816	0.0173337	0.64505	0.0153081	0.00905969	0.0066759	0.0278011	0.0129367	0.0053703	0.00720908	0.00554617	7.25561e-07	0.112388	0.00685851	0.00615161	0.0238133	0.00892259	0.271498	0	0.228349	0.229944	0	0.270209	0.271498	0.228349	0.229944	0.270209	0.1977091	0.28294	0.216131	0.216667	0.284263	5	0.999873	0.999968	1.00003	1.00013	1.394257
36660	-3548834	-3548840	5.894557	3.926858e+07	1	0.002123	0.00190596	0.0208356	0.00436646	0.0990019	0.028466	0.0113825	0.0892446	0.0504036	0.00847955	0.161083	0.00389543	0.00182301	0.0175574	0.647899	0.0153057	0.00878172	0.00656835	0.0279991	0.0130557	0.00510855	0.00706183	0.00554356	1.01243e-05	0.11174	0.00673841	0.00633334	0.0236842	0.00883982	0.270506	0	0.22866	0.230257	0	0.270577	0.270506	0.22866	0.230257	0.270577	0.08966001	0.283035	0.216203	0.216739	0.284023	5	0.999797	0.999948	1.00005	1.0002	1.395238
36670	-3548819	-3548844	24.3155	1e+08	0	0.00215652	0.00183203	0.0208337	0.00452243	0.0991387	0.028466	0.0113825	0.0891383	0.0497274	0.00850459	0.162649	0.0038531	0.00180196	0.0172124	0.648036	0.015259	0.009117	0.00656835	0.0277568	0.0130275	0.00512898	0.00717619	0.00534603	6.41354e-05	0.112389	0.00679498	0.006241	0.0238114	0.00866259	0.270506	0	0.22866	0.230257	0	0.270577	0.270506	0.22866	0.230257	0.270577	0.07580729	0.283061	0.216224	0.21676	0.283955	5	0.999873	0.999968	1.00003	1.00013	1.396597
36680	-3548816	-3548841	24.38196	1e+08	0	0.00215013	0.00184108	0.0208337	0.00459969	0.100049	0.0282114	0.0111754	0.0887465	0.0504562	0.00860287	0.162532	0.0038994	0.0016102	0.0173549	0.644268	0.0154753	0.009117	0.00656835	0.0273898	0.0131722	0.00519298	0.0070735	0.00552275	1.882e-05	0.112346	0.00673436	0.006241	0.0238114	0.00866974	0.270281	0	0.22873	0.230328	0	0.270661	0.270281	0.22873	0.230328	0.270661	0.03868533	0.283061	0.216224	0.21676	0.283955	5	0.999873	0.999968	1.00003	1.00013	1.393663
36690	-3548826	-3548848	22.10719	1e+08	0	0.00213638	0.00196371	0.020758	0.00459969	0.100049	0.0287993	0.0111754	0.0892084	0.0504562	0.00851668	0.162667	0.00388595	0.00173337	0.0173549	0.644906	0.015519	0.00898838	0.00674142	0.0271538	0.0132425	0.00512967	0.00732848	0.0055012	0.000109771	0.110966	0.00660534	0.00638207	0.0238127	0.00880023	0.270277	0	0.228816	0.23025	0	0.270657	0.270277	0.228816	0.23025	0.270657	2.305185	0.282997	0.216117	0.216834	0.284052	5	0.999873	0.999968	1.00003	1.00013	1.39449
36700	-3548814	-3548837	23.2324	1e+08	0	0.00218656	0.0018884	0.0207131	0.00465768	0.0995493	0.02863	0.0113295	0.0893883	0.0504562	0.00841638	0.162584	0.00388595	0.00173337	0.0173549	0.642964	0.0154678	0.00912703	0.0068743	0.0273421	0.0128024	0.00519999	0.00709554	0.00549362	1.03307e-05	0.112277	0.00692554	0.006049	0.0237998	0.00897703	0.27033	0	0.228824	0.230258	0	0.270589	0.27033	0.228824	0.230258	0.270589	1.193085	0.282997	0.216117	0.216834	0.284052	5	0.999873	0.999968	1.00003	1.00013	1.393179
36710	-3548837	-3548843	5.804925	5.286219e+07	1	0.0021752	0.00177289	0.0202574	0.00435437	0.0995493	0.0282641	0.0113295	0.0889575	0.0506265	0.00850725	0.1618	0.00395532	0.00182478	0.0176779	0.645409	0.0150623	0.0090881	0.00684352	0.0272677	0.0127734	0.00519999	0.00701771	0.00544251	1.48368e-06	0.113584	0.00676384	0.00633912	0.0237998	0.0089531	0.27061	0	0.229061	0.22946	0	0.270869	0.27061	0.229061	0.22946	0.270869	0.1857025	0.283028	0.216141	0.216747	0.284084	5	0.999825	0.999956	1.00004	1.00017	1.394597
36720	-3548820	-3548845	24.39961	1e+08	0	0.00210972	0.00186019	0.020281	0.00433981	0.0995493	0.0282641	0.0113295	0.0890805	0.0503291	0.00847571	0.1618	0.00378925	0.00182478	0.0174908	0.646232	0.0151625	0.00915082	0.00671894	0.0273883	0.0127734	0.00537108	0.00709397	0.005339	3.19244e-05	0.113584	0.00693836	0.0064049	0.0237376	0.0086404	0.27061	0	0.229061	0.22946	0	0.270869	0.27061	0.229061	0.22946	0.270869	0.006759333	0.283028	0.216141	0.216747	0.284084	5	0.999873	0.999968	1.00003	1.00013	1.39509
36730	-3548814	-3548838	24.40719	1e+08	0	0.00210972	0.00184422	0.020622	0.00451357	0.0992923	0.0282641	0.0113295	0.0888469	0.0510799	0.0086135	0.161181	0.00383869	0.00182778	0.0174157	0.644563	0.015369	0.00918963	0.00689381	0.027634	0.0128868	0.00512747	0.00700532	0.00533845	1.52552e-05	0.113425	0.00677735	0.00616989	0.023772	0.00880542	0.270759	0	0.229187	0.229037	0	0.271018	0.270759	0.229187	0.229037	0.271018	0.01257642	0.283014	0.216131	0.216737	0.284118	5	0.999873	0.999968	1.00003	1.00013	1.393751
36740	-3548815	-3548839	24.16802	1e+08	0	0.00219525	0.00183521	0.0210682	0.00461368	0.0994229	0.0282641	0.0113947	0.0886961	0.0507037	0.00831869	0.162682	0.00382478	0.00185716	0.0175553	0.646963	0.0156935	0.0093436	0.00664312	0.027513	0.0129801	0.00525944	0.00713285	0.0054418	1.52552e-05	0.112407	0.00660404	0.00616566	0.023772	0.00914562	0.270759	0	0.229187	0.229037	0	0.271018	0.270759	0.229187	0.229037	0.271018	0.2141456	0.283014	0.216131	0.216737	0.284118	5	0.999873	0.999968	1.00003	1.00013	1.397512
36750	-3548813	-3548837	24.39386	1e+08	0	0.0021504	0.00182632	0.0210705	0.0042688	0.100381	0.0283332	0.0114715	0.0893074	0.0501612	0.00842629	0.161356	0.00383843	0.00186572	0.0173911	0.645507	0.0155461	0.00912979	0.00650223	0.0273974	0.0130477	0.00520033	0.00713787	0.00560611	9.71505e-08	0.112771	0.00702546	0.00634323	0.0238847	0.00872465	0.270759	0	0.229187	0.229037	0	0.271018	0.270759	0.229187	0.229037	0.271018	0.006686902	0.283338	0.216378	0.216984	0.2833	5	0.999873	0.999968	1.00003	1.00013	1.395673
