Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
38340	-3547575	-3547598	23.05372	1e+08	0	0.00219846	0.00180708	0.0207878	0.00470719	0.0985514	0.0340688	0.0113591	0.0887886	0.0504078	0.00836405	0.160805	0.00398117	0.00185301	0.0173314	0.642874	0.0150608	0.019498	0.112806	0.0128944	1.05312e-05	0.00824711	0.00531672	0.00984815	0.0276825	0.00756011	0.00571247	0.00523924	0.00653627	0.00625034	0.271569	0	0.22914	0.229242	0	0.270049	0.271569	0.22914	0.229242	0.270049	1.398073	0.283467	0.216693	0.216474	0.283365	5	0.999873	0.999968	1.00003	1.00013	1.390548
38350	-3547575	-3547597	22.65024	1e+08	0	0.00215942	0.00181858	0.0209892	0.00465474	0.0990483	0.0339211	0.0115216	0.0878426	0.0507293	0.00837661	0.160805	0.00381266	0.00185301	0.0175309	0.642874	0.0152224	0.0197086	0.112087	0.013359	2.67235e-06	0.00803974	0.00532723	0.00979047	0.0277591	0.00792686	0.00588739	0.00490125	0.00657596	0.00581126	0.269918	0	0.229619	0.22985	0	0.270613	0.269918	0.229619	0.22985	0.270613	1.803677	0.283638	0.216897	0.216679	0.282786	5	0.999873	0.999968	1.00003	1.00013	1.390336
38360	-3547590	-3547594	4.114304	7.012375e+07	1	0.00216067	0.00185371	0.0212157	0.00464965	0.0984699	0.0333974	0.0115216	0.0893016	0.0499898	0.00882328	0.16202	0.00385879	0.00182326	0.0173625	0.646833	0.0150818	0.0193988	0.112507	0.013192	2.67235e-06	0.00823227	0.00532723	0.00969016	0.0278267	0.00767198	0.00584486	0.00504237	0.00666953	0.00608157	0.270148	0	0.228962	0.230046	0	0.270844	0.270148	0.228962	0.230046	0.270844	1.863787	0.283638	0.216897	0.216679	0.282786	5	0.999848	0.999961	1.00004	1.00015	1.395851
38370	-3547583	-3547589	5.120543	7.409556e+07	1	0.00212706	0.00191613	0.0212157	0.00468147	0.0983951	0.0338184	0.0115069	0.0884141	0.0501631	0.00844378	0.161887	0.00367175	0.00186268	0.017428	0.646833	0.0155365	0.0193988	0.112502	0.0133615	1.23513e-05	0.00829412	0.00537341	0.00969016	0.0276101	0.0077691	0.00591274	0.00491715	0.00673944	0.00593798	0.270148	0	0.228962	0.230046	0	0.270844	0.270148	0.228962	0.230046	0.270844	0.8618578	0.283137	0.216514	0.216296	0.284052	5	0.999852	0.999962	1.00004	1.00015	1.39542
38380	-3547580	-3547586	5.365821	2.730582e+07	1	0.0021939	0.00189722	0.0208627	0.00474508	0.098887	0.0336755	0.0111737	0.0886049	0.0503862	0.00859325	0.161858	0.00382201	0.00188559	0.0174476	0.644535	0.0155365	0.0192498	0.113336	0.0131367	1.36407e-05	0.00844762	0.00522469	0.00966338	0.0276757	0.00777607	0.00592286	0.00511506	0.00672283	0.00591984	0.270985	0	0.228699	0.229782	0	0.270533	0.270985	0.228699	0.229782	0.270533	0.6276959	0.283137	0.216514	0.216296	0.284052	5	0.999757	0.999938	1.00006	1.00024	1.394308
38390	-3547566	-3547588	22.19491	1e+08	0	0.00212621	0.00191816	0.0208847	0.00462224	0.0989383	0.0340274	0.0115209	0.0888905	0.0503862	0.00845908	0.161416	0.00389685	0.00182731	0.0173079	0.646904	0.0156837	0.0193254	0.112568	0.013398	1.36407e-05	0.00829482	0.00524936	0.00951354	0.027683	0.00779303	0.00587635	0.0049603	0.00686122	0.00584924	0.270985	0	0.228699	0.229782	0	0.270533	0.270985	0.228699	0.229782	0.270533	2.200416	0.283429	0.216426	0.216208	0.283936	5	0.999873	0.999968	1.00003	1.00013	1.396195
38400	-3547562	-3547587	24.30445	1e+08	0	0.00208337	0.00187329	0.0208648	0.00461794	0.0986997	0.0340274	0.0112144	0.0886044	0.0503907	0.00854678	0.161926	0.00379426	0.00182045	0.0175942	0.646165	0.0155759	0.0195308	0.112547	0.0132711	4.36225e-06	0.00829482	0.00523799	0.00973197	0.0276133	0.00786948	0.00577605	0.00486686	0.00686122	0.00595941	0.271073	0	0.228774	0.229531	0	0.270622	0.271073	0.228774	0.229531	0.270622	0.09919997	0.283429	0.216426	0.216208	0.283936	5	0.999873	0.999968	1.00003	1.00013	1.395362
38410	-3547594	-3547600	5.939189	1.671514e+07	1	0.00208337	0.00181608	0.0208676	0.00461794	0.0983538	0.0338004	0.0115623	0.0880868	0.0506296	0.00859674	0.161357	0.00391969	0.00183552	0.0179807	0.646165	0.0153107	0.0192856	0.11338	0.0127509	1.75881e-05	0.00829482	0.00527703	0.00984815	0.0282014	0.00770559	0.00585238	0.00486686	0.00663907	0.00618935	0.271736	0	0.228566	0.229322	0	0.270376	0.271736	0.228566	0.229322	0.270376	0.04448691	0.283429	0.216426	0.216208	0.283936	5	0.999689	0.999921	1.00008	1.00031	1.395292
38420	-3547571	-3547594	23.45856	1e+08	0	0.00215758	0.00187872	0.0210444	0.00464853	0.0987017	0.0338585	0.0115623	0.0885744	0.0507212	0.00832238	0.161406	0.0038775	0.00190529	0.0172527	0.64509	0.0153766	0.0192856	0.11182	0.0127431	7.43096e-06	0.00810111	0.00518655	0.0097134	0.0280948	0.00770559	0.00585238	0.00506074	0.0065623	0.00573077	0.271736	0	0.228566	0.229322	0	0.270376	0.271736	0.228566	0.229322	0.270376	0.9763092	0.282778	0.216623	0.216405	0.284195	5	0.999873	0.999968	1.00003	1.00013	1.392241
38430	-3547570	-3547593	22.90005	1e+08	0	0.00215758	0.00181873	0.0210524	0.00470491	0.098572	0.0340694	0.0115382	0.0888203	0.0507212	0.00849086	0.161796	0.00382129	0.00179084	0.0175155	0.64699	0.0153438	0.0195175	0.112992	0.0129388	1.20883e-06	0.00827945	0.00538943	0.00985359	0.0279446	0.00794758	0.00581349	0.00510982	0.00651067	0.00571295	0.271717	0	0.228622	0.229305	0	0.270356	0.271717	0.228622	0.229305	0.270356	1.485094	0.282964	0.216766	0.215889	0.284382	5	0.999873	0.999968	1.00003	1.00013	1.397213
38440	-3547589	-3547595	5.382784	3566961	1	0.00216566	0.00190474	0.0204652	0.00454669	0.0983885	0.0342526	0.0111974	0.0895422	0.0507212	0.00853983	0.161796	0.00381368	0.00191391	0.0175155	0.646533	0.0153438	0.0195577	0.112366	0.0128992	4.0986e-06	0.00818478	0.00530536	0.00966416	0.0275904	0.00764296	0.00573284	0.00510968	0.0069941	0.00599547	0.271872	0	0.228573	0.229256	0	0.270299	0.271872	0.228573	0.229256	0.270299	0.5969527	0.283285	0.215878	0.216134	0.284704	5	0.999327	0.999828	1.00017	1.00067	1.395686
38450	-3547593	-3547598	5.032674	8.727913e+07	1	0.00219246	0.00181863	0.0208826	0.00458248	0.0983885	0.0342526	0.0111974	0.0884769	0.0508825	0.00836761	0.161235	0.00380712	0.00183986	0.0172872	0.642981	0.0157162	0.0192511	0.112161	0.0133106	4.2817e-05	0.00836451	0.0051318	0.00963166	0.0272889	0.00763063	0.00577049	0.00500637	0.00668301	0.00599547	0.271872	0	0.228573	0.229256	0	0.270299	0.271872	0.228573	0.229256	0.270299	1.002156	0.283259	0.215858	0.216205	0.284678	5	0.999864	0.999966	1.00003	1.00014	1.390177
38460	-3547573	-3547596	22.6152	1e+08	0	0.00215834	0.00189333	0.0207888	0.00458248	0.0984508	0.0334918	0.011408	0.0883737	0.0501538	0.00870264	0.161912	0.00396763	0.00186517	0.0176007	0.645169	0.0157162	0.0198177	0.112483	0.0132613	1.29289e-05	0.00836451	0.00525564	0.00983019	0.0281045	0.0074969	0.00586686	0.00491263	0.00667449	0.00615827	0.271872	0	0.228573	0.229256	0	0.270299	0.271872	0.228573	0.229256	0.270299	1.797343	0.28302	0.215677	0.216865	0.284438	5	0.999873	0.999968	1.00003	1.00013	1.394473
38470	-3547593	-3547599	5.533197	8.517441e+07	1	0.00216734	0.00197028	0.0208428	0.00450772	0.0988714	0.0333084	0.0113295	0.0884465	0.0497563	0.00838449	0.161187	0.00389823	0.00193007	0.0173894	0.643217	0.0150833	0.0197146	0.112483	0.0132613	2.51714e-06	0.00836451	0.00544693	0.0094939	0.0276149	0.00786089	0.00599128	0.00507848	0.0066503	0.00588484	0.271867	0	0.228568	0.229272	0	0.270293	0.271867	0.228568	0.229272	0.270293	0.5020313	0.282795	0.21656	0.216434	0.284212	5	0.999863	0.999965	1.00003	1.00014	1.390137
38480	-3547592	-3547597	5.599877	7.779189e+07	1	0.00219941	0.00188879	0.0207487	0.00465682	0.0988714	0.0339536	0.0117739	0.0888074	0.0501025	0.0087931	0.161187	0.00389078	0.00178325	0.0176539	0.645161	0.0152391	0.0190635	0.112418	0.0131884	2.51714e-06	0.00836451	0.00521012	0.0094939	0.0281806	0.00769051	0.00603801	0.00505339	0.0066503	0.00588484	0.272117	0	0.228779	0.229483	0	0.269621	0.272117	0.228779	0.229483	0.269621	0.3972338	0.282795	0.21656	0.216434	0.284212	5	0.999856	0.999963	1.00004	1.00014	1.393949
38490	-3547591	-3547597	5.395992	5.842742e+07	1	0.00221218	0.0018951	0.0209351	0.00490375	0.097914	0.0340106	0.0116442	0.0882519	0.0503545	0.00851408	0.160603	0.00391796	0.00187361	0.0174143	0.643279	0.0153156	0.019338	0.112276	0.0130869	1.25303e-05	0.00808465	0.00521012	0.0094939	0.0275969	0.0077012	0.00603801	0.00514763	0.00667717	0.00576459	0.270816	0	0.229618	0.228385	0	0.271181	0.270816	0.229618	0.228385	0.271181	0.645928	0.282759	0.216983	0.216082	0.284176	5	0.999834	0.999957	1.00004	1.00017	1.389468
38500	-3547590	-3547594	3.802676	1.220836e+07	1	0.00228006	0.00187854	0.0209351	0.00472733	0.097914	0.0341468	0.0114148	0.0890833	0.0504818	0.00869709	0.161112	0.00375041	0.00179921	0.0175003	0.643279	0.015326	0.019782	0.11174	0.0131301	2.15948e-07	0.00823663	0.00515627	0.00961739	0.0279695	0.00769846	0.00603801	0.00504786	0.00682871	0.00584413	0.271034	0	0.228678	0.228888	0	0.2714	0.271034	0.228678	0.228888	0.2714	2.219768	0.283876	0.216645	0.215746	0.283733	5	0.999636	0.999907	1.00009	1.00036	1.391415
38510	-3547569	-3547592	23.77326	1e+08	0	0.00211235	0.00183146	0.0211376	0.00448088	0.098357	0.033942	0.0114148	0.0890833	0.0498204	0.00856842	0.160922	0.00388966	0.00190647	0.0176015	0.646466	0.0155251	0.0197351	0.11252	0.0130104	3.10422e-06	0.00826117	0.00546317	0.0096686	0.0279695	0.00786733	0.00593578	0.00499007	0.00671413	0.00579937	0.270741	0	0.22877	0.22898	0	0.27151	0.270741	0.22877	0.22898	0.27151	0.6340574	0.283876	0.216645	0.215746	0.283733	5	0.999873	0.999968	1.00003	1.00013	1.394996
38520	-3547574	-3547599	24.11198	1e+08	0	0.00211235	0.00191573	0.0207586	0.00456267	0.0985904	0.0341858	0.0114148	0.0891029	0.0503435	0.00829045	0.160098	0.0039117	0.00191882	0.0173224	0.647525	0.0155438	0.0197351	0.113058	0.0131635	4.08515e-05	0.00791693	0.00531337	0.00978985	0.0279695	0.00747198	0.00595558	0.00502666	0.00669525	0.00579937	0.270679	0	0.228718	0.229156	0	0.271448	0.270679	0.228718	0.229156	0.271448	0.2899622	0.284111	0.215996	0.215925	0.283968	5	0.999873	0.999968	1.00003	1.00013	1.395533
38530	-3547566	-3547590	24.20953	1e+08	0	0.00217165	0.00190196	0.0205935	0.00463457	0.0988825	0.0339643	0.0114148	0.0884721	0.0503847	0.00847646	0.161752	0.0039117	0.00187595	0.0174018	0.64509	0.0153483	0.0197351	0.112972	0.0128256	1.45489e-05	0.00819509	0.00544444	0.00981099	0.0274908	0.00772677	0.00610532	0.00493274	0.0067146	0.00593626	0.270679	0	0.228718	0.229156	0	0.271448	0.270679	0.228718	0.229156	0.271448	0.205948	0.28392	0.21585	0.216453	0.283777	5	0.999873	0.999968	1.00003	1.00013	1.39418
38540	-3547568	-3547592	24.04279	1e+08	0	0.00222479	0.00183747	0.0209548	0.00463768	0.0980909	0.0339614	0.0113106	0.0884721	0.0505045	0.00847646	0.161543	0.00396053	0.00178282	0.0178473	0.644581	0.0153483	0.0198695	0.112019	0.0132866	1.45489e-05	0.00824785	0.00518748	0.00993833	0.0278234	0.00781498	0.00574556	0.00493274	0.0067146	0.00587236	0.270679	0	0.228718	0.229156	0	0.271448	0.270679	0.228718	0.229156	0.271448	0.3844756	0.283849	0.216045	0.216399	0.283706	5	0.999873	0.999968	1.00003	1.00013	1.393001
38550	-3547585	-3547591	5.958254	5.851306e+07	1	0.00217059	0.00196074	0.0207414	0.00471557	0.098737	0.0339614	0.0113106	0.0889459	0.0508016	0.008774	0.161543	0.00374948	0.00171344	0.0175333	0.6463	0.0152497	0.0194732	0.112319	0.01299	3.85805e-05	0.00824893	0.0053088	0.00986936	0.0275631	0.00769939	0.00596	0.00495544	0.0067146	0.00593117	0.270679	0	0.228718	0.229156	0	0.271448	0.270679	0.228718	0.229156	0.271448	0.02555291	0.283633	0.216643	0.216235	0.28349	5	0.999834	0.999957	1.00004	1.00017	1.395279
38560	-3547594	-3547600	5.968155	4.49889e+07	1	0.00221195	0.00183057	0.0205315	0.00448577	0.098737	0.0338842	0.0114055	0.0889447	0.0502887	0.00890627	0.161571	0.0037854	0.00190334	0.0173596	0.644957	0.0153455	0.0192399	0.112704	0.0133653	5.02175e-05	0.00818334	0.00510177	0.00961464	0.0275471	0.00768665	0.0060244	0.00544577	0.00655196	0.00593766	0.270679	0	0.228718	0.229156	0	0.271448	0.270679	0.228718	0.229156	0.271448	0.03243109	0.283504	0.216544	0.216136	0.283815	5	0.99981	0.999951	1.00005	1.00019	1.393601
38570	-3547569	-3547593	23.72796	1e+08	0	0.00232589	0.00180401	0.0205278	0.0046052	0.0985242	0.0337996	0.0114055	0.0885626	0.0502887	0.00879505	0.160677	0.00376634	0.00183912	0.0174489	0.643741	0.0154192	0.0193917	0.112921	0.0131435	6.82443e-06	0.00814619	0.0052592	0.00967894	0.0278798	0.00796276	0.00596435	0.00497451	0.00669025	0.00578386	0.270973	0	0.228625	0.229064	0	0.271338	0.270973	0.228625	0.229064	0.271338	0.7159893	0.283504	0.216544	0.216136	0.283815	5	0.999873	0.999968	1.00003	1.00013	1.391332
38580	-3547567	-3547590	23.27029	1e+08	0	0.00218723	0.00185725	0.020914	0.00474536	0.0989807	0.0337678	0.0114055	0.0884574	0.0501623	0.00862694	0.161332	0.0038409	0.00194096	0.0174489	0.644569	0.0155595	0.0193917	0.11271	0.0131916	1.96981e-06	0.0080888	0.00531413	0.00964405	0.0271617	0.00770019	0.0061206	0.00502225	0.00651803	0.00590072	0.271011	0	0.228613	0.229052	0	0.271324	0.271011	0.228613	0.229052	0.271324	1.161375	0.283504	0.216544	0.216136	0.283815	5	0.999873	0.999968	1.00003	1.00013	1.392561
38590	-3547585	-3547590	4.717388	2.933079e+07	1	0.0022302	0.0018586	0.0208538	0.00459061	0.0978336	0.0342536	0.011208	0.0884574	0.0505035	0.00852798	0.161838	0.00381772	0.00186892	0.017804	0.645131	0.0155595	0.0193501	0.11269	0.0130741	4.93591e-06	0.00814015	0.00522293	0.00957453	0.0278192	0.00788854	0.00582814	0.00483229	0.00682854	0.00596878	0.271008	0	0.228611	0.22905	0	0.271331	0.271008	0.228611	0.22905	0.271331	1.283623	0.283504	0.216544	0.216136	0.283815	5	0.999765	0.99994	1.00006	1.00023	1.393559
38600	-3547589	-3547595	5.949209	9.543351e+07	1	0.00210629	0.00187204	0.0204526	0.00459061	0.0983817	0.0334731	0.0114308	0.0889915	0.0501323	0.00832374	0.162222	0.00400545	0.00183112	0.0173774	0.646711	0.0157255	0.0194741	0.112894	0.0131197	1.20783e-05	0.00824201	0.0052839	0.00986744	0.0276532	0.00752076	0.00586679	0.00503104	0.00680969	0.0058552	0.271489	0	0.229017	0.229456	0	0.270037	0.271489	0.229017	0.229456	0.270037	0.03481232	0.283504	0.216544	0.216136	0.283815	5	0.99987	0.999966	1.00003	1.00013	1.395258
38610	-3547563	-3547588	24.23499	1e+08	0	0.00210908	0.00187204	0.0210908	0.00462158	0.098492	0.0339228	0.0113799	0.0884931	0.0504399	0.00837353	0.161268	0.00383685	0.0018859	0.0175926	0.644211	0.0155178	0.0194214	0.112403	0.0131389	6.70145e-06	0.0079504	0.00531608	0.0098817	0.0277818	0.00779718	0.00577348	0.00507783	0.00659092	0.00580465	0.271692	0	0.229188	0.229628	0	0.269491	0.271692	0.229188	0.229628	0.269491	0.2017796	0.28336	0.216434	0.216534	0.283671	5	0.999873	0.999968	1.00003	1.00013	1.392051
38620	-3547588	-3547594	5.386185	8.615297e+07	1	0.00215226	0.00187204	0.0210155	0.00462158	0.0985957	0.0339228	0.0113799	0.0891863	0.0500879	0.00851838	0.162149	0.00376895	0.00174294	0.0172743	0.647469	0.0156436	0.0194214	0.112337	0.0133209	1.32188e-05	0.00821082	0.00516356	0.00952606	0.0277818	0.00771953	0.00578977	0.00504148	0.00670612	0.00619158	0.271692	0	0.229188	0.229628	0	0.269491	0.271692	0.229188	0.229628	0.269491	0.5841685	0.283238	0.216457	0.216556	0.283749	5	0.999863	0.999965	1.00003	1.00014	1.396624
38630	-3547588	-3547594	5.691343	3.15328e+07	1	0.00214021	0.00187976	0.0211744	0.00448882	0.098615	0.0333736	0.0116323	0.0893256	0.0507001	0.00843878	0.162556	0.00381896	0.001765	0.0174349	0.64632	0.0155101	0.0194214	0.113103	0.0131286	1.23563e-06	0.00810488	0.0053411	0.0096689	0.0278138	0.00779254	0.00599102	0.00523947	0.00670612	0.00612534	0.271692	0	0.229188	0.229628	0	0.269491	0.271692	0.229188	0.229628	0.269491	0.2691418	0.282897	0.216196	0.216296	0.28461	5	0.999774	0.999942	1.00006	1.00023	1.397611
38640	-3547568	-3547593	24.39441	1e+08	0	0.00217143	0.00195766	0.0208798	0.00452494	0.0982418	0.0339331	0.0115834	0.0890051	0.0503625	0.00843276	0.161221	0.00392217	0.00184245	0.0176949	0.64632	0.0152993	0.0194654	0.113431	0.0131817	4.84769e-06	0.00845738	0.00518582	0.0096689	0.0277094	0.00779254	0.00586241	0.00509366	0.00683302	0.00618503	0.271695	0	0.22919	0.229621	0	0.269494	0.271695	0.22919	0.229621	0.269494	0.0002333453	0.282897	0.216196	0.216296	0.28461	5	0.999873	0.999968	1.00003	1.00013	1.396264
38650	-3547593	-3547598	5.073453	5.340772e+07	1	0.00221605	0.00182209	0.0204572	0.00463171	0.0992597	0.0339894	0.0112708	0.0880933	0.0506808	0.00871651	0.161287	0.00403488	0.00177413	0.0173299	0.644992	0.0152409	0.0197506	0.112365	0.0131455	2.20906e-05	0.00813415	0.00523602	0.00971828	0.0279775	0.00756635	0.00586241	0.00505912	0.00683302	0.00575965	0.271695	0	0.22919	0.229621	0	0.269494	0.271695	0.22919	0.229621	0.269494	0.9308779	0.283379	0.216051	0.216151	0.284419	5	0.999826	0.999956	1.00004	1.00017	1.393226
38660	-3547573	-3547595	21.99618	1e+08	0	0.00223709	0.00182209	0.0205859	0.00460051	0.0989435	0.0340895	0.0115187	0.0885504	0.0506198	0.0084652	0.162664	0.00378929	0.0018175	0.0173299	0.645795	0.0152797	0.0195767	0.112667	0.0130351	2.20906e-05	0.00805733	0.00523602	0.00976398	0.0279625	0.00773729	0.00586241	0.00499378	0.0066345	0.00583598	0.271644	0	0.229148	0.229765	0	0.269444	0.271644	0.229148	0.229765	0.269444	2.40618	0.283379	0.216051	0.216151	0.284419	5	0.999873	0.999968	1.00003	1.00013	1.395492
38670	-3547570	-3547594	24.00087	1e+08	0	0.00222777	0.00198849	0.0210598	0.00460051	0.0980528	0.0339623	0.011578	0.0887838	0.0506198	0.00871485	0.161034	0.00395175	0.00183305	0.0177	0.646257	0.0156465	0.0195767	0.112929	0.0126625	3.50015e-06	0.00831724	0.00526933	0.00972623	0.027575	0.00763829	0.00586241	0.00498992	0.00668265	0.00592131	0.271644	0	0.229148	0.229765	0	0.269444	0.271644	0.229148	0.229765	0.269444	0.404759	0.283247	0.216335	0.216435	0.283983	5	0.999873	0.999968	1.00003	1.00013	1.395165
38680	-3547590	-3547596	5.356619	7.791677e+07	1	0.00213177	0.00176289	0.0210274	0.0045443	0.0983335	0.0337513	0.0112343	0.0890647	0.0498726	0.00849319	0.161053	0.00384802	0.00191379	0.0173782	0.647072	0.0154949	0.0197042	0.113016	0.0127171	3.87597e-05	0.0081657	0.00518583	0.00971552	0.0278429	0.00761237	0.00586783	0.00503448	0.00661848	0.00575559	0.271122	0	0.228707	0.229323	0	0.270848	0.271122	0.228707	0.229323	0.270848	0.6374636	0.283385	0.215955	0.21654	0.28412	5	0.999856	0.999963	1.00004	1.00014	1.394251
38690	-3547570	-3547593	23.48201	1e+08	0	0.00213177	0.00186984	0.0209771	0.00460328	0.0979357	0.0338141	0.0110289	0.0890647	0.050192	0.00855409	0.160997	0.00384802	0.00196166	0.017398	0.644732	0.0154822	0.0191152	0.113242	0.013055	1.82143e-05	0.00818611	0.00539038	0.00972008	0.0280442	0.00781369	0.0057497	0.00498296	0.00667233	0.00623118	0.271122	0	0.228707	0.229323	0	0.270848	0.271122	0.228707	0.229323	0.270848	0.9471538	0.283385	0.215955	0.21654	0.28412	5	0.999873	0.999968	1.00003	1.00013	1.392812
38700	-3547567	-3547592	24.37056	1e+08	0	0.00213618	0.00186984	0.0213403	0.00474329	0.0981096	0.0338406	0.0115807	0.0895568	0.05036	0.00839355	0.161732	0.00389535	0.00183543	0.0173637	0.646189	0.0154964	0.0191152	0.113001	0.0129917	1.61309e-05	0.00821822	0.00530766	0.00961039	0.0281072	0.00772839	0.00600213	0.00498972	0.00667233	0.00615483	0.270846	0	0.229006	0.229623	0	0.270525	0.270846	0.229006	0.229623	0.270525	0.02313529	0.283241	0.216353	0.21643	0.283976	5	0.999873	0.999968	1.00003	1.00013	1.396358
38710	-3547586	-3547591	5.804723	8.702269e+07	1	0.0022038	0.00186984	0.0205018	0.00474283	0.0978354	0.0336312	0.0113803	0.0889243	0.05036	0.00850933	0.160822	0.00376379	0.00185945	0.0174852	0.64396	0.0155792	0.0196445	0.112845	0.012722	2.11259e-05	0.00828784	0.00533572	0.00974676	0.0275142	0.00769882	0.00587294	0.00521962	0.00676208	0.00582241	0.270875	0	0.229031	0.22954	0	0.270554	0.270875	0.229031	0.22954	0.270554	0.2226602	0.283239	0.216353	0.21643	0.283977	5	0.999864	0.999965	1.00004	1.00014	1.390921
38720	-3547568	-3547593	24.3044	1e+08	0	0.00231139	0.00184141	0.0209912	0.00459096	0.0985777	0.0339865	0.01146	0.0884688	0.05036	0.00858442	0.161083	0.00368055	0.00184968	0.0174852	0.645604	0.0154019	0.0198465	0.112586	0.0130026	2.11259e-05	0.00818291	0.00548818	0.00976557	0.0276526	0.00789611	0.00587294	0.00531946	0.00674223	0.00579833	0.270875	0	0.229031	0.22954	0	0.270554	0.270875	0.229031	0.22954	0.270554	0.1083659	0.283397	0.216474	0.215993	0.284136	5	0.999873	0.999968	1.00003	1.00013	1.394451
38730	-3547586	-3547589	2.784158	2.596421e+07	1	0.0021461	0.00184141	0.0206851	0.00459096	0.0985073	0.0336187	0.0114182	0.0883905	0.0502868	0.00843393	0.161252	0.00370586	0.0018966	0.0177129	0.645604	0.015318	0.0192409	0.112586	0.0130173	1.33615e-05	0.00821836	0.00543469	0.00961636	0.0276526	0.00786991	0.00572092	0.00510871	0.00674223	0.00582702	0.270739	0	0.228916	0.229425	0	0.27092	0.270739	0.228916	0.229425	0.27092	3.227868	0.283397	0.216474	0.215993	0.284136	5	0.999751	0.999936	1.00006	1.00025	1.392457
38740	-3547569	-3547593	23.55612	1e+08	0	0.0021461	0.00192267	0.0209428	0.00466056	0.0988945	0.0336432	0.0118262	0.0888621	0.0503962	0.00837731	0.16136	0.00388916	0.0018966	0.0174231	0.643277	0.0152568	0.0197411	0.112586	0.0131749	1.33615e-05	0.00821836	0.00529687	0.00961684	0.0276551	0.00768852	0.00589698	0.00501037	0.0067294	0.0059148	0.270739	0	0.228916	0.229425	0	0.27092	0.270739	0.228916	0.229425	0.27092	0.8779874	0.283745	0.215511	0.216259	0.284485	5	0.999873	0.999968	1.00003	1.00013	1.392317
38750	-3547593	-3547599	5.874317	4.687521e+07	1	0.00213337	0.00194816	0.020714	0.0045819	0.0979526	0.0333314	0.0115753	0.0891598	0.0500219	0.00837731	0.161082	0.00388916	0.0018966	0.0171103	0.644489	0.0152682	0.0196593	0.112586	0.0132131	3.4512e-05	0.00818802	0.00523659	0.00961684	0.0281523	0.00773967	0.00590636	0.00521484	0.00650343	0.00573299	0.270711	0	0.228925	0.229434	0	0.27093	0.270711	0.228925	0.229434	0.27093	0.149132	0.283745	0.215511	0.216259	0.284485	5	0.999814	0.999953	1.00005	1.00019	1.391315
38760	-3547565	-3547589	24.05482	1e+08	0	0.0020708	0.00185192	0.020714	0.00458428	0.0987281	0.033574	0.0113041	0.0887205	0.0503749	0.00846968	0.161943	0.00384909	0.00192699	0.0174945	0.644489	0.0152458	0.0194882	0.112057	0.0130949	2.5576e-07	0.00828058	0.00544113	0.00960696	0.0278497	0.00773967	0.00592681	0.00509371	0.0068114	0.00583913	0.271019	0	0.229017	0.229526	0	0.270437	0.271019	0.229017	0.229526	0.270437	0.3767628	0.283745	0.215511	0.216259	0.284485	5	0.999873	0.999968	1.00003	1.00013	1.392569
38770	-3547587	-3547592	5.497457	5.491533e+07	1	0.0020708	0.00185192	0.0208652	0.00458428	0.0983788	0.033693	0.0115212	0.0886164	0.0506165	0.00852486	0.162571	0.00392142	0.00192699	0.0172585	0.645689	0.0152206	0.0197382	0.112966	0.012664	5.57212e-07	0.00828115	0.00515026	0.00972118	0.027912	0.00766641	0.00594199	0.00509371	0.00675929	0.00587176	0.27066	0	0.228714	0.230028	0	0.270598	0.27066	0.228714	0.230028	0.270598	0.4883758	0.283589	0.215941	0.21614	0.284329	5	0.999828	0.999956	1.00004	1.00017	1.395076
38780	-3547567	-3547591	23.48274	1e+08	0	0.0020708	0.0019861	0.0210589	0.00469504	0.0986175	0.0335907	0.0115529	0.0886164	0.0505392	0.00852486	0.161304	0.00377506	0.00187002	0.0175132	0.645689	0.0154621	0.0192748	0.112539	0.0129846	6.2234e-05	0.00812413	0.0053707	0.00950174	0.0279938	0.00748965	0.00575661	0.00509371	0.00667149	0.00603337	0.270642	0	0.228994	0.229907	0	0.270457	0.270642	0.228994	0.229907	0.270457	0.9369257	0.283448	0.215833	0.216531	0.284188	5	0.999873	0.999968	1.00003	1.00013	1.393762
38790	-3547569	-3547592	22.7851	1e+08	0	0.00217392	0.00200374	0.0207582	0.00469504	0.0981748	0.0338265	0.0112823	0.0879435	0.0503015	0.00861436	0.161373	0.00377037	0.0018492	0.0177411	0.644878	0.0153986	0.019477	0.113239	0.0129846	5.8671e-06	0.0083832	0.00532154	0.00976275	0.027944	0.00755455	0.00585355	0.00523565	0.00642772	0.00581182	0.270642	0	0.228994	0.229907	0	0.270457	0.270642	0.228994	0.229907	0.270457	1.644321	0.283601	0.21595	0.216647	0.283802	5	0.999873	0.999968	1.00003	1.00013	1.392785
