Iteration	Posterior	Likelihood	Prior	birth	clock_morpho[1]	clock_morpho[2]	clock_morpho[3]	clock_nuclear	death	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_scale[1]	er_scale[2]	er_scale[3]	er_transv[1]	er_transv[2]	er_transv[3]	er_transv[4]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	F[15]	F[16]	F[17]	F[18]	F[19]	F[20]	F[21]	F[22]	F[23]	F[24]	F[25]	F[26]	F[27]	F[28]	F[29]	F[30]	F[31]	F[32]	F[33]	F[34]	F[35]	F[36]	F[37]	F[38]	F[39]	F[40]	F[41]	F[42]	F[43]	F[44]	F[45]	F[46]	F[47]	F[48]	F[49]	F[50]	F[51]	F[52]	F[53]	F[54]	F[55]	F[56]	F[57]	F[58]	F[59]	F[60]	F[61]	F[62]	F[63]	F[64]	F[65]	F[66]	F[67]	F[68]	F[69]	F[70]	F[71]	F[72]	F[73]	F[74]	F[75]	F[76]	F[77]	F[78]	F[79]	F[80]	F[81]	F[82]	F[83]	F[84]	F[85]	F[86]	F[87]	F[88]	F[89]	F[90]	F[91]	F[92]	F[93]	F[94]	F[95]	F[96]	F[97]	F[98]	F[99]	F[100]	F[101]	F[102]	F[103]	F[104]	pi[1]	pi[2]	pi[3]	pi[4]	pi_scale[1]	pi_scale[2]	pi_scale[3]	psi	root_time	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]	t[24]	t[25]	t[26]	t[27]	t[28]	t[29]	t[30]	t[31]	t[32]	t[33]	t[34]	t[35]	t[36]	t[37]	t[38]	t[39]	t[40]	t[41]	t[42]	t[43]	t[44]	t[45]	t[46]	t[47]	t[48]	t[49]	t[50]	t[51]	t[52]	t[53]	t[54]	t[55]	t[56]	t[57]	t[58]	t[59]	t[60]	t[61]	t[62]	t[63]	t[64]	t[65]	t[66]	t[67]	t[68]	t[69]	t[70]	t[71]	t[72]	t[73]	t[74]	t[75]	t[76]	t[77]	t[78]	t[79]	t[80]	t[81]	t[82]	t[83]	t[84]	t[85]	t[86]	t[87]	t[88]	t[89]	t[90]	t[91]	t[92]	t[93]	t[94]	t[95]	t[96]	t[97]	t[98]	t[99]	t[100]	t[101]	t[102]	t[103]	t[104]	turnover
40100	-2611036	-2602110	-8926.518	0.321923	2.90771	11.6513	8.85254	0.01430536	0.00398614	0.3179368	0.273428	0	0.229066	0.226519	0	0.270988	6.12029	6.89936	2.08919	0.273428	0.229066	0.226519	0.270988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282842	0.215952	0.21693	0.284276	0.333036	1.15332	4.26228	0.4638899	29.70637	6.46581	9.1815	4.35041	0.981797	2.44705	3.58639	3.31539	2.49057	4.03257	4.15199	2.7454	1.79807	5.02582	2.91579	2.22329	2.79788	0.173413	1.85896	1.86227	0.843265	1.64051	1.62808	1.95034	2.46734	1.36229	0.357082	1.23411	1.30229	1.55076	1.71689	0.96036	0.425834	0.421543	0.251212	0.0624221	0.0964386	0.0362338	0.0409951	0.204616	0.0245453	0.113095	0.144518	0.0578975	0.0419387	0.600462	0.215753	0.10906	0.0758506	0.116643	1.76008	0.742807	0.207354	0.176962	0.229115	0.338075	0.352531	0.330921	0.199667	0.133834	0.448583	0.380003	1.47002	0.448673	2.38022	1.50085	3.46065	2.7527	2.60395	3.40492	1.32411	2.15205	1.50109	0.621137	0.506266	0.891221	1.00185	1.6083	0.956254	2.54712	1.15948	1.1006	2.49117	1.3426	0.349557	1.49562	0.553166	2.02853	1.57024	0.824251	2.30112	2.03773	1.35298	3.15665	3.12969	2.14075	2.31942	2.19278	3.116	2.71529	3.44573	3.49829	2.48748	6.17905	5.9152	0.01238228
40200	-2611023	-2602111	-8911.452	0.2896477	3.17612	8.13677	6.031	0.01431741	0.03944762	0.2502001	0.272659	0	0.228714	0.226133	0	0.272493	1.17762	3.42533	2.42917	0.272659	0.228714	0.226133	0.272493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282313	0.216575	0.216959	0.284153	0.323874	1.13093	4.10898	0.4085843	29.71324	7.63092	8.57838	2.9204	1.27562	2.44705	3.43606	3.94047	2.60298	3.96074	4.16294	2.7454	1.67212	5.02582	2.99365	2.59376	2.79788	0.133692	2.39011	2.36153	1.35663	1.64051	1.92529	1.19154	1.1302	1.36229	0.357082	1.52367	1.63036	2.21352	0.962732	0.958821	1.40466	0.421543	0.251212	0.0624221	0.0964386	0.0362338	0.0357461	0.0311696	0.0245453	0.0528865	0.107427	0.0578975	0.0419387	0.318201	0.0899477	0.017118	0.0758506	0.116643	0.716345	0.773637	0.362785	0.411385	0.229115	0.197278	0.754451	0.330921	0.199667	0.133834	0.464295	0.433919	1.25636	0.448673	2.44588	1.57696	3.46065	2.7527	2.60395	3.40492	1.85195	2.15205	1.78043	0.621137	1.58396	1.57883	1.16848	0.881585	0.956254	2.02068	0.842534	1.1006	2.49117	1.3426	1.50345	1.49562	0.553166	2.24684	0.354402	0.801772	2.30112	1.11356	1.10376	3.15665	3.12969	2.96028	1.91381	3.36221	4.63271	2.43252	3.0489	3.57052	1.17285	6.12312	7.64757	0.1361917
40300	-2611036	-2602112	-8923.657	0.404914	3.57792	9.26951	7.12695	0.01426883	0.04303704	0.361877	0.273018	0	0.228968	0.225584	0	0.272429	0.742672	0.752411	0.834123	0.273018	0.228968	0.225584	0.272429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282809	0.216489	0.216864	0.283837	0.334579	1.16642	4.34649	0.3655143	28.93014	6.94498	7.88203	2.9204	0.50856	2.2887	3.45603	3.80978	4.07915	3.96913	4.16294	2.7454	1.63485	5.02582	2.78825	2.54311	2.76395	0.335061	2.30339	2.36153	0.856885	0.208053	1.35461	1.53107	1.1302	1.36229	0.357082	1.52367	2.078	1.11753	0.962732	1.41097	1.11168	0.421543	0.251212	0.0624221	0.0964386	0.0362338	0.0357461	0.107774	0.0245453	0.0611938	0.024576	0.0496376	0.0419387	0.539124	0.0899477	0.0462289	0.0758506	0.0389412	0.716345	0.64168	0.362785	0.411385	0.120189	0.22811	0.754451	0.325692	0.416552	0.145117	0.464295	0.433919	0.769758	0.490521	2.44588	1.1023	2.84932	2.82139	2.96874	3.40492	2.04554	2.12583	2.52111	1.61897	0.425261	0.700519	1.50979	0.881585	0.560833	1.98456	1.74654	1.18402	2.49117	0.34539	0.647742	1.48312	0.228997	1.85441	0.476991	1.53057	2.30112	0.609785	2.42907	3.09629	3.13803	4.52141	1.91381	1.26356	5.10758	2.43252	3.36554	3.57052	0.579273	6.74477	7.64757	0.1062868
40400	-2611020	-2602110	-8910.491	0.4009434	3.37808	9.02224	7.58896	0.01430765	0.03762447	0.3633189	0.272187	0	0.229092	0.22677	0	0.271951	8.20881	2.51031	1.90613	0.272187	0.229092	0.22677	0.271951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282853	0.216337	0.216736	0.284074	0.341143	1.04419	5.62312	0.4145758	29.95274	6.99621	7.88203	2.9204	0.50856	2.2887	3.45603	2.3393	4.07915	3.96913	4.17479	2.70699	2.94076	5.02582	2.78825	2.54311	2.76395	0.325733	2.26346	2.08502	0.856885	0.273212	1.35461	2.01272	1.75496	1.57795	0.981685	2.48581	2.06517	1.11753	0.962732	1.41097	1.42903	0.528242	0.251212	0.0634384	0.123982	0.0362338	0.0357461	0.0317583	0.0245453	0.0611938	0.024576	0.0496376	0.191094	0.139342	0.0533882	0.118061	0.0758506	0.0389412	0.214219	0.64168	0.362785	0.69349	0.120189	0.260845	0.11331	0.400798	0.416552	0.145117	0.559051	1.17183	0.92787	0.490521	1.72224	1.1023	2.84932	2.81304	2.96874	3.50221	1.99299	2.33618	2.97678	1.61897	0.425261	0.700519	1.50979	1.76323	0.560833	2.5853	2.00893	1.4088	2.48367	0.34539	2.4575	1.48312	0.323189	1.80777	2.04804	1.53057	2.14892	0.948449	0.726346	3.01497	3.15873	3.42572	1.91381	0.855484	3.06877	3.25298	3.36554	3.18186	2.02474	7.0885	7.64757	0.09383986
40500	-2611009	-2602112	-8897.463	0.3719645	4.16435	6.55552	5.72706	0.01428378	0.02368642	0.348278	0.270403	0	0.230788	0.227225	0	0.271584	4.27205	2.78266	2.04014	0.270403	0.230788	0.227225	0.271584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283474	0.216655	0.217055	0.282816	0.341723	1.05552	7.88651	0.4512778	29.48241	11.121	6.54547	2.9204	0.618683	2.32937	3.22435	2.3393	4.07915	3.96913	4.1836	2.74723	3.01758	3.29049	2.65946	1.93256	2.76395	0.325733	2.26346	2.45859	1.74758	0.273212	1.34487	1.26952	1.60248	0.0195287	0.981685	1.47486	1.58608	1.03962	1.10366	1.41097	1.42903	0.528242	0.251212	0.0634384	0.0810942	0.0944827	0.0357461	0.104137	0.0245453	0.116707	0.223444	0.0496376	0.113419	0.139342	0.217459	0.0345924	0.0716389	0.0389412	1.42382	0.652614	0.732407	0.541798	0.120189	0.362808	0.127686	0.400798	0.416552	0.113924	0.559051	0.479993	0.868399	0.490521	1.60806	1.14829	2.84932	3.20876	3.19299	3.42359	2.01892	2.33618	2.83359	0.470448	1.26226	0.700519	0.0760786	1.29162	0.317735	2.5853	2.00893	1.4088	2.30231	0.285675	2.36019	1.27939	0.323189	1.80777	2.04804	0.828503	2.00056	0.811953	0.592465	2.96288	2.75478	3.8709	2.69877	0.855484	2.94375	2.54564	3.36554	3.18186	2.3202	8.44531	7.55741	0.06367927
40600	-2611023	-2602110	-8913.517	0.3750956	2.71426	7.41386	5.98163	0.01424787	0.001755643	0.3733399	0.271057	0	0.229607	0.226056	0	0.27328	2.45514	1.87629	1.28368	0.271057	0.229607	0.226056	0.27328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282959	0.217386	0.21625	0.283405	0.316616	1.09038	4.49528	0.3369057	29.52574	14.2121	7.76556	6.01335	1.19859	2.22372	2.85042	3.25334	4.07915	3.97688	4.1836	2.6018	3.01758	3.07665	2.65946	1.50873	2.72272	0.325733	1.90471	2.45859	1.06197	0.273212	1.07127	1.11367	2.35368	0.563246	0.751688	1.99538	1.73091	1.03962	0.304157	1.41097	1.42903	0.528242	0.37058	0.0634384	0.0810942	0.0944827	0.0357461	0.104137	0.0245453	0.116707	0.223444	0.087837	0.113419	0.0302857	0.162848	0.0345924	0.0716389	0.0389412	1.08308	0.652614	0.732407	0.308241	0.195669	0.225787	0.071925	0.400798	0.416552	0.113924	0.559051	0.879355	0.868399	0.490521	2.36105	1.14829	2.84932	3.20876	3.19299	3.30489	3.46497	2.33618	1.93057	0.470448	0.699585	1.2835	0.0533861	1.29162	0.289123	2.33706	2.25129	1.4088	2.30231	0.424517	2.36019	1.27939	0.323189	2.10408	2.26807	1.38507	2.00056	0.668029	0.592465	2.96288	2.75478	4.59514	1.7812	4.62819	2.82862	2.54564	3.36554	4.12291	2.20812	9.33743	7.34542	0.004680522
40700	-2611008	-2602109	-8899.001	0.3347139	3.79923	7.43816	4.64558	0.0142157	0.03585408	0.2988598	0.272552	0	0.229308	0.225749	0	0.272391	0.316207	1.86464	1.27162	0.272552	0.229308	0.225749	0.272391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28333	0.216784	0.216114	0.283772	0.343708	1.22327	5.02933	0.3168609	29.89626	11.5094	7.53954	4.03438	1.18433	2.79686	3.52929	2.91	4.27484	3.97688	2.64963	2.662	3.01758	3.19599	2.65946	2.06763	2.72272	1.25979	1.00088	2.45859	1.06197	0.911278	1.07127	1.11367	2.35368	1.83093	0.751688	2.02296	1.73091	1.03962	0.805773	1.41097	0.844794	0.717798	0.37058	0.0634384	0.0810942	0.0253938	0.0342319	0.229099	0.06129	0.116707	0.223444	0.038617	0.113419	0.3812	0.250213	0.0345924	0.102041	0.0389412	0.866314	0.652614	0.624562	0.766091	0.0417986	0.659807	0.071925	0.183251	0.182404	0.141425	0.559051	0.324842	0.692367	0.319223	2.36105	2.54014	2.84932	3.20876	2.98629	3.30489	2.95022	2.21751	1.73839	0.489544	0.330599	1.39741	1.2711	1.29162	0.82612	2.33706	2.25129	1.4088	2.07388	0.134205	2.36019	1.03868	0.0993031	2.26293	1.23351	2.32668	1.94381	2.47458	0.15557	2.96288	2.78247	3.55736	4.28359	1.64353	2.82862	2.54564	4.13938	3.72608	0.653863	9.33743	7.34542	0.1071186
40800	-2611013	-2602113	-8899.193	0.3263245	3.89326	6.33554	4.57329	0.01423227	0.01011092	0.3162136	0.271778	0	0.230045	0.226661	0	0.271516	0.909982	4.10644	1.67992	0.271778	0.230045	0.226661	0.271516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2832	0.21535	0.21758	0.28387	0.334927	1.03517	7.2663	0.3993244	29.64118	13.1852	7.53954	4.03438	0.755972	2.79686	3.39261	2.00918	4.27484	3.35091	4.3898	2.67779	3.01758	3.05332	2.65946	2.08684	3.12206	1.06871	0.0870247	2.45859	2.31784	0.911278	1.07127	0.939291	1.57693	1.67517	0.599352	2.02296	1.73091	1.03962	1.3823	1.33726	1.42426	0.467562	0.191556	0.0634384	0.0810942	0.0253938	0.0342319	0.229099	0.06129	0.116508	0.223444	0.0369603	0.231053	0.3812	0.250213	0.0486074	0.102041	0.0389412	0.866314	0.652614	0.634015	0.482527	0.220009	0.367591	0.251352	0.34415	0.182404	0.177268	0.559051	0.324842	0.692367	0.319223	2.36105	2.54014	2.79998	3.20876	2.84007	3.07607	1.96835	2.28748	1.46956	1.22783	0.970105	1.26268	0.948602	1.71794	0.742765	1.82498	1.46476	1.33528	2.27685	0.239968	2.50192	0.82752	0.223637	1.84874	1.59495	2.05198	1.94381	0.968924	0.15557	2.96288	2.98109	4.03646	3.91815	2.51217	2.81451	2.25062	4.13938	5.31551	0.380813	9.33743	7.34542	0.03098425
40900	-2611031	-2602114	-8916.714	0.4957783	5.06958	8.46163	5.40598	0.01428066	0.02100608	0.4747722	0.272731	0	0.230009	0.22633	0	0.27093	0.629542	0.839149	1.27659	0.272731	0.230009	0.22633	0.27093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282634	0.215542	0.217515	0.284309	0.315052	1.2455	5.18002	0.3515016	28.97688	5.54096	7.53954	3.6169	2.39323	2.79686	3.39261	2.62272	4.27484	3.23745	3.31809	2.71941	2.89178	2.48303	2.65946	2.38014	2.81159	0.555331	0.0870247	2.26595	1.27676	0.985526	1.18481	1.14196	2.50585	0.173633	0.764942	1.66398	2.02207	1.03962	0.499376	1.24742	1.24345	0.530837	0.462941	0.0959568	0.0810942	0.079625	0.0775135	0.229099	0.06129	0.0252063	0.223444	0.113124	0.0216189	0.3812	0.250213	0.0486074	0.0740088	0.123434	0.167203	0.652614	0.773988	0.482527	0.220009	0.367591	0.661276	0.34415	0.470775	0.177268	0.231754	0.324842	0.30034	0.550272	1.61529	2.54014	2.83898	3.35259	2.84007	2.72446	1.96835	1.9455	1.46956	1.22783	0.886427	1.26268	0.764442	1.59511	2.54449	1.82498	1.80457	1.33528	2.27685	0.0335295	2.29246	0.82752	0.223637	1.84874	1.96921	2.46927	0.969602	1.72835	0.919548	2.84335	2.98109	4.3186	4.3207	2.18893	2.81451	2.41097	4.13938	4.91135	0.0128335	9.33743	8.63123	0.0423699
41000	-2611017	-2602109	-8908.455	0.3330586	3.6704	6.09845	5.33982	0.01425221	0.006985851	0.3260728	0.272537	0	0.228332	0.226762	0	0.272368	0.196884	3.05275	0.780773	0.272537	0.228332	0.226762	0.272368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283287	0.215914	0.216567	0.284233	0.333425	0.997243	6.89257	0.505641	28.92137	7.22975	7.53954	3.6169	1.14484	2.79686	3.34391	2.62272	4.27484	3.25917	4.29882	2.74035	3.48974	2.82499	2.78494	1.76912	2.74942	0.695691	0.217563	1.82602	1.49942	1.7533	1.9109	1.47426	2.50585	0.976159	0.764942	1.81062	1.56935	0.96492	0.405493	1.01034	1.67401	0.304004	0.462941	0.0959568	0.0810942	0.079625	0.099464	0.289376	0.06129	0.0252063	0.104714	0.113124	0.0216189	0.0213006	0.250213	0.0486074	0.0740088	0.123434	1.2789	0.200596	0.0163048	0.216246	0.0967707	0.367591	0.707178	0.208489	0.470775	0.177268	0.231754	0.324842	0.64623	0.550272	1.61529	2.23632	2.95546	3.14281	2.98636	3.165	2.45786	2.09648	1.46956	0.88344	0.616783	0.851961	0.791497	1.59511	2.54449	1.85365	1.80457	1.08455	2.50059	0.458764	2.29246	1.18024	0.223637	1.93495	1.25326	2.46927	1.01935	1.72835	0.509058	2.71981	2.98109	4.23132	1.5595	0.583035	3.37496	3.55377	4.11669	2.9206	0.0924846	8.68806	8.63123	0.02097484
41100	-2611053	-2602107	-8945.062	0.3917397	4.20148	11.3657	3.7408	0.01422737	0.008978559	0.3827611	0.271779	0	0.229612	0.226187	0	0.272422	3.30018	14.128	4.1989	0.271779	0.229612	0.226187	0.272422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283148	0.217296	0.216317	0.283239	0.304909	1.17744	3.87798	0.3305188	29.41379	9.53025	6.40531	2.79875	0.932499	2.95824	2.68916	2.57834	4.27484	3.25917	4.56107	2.74035	3.45437	2.28715	2.78494	1.40911	2.74942	0.828378	0.738731	1.82602	1.49942	1.97125	0.923946	1.57185	2.50585	0.82963	0.764942	1.13313	1.61869	1.29385	0.312493	1.45431	0.321176	0.524575	0.462941	0.0959568	0.0810942	0.0558551	0.099464	0.236679	0.06129	0.0252063	0.104714	0.113124	0.0216189	0.20843	0.0243841	0.0486074	0.0740088	0.123434	0.975594	0.127501	0.647312	0.267005	0.0967707	0.309837	0.348112	0.684014	0.162312	0.177268	0.529841	0.757958	0.64623	0.678317	1.74289	2.56287	2.97778	2.90267	3.08179	3.59429	1.25128	2.09648	0.382696	1.07268	1.06267	0.399558	0.181482	1.59511	0.493074	1.95125	2.36019	1.08455	2.50059	0.901988	2.14036	1.70058	0.223637	1.93495	1.7632	2.46927	1.01935	0.462953	1.95568	2.89132	2.88227	4.66771	1.61365	0.316891	3.37496	3.55377	3.58209	2.9206	0.406187	9.6172	7.87105	0.02291971
41200	-2611028	-2602109	-8919.072	0.4358295	4.40796	6.3388	3.81379	0.01424258	0.004669301	0.4311601	0.271841	0	0.229894	0.225856	0	0.272409	0.605007	25.8063	0.762624	0.271841	0.229894	0.225856	0.272409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28312	0.216877	0.216783	0.283221	0.322658	1.09162	5.58027	0.3220706	29.11655	9.53025	5.80139	1.47702	1.06434	3.887	3.22362	2.57834	4.27484	3.24458	4.23516	2.75626	4.87634	2.65419	3.04139	0.75558	2.74942	0.201165	0.247002	1.82602	0.753358	0.923528	1.93363	2.16336	2.50585	2.47419	0.764942	1.66299	1.59141	0.902245	0.562632	1.45431	0.514116	0.706002	0.462941	0.0959568	0.0810942	0.113402	0.099464	0.236679	0.06129	0.0252063	0.263331	0.113124	0.0216189	0.752996	0.147706	0.0387546	0.0740088	0.123434	1.67805	0.0122223	0.654787	0.528276	0.286727	0.542613	0.348112	0.687926	0.203175	0.119741	0.406035	1.7342	0.901735	0.678317	0.359296	2.36449	2.97778	2.83589	3.03128	3.59429	2.13434	2.27234	0.382696	1.21543	1.06267	0.986516	1.1555	1.09504	1.9173	2.33953	2.01901	1.23437	2.50059	1.29865	0.452271	1.20088	0.801735	2.02129	1.8874	1.61519	1.01935	0.955259	2.09232	2.89132	2.84547	3.12252	1.74097	0.316891	2.77939	3.55377	3.18852	2.93378	0.252928	6.41209	5.72646	0.0107136
41300	-2611012	-2602112	-8899.912	0.4664558	4.41559	11.372	6.95753	0.01431612	0.03265702	0.4337988	0.27264	0	0.228814	0.226801	0	0.271745	0.246383	1.72693	0.279241	0.27264	0.228814	0.226801	0.271745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283261	0.216342	0.21684	0.283557	0.318845	1.13729	5.17462	0.3906202	29.64428	9.2853	6.72444	1.47702	1.06434	3.09948	3.4342	2.75769	4.27625	3.32408	4.23516	2.75626	4.87634	2.11274	3.04139	0.879903	2.92707	0.201165	0.354284	2.36814	0.0997858	0.923528	1.93363	1.97521	2.53983	2.49826	0.764942	1.66299	1.60081	1.44434	0.562632	0.848867	0.514116	0.641328	0.462941	0.0959568	0.0810942	0.113402	0.099464	0.0620844	0.06129	0.0252063	0.263331	0.113124	0.17033	0.654177	0.103848	0.0387546	0.0740088	0.123434	0.722727	0.430655	0.344632	0.129877	0.14774	0.542613	0.4674	0.687926	0.203175	0.303296	0.406035	1.7342	0.42582	0.305121	0.251884	2.36449	2.87203	2.83274	2.75257	2.75082	1.59311	2.27234	1.23123	0.40227	1.06267	0.681609	0.507622	1.09504	1.18768	2.33953	1.82902	2.27098	2.50059	1.29865	1.06889	1.20088	0.388798	2.47764	1.85567	0.853248	1.48531	0.781235	2.14277	3.0096	2.84547	3.44206	1.10845	0.690558	2.76712	3.55377	3.18852	2.93378	0.593335	6.41209	5.56552	0.07001097
41400	-2611051	-2602118	-8932.567	0.4002625	5.55682	12.7826	5.46881	0.01427555	0.0343714	0.3658911	0.273158	0	0.230322	0.224676	0	0.271844	1.11421	3.22288	0.929753	0.273158	0.230322	0.224676	0.271844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282848	0.216798	0.217264	0.283091	0.332636	1.07346	6.38135	0.411498	29.85489	19.3147	6.72444	1.56626	1.06434	2.29524	3.4342	2.0291	3.66202	3.3277	3.26529	2.75626	4.87634	1.69636	3.18186	0.841966	2.92707	0.229503	0.466356	2.36814	0.818348	2.38324	0.844086	1.97521	2.41527	2.49826	0.275219	1.08511	2.13219	1.90144	0.562632	1.32942	1.00023	0.397973	0.462941	0.0959568	0.0643	0.113402	0.0682553	0.199118	0.06129	0.0498329	0.124888	0.116802	0.295199	0.749799	0.103848	0.0245084	0.0740088	0.123434	1.49691	0.430655	0.263037	0.416204	0.14774	0.488942	0.125414	0.33095	0.562197	0.127529	0.406035	1.7342	0.521317	0.896161	0.494569	2.36449	2.87203	2.66208	2.79668	2.75082	1.12127	2.17531	1.23123	1.28126	1.06267	0.516649	0.983657	1.04373	2.12554	2.52015	0.900722	1.42038	2.50059	1.58604	0.588388	1.1232	0.0280331	2.47764	1.6711	0.853248	1.3678	2.22055	2.22256	3.0096	2.72403	4.34387	1.37992	0.808484	2.94999	3.54638	3.96189	2.91182	1.57171	5.44428	5.42932	0.08587214
