Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	kappa	p_inv	p_inv_indicator	pi[1]	pi[2]	pi[3]	pi[4]	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	sub_rate	sub_rate_vec[1]	sub_rate_vec[2]	sub_rate_vec[3]	sub_rate_vec[4]	sub_rate_vec[5]	TL
490	-2555860	-2555890	29.92882	1e+08	0	0.0135874	0.0139121	0.0042356	0.112092	0.00232983	0.103243	0.0442104	0.126136	0.799403	0.00356094	0.00863903	0.00371446	0.00468875	0.0320927	0.00472174	0.016076	0.00278257	0.356676	0.225126	0.00348143	0.0640939	0.211346	0.139276	3.962897e-06	0	0	0.235993	0.553911	0.143461	0.0666355	2	0.999873	0.999968	1.00003	1.00013	0.912554	0.00432176	0.0115094	0.0363375	0.015802	0.912554	1.295426
500	-2555880	-2555891	11.71755	6.057183e+07	1	0.0135461	0.0140698	0.00426815	0.112092	0.00222761	0.103243	0.0442104	0.126136	0.799403	0.00356094	0.00844236	0.00421292	0.004577	0.0316579	0.00490344	0.0160827	0.00270965	0.23642	0.0196662	0.000461516	0.598238	0.0114479	0.133766	3.089008e-06	0	0	0.687513	0.0894474	0.0215799	0.201459	2	0.999837	0.999958	1.00004	1.00016	0.912554	0.00834173	0.0243697	0.00243996	0.0467419	0.912554	1.295344
510	-2555887	-2555890	2.792293	9.521962e+07	1	0.0135461	0.0134905	0.00424299	0.112092	0.00219754	0.103243	0.0440526	0.126136	0.799403	0.00365718	0.00869061	0.00397243	0.004577	0.0316579	0.00483416	0.0162129	0.00284465	0.0231744	0.0480981	0.339045	0.310071	0.205561	0.0740502	1.421618e-06	0	0	0.0126975	0.268173	0.629176	0.0899535	2	0.999869	0.999966	1.00003	1.00013	0.9127305	0.444257	0.0211399	0.108912	0.171249	0.912731	1.294851
520	-2555871	-2555894	22.98276	1e+08	0	0.0135461	0.014003	0.00415619	0.112092	0.00228912	0.103243	0.043968	0.126136	0.800183	0.003473	0.00859129	0.00380606	0.00497161	0.03216	0.00477383	0.0164167	0.0030063	0.068842	0.200333	0.0182268	0.230515	0.225652	0.256431	1.821992e-06	0	0	0.340202	0.247339	0.150078	0.262381	2	0.999873	0.999968	1.00003	1.00013	0.9106045	0.0247682	0.387388	0.100725	0.0303484	0.910604	1.296815
530	-2555866	-2555899	32.79102	1e+08	0	0.0135276	0.0139469	0.00415619	0.113003	0.00219291	0.104219	0.044	0.126576	0.800183	0.00367283	0.00876287	0.00339474	0.00515277	0.0315213	0.0050331	0.0159492	0.00282478	0.0951529	0.344683	0.196851	0.00395522	0.177884	0.181475	1.584257e-06	0	0	0.384604	0.173367	0.40324	0.0387895	2	0.999873	0.999968	1.00003	1.00013	0.9086274	0.0154128	0.0565592	0.00153142	0.00119526	0.908627	1.298115
540	-2555859	-2555892	32.38164	1e+08	0	0.0134333	0.0141118	0.00416413	0.113196	0.0021182	0.104219	0.044	0.126576	0.800183	0.00352184	0.00863701	0.00407509	0.00470035	0.0318625	0.004914	0.0161095	0.00288665	0.0716892	0.0225295	0.311193	0.160431	0.172859	0.261299	6.017645e-06	0	0	0.509635	0.0125111	0.359856	0.117998	2	0.999873	0.999968	1.00003	1.00013	0.9116875	0.0307243	0.00132107	0.00438768	0.0133676	0.911688	1.298707
550	-2555884	-2555894	10.24613	1.023264e+07	1	0.0133917	0.0136978	0.00437506	0.113196	0.00217892	0.104219	0.0436963	0.12654	0.800183	0.00358658	0.00863701	0.00401603	0.00457338	0.0318625	0.00471721	0.0166618	0.00279873	0.0372267	0.128344	0.0599019	0.562252	0.150997	0.0612784	8.524146e-06	0	0	0.203549	0.0908921	0.0954852	0.610073	2	0.999603	0.999898	1.0001	1.0004	0.9118917	0.00195329	0.00871397	0.074562	0.0772799	0.911892	1.29833
560	-2555878	-2555892	14.68177	4.549908e+07	1	0.0135803	0.0138916	0.00446348	0.113196	0.00234582	0.104219	0.0436963	0.126082	0.800183	0.00371112	0.00868728	0.00400953	0.00479909	0.0318625	0.00501813	0.0162929	0.00274864	0.433195	0.0163055	0.148755	0.157245	0.0494885	0.195011	2.580612e-06	0	0	0.0124479	0.105186	0.736146	0.14622	2	0.999811	0.999952	1.00005	1.00019	0.9118917	0.00185383	0.011217	0.00739901	0.00751792	0.911892	1.298786
570	-2555864	-2555892	28.51834	1e+08	0	0.0134979	0.0139891	0.0044473	0.113196	0.00224769	0.104219	0.0442289	0.126082	0.800183	0.00367797	0.00860823	0.00379281	0.00479909	0.0317067	0.00491168	0.0162007	0.00286832	0.0891958	0.206523	0.225935	0.211367	0.0232327	0.243747	1.830763e-05	0	0	0.101877	0.57422	0.00672359	0.317179	2	0.999873	0.999968	1.00003	1.00013	0.9101464	0.0166724	0.00891748	0.12662	0.00603555	0.910146	1.298656
580	-2555894	-2555895	1.231455	4.12944e+07	1	0.0131302	0.0139891	0.0042186	0.113196	0.00225489	0.104219	0.0442289	0.126082	0.800183	0.00367797	0.00860823	0.00374044	0.00475615	0.0317067	0.00496023	0.0162349	0.00283904	0.125419	0.290968	0.137709	0.300565	0.133981	0.011357	8.929145e-06	0	0	0.230069	0.0320894	0.285126	0.452715	2	0.999802	0.99995	1.00005	1.0002	0.9083577	0.00788686	0.348732	0.741876	0.397993	0.908358	1.298025
590	-2555889	-2555897	7.355741	2.124995e+07	1	0.0137314	0.0140398	0.00390957	0.113196	0.002223	0.104219	0.0442289	0.126082	0.800183	0.00358835	0.00866377	0.00403834	0.00437847	0.0324764	0.00504507	0.016183	0.00283904	0.0753602	0.150601	0.0363873	0.575646	0.11464	0.047366	3.624882e-06	0	0	0.0170703	0.0744655	0.677712	0.230752	2	0.999724	0.999929	1.00007	1.00028	0.9111468	0.039929	0.707485	0.00798858	0.00777524	0.911147	1.299025
600	-2555753	-2555761	7.936354	9.762847e+07	1	0.0136231	0.0138529	0.00400969	0.113196	0.00227769	0.103725	0.0439686	0.126082	0.787438	0.0036039	0.0086935	0.00403834	0.00460537	0.0319781	0.00459852	0.016183	0.0027063	0.120965	0.0257388	0.128586	0.324686	0.221743	0.178282	2.143291e-06	0	0	0.243876	0.228856	0.196624	0.330644	4	0.999871	0.999968	1.00003	1.00013	0.9111468	0.192484	0.0724421	0.0278707	0.00291896	0.911147	1.28458
610	-2547697	-2547719	22.03329	1e+08	0	0.0137726	0.0136572	0.00427374	0.113767	0.00230987	0.104107	0.0439686	0.126082	0.797459	0.0036039	0.00865123	0.00395585	0.00469417	0.0318802	0.00469722	0.0161496	0.0029135	0.0271173	0.334844	0.065478	0.17767	0.0699133	0.324977	1.266413e-06	0	0	0.297854	0.206583	0.206218	0.289345	4	0.999873	0.999968	1.00003	1.00013	0.9121807	0.716315	0.186093	0.0106399	0.053818	0.912181	1.295943
620	-2547706	-2547711	5.167652	2420479	1	0.0134322	0.0140461	0.0043953	0.111431	0.00225987	0.103637	0.0439686	0.126082	0.797459	0.00352073	0.0084989	0.00396396	0.00473126	0.0323081	0.00485637	0.0161496	0.00284872	0.0055248	0.16576	0.245912	0.369657	0.172094	0.0410518	2.081646e-06	0	0	0.297854	0.206583	0.206218	0.289345	4	0.999183	0.999791	1.00021	1.00082	0.9153326	0.0211887	0.0178599	0.32736	0.132761	0.915333	1.293589
630	-2546748	-2546771	23.37192	1e+08	0	0.0137713	0.0137611	0.00435353	0.111431	0.00218662	0.1033	0.043494	0.12531	0.797459	0.00362245	0.0084989	0.00396911	0.00447724	0.0318417	0.00493802	0.016309	0.00284872	0.0160674	0.113204	0.264706	0.273262	0.105264	0.227497	8.399241e-06	0	0	0.291463	0.21347	0.213093	0.281974	4	0.999873	0.999968	1.00003	1.00013	0.9201489	0.0937862	0.0906839	0.101385	0.0240383	0.920149	1.291572
640	-2546658	-2546668	10.20411	3.902111e+07	1	0.0132887	0.0136986	0.00440905	0.111552	0.00224178	0.104893	0.0429965	0.12531	0.797859	0.00366151	0.0087294	0.0039319	0.00451543	0.031352	0.00473999	0.0159641	0.00281761	0.105662	0.0464808	0.25602	0.0367623	0.0462843	0.50879	6.495835e-06	0	0	0.289132	0.214671	0.213952	0.282245	4	0.999796	0.999948	1.00005	1.0002	0.9201489	0.0453851	0.00855867	0.0314371	0.00884708	0.920149	1.291961
650	-2546524	-2546553	29.52614	1e+08	0	0.0137331	0.0137667	0.00426065	0.112557	0.00216312	0.104893	0.0429965	0.12531	0.797859	0.00350438	0.00849129	0.00378283	0.0046037	0.031916	0.00473046	0.0158679	0.00291919	0.206557	0.0646184	0.0985508	0.197434	0.338077	0.0947626	1.284705e-06	0	0	0.28028	0.217344	0.216617	0.285759	4	0.999873	0.999968	1.00003	1.00013	0.9202567	0.00788541	0.0374457	0.0637096	0.00229921	0.920257	1.293355
660	-2546538	-2546548	10.57464	6.887307e+07	1	0.0136197	0.0140813	0.00416508	0.111969	0.00215092	0.10189	0.0435761	0.124975	0.799297	0.00376222	0.0084424	0.00392486	0.00462554	0.031916	0.00489185	0.0158716	0.00290748	0.362258	0.0412488	0.0645916	0.0907364	0.285461	0.155704	3.302334e-09	0	0	0.28028	0.217344	0.216617	0.285759	4	0.999847	0.999961	1.00004	1.00015	0.9189638	0.0536802	0.00394004	0.0181718	0.0194107	0.918964	1.292065
670	-2546545	-2546556	10.39318	8.230912e+07	1	0.0134002	0.0140269	0.00434185	0.112319	0.00220685	0.10497	0.0434902	0.126105	0.800731	0.00346145	0.00828728	0.00370748	0.00505233	0.031916	0.00494013	0.016365	0.00282558	0.423686	0.0801114	0.0809501	0.148565	0.00793798	0.258749	3.058484e-05	0	0	0.28028	0.217344	0.216617	0.285759	4	0.99986	0.999964	1.00004	1.00014	0.9139322	0.0873271	0.0150154	0.00307073	0.021018	0.913932	1.298147
680	-2546537	-2546549	11.59227	9.665737e+07	1	0.013382	0.0138337	0.00437943	0.11087	0.00230395	0.10404	0.0434902	0.125983	0.800731	0.00367594	0.00883907	0.0036248	0.00477126	0.0316226	0.00493548	0.015909	0.00271706	0.252758	0.267482	0.223355	0.0768412	0.151348	0.0282158	3.658739e-06	0	0	0.28028	0.217344	0.216617	0.285759	4	0.999871	0.999967	1.00003	1.00013	0.9179862	0.0425308	0.0280298	0.00449727	0.00488392	0.917986	1.29511
690	-2546525	-2546545	19.80054	1e+08	0	0.0136017	0.0135949	0.00418822	0.110885	0.00219707	0.103987	0.0438993	0.125983	0.800731	0.0036555	0.00852711	0.00363593	0.00491769	0.0320585	0.00496936	0.0160055	0.00279284	0.0589097	0.251232	0.177658	0.147321	0.0346588	0.33022	5.425039e-07	0	0	0.28028	0.217344	0.216617	0.285759	4	0.999873	0.999968	1.00003	1.00013	0.9161081	0.11599	0.63775	0.639612	0.0150272	0.916108	1.29563
700	-2546512	-2546526	13.94337	2.825722e+07	1	0.0136809	0.0137693	0.00425555	0.112978	0.00222876	0.103428	0.0438993	0.125561	0.800731	0.00361017	0.00867189	0.00396469	0.00475959	0.031991	0.00496936	0.015952	0.00281834	0.3785	0.200117	0.0218972	0.126024	0.0185906	0.254872	1.086017e-05	0	0	0.280834	0.217773	0.217045	0.284348	4	0.999761	0.999939	1.00006	1.00024	0.9161081	0.00636659	0.122393	0.00104895	0.00299269	0.916108	1.297269
710	-2546513	-2546527	13.89388	8.45432e+07	1	0.0132308	0.0138059	0.00409843	0.112756	0.00231619	0.103447	0.0438167	0.125523	0.800731	0.00362547	0.00848389	0.00388847	0.00485597	0.031626	0.00485742	0.0160297	0.00284505	0.0756767	0.0279795	0.158129	0.0680168	0.412858	0.25734	8.637318e-06	0	0	0.280834	0.217773	0.217045	0.284348	4	0.999862	0.999966	1.00003	1.00014	0.9149432	0.00214698	0.530215	0.00157473	0.00145487	0.914943	1.295937
720	-2546495	-2546524	28.94381	1e+08	0	0.0137088	0.0137465	0.00417416	0.112647	0.00232217	0.103447	0.0440246	0.12689	0.804583	0.00354661	0.00850782	0.00403906	0.00453698	0.0322532	0.00495091	0.016086	0.00284505	0.0541557	0.358887	0.237325	0.178161	0.0383264	0.133145	6.734164e-06	0	0	0.280834	0.217773	0.217045	0.284348	4	0.999873	0.999968	1.00003	1.00013	0.9115653	0.0107089	0.874342	0.0015205	0.00502038	0.911565	1.302309
730	-2546520	-2546531	11.05401	8.713392e+07	1	0.0137088	0.0139107	0.00423918	0.112881	0.00214167	0.104322	0.0436075	0.12689	0.804583	0.00355947	0.00904403	0.00396931	0.00459584	0.0322532	0.00483454	0.016086	0.00306771	0.0769459	0.150079	0.105815	0.145455	0.0356931	0.486013	2.79398e-06	0	0	0.280904	0.217827	0.21685	0.284418	4	0.999864	0.999966	1.00003	1.00014	0.910136	0.0240518	0.00114907	0.051412	0.0292212	0.910136	1.303694
740	-2546501	-2546524	23.09982	1e+08	0	0.0137099	0.0139107	0.00426364	0.112195	0.00218393	0.104322	0.0438554	0.126792	0.804583	0.0035126	0.0086592	0.00399161	0.00479724	0.0317627	0.0050276	0.0164607	0.0029847	0.132729	0.260031	0.299184	0.141118	0.0972822	0.0696555	2.489732e-06	0	0	0.283138	0.217151	0.216177	0.283535	4	0.999873	0.999968	1.00003	1.00013	0.9116238	0.239831	0.113544	0.0159536	0.0563845	0.911624	1.303011
750	-2546499	-2546521	22.1258	1e+08	0	0.0137099	0.0140785	0.00425148	0.112195	0.00223934	0.104322	0.0438554	0.126252	0.805341	0.0035126	0.00844597	0.00398552	0.00476904	0.0322159	0.00475379	0.0161185	0.00292066	0.264911	0.14045	0.0860499	0.335752	0.112748	0.06009	2.266609e-06	0	0	0.283138	0.217151	0.216177	0.283535	4	0.999873	0.999968	1.00003	1.00013	0.9116238	0.731338	0.0534575	0.102784	0.0161525	0.911624	1.302966
760	-2546518	-2546525	7.008307	5.58248e+07	1	0.0134796	0.0137622	0.00434822	0.112987	0.00219513	0.104471	0.0443287	0.126252	0.805341	0.00373445	0.008117	0.00375437	0.00473142	0.0322159	0.00487614	0.0166321	0.00281977	0.175401	0.353598	0.0452787	0.0114352	0.162874	0.251413	2.173952e-06	0	0	0.283388	0.217343	0.216368	0.282902	4	0.99983	0.999956	1.00004	1.00017	0.9116238	0.0189575	0.438438	0.00813382	0.034919	0.911624	1.304045
770	-2546509	-2546520	10.69392	3.437499e+07	1	0.0135059	0.0138869	0.00410164	0.112682	0.00230176	0.104255	0.044297	0.126252	0.805341	0.0036096	0.00850813	0.00393144	0.00496578	0.0321642	0.00472651	0.01616	0.00280451	0.0525238	0.0339786	0.086887	0.146936	0.301019	0.378656	1.047444e-06	0	0	0.283388	0.217343	0.216368	0.282902	4	0.999783	0.999945	1.00006	1.00022	0.911488	0.0111513	0.00860298	0.0569488	0.0108996	0.911488	1.303493
780	-2546492	-2546521	28.95203	1e+08	0	0.0135059	0.0138869	0.0043175	0.112682	0.00223401	0.103695	0.0434137	0.126621	0.805988	0.0036589	0.00842534	0.00393144	0.00471616	0.0319849	0.00489258	0.01616	0.00280451	0.0407276	0.0518205	0.0602725	0.019898	0.476739	0.350543	1.229298e-05	0	0	0.283388	0.217343	0.216368	0.282902	4	0.999873	0.999968	1.00003	1.00013	0.9104611	0.00313927	0.00338353	0.100699	0.0659525	0.910461	1.302918
790	-2546500	-2546512	11.26071	2.363409e+07	1	0.013765	0.0138735	0.00419435	0.113228	0.00223209	0.104523	0.0444101	0.126621	0.805988	0.00360177	0.00883621	0.00394494	0.00471616	0.0323829	0.00491657	0.0163095	0.00293752	0.0689355	0.121726	0.195315	0.389984	0.046119	0.17792	3.270971e-07	0	0	0.282197	0.217207	0.217909	0.282687	4	0.999739	0.999933	1.00007	1.00026	0.9079509	0.00667993	0.313838	0.00158767	0.00988989	0.907951	1.306481
800	-2546484	-2546515	30.29416	1e+08	0	0.0134226	0.0138735	0.00434454	0.113228	0.00220806	0.104523	0.0444101	0.126788	0.807534	0.00352244	0.00851858	0.00413388	0.00457322	0.0323829	0.00494858	0.0166073	0.00298792	0.0650791	0.20215	0.328945	0.0109809	0.0664337	0.326411	4.753854e-06	0	0	0.282197	0.217207	0.217909	0.282687	4	0.999873	0.999968	1.00003	1.00013	0.9058805	0.0299577	0.00240385	0.0112848	0.021665	0.90588	1.308007
810	-2546480	-2546511	31.16339	1e+08	0	0.0136635	0.0137918	0.00420315	0.112939	0.00222733	0.10507	0.0442909	0.126788	0.807534	0.00365215	0.00874306	0.00390528	0.00471851	0.0324269	0.00487482	0.016179	0.0029302	0.422122	0.375753	0.0558165	0.0422354	0.0383489	0.0657241	2.823325e-06	0	0	0.282197	0.217207	0.217909	0.282687	4	0.999873	0.999968	1.00003	1.00013	0.9061284	0.00823911	0.0118842	0.0249935	0.00301763	0.906128	1.307938
820	-2546495	-2546520	25.12366	1e+08	0	0.0133607	0.0142089	0.00426749	0.113939	0.00228253	0.104195	0.0444862	0.126788	0.808215	0.00356144	0.00887572	0.00423709	0.00436038	0.0322778	0.0049293	0.0157798	0.0027962	0.542604	0.0803147	0.200918	0.0175355	0.0653272	0.0933008	2.934732e-06	0	0	0.282197	0.217207	0.217909	0.282687	4	0.999873	0.999968	1.00003	1.00013	0.9096298	0.799013	0.720296	0.00473936	0.00112513	0.90963	1.308561
830	-2546497	-2546521	24.60055	1e+08	0	0.0132918	0.0138823	0.00426758	0.113939	0.00223447	0.104414	0.0438089	0.126802	0.803953	0.00353774	0.00865757	0.00428434	0.00434068	0.0324303	0.00472628	0.0165256	0.00289071	0.00136329	0.106821	0.481162	0.0638215	0.239608	0.107224	1.594341e-05	0	0	0.282197	0.217207	0.217909	0.282687	4	0.999873	0.999968	1.00003	1.00013	0.9109823	0.0135301	0.0603152	0.877646	0.00755678	0.910982	1.303987
840	-2546508	-2546517	9.116342	7.88925e+07	1	0.0137145	0.0139897	0.004129	0.112369	0.00226824	0.104148	0.0446135	0.126802	0.804844	0.00354872	0.00885745	0.00413308	0.00468203	0.0323312	0.0049721	0.0163153	0.00293033	0.0100742	0.0680989	0.362878	0.187541	0.320852	0.0505561	2.97144e-09	0	0	0.282197	0.217207	0.217909	0.282687	4	0.999856	0.999964	1.00004	1.00014	0.9118981	0.00139634	0.0925256	0.176657	0.0124856	0.911898	1.304648
850	-2546496	-2546514	17.93259	1e+08	0	0.0135969	0.0139736	0.00439127	0.112894	0.00222242	0.103665	0.043759	0.126802	0.803412	0.00373218	0.00854526	0.00388721	0.00464277	0.0316556	0.00498315	0.0159708	0.00289502	0.465793	0.0817979	0.0188007	0.104792	0.261302	0.0675148	2.916837e-06	0	0	0.282197	0.217207	0.217909	0.282687	4	0.999873	0.999968	1.00003	1.00013	0.912378	0.873505	0.016662	0.866189	0.347399	0.912378	1.301028
860	-2546492	-2546517	25.14511	1e+08	0	0.0136317	0.0142054	0.00441132	0.112581	0.00223522	0.104478	0.0439923	0.126802	0.803412	0.0036297	0.00875233	0.00442658	0.00439817	0.0319783	0.00480997	0.0162111	0.00297123	0.14934	0.121112	0.211078	0.0875667	0.289089	0.141813	1.160008e-06	0	0	0.282197	0.217207	0.217909	0.282687	4	0.999873	0.999968	1.00003	1.00013	0.9123036	0.260016	0.0244188	0.00367312	0.135868	0.912304	1.302925
870	-2546506	-2546518	11.76414	1.970548e+07	1	0.0132452	0.0142054	0.00437705	0.112581	0.00228087	0.104179	0.0439923	0.126014	0.807696	0.00359705	0.00850302	0.00351666	0.00485976	0.0320238	0.00496257	0.0163565	0.00299282	0.186454	0.0708645	0.164178	0.112999	0.410197	0.0553078	2.382863e-07	0	0	0.282197	0.217207	0.217909	0.282687	4	0.999714	0.999927	1.00007	1.00029	0.9111296	0.350305	0.00323415	0.0021217	0.00833978	0.91113	1.305381
880	-2546494	-2546517	22.46409	1e+08	0	0.0138159	0.013746	0.0042461	0.112424	0.00228087	0.104179	0.0439087	0.12552	0.806266	0.00366759	0.00839519	0.00372245	0.00461596	0.0317927	0.00502781	0.0163565	0.0029333	0.0976738	0.0147006	0.248485	0.145212	0.238248	0.255681	5.375802e-06	0	0	0.282197	0.217207	0.217909	0.282687	4	0.999873	0.999968	1.00003	1.00013	0.9118512	0.00996207	0.0232714	0.845082	0.236312	0.911851	1.302898
890	-2546494	-2546520	25.60336	1e+08	0	0.0138214	0.0139163	0.00447525	0.113035	0.00221631	0.104729	0.0442456	0.12839	0.806266	0.00366276	0.00871579	0.00389761	0.00468593	0.0318035	0.00490054	0.0161134	0.00287388	0.151602	0.213629	0.231691	0.0415738	0.197767	0.163738	2.416192e-06	0	0	0.282197	0.217207	0.217909	0.282687	4	0.999873	0.999968	1.00003	1.00013	0.9109054	0.0268803	0.08032	0.0444365	0.0199335	0.910905	1.307748
900	-2546505	-2546514	8.895044	5.452777e+07	1	0.0134141	0.0138706	0.00438243	0.113035	0.00229166	0.105277	0.044392	0.127271	0.811752	0.00374715	0.00866047	0.00417715	0.00453532	0.0323112	0.00496029	0.0164222	0.00296056	0.22975	0.180064	0.0390648	0.104165	0.328296	0.11866	9.018267e-06	0	0	0.282197	0.217207	0.217909	0.282687	4	0.999828	0.999956	1.00004	1.00017	0.9040393	0.543506	0.00855292	0.00661128	0.0106853	0.904039	1.313459
910	-2546488	-2546515	26.88992	1e+08	0	0.0134359	0.013744	0.00431349	0.113511	0.00230416	0.104871	0.044392	0.127254	0.811752	0.00379136	0.00871971	0.00423226	0.0044156	0.0322053	0.00506175	0.0164483	0.0028766	0.0522626	0.370726	0.00344199	0.291786	0.229914	0.0518682	6.319506e-06	0	0	0.282197	0.217207	0.217909	0.282687	4	0.999873	0.999968	1.00003	1.00013	0.9051607	0.0896166	0.273585	0.0122564	0.00167303	0.905161	1.313328
920	-2546516	-2546524	8.482978	7.118414e+07	1	0.013328	0.0137134	0.00448362	0.113511	0.00230237	0.104433	0.0452608	0.127258	0.81393	0.00357476	0.00891081	0.00414501	0.00436299	0.0321905	0.00490984	0.016145	0.00290474	0.044269	0.153508	0.161442	0.118839	0.278975	0.242967	4.576253e-06	0	0	0.282197	0.217207	0.217909	0.282687	4	0.99985	0.999962	1.00004	1.00015	0.9062859	0.0117884	0.382705	0.00456722	0.0235522	0.906286	1.315363
930	-2546504	-2546518	14.69175	8.079126e+07	1	0.0138537	0.0139582	0.00410806	0.113511	0.00252684	0.10538	0.0445739	0.127258	0.81393	0.0036828	0.00866553	0.00391148	0.00479303	0.0325326	0.00485862	0.0163633	0.00281683	0.109511	0.444832	0.0662542	0.0883931	0.11152	0.17949	1.245555e-06	0	0	0.282197	0.217207	0.217909	0.282687	4	0.999858	0.999965	1.00004	1.00014	0.9046749	0.00487309	0.00244443	0.00204551	0.0395958	0.904675	1.316724
940	-2546509	-2546514	5.059345	2.108829e+07	1	0.0135029	0.0141755	0.00436448	0.113511	0.00222884	0.10538	0.0440587	0.127822	0.81393	0.00349503	0.00864292	0.00398665	0.00460622	0.0324059	0.00505353	0.0163301	0.00280927	0.330169	0.191609	0.101677	0.247659	0.0375772	0.0913077	6.753823e-06	0	0	0.282197	0.217207	0.217909	0.282687	4	0.999723	0.999929	1.00007	1.00028	0.9023865	0.00363415	0.242368	0.0893556	0.188215	0.902386	1.316303
950	-2546502	-2546517	14.69514	1549241	1	0.014164	0.0140253	0.0041845	0.114543	0.00226725	0.10538	0.0444663	0.1285	0.815992	0.00373999	0.00848537	0.00386232	0.00468718	0.0327412	0.00467296	0.0164113	0.00294053	0.318601	0.332432	0.0198801	0.09618	0.20935	0.0235575	9.393428e-07	0	0	0.282197	0.217207	0.217909	0.282687	4	0.998979	0.999739	1.00026	1.00102	0.8982757	0.00294875	0.0255678	0.00238646	0.0051536	0.898276	1.321063
960	-2546492	-2546517	24.54656	1e+08	0	0.014089	0.0139126	0.00430969	0.114543	0.00218201	0.106261	0.0441389	0.1285	0.815992	0.0037839	0.00859827	0.00400731	0.00463146	0.0327412	0.0049716	0.0167489	0.00294053	0.0499966	0.353035	0.13581	0.323709	0.000758828	0.13669	4.64107e-06	0	0	0.282217	0.217201	0.217903	0.282679	4	0.999873	0.999968	1.00003	1.00013	0.899063	0.887712	0.00546945	0.0194553	0.0509978	0.899063	1.322351
970	-2546511	-2546520	8.676766	7.654157e+07	1	0.0133533	0.0140383	0.00437125	0.113928	0.00250066	0.105504	0.0441389	0.129002	0.815992	0.00362631	0.00887026	0.00428712	0.00452557	0.0323385	0.00501419	0.0165743	0.00293394	0.0981918	0.0177506	0.385781	0.0394336	0.114691	0.344152	1.091448e-06	0	0	0.282217	0.217201	0.217903	0.282679	4	0.999854	0.999963	1.00004	1.00015	0.9004468	0.0761326	0.495379	0.00171048	0.0058959	0.900447	1.320998
980	-2546513	-2546519	5.953916	6.782544e+07	1	0.0136989	0.013965	0.00421026	0.11503	0.00227091	0.105128	0.0446815	0.128574	0.820518	0.00375951	0.0086366	0.00352754	0.00512801	0.0328172	0.00495364	0.016114	0.00291288	0.0273767	0.0372541	0.32246	0.0329609	0.229768	0.35018	6.753905e-06	0	0	0.282217	0.217201	0.217903	0.282679	4	0.999845	0.99996	1.00004	1.00015	0.8963362	0.0179995	0.0173037	0.42884	0.0414559	0.896336	1.325926
990	-2546516	-2546514	-1.729037	3.002841e+07	1	0.013788	0.014033	0.00425903	0.114897	0.00238323	0.105278	0.0446828	0.129068	0.817343	0.0036307	0.00895427	0.00418276	0.00464037	0.0327371	0.00497189	0.0164644	0.00283058	0.0191233	0.179666	0.0560965	0.112212	0.257466	0.375437	3.067139e-06	0	0	0.282217	0.217201	0.217903	0.282679	4	0.999768	0.999941	1.00006	1.00023	0.8945887	0.658451	0.234899	0.37624	0.210698	0.894589	1.324144
1000	-2546490	-2546515	25.7911	1e+08	0	0.0136868	0.0140941	0.00428749	0.114476	0.00235483	0.105278	0.0446828	0.129318	0.820128	0.00363096	0.00883625	0.00384076	0.00450794	0.0328044	0.00501411	0.0166843	0.00283534	0.0910751	0.0903622	0.0320782	0.0839251	0.390257	0.312302	5.392691e-06	0	0	0.282217	0.217201	0.217903	0.282679	4	0.999873	0.999968	1.00003	1.00013	0.8955757	0.00866405	0.525453	0.143337	0.00204896	0.895576	1.32646
1010	-2546516	-2546519	2.427412	5.033256e+07	1	0.0138489	0.0140409	0.00411519	0.114987	0.00232678	0.105803	0.0454655	0.129314	0.824392	0.00371972	0.00861768	0.00442532	0.00450008	0.0325767	0.00486518	0.0164219	0.00294185	0.133012	0.0304047	0.33441	0.258043	0.195755	0.0483761	4.493985e-06	0	0	0.281803	0.217327	0.218029	0.282842	4	0.999821	0.999954	1.00005	1.00018	0.893224	0.304897	0.148145	0.0047592	0.824141	0.893224	1.332363
1020	-2546507	-2546514	6.250006	7.833342e+07	1	0.0136511	0.0142717	0.00423631	0.114625	0.0021847	0.106167	0.0449857	0.129742	0.820037	0.00372127	0.00875561	0.00416105	0.00458619	0.0325767	0.00501077	0.0164036	0.00283882	0.184551	0.378045	0.040424	0.361811	0.00367296	0.0314962	3.676436e-07	0	0	0.281803	0.217327	0.218029	0.282842	4	0.999856	0.999962	1.00004	1.00014	0.8928236	0.0161876	0.298237	0.558813	0.00150166	0.892824	1.327955
1030	-2546491	-2546520	28.35824	1e+08	0	0.0136254	0.0143121	0.00451325	0.114947	0.00229784	0.105823	0.0455379	0.129299	0.819678	0.00358145	0.00873043	0.00408777	0.00453658	0.0326534	0.00479307	0.0161144	0.00282026	0.10777	0.153042	0.013089	0.38627	0.160254	0.179575	1.275497e-06	0	0	0.282073	0.217535	0.21728	0.283113	4	0.999873	0.999968	1.00003	1.00013	0.8929817	0.00254346	0.00222915	0.386032	0.0466077	0.892982	1.327351
