Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er_cats[1]	er_cats[2]	er_cats[3]	er_cats[4]	er_indicator	er_scale	m_er	m_er_dist	m_pi	m_pi_dist	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	pi_cats[1]	pi_cats[2]	pi_cats[3]	pi_cats[4]	pi_indicator	pi_scale	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
97	1	-50.50449	-54.46772	3.963233	1e+08	0	0.137717	0.00226475	0.0514702	0.15493	0.00867483	0.0884951	0.120467	0.0311823	0.0398294	0.0519008	0.0371617	0.147996	0.110586	0.231538	0.125573	0.109641	0.233424	0.498242	0.49956	0.500347	0.501851	0	62000	0.5562237	0.5562237	1	0.1210056	0.0744502	0.55114	0.227026	0.147384	0.336988	0.456724	0.543276	0.663011	1	7.225931	1	0.999873	0.999968	1.00003	1.00013	1.682852
98	0	-61.30238	-56.25354	-5.04884	7.228252e+07	1	0.0637331	0.00738981	0.0700396	0.0263292	0.0494073	0.0732766	0.0972141	0.0811597	0.00324692	0.346133	0.0361185	0.072777	0.0961688	0.064805	0.0399001	0.0122983	0.0172087	0.498242	0.49956	0.500347	0.501851	0	62000	0.04228437	0.04228437	0.9574437	0.9574437	0.58758	0.121021	0.0165894	0.274809	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999851	0.999962	1.00004	1.00015	1.157205
99	1	-66.89874	-55.35857	-11.54017	5.72381e+07	1	0.111204	0.00326619	0.0474285	0.119134	0.0190282	0.0884951	0.0917093	0.0311823	0.0398294	0.0762857	0.0371617	0.147996	0.128918	0.275237	0.125573	0.145031	0.233424	0.0960605	0.356253	0.643747	0.903939	1	0.7838148	1	0.4312992	1	0.04062185	0.0470363	0.274572	0.0620562	0.616335	0.000628355	0.150613	0.849387	0.999372	1	0.1368469	2	0.999832	0.999957	1.00004	1.00017	1.720904
100	0	-42.47133	-56.05862	13.58728	1e+08	0	0.0930289	0.00738981	0.0700396	0.0224825	0.0494073	0.0975704	0.129802	0.0811597	0.00358228	0.346133	0.0361185	0.0508584	0.0717049	0.0602824	0.0495607	0.0122983	0.018065	0.498242	0.49956	0.500347	0.501851	0	62000	0.02349985	0.02349985	0.3380064	0.3380064	0.112275	0.10321	0.421877	0.362638	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.199484
101	1	-71.3361	-55.89886	-15.43724	8.520198e+07	1	0.0683958	0.00424956	0.0474285	0.093063	0.0245969	0.0884951	0.0989159	0.0354503	0.0398294	0.0762857	0.0323809	0.179266	0.142679	0.275237	0.104472	0.130499	0.233424	0.326175	0.453596	0.546404	0.673825	1	6.308197	1	2.014515	0.04810935	0.04810935	0.220538	0.279725	0.290961	0.208777	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999862	0.999965	1.00003	1.00014	1.674668
102	0	-62.77571	-56.11359	-6.662114	2207465	1	0.0896515	0.00738981	0.131591	0.0224825	0.0323509	0.0975704	0.129802	0.0811597	0.00281999	0.346133	0.032284	0.0578022	0.0717049	0.0602824	0.0314312	0.0122983	0.0197465	0.498242	0.49956	0.500347	0.501851	0	62000	0.1242276	0.1242276	1	0.9020084	0.140679	0.436132	0.0695725	0.353616	0.101004	0.359753	0.640247	0.898996	1	0.818048	1	0.999145	0.999781	1.00022	1.00086	1.2265
103	1	-53.24383	-55.85751	2.613675	1e+08	0	0.0683958	0.00884642	0.0422108	0.0867776	0.0310451	0.0947236	0.175175	0.0354503	0.0321026	0.083503	0.0323809	0.142482	0.142679	0.275237	0.22291	0.130499	0.332121	0.498242	0.49956	0.500347	0.501851	0	62000	3.52876	3.52876	0.4357959	0.4357959	0.103295	0.148662	0.0920851	0.655958	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.936539
104	0	-49.60605	-56.187	6.580949	1e+08	0	0.0896515	0.00898599	0.22651	0.0224825	0.0617127	0.0975704	0.129802	0.0713459	0.00489917	0.312608	0.0226963	0.0936224	0.102012	0.0984026	0.0314312	0.00818304	0.032301	0.316797	0.450836	0.549164	0.683204	1	5.63989	1	1.041779	0.2847387	0.2847387	0.436332	0.242864	0.0562155	0.264588	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.414217
105	1	-49.93006	-54.05317	4.123115	1e+08	0	0.173467	0.007625	0.0422108	0.0867776	0.0310451	0.0947236	0.15067	0.0354503	0.0241593	0.129281	0.0839989	0.142482	0.0965577	0.138761	0.341084	0.123692	0.200966	0.498242	0.49956	0.500347	0.501851	0	62000	0.5329608	0.5329608	1	0.437431	0.194627	0.164552	0.485132	0.155689	0.199718	0.410914	0.589086	0.800282	1	1.835016	2	0.999873	0.999968	1.00003	1.00013	1.902952
106	0	-68.56989	-57.67046	-10.89943	4.15661e+07	1	0.0809692	0.0145569	0.22651	0.0234811	0.0862838	0.0958883	0.0858901	0.0934087	0.00652943	0.312608	0.0340059	0.0936224	0.094375	0.248832	0.027253	0.0110922	0.032301	0.0743601	0.338914	0.661086	0.92564	1	0.6438109	1	1.10567	1	0.4524192	0.266662	0.467753	0.109642	0.155943	0.0343451	0.291785	0.708215	0.965655	1	0.4121236	1	0.999803	0.99995	1.00005	1.0002	1.567607
107	1	-48.84621	-55.61096	6.764742	1e+08	0	0.173467	0.0170904	0.0634678	0.116333	0.0195349	0.0612005	0.12334	0.0354503	0.0241593	0.129281	0.0693449	0.0931296	0.0965577	0.109786	0.341084	0.0810187	0.165765	0.0125901	0.241827	0.758173	0.98741	1	0.2770939	1	0.1517682	1	0.5897993	0.311023	0.278786	0.199039	0.211153	0.0940869	0.354815	0.645185	0.905913	1	0.7704158	3	0.999873	0.999968	1.00003	1.00013	1.72001
108	0	-47.30918	-55.74894	8.439756	1e+08	0	0.184347	0.0131617	0.143475	0.0290494	0.0862838	0.0958883	0.133049	0.0901652	0.00538724	0.196471	0.052972	0.0936224	0.094375	0.248832	0.027253	0.0160096	0.032301	0.498242	0.49956	0.500347	0.501851	0	62000	1.856891	1.856891	0.2205493	0.2205493	0.178229	0.0893464	0.513085	0.219339	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.542643
109	1	-44.87509	-53.68853	8.81345	1e+08	0	0.149203	0.0170904	0.0685584	0.0873706	0.0209174	0.0374631	0.0779226	0.0341773	0.0241593	0.129412	0.0620868	0.0931296	0.0965577	0.116057	0.341084	0.0810187	0.126742	0.134139	0.380188	0.619812	0.86586	1	1.07743	1	0.1498792	0.1941624	0.1941624	0.128046	0.09429	0.0171294	0.760534	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.562949
110	0	-48.81085	-55.86486	7.054007	1e+08	0	0.209015	0.0209363	0.0965578	0.0207573	0.118089	0.0592472	0.105906	0.085785	0.00619628	0.313094	0.0337984	0.0936224	0.094375	0.284273	0.0247402	0.0160096	0.0422661	0.0207871	0.265255	0.734745	0.979213	1	0.3318867	1	1.033599	1	0.353018	0.710019	0.0230527	0.235296	0.0316322	0.0933351	0.354261	0.645739	0.906665	1	0.7653504	1	0.999873	0.999968	1.00003	1.00013	1.624667
111	1	-45.48807	-53.29662	7.808549	1e+08	0	0.149203	0.0170904	0.0923938	0.0916558	0.0209174	0.0230802	0.0784945	0.0290253	0.0241593	0.17107	0.0612952	0.135712	0.0860108	0.116057	0.227881	0.0810187	0.190624	0.0555986	0.320265	0.679736	0.944401	1	0.5328782	1	0.08402901	1	1.039431	0.0800353	0.154888	0.338187	0.426889	0.0307037	0.285588	0.714412	0.969296	1	0.3911807	1	0.999873	0.999968	1.00003	1.00013	1.595689
112	0	-68.77113	-58.14619	-10.62494	2.164736e+07	1	0.209015	0.0209363	0.0965578	0.0178696	0.118089	0.0578948	0.130199	0.085785	0.00700223	0.313094	0.0204036	0.0833937	0.094375	0.284273	0.0235115	0.0160096	0.0422661	4.08197e-05	0.109217	0.890783	0.999959	1	0.0923947	1	0.4710354	1	0.3262997	0.664892	0.0940792	0.113704	0.127325	0.0105073	0.234085	0.765915	0.989493	1	0.2613837	2	0.999727	0.99993	1.00007	1.00027	1.620674
113	1	-68.54869	-53.19272	-15.35596	6.114219e+07	1	0.149203	0.0170904	0.0612764	0.139224	0.0209174	0.0217058	0.0784945	0.03079	0.0241593	0.145782	0.0612952	0.147289	0.0860108	0.116057	0.227561	0.0810187	0.178413	0.498242	0.49956	0.500347	0.501851	0	62000	0.07100982	0.07100982	1	3.550056	0.0858411	0.0380817	0.387253	0.488824	0.296193	0.444606	0.555394	0.703807	1	4.481264	1	0.999838	0.999959	1.00004	1.00016	1.586288
114	0	-67.0612	-56.93615	-10.12505	6.79464e+07	1	0.132447	0.0209363	0.0621999	0.0178696	0.0992075	0.0867551	0.200534	0.085785	0.00451849	0.313094	0.027602	0.0833937	0.130576	0.29978	0.0342321	0.0160096	0.069282	0.498242	0.49956	0.500347	0.501851	0	62000	0.442609	0.442609	0.3631707	0.3631707	0.250025	0.211193	0.255249	0.283533	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999846	0.99996	1.00004	1.00015	1.684221
115	1	-45.26752	-52.65869	7.391167	1e+08	0	0.149203	0.014263	0.0496469	0.144322	0.0155975	0.0195167	0.134893	0.0345989	0.019914	0.134796	0.0629063	0.0897907	0.0684287	0.13647	0.227561	0.0810187	0.178413	0.252847	0.430574	0.569426	0.747152	1	2.916298	1	0.06595503	0.3077312	0.3077312	0.0430474	0.0207889	0.218913	0.717251	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.56134
116	0	-73.25158	-57.60773	-15.64385	1.641521e+07	1	0.123076	0.0195387	0.0475825	0.0232227	0.0519477	0.0867551	0.200534	0.085785	0.00294017	0.457014	0.0316823	0.0833937	0.130576	0.303122	0.0228736	0.0160096	0.069282	0.0280791	0.280761	0.719239	0.971921	1	0.3758844	1	0.3411939	1	0.4755837	0.20643	0.174369	0.0616184	0.557582	0.332892	0.455546	0.544454	0.667108	1	6.857304	1	0.999686	0.99992	1.00008	1.00031	1.755336
117	1	-45.16823	-53.55449	8.386262	1e+08	0	0.190034	0.0205902	0.0761194	0.144322	0.0204396	0.0195167	0.0748815	0.0345989	0.019914	0.134796	0.0307861	0.125928	0.05702	0.13647	0.24996	0.0810187	0.178413	0.058496	0.323443	0.676556	0.941504	1	0.5495804	1	0.2200165	1	0.3877519	0.0286613	0.0816461	0.332305	0.557388	0.0084261	0.225114	0.774886	0.991574	1	0.2443875	1	0.999873	0.999968	1.00003	1.00013	1.594808
118	0	-54.27055	-59.7209	5.450351	1e+08	0	0.0922067	0.0305513	0.0599502	0.0372141	0.0832306	0.0833308	0.200534	0.085785	0.00543574	0.457014	0.0316823	0.0833937	0.106728	0.303122	0.038634	0.0142248	0.069282	0.498242	0.49956	0.500347	0.501851	0	62000	0.371846	0.371846	1	0.4017662	0.390544	0.195987	0.138083	0.275387	1.91301e-11	0.0427526	0.957247	1	1	0.03273153	1	0.999873	0.999968	1.00003	1.00013	1.78232
119	1	-66.89335	-58.31793	-8.575411	4.951352e+07	1	0.130821	0.0295682	0.0761194	0.144322	0.0204396	0.0195167	0.0748815	0.0345989	0.029468	0.134796	0.0422985	0.151241	0.0330566	0.158264	0.141533	0.0810187	0.178413	0.077034	0.341255	0.658745	0.922966	1	0.660274	1	0.1493387	0.4180829	0.4180829	0.0776412	0.229261	0.577712	0.115385	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999819	0.999954	1.00005	1.00018	1.480356
120	0	-51.74725	-59.02842	7.281171	1e+08	0	0.0922067	0.0305513	0.0599502	0.0372141	0.116196	0.0693818	0.238622	0.0586496	0.00421492	0.457014	0.0395305	0.0464713	0.106728	0.32313	0.038634	0.0142248	0.069282	0.498242	0.49956	0.500347	0.501851	0	62000	0.4289935	0.4289935	0.2134408	0.2134408	0.336012	0.132629	0.279635	0.251724	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.802002
121	1	-45.54419	-54.59398	9.049789	1e+08	0	0.130821	0.0431033	0.0956193	0.0882562	0.03312	0.0125958	0.103794	0.0239581	0.041937	0.134796	0.0422985	0.151241	0.0214133	0.158264	0.192049	0.0810187	0.186267	0.0589328	0.323912	0.676088	0.941067	1	0.5521098	1	0.3321668	0.5422812	0.5422812	0.151745	0.063274	0.345597	0.439384	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.540552
122	0	-76.52656	-62.99198	-13.53458	5.752944e+07	1	0.105132	0.0237237	0.0599502	0.0519741	0.074067	0.0802078	0.224186	0.0592921	0.00397697	0.442871	0.0460859	0.0464713	0.125084	0.32313	0.059837	0.0142248	0.139543	0.498242	0.49956	0.500347	0.501851	0	62000	0.7552279	0.7552279	1	0.9301668	0.242344	0.116947	0.504241	0.136469	0.00033207	0.1386	0.8614	0.999668	1	0.1231898	1	0.999833	0.999957	1.00004	1.00017	1.879756
123	1	-67.14824	-55.09587	-12.05237	1.898916e+07	1	0.130821	0.0669419	0.0956193	0.0882562	0.03312	0.00747075	0.0966312	0.0239581	0.041937	0.144412	0.0422985	0.113773	0.0184898	0.237941	0.192049	0.0810187	0.186267	0.0834633	0.346627	0.653373	0.916537	1	0.7006966	1	0.8670967	1	0.6436594	0.179979	0.43961	0.230239	0.150172	0.148542	0.387815	0.612185	0.851458	1	1.210521	1	0.999708	0.999925	1.00007	1.00029	1.601005
124	0	-71.50231	-59.96917	-11.53314	6.342055e+07	1	0.153321	0.0237237	0.0771818	0.0519741	0.063572	0.048251	0.224186	0.0473854	0.00397697	0.395908	0.0460859	0.0464713	0.103172	0.233025	0.0510502	0.0213945	0.139543	0.00474006	0.204033	0.795967	0.99526	1	0.2087061	1	1.090128	0.2611654	0.2611654	0.113536	0.075067	0.444518	0.366879	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.99984	0.999959	1.00004	1.00016	1.730221
125	1	-68.99595	-54.18325	-14.8127	9.839464e+07	1	0.130821	0.0669419	0.145912	0.0882562	0.03312	0.0106845	0.0966312	0.0239581	0.0384555	0.115283	0.0422985	0.113773	0.0152985	0.237941	0.192049	0.108771	0.186267	0.0953746	0.355756	0.644244	0.904626	1	0.7791405	1	0.8225053	1	0.554996	0.0256716	0.0430059	0.387275	0.544047	0.306756	0.447831	0.55217	0.693244	1	5.029169	1	0.999872	0.999967	1.00003	1.00013	1.646461
126	0	-71.61118	-59.78987	-11.82132	8.846837e+07	1	0.183263	0.0360165	0.0791763	0.0613363	0.0557457	0.150544	0.360086	0.0504921	0.00397697	0.30854	0.0440886	0.0464713	0.106124	0.173277	0.0366449	0.0213945	0.139543	0.498242	0.49956	0.500347	0.501851	0	62000	0.3174884	0.3174884	0.4595619	0.4595619	0.0400196	0.396477	0.402032	0.161472	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999865	0.999966	1.00003	1.00014	1.856721
127	1	-50.37175	-55.88346	5.511708	1e+08	0	0.130821	0.0669419	0.0914995	0.0882562	0.0244917	0.0106845	0.0966312	0.0148273	0.0384555	0.115283	0.0666989	0.113773	0.0230857	0.237941	0.0828178	0.0711562	0.244669	0.249576	0.429453	0.570547	0.750425	1	2.829692	1	2.087342	1	0.2618568	0.0410381	0.0336413	0.496467	0.428854	0.0084999	0.225459	0.774541	0.9915	1	0.2450184	2	0.999873	0.999968	1.00003	1.00013	1.518034
128	0	-76.64602	-60.23191	-16.41411	9.660487e+07	1	0.183263	0.053873	0.163694	0.0613363	0.0713826	0.150544	0.315724	0.03408	0.003738	0.376408	0.0534844	0.0464713	0.107996	0.173277	0.0443215	0.0200053	0.139543	0.00122014	0.165237	0.834763	0.99878	1	0.1545095	1	0.4451443	3.024503	3.024503	0.0282324	0.440591	0.446764	0.0844127	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999871	0.999966	1.00003	1.00013	1.999141
129	1	-48.70697	-54.80278	6.095813	1e+08	0	0.130821	0.0623269	0.0914995	0.0732267	0.0576663	0.0106845	0.12878	0.0129847	0.0431258	0.128602	0.0531587	0.0751063	0.0488336	0.138754	0.0658122	0.0711562	0.170242	0.498242	0.49956	0.500347	0.501851	0	62000	5.463696	5.463696	0.7563106	0.7563106	0.0789141	0.0530752	0.783265	0.0847456	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.36278
130	0	-65.50518	-61.96854	-3.536638	1e+08	0	0.183263	0.0679989	0.156282	0.0400721	0.179836	0.150544	0.315724	0.03408	0.00258105	0.447406	0.0260204	0.0291579	0.102533	0.129172	0.0562739	0.0320322	0.213931	0.498242	0.49956	0.500347	0.501851	0	62000	1.678569	1.678569	1	2.807117	0.325635	0.403657	0.219555	0.0511527	0.293042	0.443631	0.556369	0.706959	1	4.333723	2	0.999873	0.999968	1.00003	1.00013	2.166907
131	1	-68.94633	-55.10074	-13.84559	8.067539e+07	1	0.130821	0.0623269	0.0914995	0.0596102	0.0894551	0.0106845	0.107453	0.0129847	0.0470287	0.128602	0.055477	0.100403	0.0488336	0.0875172	0.0654637	0.0711562	0.170242	0.498242	0.49956	0.500347	0.501851	0	62000	4.921442	4.921442	1	0.2659632	0.0534095	0.409305	0.394043	0.143243	0.265686	0.434883	0.565118	0.734314	1	3.291475	1	0.999859	0.999963	1.00004	1.00014	1.339558
132	0	-76.10885	-62.15298	-13.95587	6.158136e+07	1	0.183263	0.0951481	0.156282	0.0400721	0.140028	0.142691	0.274959	0.03408	0.00258105	0.447406	0.0227486	0.0343231	0.102533	0.10162	0.0407312	0.0246605	0.215018	0.498242	0.49956	0.500347	0.501851	0	62000	0.436416	0.436416	0.4609416	0.4609416	0.593438	0.303516	0.100612	0.00243307	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999838	0.999959	1.00004	1.00016	2.058145
133	1	-66.11298	-56.10919	-10.00379	8.443989e+07	1	0.112147	0.0623269	0.0735776	0.0596102	0.226195	0.00719584	0.107453	0.0129847	0.0470287	0.116435	0.0667724	0.103507	0.0488336	0.0557888	0.0654637	0.0768507	0.170242	0.111001	0.366427	0.633573	0.888998	1	0.8904573	1	1.104547	1	0.4121924	0.411677	0.341719	0.106045	0.140559	0.104137	0.3619	0.6381	0.895863	1	0.8402621	2	0.999861	0.999965	1.00004	1.00014	1.412411
134	0	-74.19302	-61.41438	-12.77863	3.933032e+07	1	0.183263	0.0951481	0.196685	0.0400721	0.11484	0.127183	0.208943	0.0253447	0.00180801	0.338895	0.0227486	0.0387754	0.102533	0.10162	0.0407312	0.0264018	0.215018	0.0784053	0.34243	0.65757	0.921595	1	0.6687947	1	0.6744272	0.09065071	0.09065071	0.678973	0.184645	0.136054	0.000328159	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999797	0.999949	1.00005	1.0002	1.880011
135	1	-47.9391	-55.5576	7.618502	1e+08	0	0.124898	0.0623269	0.0735776	0.0596102	0.226195	0.00719584	0.107453	0.0107649	0.0518698	0.116435	0.0667724	0.108025	0.057302	0.0557888	0.0801478	0.070893	0.154587	0.498242	0.49956	0.500347	0.501851	0	62000	0.1463815	0.1463815	1	3.142115	0.179422	0.73268	0.0306137	0.0572845	0.0725406	0.337282	0.662718	0.92746	1	0.6327152	1	0.999873	0.999968	1.00003	1.00013	1.433841
136	0	-72.58571	-58.86396	-13.72175	4.366308e+07	1	0.183263	0.0951481	0.196685	0.0400721	0.11484	0.0829363	0.208943	0.0183261	0.00254873	0.338895	0.0381863	0.0517108	0.102533	0.12476	0.0519007	0.0176227	0.215018	0.498242	0.49956	0.500347	0.501851	0	62000	1.745387	1.745387	1	0.264058	0.135791	0.278295	0.585771	0.00014297	0.0159141	0.252406	0.747594	0.984086	1	0.3003542	1	0.999808	0.999951	1.00005	1.00019	1.883389
137	1	-65.62848	-57.08007	-8.548411	2.00603e+07	1	0.175295	0.0631499	0.0735776	0.07326	0.226195	0.00439576	0.078414	0.00663376	0.0321054	0.116435	0.0667724	0.0880158	0.0921142	0.0636881	0.0801478	0.070893	0.17483	0.498242	0.49956	0.500347	0.501851	0	62000	0.9013794	0.9013794	0.3107549	0.3107549	0.266071	0.342397	0.321187	0.0703449	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999716	0.999928	1.00007	1.00028	1.485922
138	0	-75.98488	-60.95133	-15.03356	1.498924e+07	1	0.215476	0.0951481	0.196685	0.0400721	0.171087	0.0829363	0.272432	0.0183261	0.00359003	0.338895	0.0381863	0.0286459	0.090728	0.12476	0.0679505	0.0260621	0.215018	0.498242	0.49956	0.500347	0.501851	0	62000	1.929267	1.929267	0.3672348	0.3672348	0.253781	0.304826	0.441145	0.000247602	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999672	0.999916	1.00008	1.00033	2.026
139	1	-67.29933	-57.89917	-9.400157	7.665933e+07	1	0.138275	0.0405724	0.12037	0.07326	0.202532	0.00439576	0.078414	0.00409047	0.0744696	0.0726624	0.0411793	0.0527698	0.0891136	0.0636881	0.0801478	0.0665367	0.230641	0.498242	0.49956	0.500347	0.501851	0	62000	2.290388	2.290388	0.3015287	0.3015287	0.307656	0.139415	0.378955	0.173974	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999855	0.999962	1.00004	1.00015	1.433118
140	0	-79.08992	-60.53787	-18.55205	9.939539e+07	1	0.331463	0.0951481	0.196685	0.0343204	0.252699	0.066619	0.276439	0.0116545	0.00359003	0.338895	0.0381863	0.0286459	0.146931	0.12476	0.0679505	0.0228695	0.215018	0.075041	0.339516	0.660484	0.924959	1	0.6479845	1	0.8731093	1	0.05571252	0.0275842	0.749664	0.222513	0.000239346	0.207288	0.413931	0.586069	0.792713	1	1.954766	1	0.999873	0.999968	1.00003	1.00013	2.251874
141	1	-49.12792	-57.49258	8.364662	1e+08	0	0.138275	0.0405724	0.165466	0.07326	0.202532	0.0037333	0.0727561	0.0030522	0.139805	0.0704053	0.0411793	0.0404559	0.0682565	0.0636881	0.107086	0.077522	0.198088	0.0199133	0.263131	0.736869	0.980087	1	0.3263971	1	1.218326	1	0.2874595	0.284647	0.377113	0.306468	0.0317729	0.0561371	0.320865	0.679135	0.943863	1	0.5359733	1	0.999873	0.999968	1.00003	1.00013	1.506134
142	0	-63.92113	-60.6236	-3.297528	1e+08	0	0.258246	0.0951481	0.107829	0.0230475	0.252699	0.066619	0.27468	0.0116545	0.00359003	0.338895	0.0381863	0.0286459	0.146931	0.133124	0.101675	0.0272839	0.215018	0.498242	0.49956	0.500347	0.501851	0	62000	3.939195	3.939195	1	0.02058841	0.0832954	0.415503	0.501068	0.000133586	0.322533	0.452528	0.547472	0.677466	1	6.036117	1	0.999873	0.999968	1.00003	1.00013	2.123272
143	1	-49.49824	-56.69413	7.195884	1e+08	0	0.174182	0.0441381	0.231589	0.07326	0.232719	0.0037333	0.0727561	0.0030522	0.139805	0.0668899	0.0802303	0.0418	0.0656826	0.0636881	0.107086	0.0762717	0.123306	0.148915	0.388005	0.611995	0.851085	1	1.214168	1	1.351423	0.1066668	0.1066668	0.543982	0.277996	0.0622655	0.115757	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.60019
144	0	-81.37226	-61.35098	-20.02128	1.574011e+07	1	0.182564	0.112113	0.107829	0.0230475	0.252699	0.066619	0.27468	0.0158897	0.00359003	0.419316	0.0381863	0.0320258	0.146931	0.133124	0.130829	0.0368835	0.215018	0.0352172	0.293194	0.706806	0.964783	1	0.4171044	1	5.144356	0.003802214	0.003802214	0.295254	0.147513	0.550512	0.00672084	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.99968	0.999918	1.00008	1.00032	2.191344
145	1	-71.66463	-58.548	-13.11663	5.160024e+07	1	0.21096	0.0461855	0.156072	0.0705765	0.273987	0.0037333	0.0727561	0.0041056	0.139805	0.0597506	0.0858401	0.0433495	0.112656	0.0636881	0.107086	0.0689738	0.12423	0.274496	0.43776	0.562241	0.725503	1	3.586422	1	1.05659	0.1973138	0.1973138	0.0740783	0.274821	0.288479	0.362622	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999823	0.999955	1.00005	1.00018	1.643756
146	0	-78.44187	-61.44747	-16.99439	1.381865e+07	1	0.182564	0.112113	0.148687	0.0230475	0.233795	0.0464822	0.195082	0.0226286	0.00348415	0.285293	0.0425379	0.0320258	0.111277	0.133124	0.212831	0.0359295	0.366682	0.0104065	0.233682	0.766318	0.989594	1	0.2605938	1	2.248406	0.002691422	0.002691422	0.484644	0.0975542	0.413357	0.00444467	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999658	0.999913	1.00009	1.00034	2.187583
147	1	-52.18862	-57.83173	5.643114	1e+08	0	0.21096	0.0461855	0.117904	0.0842614	0.304397	0.00397204	0.0727561	0.0041056	0.0873947	0.0773713	0.0602697	0.0504796	0.118224	0.122993	0.107086	0.0668825	0.204028	0.498242	0.49956	0.500347	0.501851	0	62000	2.365227	2.365227	0.5425688	0.5425688	0.0272903	0.408463	0.34511	0.219136	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.739271
148	0	-75.15917	-61.93826	-13.22091	8.868277e+07	1	0.126178	0.112113	0.10476	0.0230475	0.134642	0.032495	0.277495	0.0226286	0.00348415	0.183851	0.05588	0.0266152	0.111277	0.0998737	0.230147	0.0489016	0.366682	0.498242	0.49956	0.500347	0.501851	0	62000	1.121753	1.121753	0.02139261	0.02139261	0.324628	0.120358	0.518101	0.0369126	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999865	0.999965	1.00004	1.00013	1.960071
149	1	-54.69058	-60.10441	5.413826	1e+08	0	0.21096	0.0461855	0.117904	0.10212	0.304397	0.00540691	0.0654867	0.0041056	0.10015	0.0735908	0.0602697	0.0495922	0.217376	0.122993	0.110853	0.0947124	0.204028	0.498242	0.49956	0.500347	0.501851	0	62000	0.3105496	0.3105496	1	0.4483329	0.170748	0.469993	0.306195	0.0530646	0.0976795	0.357415	0.642585	0.90232	1	0.7949182	2	0.999873	0.999968	1.00003	1.00013	1.89013
150	0	-56.19464	-60.90753	4.712897	1e+08	0	0.130352	0.112113	0.0981637	0.0193522	0.136709	0.032495	0.277495	0.0241121	0.00489768	0.22252	0.0444118	0.0266152	0.111277	0.079842	0.230147	0.0489016	0.366682	0.498242	0.49956	0.500347	0.501851	0	62000	0.220692	0.220692	1	0.05424003	0.367639	0.130232	0.472903	0.0292254	0.149696	0.388401	0.611599	0.850304	1	1.221836	1	0.999873	0.999968	1.00003	1.00013	1.966085
151	1	-49.31473	-54.8534	5.538665	1e+08	0	0.21096	0.0276709	0.0664629	0.10212	0.264951	0.00348257	0.071466	0.00257252	0.109931	0.0735908	0.0449381	0.0495922	0.217376	0.136018	0.110853	0.122281	0.204028	0.00779717	0.222082	0.777918	0.992203	1	0.2389092	1	0.1600509	1	0.8312992	0.566042	0.135555	0.273566	0.0248381	1.5225e-05	0.099136	0.900864	0.999985	1	0.0825425	2	0.999873	0.999968	1.00003	1.00013	1.818294
