Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	pi[1]	pi[2]	pi[3]	pi[4]
19130	-2544493	-2544512	19.05079	0.00574983	0.0125839	0.00438293	0.101139	0.00201227	0.0935006	0.0402622	0.118741	0.731713	0.0032575	0.00759818	0.00424094	0.033825	0.00438964	0.00269361	0.0044179	0.0157576	0.272862	0	0.229886	0.225449	0	0.271803	0.272862	0.229886	0.225449	0.271803	0.28254	0.216638	0.217199	0.283623
19140	-2544490	-2544509	19.03949	0.00585469	0.0127531	0.00424623	0.102011	0.00199609	0.0947825	0.0397832	0.118083	0.732086	0.00322708	0.00732734	0.0043511	0.0338087	0.0042891	0.00260637	0.00448171	0.0157082	0.272434	0	0.230001	0.226189	0	0.271376	0.272434	0.230001	0.226189	0.271376	0.282905	0.216528	0.217088	0.283479
19150	-2544499	-2544518	19.03605	0.00585657	0.0129996	0.00440022	0.102052	0.00210838	0.0942082	0.040083	0.118008	0.732423	0.00326732	0.00733947	0.00418283	0.0341356	0.00443876	0.00258467	0.00435789	0.0152933	0.270828	0	0.23128	0.225676	0	0.272216	0.270828	0.23128	0.225676	0.272216	0.282905	0.216528	0.217088	0.283479
19160	-2544496	-2544515	19.01968	0.00557985	0.0129135	0.0044591	0.102003	0.00203222	0.0948282	0.039977	0.11811	0.733688	0.00314203	0.0075755	0.00446123	0.0337775	0.00440382	0.00264894	0.004491	0.0152843	0.271848	0	0.230396	0.224813	0	0.272943	0.271848	0.230396	0.224813	0.272943	0.28234	0.216699	0.21726	0.283702
19170	-2544493	-2544512	19.01434	0.00579986	0.0127407	0.00430805	0.10246	0.00210723	0.0941563	0.0400708	0.118877	0.733736	0.0032735	0.00743259	0.00428135	0.0335811	0.00436282	0.00262571	0.00437792	0.0157185	0.27166	0	0.230236	0.226395	0	0.27171	0.27166	0.230236	0.226395	0.27171	0.282485	0.216296	0.217371	0.283848
19180	-2544494	-2544513	19.01448	0.00577915	0.0126143	0.00441526	0.102052	0.00220492	0.0946524	0.0401088	0.118543	0.733106	0.00333348	0.00763209	0.00429485	0.0338974	0.0043206	0.00263247	0.00432964	0.0159781	0.271782	0	0.230045	0.225713	0	0.272459	0.271782	0.230045	0.225713	0.272459	0.282796	0.216534	0.21761	0.283061
19190	-2544495	-2544515	19.01655	0.00562993	0.0129865	0.00426921	0.101848	0.00208679	0.094771	0.0393516	0.119241	0.732853	0.00330678	0.00749652	0.00438602	0.0340053	0.00441794	0.00258434	0.00458792	0.0158664	0.271975	0	0.230276	0.225096	0	0.272653	0.271975	0.230276	0.225096	0.272653	0.282623	0.216632	0.217303	0.283443
19200	-2544490	-2544509	19.03751	0.00557992	0.0125616	0.00436157	0.102058	0.00210067	0.0941688	0.0399167	0.118117	0.732554	0.00334387	0.00771553	0.00432801	0.033763	0.00436462	0.00266822	0.00432278	0.0156686	0.271743	0	0.23008	0.225757	0	0.27242	0.271743	0.23008	0.225757	0.27242	0.282637	0.216593	0.217314	0.283457
19210	-2544494	-2544513	19.03318	0.00594916	0.0128907	0.00436213	0.102282	0.00213582	0.094901	0.0400143	0.118681	0.730815	0.00339532	0.0073779	0.00442124	0.0335221	0.00432812	0.00265833	0.00445528	0.0158363	0.271721	0	0.23006	0.225738	0	0.272481	0.271721	0.23006	0.225738	0.272481	0.282733	0.216947	0.217388	0.282933
19220	-2544498	-2544517	19.06314	0.00575184	0.0123729	0.00427218	0.101152	0.00204715	0.0947803	0.0398382	0.118345	0.730249	0.00326164	0.00730378	0.00440963	0.0340964	0.00418884	0.0026238	0.00442359	0.0159139	0.270646	0	0.230305	0.224977	0	0.274072	0.270646	0.230305	0.224977	0.274072	0.282645	0.216879	0.217631	0.282845
19230	-2544495	-2544514	18.99806	0.00580759	0.0126997	0.00428409	0.101922	0.00200215	0.0941502	0.0399204	0.118104	0.73579	0.00330582	0.00747582	0.00447148	0.034338	0.0043278	0.00260567	0.00447697	0.0158545	0.270554	0	0.230228	0.225239	0	0.273979	0.270554	0.230228	0.225239	0.273979	0.282637	0.216873	0.217625	0.282864
19240	-2544497	-2544516	19.03486	0.00598547	0.0128369	0.00442208	0.101699	0.002127	0.0939015	0.0401408	0.118069	0.732522	0.00327777	0.00729275	0.00438719	0.0337102	0.00439214	0.00268138	0.00450192	0.0159102	0.270599	0	0.230101	0.225276	0	0.274024	0.270599	0.230101	0.225276	0.274024	0.282544	0.216802	0.217553	0.283101
19250	-2544494	-2544513	19.00405	0.00569039	0.012731	0.00429966	0.101796	0.00200939	0.0944953	0.0398509	0.118273	0.735546	0.00339831	0.00751571	0.00425679	0.0336477	0.00452424	0.00259242	0.00453733	0.0157747	0.270599	0	0.230101	0.225276	0	0.274024	0.270599	0.230101	0.225276	0.274024	0.282739	0.216951	0.217013	0.283296
19260	-2544500	-2544519	19.02046	0.00556818	0.0128125	0.00448496	0.101967	0.00198713	0.0946002	0.0399567	0.118461	0.733485	0.00322684	0.00752737	0.0043139	0.0335794	0.00462426	0.00256375	0.00449925	0.0156402	0.272995	0	0.231426	0.225889	0	0.269691	0.272995	0.231426	0.225889	0.269691	0.282864	0.216605	0.217109	0.283422
19270	-2544494	-2544513	19.04363	0.00569569	0.0126973	0.00427622	0.101182	0.00200875	0.0946318	0.0399005	0.118493	0.732141	0.00336424	0.00758592	0.00445332	0.0338025	0.00432655	0.00251545	0.004481	0.0154255	0.274239	0	0.229172	0.224927	0	0.271662	0.274239	0.229172	0.224927	0.271662	0.282864	0.216605	0.217109	0.283422
19280	-2544494	-2544513	19.04565	0.00569955	0.0126081	0.00439038	0.101563	0.00198226	0.0935774	0.0399629	0.118957	0.732224	0.00324641	0.00721352	0.00452611	0.0340028	0.00426282	0.00265842	0.00435785	0.0155471	0.271906	0	0.230109	0.225213	0	0.272772	0.271906	0.230109	0.225213	0.272772	0.282993	0.216249	0.217208	0.28355
19290	-2544499	-2544518	19.04417	0.00542868	0.0128228	0.00424278	0.101532	0.00206313	0.0944414	0.0402435	0.119157	0.730114	0.00337932	0.00792023	0.00434835	0.0335706	0.00428452	0.0027468	0.00455376	0.0160776	0.271906	0	0.230109	0.225213	0	0.272772	0.271906	0.230109	0.225213	0.272772	0.283138	0.216289	0.21732	0.283253
19300	-2544501	-2544520	19.03845	0.00583376	0.0128765	0.00424011	0.102292	0.00202666	0.0942695	0.0398832	0.117693	0.732526	0.00330154	0.00734416	0.00447078	0.0337191	0.00437071	0.00256294	0.00419584	0.0158926	0.272194	0	0.227618	0.2269	0	0.273289	0.272194	0.227618	0.2269	0.273289	0.283965	0.216402	0.216682	0.282951
19310	-2544500	-2544519	19.01158	0.00595229	0.012479	0.00432272	0.102175	0.00206965	0.0943313	0.0399257	0.118337	0.734213	0.00321196	0.00761262	0.00430972	0.0343515	0.0042979	0.00260586	0.00457849	0.0154117	0.270758	0	0.229583	0.227811	0	0.271848	0.270758	0.229583	0.227811	0.271848	0.283813	0.216822	0.216566	0.282799
19320	-2544501	-2544520	19.01488	0.00572094	0.0128008	0.0040538	0.101325	0.0020454	0.094687	0.0403408	0.118289	0.733704	0.00327947	0.00738991	0.00457393	0.0339829	0.00456478	0.00261672	0.00445573	0.0160247	0.270663	0	0.228797	0.228405	0	0.272134	0.270663	0.228797	0.228405	0.272134	0.283337	0.216458	0.216203	0.284002
19330	-2544493	-2544512	19.02185	0.00569424	0.0127993	0.00446765	0.101471	0.00210972	0.0941354	0.0396634	0.118003	0.734513	0.00323309	0.00745193	0.0043617	0.0341474	0.00450207	0.00261999	0.00436433	0.0156219	0.272014	0	0.229021	0.22616	0	0.272804	0.272014	0.229021	0.22616	0.272804	0.283172	0.216915	0.216077	0.283836
19340	-2544497	-2544516	19.04695	0.00539363	0.0125607	0.00427273	0.101684	0.0019484	0.0951276	0.0402372	0.11781	0.731188	0.00323394	0.00765505	0.00458475	0.0337572	0.00436013	0.00264574	0.00449381	0.015696	0.272051	0	0.229488	0.225044	0	0.273417	0.272051	0.229488	0.225044	0.273417	0.28377	0.217373	0.216655	0.282202
19350	-2544495	-2544514	19.03699	0.00550076	0.0124829	0.00424596	0.101686	0.00207151	0.0948062	0.0403271	0.117834	0.732321	0.00327194	0.00753302	0.00450692	0.0341073	0.00441061	0.00268944	0.00447646	0.0153734	0.2722	0	0.22972	0.225584	0	0.272497	0.2722	0.22972	0.225584	0.272497	0.28393	0.215973	0.217194	0.282904
19360	-2544493	-2544512	19.01433	0.00556854	0.0126736	0.00437221	0.101351	0.00207861	0.0949963	0.0399898	0.117898	0.734673	0.00329337	0.00755737	0.00458158	0.034012	0.00421922	0.00254853	0.00442753	0.0156688	0.271099	0	0.230934	0.225406	0	0.272561	0.271099	0.230934	0.225406	0.272561	0.282695	0.216839	0.217293	0.283172
19370	-2544494	-2544513	19.02517	0.00545031	0.0125363	0.0043983	0.101677	0.00208516	0.0953684	0.0402728	0.117878	0.733142	0.00327335	0.00743203	0.00450767	0.0338368	0.00432348	0.00264457	0.00451873	0.0154816	0.271339	0	0.230858	0.225332	0	0.272471	0.271339	0.230858	0.225332	0.272471	0.282695	0.216839	0.217293	0.283172
19380	-2544492	-2544511	19.03207	0.00551043	0.0126671	0.00431437	0.101247	0.00207063	0.0942784	0.0398887	0.118527	0.733478	0.0032852	0.0076899	0.00407914	0.0338852	0.00444132	0.00263811	0.00443773	0.0156986	0.272631	0	0.230449	0.224932	0	0.271988	0.272631	0.230449	0.224932	0.271988	0.282695	0.216839	0.217293	0.283172
19390	-2544495	-2544514	19.04882	0.00571655	0.0127122	0.0043509	0.101694	0.00197301	0.0943141	0.0397661	0.118347	0.731621	0.00328856	0.00751281	0.00444484	0.0338528	0.00421184	0.0025459	0.00426812	0.0158416	0.272837	0	0.230622	0.225102	0	0.27144	0.272837	0.230622	0.225102	0.27144	0.282316	0.216548	0.217001	0.284135
19400	-2544496	-2544515	19.02309	0.00579237	0.0127794	0.00424206	0.100913	0.00197972	0.0944292	0.040484	0.118213	0.733981	0.00329109	0.00730022	0.00456481	0.0338182	0.00432248	0.00258785	0.0044749	0.0158609	0.272837	0	0.230622	0.225102	0	0.27144	0.272837	0.230622	0.225102	0.27144	0.282316	0.216548	0.217001	0.284135
19410	-2544493	-2544512	19.0162	0.00522729	0.0127546	0.00427158	0.102221	0.00205752	0.0943555	0.0403641	0.118368	0.73355	0.00339022	0.00771759	0.00445761	0.0339036	0.00431858	0.00260898	0.00452541	0.0156311	0.272921	0	0.230385	0.225171	0	0.271523	0.272921	0.230385	0.225171	0.271523	0.28271	0.21685	0.217304	0.283136
19420	-2544502	-2544521	18.98858	0.00536583	0.0124203	0.00435332	0.102066	0.00197175	0.0956277	0.0398511	0.119824	0.734495	0.00317912	0.00760833	0.00429534	0.0341472	0.00441914	0.00270844	0.00452532	0.0156286	0.271184	0	0.23046	0.226743	0	0.271612	0.271184	0.23046	0.226743	0.271612	0.282737	0.216554	0.217456	0.283253
19430	-2544494	-2544513	19.02657	0.00577439	0.0124829	0.00420978	0.101483	0.00207496	0.0952598	0.0405105	0.117511	0.733104	0.00328224	0.00739483	0.00427515	0.0338629	0.00448577	0.00267209	0.00452577	0.0157783	0.272609	0	0.23038	0.22498	0	0.272031	0.272609	0.23038	0.22498	0.272031	0.282537	0.217107	0.217302	0.283053
19440	-2544493	-2544512	19.01926	0.00543711	0.0129119	0.00428243	0.101261	0.001977	0.0944811	0.0399757	0.118817	0.734346	0.00324886	0.00754708	0.0043251	0.0339415	0.00424227	0.00263738	0.00443411	0.0155515	0.271934	0	0.229809	0.226899	0	0.271358	0.271934	0.229809	0.226899	0.271358	0.283117	0.216293	0.216904	0.283686
19450	-2544495	-2544514	19.07185	0.00548633	0.0124711	0.00439281	0.101296	0.00210846	0.0941184	0.040376	0.118186	0.729928	0.00333685	0.00734808	0.00443492	0.0338167	0.00429048	0.00268118	0.00429576	0.015592	0.271878	0	0.22983	0.225892	0	0.272401	0.271878	0.22983	0.225892	0.272401	0.282553	0.216931	0.216739	0.283777
19460	-2544493	-2544512	19.04688	0.00562229	0.0127238	0.00424909	0.101528	0.00206647	0.094517	0.0396515	0.11845	0.731745	0.00338292	0.00746214	0.00451512	0.0338012	0.00438367	0.00267033	0.00423569	0.0156515	0.271878	0	0.22983	0.225892	0	0.272401	0.271878	0.22983	0.225892	0.272401	0.282553	0.216931	0.216739	0.283777
19470	-2544495	-2544515	19.04275	0.00589365	0.0124801	0.00432727	0.101614	0.00209835	0.0945172	0.0402665	0.117724	0.732739	0.00331909	0.00740299	0.00440745	0.033413	0.00453291	0.00253196	0.0043603	0.0154409	0.273132	0	0.22917	0.225622	0	0.272076	0.273132	0.22917	0.225622	0.272076	0.282321	0.216753	0.217381	0.283545
19480	-2544494	-2544513	19.02011	0.00612749	0.0126298	0.00437856	0.101894	0.00205496	0.0950044	0.0398609	0.117944	0.733026	0.00336619	0.00726335	0.00427398	0.0341467	0.0043784	0.0025606	0.00457137	0.0158523	0.273182	0	0.22903	0.225663	0	0.272125	0.273182	0.22903	0.225663	0.272125	0.282978	0.216599	0.217227	0.283197
19490	-2544492	-2544511	19.00517	0.00581526	0.0126639	0.00430731	0.101609	0.002101	0.0949112	0.0399844	0.118125	0.734961	0.003214	0.00763136	0.00435807	0.0340615	0.00447104	0.00266378	0.00443949	0.0155083	0.273182	0	0.22903	0.225663	0	0.272125	0.273182	0.22903	0.225663	0.272125	0.283146	0.216597	0.216893	0.283365
19500	-2544491	-2544510	19.02027	0.00562731	0.0126654	0.00447722	0.101361	0.00202999	0.0944549	0.0404222	0.118993	0.732812	0.00332871	0.00737979	0.00437969	0.0340978	0.00444743	0.00255173	0.00438081	0.0159078	0.272372	0	0.229715	0.226155	0	0.271758	0.272372	0.229715	0.226155	0.271758	0.282866	0.21659	0.216679	0.283865
19510	-2544491	-2544510	19.04783	0.0055495	0.0123954	0.00438191	0.101622	0.00201286	0.0949771	0.0400411	0.117755	0.731385	0.00323605	0.00745007	0.00448703	0.0340642	0.0043553	0.00258025	0.00450198	0.0157668	0.271593	0	0.230012	0.226364	0	0.272031	0.271593	0.230012	0.226364	0.272031	0.282776	0.216337	0.217269	0.283618
19520	-2544495	-2544514	19.02743	0.00543301	0.0126439	0.00436921	0.101487	0.0020093	0.0945792	0.0399504	0.117854	0.733568	0.00327068	0.00753621	0.00405895	0.0344254	0.00444108	0.00264547	0.00455768	0.0157713	0.27159	0	0.230009	0.226362	0	0.272039	0.27159	0.230009	0.226362	0.272039	0.282706	0.216284	0.217464	0.283547
19530	-2544513	-2544532	19.05103	0.00595567	0.0129058	0.00437223	0.100334	0.00206099	0.0939969	0.0396836	0.119186	0.731956	0.00344393	0.00759325	0.00397239	0.0334315	0.00432262	0.00260075	0.00457573	0.0158502	0.271535	0	0.229963	0.226518	0	0.271984	0.271535	0.229963	0.226518	0.271984	0.283167	0.216055	0.217819	0.28296
19540	-2544491	-2544510	19.07397	0.00560541	0.0127738	0.0042284	0.101637	0.00201072	0.0940245	0.0399779	0.117753	0.729878	0.00324384	0.00752648	0.00434129	0.0340082	0.00445154	0.00262238	0.00437646	0.0154874	0.271569	0	0.229991	0.226422	0	0.272018	0.271569	0.229991	0.226422	0.272018	0.2828	0.216605	0.216912	0.283682
19550	-2544494	-2544513	19.01566	0.00606349	0.0126566	0.00440173	0.101756	0.00193493	0.0945219	0.0399117	0.118244	0.733708	0.00326489	0.00720936	0.00443569	0.0341481	0.00447291	0.00271851	0.00469618	0.0156347	0.27207	0	0.229706	0.226542	0	0.271681	0.27207	0.229706	0.226542	0.271681	0.282979	0.216742	0.21705	0.283229
19560	-2544495	-2544514	19.02338	0.00592476	0.013061	0.0045266	0.101784	0.00194508	0.094761	0.0398036	0.118765	0.732134	0.00331782	0.0072256	0.00442218	0.0338007	0.00442673	0.00261457	0.00454688	0.0159468	0.272164	0	0.229442	0.22662	0	0.271774	0.272164	0.229442	0.22662	0.271774	0.282979	0.216742	0.21705	0.283229
19570	-2544493	-2544512	19.01138	0.00523337	0.012799	0.00426895	0.102108	0.00205746	0.0944056	0.0401503	0.11828	0.733515	0.00327551	0.00797588	0.00445369	0.0342626	0.00440878	0.00265278	0.00441226	0.0159458	0.272612	0	0.22982	0.226212	0	0.271356	0.272612	0.22982	0.226212	0.271356	0.283291	0.216648	0.216955	0.283106
19580	-2544492	-2544511	19.00992	0.00559186	0.0125975	0.00426003	0.101367	0.00200568	0.0950352	0.0398298	0.118627	0.73504	0.00325958	0.00764409	0.00448183	0.0335849	0.00430242	0.00259023	0.0043956	0.0157388	0.272341	0	0.229592	0.226543	0	0.271525	0.272341	0.229592	0.226543	0.271525	0.282596	0.216924	0.217015	0.283465
19590	-2544496	-2544515	19.06485	0.00560729	0.0125851	0.00439394	0.101873	0.00203097	0.0946554	0.0397748	0.11915	0.72836	0.00341067	0.0076768	0.00443104	0.0338246	0.00437748	0.00265323	0.00451513	0.0155395	0.273037	0	0.230178	0.224567	0	0.272219	0.273037	0.230178	0.224567	0.272219	0.282596	0.216924	0.217015	0.283465
19600	-2544498	-2544517	19.00237	0.00603866	0.0128334	0.00429278	0.101055	0.0021685	0.0950299	0.0404687	0.118519	0.73433	0.00335509	0.00724107	0.00457729	0.0338649	0.00453422	0.00265409	0.0044857	0.0156582	0.272905	0	0.230067	0.224458	0	0.27257	0.272905	0.230067	0.224458	0.27257	0.282753	0.216675	0.217136	0.283437
19610	-2544500	-2544519	19.04708	0.00602686	0.0127565	0.00421206	0.101689	0.00192312	0.0935817	0.0403579	0.118815	0.73092	0.00341473	0.00726076	0.0042756	0.0342051	0.00449163	0.00255199	0.00429761	0.0158556	0.273085	0	0.229557	0.224607	0	0.272751	0.273085	0.229557	0.224607	0.272751	0.282544	0.217252	0.216976	0.283228
19620	-2544496	-2544515	19.02376	0.00557666	0.0128174	0.00424277	0.101941	0.0019867	0.0945151	0.0404826	0.118358	0.733189	0.00324852	0.00762474	0.00447146	0.0334264	0.00439161	0.00266525	0.00458794	0.0154424	0.273017	0	0.22975	0.224551	0	0.272683	0.273017	0.22975	0.224551	0.272683	0.282542	0.217258	0.216974	0.283226
19630	-2544495	-2544514	19.04246	0.00570551	0.0125886	0.00447574	0.100835	0.00201561	0.0940011	0.0401987	0.118098	0.733472	0.0033326	0.00709775	0.00431072	0.0336707	0.0044715	0.00257862	0.00438189	0.0158627	0.271208	0	0.229786	0.226279	0	0.272727	0.271208	0.229786	0.226279	0.272727	0.282542	0.217258	0.216974	0.283226
19640	-2544494	-2544513	19.03896	0.00563491	0.0130241	0.00445634	0.101288	0.00213328	0.0940778	0.0397673	0.118196	0.732539	0.00323949	0.0075165	0.00434393	0.0340191	0.0044509	0.00263066	0.0043934	0.0157367	0.270992	0	0.230889	0.226098	0	0.272021	0.270992	0.230889	0.226098	0.272021	0.282576	0.217164	0.217001	0.283259
19650	-2544498	-2544517	19.03346	0.00570137	0.0127867	0.00422014	0.100189	0.00212181	0.0940959	0.0398664	0.118404	0.734487	0.0032797	0.00734471	0.00458702	0.0339433	0.00435197	0.0025653	0.00446468	0.0155889	0.270844	0	0.230763	0.225975	0	0.272419	0.270844	0.230763	0.225975	0.272419	0.282576	0.217164	0.217001	0.283259
19660	-2544495	-2544514	19.03181	0.00576486	0.0128957	0.00434309	0.100994	0.002095	0.093774	0.0401067	0.118976	0.7329	0.00332347	0.00751625	0.0045118	0.0337049	0.0042964	0.0026469	0.00443989	0.0158732	0.270844	0	0.230763	0.225975	0	0.272419	0.270844	0.230763	0.225975	0.272419	0.282576	0.217164	0.217001	0.283259
19670	-2544493	-2544512	19.02448	0.00568745	0.0129377	0.0043677	0.101363	0.00199421	0.0945902	0.0398903	0.118109	0.733262	0.00326425	0.00739127	0.00433637	0.034311	0.00443979	0.00255121	0.0046281	0.0157723	0.271892	0	0.228926	0.225707	0	0.273475	0.271892	0.228926	0.225707	0.273475	0.282576	0.217164	0.217001	0.283259
19680	-2544495	-2544514	19.03344	0.00582274	0.0124868	0.00436289	0.102873	0.00203394	0.0941325	0.0400994	0.118496	0.731589	0.00326751	0.00721451	0.00447514	0.0337412	0.00443757	0.00261335	0.00449681	0.0158581	0.273416	0	0.228861	0.225773	0	0.271951	0.273416	0.228861	0.225773	0.271951	0.282602	0.217001	0.217022	0.283375
19690	-2544496	-2544515	19.05597	0.00566193	0.0126999	0.00429667	0.101909	0.00212819	0.0940323	0.0396716	0.117961	0.732013	0.00330946	0.00743198	0.004444	0.0333085	0.0043486	0.00258775	0.00427459	0.0156676	0.272511	0	0.229309	0.225696	0	0.272484	0.272511	0.229309	0.225696	0.272484	0.282961	0.217276	0.216489	0.283273
19700	-2544495	-2544514	19.02285	0.00553686	0.0126844	0.0042034	0.101656	0.00216713	0.0942467	0.0398899	0.118644	0.733274	0.00337401	0.00743824	0.0043206	0.0345228	0.00437263	0.00261742	0.00448592	0.015625	0.270447	0	0.230306	0.226053	0	0.273194	0.270447	0.230306	0.226053	0.273194	0.282803	0.217713	0.216369	0.283116
19710	-2544498	-2544517	19.02508	0.00583352	0.0127455	0.00413907	0.101438	0.00199126	0.0948445	0.0399358	0.118598	0.732543	0.00311614	0.00735498	0.00437107	0.0344123	0.0045406	0.00275146	0.00456266	0.0156571	0.270447	0	0.230306	0.226053	0	0.273194	0.270447	0.230306	0.226053	0.273194	0.28314	0.216921	0.216486	0.283453
19720	-2544491	-2544510	19.01905	0.00547583	0.0128169	0.0042703	0.101766	0.00204325	0.094183	0.0399286	0.118799	0.733805	0.00325604	0.00760716	0.00440448	0.0343736	0.00429384	0.00258284	0.0044523	0.0153793	0.271891	0	0.229963	0.225358	0	0.272788	0.271891	0.229963	0.225358	0.272788	0.282953	0.216867	0.216591	0.28359
19730	-2544497	-2544516	19.00583	0.00563278	0.0125259	0.00424785	0.101428	0.00195837	0.0942075	0.0401971	0.118501	0.736119	0.00321092	0.00736333	0.00433784	0.0335262	0.00434932	0.00258704	0.00435876	0.0162098	0.271891	0	0.229963	0.225358	0	0.272788	0.271891	0.229963	0.225358	0.272788	0.282953	0.216867	0.216591	0.28359
19740	-2544492	-2544511	19.05451	0.00551463	0.0126809	0.00439478	0.100903	0.00211844	0.0948202	0.0405405	0.118048	0.730302	0.00339185	0.00753162	0.00435844	0.034053	0.00439537	0.00262208	0.00440685	0.0158107	0.272166	0	0.230305	0.225905	0	0.271624	0.272166	0.230305	0.225905	0.271624	0.282739	0.216703	0.217182	0.283376
19750	-2544502	-2544521	19.04281	0.00588297	0.0127869	0.00435508	0.10299	0.00200011	0.0941661	0.0407042	0.117591	0.730456	0.00328055	0.00718878	0.00433462	0.0338892	0.00461968	0.00253388	0.00452639	0.0157568	0.270865	0	0.229834	0.225444	0	0.273857	0.270865	0.229834	0.225444	0.273857	0.282739	0.216703	0.217182	0.283376
19760	-2544502	-2544521	19.02655	0.0058367	0.0126124	0.00427745	0.101447	0.00209135	0.094192	0.0397968	0.1181	0.734777	0.00333949	0.00716628	0.00445835	0.0336168	0.00426384	0.00276518	0.00460485	0.0153433	0.271911	0	0.231273	0.2263	0	0.270517	0.271911	0.231273	0.2263	0.270517	0.282777	0.216253	0.217556	0.283414
19770	-2544496	-2544515	18.99154	0.00598001	0.0124557	0.00425219	0.101505	0.00204854	0.0946303	0.0404976	0.118716	0.735451	0.00325599	0.00739388	0.00438527	0.0344244	0.00452408	0.00251178	0.00450846	0.0156498	0.272226	0	0.229271	0.226562	0	0.27194	0.272226	0.229271	0.226562	0.27194	0.282777	0.216253	0.217556	0.283414
19780	-2544492	-2544511	19.04306	0.0054639	0.0126152	0.00428207	0.101031	0.00199657	0.0944519	0.0402189	0.118091	0.732583	0.00317765	0.00751522	0.00432764	0.0337396	0.0045378	0.00269173	0.00445592	0.0158597	0.272101	0	0.229727	0.226358	0	0.271815	0.272101	0.229727	0.226358	0.271815	0.282777	0.216253	0.217556	0.283414
19790	-2544492	-2544511	19.032	0.00555436	0.0125087	0.00424634	0.101704	0.00201229	0.0941486	0.039924	0.118587	0.733115	0.0034257	0.00765101	0.00443856	0.0335384	0.00442603	0.00266754	0.00445749	0.0157384	0.272682	0	0.229719	0.226212	0	0.271387	0.272682	0.229719	0.226212	0.271387	0.282777	0.216253	0.217556	0.283414
19800	-2544499	-2544518	19.03248	0.00578924	0.012576	0.00461486	0.101916	0.00204064	0.0945667	0.0399565	0.118619	0.732	0.00327396	0.00734658	0.00459329	0.0338248	0.00416324	0.00254663	0.00451805	0.0157494	0.272561	0	0.230113	0.224213	0	0.273113	0.272561	0.230113	0.224213	0.273113	0.283056	0.216442	0.217746	0.282756
19810	-2544500	-2544519	18.99836	0.00566125	0.0124208	0.0042251	0.101496	0.00206976	0.0944923	0.0402931	0.119415	0.734883	0.00328808	0.00767904	0.00439883	0.034127	0.00440316	0.00242509	0.00465687	0.0155735	0.271532	0	0.229956	0.226431	0	0.272081	0.271532	0.229956	0.226431	0.272081	0.283067	0.216411	0.217754	0.282767
19820	-2544492	-2544511	19.0222	0.00556485	0.0126397	0.00448003	0.101516	0.00212608	0.0947396	0.0400939	0.118993	0.732246	0.00327658	0.00764174	0.00466798	0.0339107	0.00438398	0.00259366	0.00447834	0.0157717	0.271777	0	0.230003	0.226082	0	0.272137	0.271777	0.230003	0.226082	0.272137	0.283192	0.216834	0.216924	0.28305
19830	-2544495	-2544514	18.99309	0.00573264	0.0127275	0.00431859	0.101622	0.00216663	0.0957061	0.0402413	0.118646	0.734556	0.00321861	0.00727228	0.00443069	0.0342649	0.00427356	0.00260195	0.00444978	0.0158059	0.272091	0	0.230269	0.225189	0	0.272451	0.272091	0.230269	0.225189	0.272451	0.282987	0.216677	0.21716	0.283176
19840	-2544491	-2544510	19.02928	0.00556809	0.0126506	0.00426995	0.101545	0.00207408	0.0945854	0.0398089	0.118872	0.732545	0.00334064	0.00761809	0.00449914	0.0336781	0.00427086	0.00268473	0.00449339	0.0159113	0.272091	0	0.230269	0.225189	0	0.272451	0.272091	0.230269	0.225189	0.272451	0.283052	0.216499	0.217209	0.28324
19850	-2544497	-2544516	19.03601	0.00569805	0.0129454	0.00437049	0.101555	0.00200712	0.0938	0.04045	0.118083	0.73237	0.00329983	0.00747698	0.00456953	0.0339057	0.00445109	0.00256267	0.00458214	0.0156165	0.27285	0	0.230663	0.224655	0	0.271831	0.27285	0.230663	0.224655	0.271831	0.282802	0.216475	0.218037	0.282686
19860	-2544499	-2544518	19.01484	0.00525883	0.0127789	0.00439652	0.102315	0.00200729	0.0939645	0.0401439	0.118425	0.733761	0.00327	0.00789834	0.00426387	0.0341118	0.00430767	0.00257146	0.00430556	0.0160797	0.273129	0	0.230182	0.224769	0	0.27192	0.273129	0.230182	0.224769	0.27192	0.282866	0.216298	0.218087	0.28275
19870	-2544502	-2544521	19.02713	0.005768	0.0124895	0.00406591	0.101644	0.00214293	0.0953604	0.0400462	0.118578	0.732294	0.00333262	0.007576	0.00418692	0.0342432	0.00438523	0.00257906	0.0042241	0.015714	0.273108	0	0.230164	0.224752	0	0.271977	0.273108	0.230164	0.224752	0.271977	0.282371	0.215919	0.217705	0.284005
19880	-2544494	-2544513	19.01606	0.00541293	0.0124824	0.00441158	0.101409	0.00198122	0.094616	0.0401578	0.118074	0.734809	0.00324475	0.00770428	0.00445022	0.0338032	0.00448557	0.0026383	0.00453588	0.0155223	0.271718	0	0.230604	0.225181	0	0.272497	0.271718	0.230604	0.225181	0.272497	0.282567	0.21635	0.217856	0.283228
