Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er_cats[1]	er_cats[2]	er_cats[3]	er_cats[4]	er_indicator	er_scale	m_er	m_er_dist	m_pi	m_pi_dist	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	pi_cats[1]	pi_cats[2]	pi_cats[3]	pi_cats[4]	pi_indicator	pi_scale	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
22640	-174.1618	-133.021	-41.14079	8.151229e+07	1	0.447651	0.0963692	0.0844021	0.0322839	0.0622726	0.00304984	0.0942838	0.0473257	0.0185307	0.112121	0.0163339	0.0152623	0.17883	0.0778262	0.0183219	0.19373	0.0573148	0.497951	0.499536	0.500465	0.502048	1	48122.46	1	44892.5	14949.29	14949.29	0.181074	0.578393	0.0132682	0.227265	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999859	0.999963	1.00004	1.00014	1.555908
22650	-165.9225	-124.2324	-41.69015	9736234	1	0.456874	0.0441678	0.0166532	0.0433949	0.120965	0.0560642	0.0500902	0.0189518	0.0126538	0.0740126	0.0153286	0.0167497	0.289139	0.0306155	0.0428214	0.162333	0.16003	0.498243	0.499554	0.500344	0.50186	1	61752.35	1	22802.59	35378.09	35378.09	0.407998	0.0869825	0.33089	0.17413	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999593	0.999896	1.0001	1.00041	1.610845
22660	-165.3002	-128.5417	-36.75851	3.527307e+07	1	0.288229	0.0164127	0.0354968	0.0119786	0.054314	0.0371971	0.199853	0.00333034	0.0232443	0.00994413	0.00997938	0.00904121	0.142916	0.0269623	0.00715439	0.129085	0.112543	0.493147	0.498275	0.501737	0.506841	1	4307.894	1	5423.694	55122.66	55122.66	0.0756233	0.0368731	0.732696	0.154808	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999786	0.999945	1.00005	1.00021	1.117681
22670	-136.8645	-129.5535	-7.311008	1e+08	0	0.321973	0.00946012	0.0014469	0.0841905	0.0909347	0.0455876	0.0792869	0.0169221	0.0158782	0.020417	0.00230716	0.0619453	0.0745985	0.0292865	0.00941579	0.174977	0.0798593	0.498242	0.49956	0.500347	0.501851	0	62000	44952.83	44952.83	30481.72	30481.72	0.000904071	0.545567	0.335332	0.118196	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.118487
22680	-173.3658	-129.811	-43.55483	7.977633e+07	1	0.564771	0.000651424	0.0419647	0.0841905	0.229836	0.0466498	0.0943201	0.0182675	0.00201917	0.084637	0.0457182	0.0528589	0.118939	0.0468521	0.152175	0.151724	0.061737	0.496351	0.49913	0.500916	0.503603	1	15357.55	1	30218.43	4353.266	4353.266	0.191108	0.247232	0.450492	0.111169	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999858	0.999963	1.00004	1.00014	1.797313
22690	-176.0004	-134.7869	-41.21353	9.876719e+07	1	0.245461	0.139789	0.020572	0.184308	0.191612	0.0817489	0.0519806	0.00673966	0.0327424	0.0327204	0.00601485	0.043642	0.344639	0.0288086	0.0701801	0.00243793	0.0797868	0.497316	0.499386	0.500655	0.502642	1	28476.14	1	35161.15	35380.29	35380.29	0.0267059	0.424845	0.0484169	0.500032	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999872	0.999967	1.00003	1.00013	1.563183
22700	-152.8258	-126.8702	-25.95559	1e+08	0	0.525565	0.04314	0.0316091	0.159744	0.259715	0.0278672	0.0610336	0.00627211	0.0114324	0.00924051	0.0372465	0.00635605	0.494263	0.0584043	0.00781558	0.0731966	0.0665558	0.4981	0.499592	0.500429	0.501879	1	56567.55	1	52198.87	7522.767	7522.767	0.172212	0.339664	0.133059	0.355065	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.879457
22710	-157.2351	-135.1111	-22.12395	1e+08	0	0.413064	0.0780929	0.0399406	0.159512	0.0448372	0.0422715	0.0638659	0.000915282	0.0127883	0.0454111	0.0916371	0.129142	0.199833	0.0239298	0.00811052	0.0722267	0.0707148	0.497369	0.499398	0.50064	0.502593	1	29603.71	1	58158.75	57053.45	57053.45	0.164696	0.079571	0.351215	0.404517	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.496293
22720	-147.1429	-133.3031	-13.83979	1e+08	0	0.533301	0.0231189	0.0114705	0.105255	0.0913434	0.00111568	0.0562268	0.0229042	0.00358404	0.0508568	0.289674	0.0760385	0.260257	0.089707	0.0449442	0.0509674	0.0606003	0.498242	0.49956	0.500347	0.501851	0	62000	17115.93	17115.93	9819.21	9819.21	0.110424	0.210981	0.440761	0.237833	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.771365
22730	-169.1725	-125.0906	-44.08193	5.288349e+07	1	0.588831	0.0592294	0.0184496	0.111555	0.328544	0.012229	0.109476	0.00590718	0.0229103	0.051517	0.0153007	0.0430785	0.201492	0.0643106	0.130245	0.0263462	0.0606003	0.497965	0.499532	0.500456	0.502048	1	48460.56	1	56772.23	3.438422	3.438422	0.599635	0.153825	0.243405	0.00313471	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999825	0.999955	1.00004	1.00017	1.850023
22740	-187.4956	-131.0551	-56.44049	6.28831e+07	1	0.519175	0.207626	0.109676	0.0411102	0.0386448	0.00801855	0.0547299	0.0605568	0.102204	0.037618	0.00636816	0.0195619	0.407714	0.042991	0.150358	0.131851	0.0441887	0.490934	0.497699	0.502304	0.509063	1	2457.627	1	6660.572	1	48128.3	0.209484	0.158657	0.243774	0.388085	0.497981	0.49955	0.500459	0.50201	1	49768.77	1	0.99984	0.999959	1.00004	1.00016	1.982391
22750	-150.326	-128.6978	-21.62823	1e+08	0	0.461318	0.007221	0.0291051	0.0736019	0.0446768	0.0123194	0.027708	0.0171848	0.0431238	0.0128691	0.171019	0.0114731	0.0702974	0.119194	0.185666	0.146226	0.0137171	0.497502	0.499412	0.500591	0.502495	1	32402.84	1	51847.91	45007.51	45007.51	0.0506934	0.431109	0.215652	0.302545	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.446721
22760	-169.7473	-129.865	-39.88226	7.249246e+07	1	0.31941	0.0484739	0.0055002	0.0830427	0.0607327	0.0296215	0.24822	0.0160912	0.00478629	0.00498038	0.0620941	0.0428026	0.110706	0.225943	0.0735225	0.0860121	0.00811569	0.495819	0.498936	0.501024	0.504221	1	11443.76	1	17256.65	8570.898	8570.898	0.129162	0.49736	0.230496	0.142982	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.99985	0.999961	1.00004	1.00015	1.430056
22770	-140.7799	-129.6552	-11.1247	1e+08	0	0.303994	0.00652778	0.019151	0.0814846	0.0395288	0.000980975	0.123255	0.0219699	0.00615439	0.123124	0.0909303	0.0898003	0.0465843	0.147157	0.0979635	0.144978	0.156273	0.498242	0.49956	0.500347	0.501851	0	62000	42912.6	42912.6	16700.53	16700.53	0.00526586	0.0763945	0.04825	0.87009	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.499856
22780	-165.0382	-123.8058	-41.23246	4.044512e+07	1	0.666138	0.0440853	0.0115575	0.00719141	0.105739	0.0204359	0.0564657	0.00386676	0.00111856	0.140284	0.101662	0.0898003	0.0415811	0.102049	0.117604	0.019389	0.0361077	0.489494	0.497337	0.502678	0.510491	1	1832.019	1	22713.4	24141.91	24141.91	0.0920554	0.0647407	0.305242	0.537961	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.9998	0.999949	1.00005	1.0002	1.565076
22790	-161.6136	-133.5335	-28.08008	1e+08	0	0.552144	0.0326928	0.0443277	0.132058	0.170655	0.0131924	3.79971e-05	0.0135765	0.0395379	0.0199517	0.184863	0.117369	0.0784164	0.207767	0.244774	0.0117552	0.228787	0.456644	0.488901	0.5111	0.543355	1	107.0814	1	55571.32	21155.79	21155.79	0.207937	0.172011	0.372907	0.247145	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	2.091906
22800	-184.8862	-136.1201	-48.7661	8002804	1	0.573627	0.06908	0.0171605	0.00160056	0.0602478	0.0798731	0.156704	0.188256	0.00355055	0.203544	0.0505394	0.0358473	0.0278565	0.400267	0.171626	0.104427	0.174233	0.498175	0.499545	0.50037	0.50191	1	57894.88	1	40022.78	44432.26	44432.26	0.00415131	0.0274013	0.0901688	0.878279	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999551	0.999885	1.00011	1.00045	2.31844
22810	-154.0133	-125.2755	-28.73772	1e+08	0	0.956745	0.0907575	0.028948	0.0234477	0.109456	0.00370675	0.0359927	0.0217032	0.0506981	0.0173625	0.00505226	0.00755722	0.00471335	0.417248	0.23175	0.0600003	0.0925318	0.498109	0.499642	0.500453	0.501796	1	59396.02	1	36395.8	18702.03	18702.03	0.159839	0.492086	0.184004	0.164071	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	2.157669
22820	-152.1898	-133.2065	-18.98336	1e+08	0	0.231437	0.0196055	0.0563024	0.0588153	0.183418	0.00125772	0.0201714	0.0298706	0.0184234	0.00714592	0.0601313	0.0245418	0.115601	0.154879	0.0537064	0.0408043	0.106123	0.498071	0.499634	0.500466	0.501829	1	57201.95	1	1179.45	17343.09	17343.09	0.00701991	0.337771	0.574043	0.081166	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.182234
22830	-151.6407	-126.9085	-24.73217	1e+08	0	0.562585	0.0927489	0.0211392	0.0170327	0.0951312	0.0139958	0.123365	0.0328325	0.0326788	0.0222258	0.0738282	0.000789073	0.27162	0.185059	0.116788	0.0713333	0.0239621	0.498072	0.49962	0.500457	0.501851	1	56548.11	1	40076.75	26111.54	26111.54	0.0677711	0.586555	0.121907	0.223767	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.757115
22840	-169.7755	-129.9653	-39.81023	9.010023e+07	1	0.579393	0.0117861	0.0355318	0.00791791	0.0954895	0.0373002	0.0595601	0.0341021	0.10921	0.0340218	0.0164587	0.0293015	0.0660441	0.195745	0.0155177	0.0790914	0.0163819	0.496426	0.499131	0.500885	0.503558	1	15883.35	1	22788.59	49604.64	49604.64	0.44232	0.103717	0.31235	0.141613	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999866	0.999965	1.00003	1.00013	1.422853
22850	-162.3668	-125.277	-37.08978	3.587761e+07	1	0.954373	0.0698087	0.0170183	0.0231316	0.194744	0.00365061	0.0595601	0.0224066	0.0763274	0.103817	0.0164587	0.161467	0.175528	0.23435	0.0479054	0.0489405	0.0448085	0.498242	0.49956	0.500347	0.501851	0	62000	1668.022	1668.022	2964.978	2964.978	0.0731765	0.262511	0.419657	0.244655	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999788	0.999946	1.00005	1.00021	2.254296
22860	-162.9507	-131.4638	-31.48682	1e+08	0	0.301761	0.0228966	0.111783	0.0415064	0.144877	0.0537332	0.0438278	0.0168446	0.0763274	0.0953793	0.00922401	0.0555544	0.0237582	0.106804	0.146041	0.0645109	0.0142631	0.494182	0.498537	0.501466	0.505814	1	5970.674	1	33191.87	1	24812.94	0.496597	0.218894	0.0475102	0.236998	0.483332	0.495742	0.504248	0.516678	1	726.1855	1	0.999873	0.999968	1.00003	1.00013	1.329092
22870	-169.5368	-130.0537	-39.48314	7.560116e+07	1	0.59468	0.0166399	0.00532637	0.0218105	0.13709	0.00647129	0.0128229	0.0164062	0.00796888	0.0549409	0.163322	0.0107514	0.0841323	0.088204	0.0373707	0.0546751	0.0775312	0.498242	0.49956	0.500347	0.501851	0	62000	25250.57	25250.57	1	18494.79	0.133293	0.290341	0.242371	0.333995	0.496814	0.499256	0.500794	0.503136	1	20213.63	1	0.999854	0.999963	1.00004	1.00015	1.390144
22880	-177.9507	-127.5345	-50.41612	9.870775e+07	1	0.335614	0.0275513	0.043992	0.0334238	0.129532	0.0552015	0.0857093	0.0161555	0.00513997	0.0317324	0.0629784	0.0580369	0.0817861	0.264164	0.0902781	0.0394745	0.0191844	0.49812	0.499533	0.500387	0.50196	1	54794.45	1	21374.33	1	40754.43	0.134018	0.50659	0.126948	0.232445	0.497531	0.499424	0.500585	0.50246	1	33247.52	1	0.999872	0.999967	1.00003	1.00013	1.379953
22890	-154.4383	-130.8899	-23.54841	1e+08	0	0.453532	0.0651777	0.0136292	0.0327825	0.0523606	0.00548619	0.0718335	0.11298	0.00316416	0.00967212	0.0258789	0.00155446	0.0033709	0.486553	0.260728	0.0321964	0.00783984	0.498242	0.49956	0.500347	0.501851	0	62000	55770.49	55770.49	1	28934.97	0.00657406	0.627462	0.0675732	0.298391	0.497754	0.499464	0.500511	0.502271	1	39593.57	1	0.999873	0.999968	1.00003	1.00013	1.638739
22900	-170.4743	-127.7729	-42.70143	7.750907e+07	1	0.450684	0.00143171	0.0494653	0.224596	0.153333	0.0201271	0.0825549	0.0165651	0.00417958	0.0226524	0.0368056	0.0475494	0.0539254	0.281402	0.134923	0.100118	0.0316605	0.497801	0.499457	0.500486	0.502255	1	40733.34	1	25957.26	20152.98	20152.98	0.462252	0.151373	0.239338	0.147037	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999856	0.999963	1.00004	1.00014	1.711972
22910	-153.5561	-130.7819	-22.77421	1e+08	0	0.307874	0.00028508	0.0358053	0.0223534	0.167236	0.0988138	0.113275	0.0607144	0.0998711	0.0582429	0.047984	0.0229719	0.0932843	0.281402	0.104434	0.0277605	0.0190122	0.498242	0.49956	0.500347	0.501851	0	62000	15902.69	15902.69	1	56540.56	0.637593	0.18295	0.110815	0.0686424	0.493319	0.498327	0.501698	0.506656	1	4541.56	1	0.999873	0.999968	1.00003	1.00013	1.561319
22920	-182.153	-129.6557	-52.49733	1.355822e+07	1	0.643333	0.129512	0.153315	0.0173737	0.149506	0.00353917	0.0857361	0.0167596	0.0796647	0.0519346	0.018479	0.0370503	0.0291808	0.0498633	0.0361023	0.0238582	0.062866	0.497997	0.499534	0.500443	0.502027	1	49742.73	1	8894.762	1	41308.14	0.0597196	0.350471	0.238028	0.351782	0.496154	0.499074	0.500966	0.503806	1	13794.41	1	0.999655	0.999912	1.00009	1.00035	1.588074
22930	-157.0674	-126.5349	-30.53247	5.270966e+07	1	0.388601	0.110586	0.0399518	0.0207162	0.149007	0.00497496	0.0695503	0.0123134	0.0133473	0.071703	0.0105901	0.0783243	0.0204065	0.202443	0.126709	0.0465474	0.232794	0.498242	0.49956	0.500347	0.501851	0	62000	24921.8	24921.8	13914.92	13914.92	0.0925297	0.310222	0.495878	0.10137	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999825	0.999955	1.00004	1.00018	1.598565
22940	-168.216	-126.2864	-41.92954	3.270625e+07	1	0.633412	0.00287955	0.0482743	0.0216601	0.14098	0.0342096	0.119302	0.000839083	0.0267451	0.0975635	0.0181072	0.178352	0.0745691	0.115672	0.0277218	0.0353954	0.0591016	0.497766	0.499438	0.500491	0.502305	1	39214	1	44718.62	80.49657	80.49657	0.0146656	0.301613	0.0180087	0.665712	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999778	0.999943	1.00006	1.00022	1.634784
22950	-164.908	-126.6494	-38.25855	5.755894e+07	1	0.403165	0.044111	0.0143331	0.00685491	0.0242473	0.0152914	0.0351728	0.0290483	0.00917121	0.0259586	0.0127361	0.0692008	0.0569124	0.321486	0.0102322	0.0498174	0.139946	0.495216	0.498785	0.501186	0.504812	1	8772.789	1	5750.734	42472.8	42472.8	0.478168	0.275076	0.0897302	0.157026	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999833	0.999957	1.00004	1.00017	1.267685
22960	-173.1006	-132.1345	-40.96614	4.332169e+07	1	0.709489	0.0280841	0.0480518	0.0181622	0.014882	0.0047763	0.074539	0.00280759	0.0303197	0.0587177	0.0264097	0.0708659	0.0142025	0.175064	0.00527346	0.19761	0.0591887	0.497311	0.49933	0.500626	0.502734	1	27469.76	1	25914.2	6199.2	6199.2	0.330121	0.13981	0.0987601	0.431308	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999807	0.999951	1.00005	1.00019	1.538444
22970	-142.0526	-128.457	-13.59558	1e+08	0	0.400829	0.0710297	0.0074958	0.0254628	0.254576	0.011912	0.212347	0.0260417	0.0376134	0.0150668	0.00387165	0.0256118	0.101568	0.326713	0.0802405	0.102022	0.044543	0.498242	0.49956	0.500347	0.501851	0	62000	47428.22	47428.22	56997.47	56997.47	0.354081	0.335883	0.0762939	0.233743	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.746944
22980	-153.3941	-133.0302	-20.36399	1e+08	0	0.276792	0.0167308	0.0385327	0.171313	0.0138347	0.0122019	0.00628107	0.0106416	0.049214	0.0479413	0.0828987	0.0555587	0.108672	0.0643229	0.0438046	0.208987	0.11257	0.496982	0.499261	0.500726	0.503031	1	22083.88	1	17237.61	46375.07	46375.07	0.0577775	0.0786174	0.658606	0.204999	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.320297
22990	-151.1713	-126.3778	-24.79358	1e+08	0	0.612447	0.0150115	0.0513357	0.00673532	0.020301	0.0521801	9.69961e-05	0.0344163	0.0303937	0.0394325	0.0120726	0.138855	0.0804864	0.215414	0.0632894	0.166342	0.224446	0.498242	0.49956	0.500347	0.501851	0	62000	54083.45	54083.45	1	59639.25	0.398939	0.326059	0.0915799	0.183422	0.496572	0.499178	0.500851	0.503399	1	17332.94	1	0.999873	0.999968	1.00003	1.00013	1.763256
23000	-135.108	-124.2166	-10.89132	1e+08	0	0.459704	0.0239115	0.0563115	0.00419183	0.0662774	0.00181202	0.00435461	0.0388085	0.01234	0.0641113	0.00567753	0.0438694	0.136216	0.21867	0.0438711	0.267428	0.0289633	0.498242	0.49956	0.500347	0.501851	0	62000	32062.49	32062.49	3391.166	3391.166	0.144773	0.442438	0.270917	0.141872	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.476518
23010	-141.2424	-130.849	-10.39341	1e+08	0	0.345403	0.079712	0.0348379	0.0467666	0.151665	0.032345	0.00496907	0.00786493	0.0293052	0.136904	0.0220225	0.0523431	0.0392986	0.0596645	0.0384024	0.150453	0.194771	0.498242	0.49956	0.500347	0.501851	0	62000	16519.33	16519.33	34655.85	34655.85	0.111466	0.41428	0.10199	0.372263	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.426727
23020	-162.8851	-129.7881	-33.09697	3.797974e+07	1	0.761148	0.0829174	0.0105115	0.108842	0.313109	0.032345	0.0438893	0.031768	0.00568623	0.106191	0.0470607	0.0183432	0.101468	0.0354395	0.00363518	0.150453	0.00220764	0.498242	0.49956	0.500347	0.501851	0	62000	28096.97	28096.97	54576.92	54576.92	0.101412	0.667185	0.0526078	0.178795	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999794	0.999947	1.00005	1.00021	1.855015
23030	-184.3992	-138.4035	-45.99574	4.718497e+07	1	0.340855	0.117959	0.0109753	0.149345	0.313109	0.0684458	0.0434676	0.055128	0.135897	0.0556758	0.0326578	0.21288	0.103338	0.375044	0.00535618	0.00216746	0.0191038	0.49699	0.49927	0.500728	0.503012	1	22276.03	1	11763.64	52103.31	52103.31	0.109574	0.407032	0.221337	0.262057	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999815	0.999953	1.00005	1.00019	2.041404
23040	-187.0621	-132.3254	-54.73672	7.324929e+07	1	0.589299	0.00336857	0.0170841	0.203606	0.124806	0.0873129	0.0499928	0.074781	0.0640263	0.00455505	0.0208914	0.0748522	0.0336052	0.375044	0.0153072	0.0411495	0.0323324	0.494049	0.498493	0.501495	0.505962	1	5691.884	1	31091.08	1	59164.22	0.0300943	0.465991	0.138086	0.365828	0.496773	0.499248	0.500807	0.503172	1	19728.56	1	0.999852	0.999962	1.00004	1.00015	1.812014
23050	-156.3845	-131.9447	-24.43977	1e+08	0	0.309274	0.102034	0.0570611	0.151524	0.108083	0.0222793	0.0563384	0.034213	0.170416	0.0601597	0.131003	0.00818845	0.0444698	0.327107	0.0552892	0.0502363	0.0401974	0.498242	0.49956	0.500347	0.501851	0	62000	36251.53	36251.53	1	55996.55	0.161244	0.234851	0.246157	0.357748	0.494692	0.498683	0.501343	0.505282	1	7203.088	1	0.999873	0.999968	1.00003	1.00013	1.727875
23060	-139.1579	-130.2575	-8.900406	1e+08	0	0.340017	0.0259339	0.065057	0.0123258	0.108083	0.0285829	0.024764	0.00209312	0.0298119	0.0185778	0.0441429	0.056925	0.121674	0.0852474	0.0664448	0.112476	0.13527	0.498242	0.49956	0.500347	0.501851	0	62000	49671.57	49671.57	31436.2	31436.2	0.363991	0.356937	0.0651304	0.213942	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.277427
23070	-144.0741	-133.6545	-10.41963	1e+08	0	0.28689	0.0178577	0.00453348	0.0100197	0.159033	0.129474	0.194041	0.00659078	0.011507	0.0579867	0.0464308	0.081453	0.0616202	0.096567	0.10645	0.153858	0.00503591	0.498242	0.49956	0.500347	0.501851	0	62000	49030.22	49030.22	42222.1	42222.1	0.336809	0.308749	0.0395897	0.314852	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.429349
23080	-156.245	-127.1617	-29.08328	4.141958e+07	1	0.415582	0.0224186	0.0137225	0.0571396	0.0282308	0.00418251	0.0571722	0.00253283	0.0387755	0.1444	0.0140823	0.00739105	0.0110283	0.27792	0.026971	0.16283	0.169266	0.498242	0.49956	0.500347	0.501851	0	62000	24203.64	24203.64	34702.75	34702.75	0.102601	0.427089	0.00162534	0.468685	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999803	0.99995	1.00005	1.0002	1.453646
23090	-179.8321	-127.2321	-52.60002	8.53157e+07	1	0.595301	0.0313347	0.0131441	0.0940211	0.157894	0.0316072	0.10852	0.0575709	0.013832	0.0458523	0.0243463	0.00724562	0.112523	0.150694	0.0609405	0.0115649	0.0819506	0.4957	0.49893	0.50107	0.504299	1	10924.66	1	13041.29	1	45952.96	0.296534	0.1645	0.479194	0.0597718	0.496354	0.499124	0.500911	0.50361	1	15345.79	1	0.999862	0.999965	1.00003	1.00014	1.598343
23100	-164.7175	-126.8839	-37.8336	7.664087e+07	1	0.41542	0.0779303	0.00216746	0.159045	0.0575962	0.015753	0.0414643	0.00328074	0.013832	0.0151503	0.0294862	0.0492225	0.0436057	0.127209	0.030261	0.0436636	0.100102	0.498242	0.49956	0.500347	0.501851	0	62000	16928.96	16928.96	1	490.0512	0.624132	0.0172738	0.344733	0.0138605	0.497132	0.499302	0.500686	0.502881	1	24442.73	1	0.999854	0.999963	1.00004	1.00014	1.22519
23110	-166.6264	-127.3842	-39.2422	8.754971e+07	1	0.324786	0.0245946	0.0117667	0.0798143	0.0693061	0.0705615	0.111952	0.00831864	0.041625	0.0310159	0.0448657	0.00520378	0.0141595	0.192092	0.10898	0.0404597	0.186547	0.496867	0.499264	0.500777	0.503092	1	20848.37	1	11873.17	28964.95	28964.95	0.408548	0.0130071	0.228687	0.349757	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999864	0.999966	1.00003	1.00014	1.36605
23120	-167.7722	-130.2392	-37.53299	1e+08	0	0.50332	0.152836	0.0122375	0.138055	0.10488	0.00930492	0.00826925	0.0676164	0.00724734	0.0979879	0.144173	0.114773	0.123847	0.093601	0.0685651	0.0741609	0.212835	0.489606	0.497349	0.502639	0.510406	1	1867.044	1	52713.77	1	37489.55	0.0520633	0.386875	0.541936	0.0191261	0.497658	0.499415	0.500525	0.502403	1	35886.84	1	0.999873	0.999968	1.00003	1.00013	1.933708
23130	-155.4633	-123.9522	-31.51102	3.464203e+07	1	0.43603	0.0337511	0.0417257	0.0324236	0.0641391	0.00648769	0.0038159	0.00334659	0.0216561	0.0715721	0.117824	0.124737	0.136078	0.397588	0.0193326	0.131894	0.0540183	0.498242	0.49956	0.500347	0.501851	0	62000	43993.93	43993.93	466.3589	466.3589	0.332279	0.35399	0.176368	0.137363	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999784	0.999945	1.00005	1.00022	1.69642
23140	-153.5436	-131.2575	-22.2861	1e+08	0	0.317801	0.0497591	0.0338455	0.0992588	0.0624147	0.0989438	0.0744323	0.010046	0.0199885	0.0488107	0.169568	0.016888	0.0975364	0.24696	0.0548777	0.0416876	0.0696889	0.498242	0.49956	0.500347	0.501851	0	62000	9830.361	9830.361	1	27312.26	0.0662158	0.158279	0.45343	0.322075	0.496795	0.499213	0.500777	0.503214	1	19609.83	1	0.999873	0.999968	1.00003	1.00013	1.512507
23150	-161.6877	-132.9613	-28.72643	6.782983e+07	1	0.278989	0.0339163	0.0194826	0.0924605	0.127095	0.039802	0.0340721	0.143296	0.00691399	0.0402282	0.0789134	0.016888	0.153103	0.150445	0.00953382	0.142219	0.050604	0.498242	0.49956	0.500347	0.501851	0	62000	25497.45	25497.45	46014.54	46014.54	0.150382	0.292743	0.167852	0.389022	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999846	0.99996	1.00004	1.00015	1.417961
23160	-149.0477	-137.1235	-11.92425	1e+08	0	0.263146	0.279763	0.0458243	0.0688476	0.122119	0.00563136	0.134212	0.0652095	0.0753957	0.0128757	0.0411537	0.0975148	0.0639493	0.186161	0.0202964	0.02674	0.0709724	0.498242	0.49956	0.500347	0.501851	0	62000	27511.54	27511.54	3346.524	3346.524	0.128017	0.329507	0.429805	0.112671	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.579811
23170	-152.7529	-133.1133	-19.63965	1e+08	0	0.330037	0.0241735	0.0974806	0.0688476	0.116714	0.00563136	0.0124017	0.00538217	0.000944478	0.0708949	0.256727	0.0264985	0.0313794	0.1192	0.00544737	0.0226556	0.053447	0.498242	0.49956	0.500347	0.501851	0	62000	51346.22	51346.22	1	44773.02	0.332257	0.487665	0.0997821	0.0802958	0.497331	0.499333	0.500619	0.502717	1	27855.95	1	0.999873	0.999968	1.00003	1.00013	1.247862
23180	-178.3752	-131.5707	-46.80448	1.700799e+07	1	0.637162	0.0712266	0.0315717	0.138321	0.0214736	0.000621474	0.167472	0.192916	0.0175618	0.0309017	0.141814	0.0300647	0.156254	0.14063	0.0966141	0.123478	0.124195	0.497714	0.49943	0.500509	0.502348	1	37619.22	1	20561.52	33216.68	33216.68	0.617837	0.186797	0.145943	0.0494228	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999692	0.999921	1.00008	1.00031	2.122278
23190	-175.72	-133.4872	-42.23272	7.918185e+07	1	0.411816	0.0712266	0.0400913	0.0429152	0.0178228	0.00426818	0.182516	0.00948329	0.129189	0.0735313	0.0304993	0.0273865	0.0627616	0.122653	0.0731142	0.0961127	0.269716	0.497156	0.49928	0.500663	0.502902	1	24470.77	1	43667.8	52092.27	52092.27	0.500151	0.106164	0.263441	0.130244	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999857	0.999964	1.00004	1.00014	1.665102
