Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er_cats[1]	er_cats[2]	er_cats[3]	er_cats[4]	er_indicator	er_scale	m_er	m_er_dist	m_pi	m_pi_dist	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	pi_cats[1]	pi_cats[2]	pi_cats[3]	pi_cats[4]	pi_indicator	pi_scale	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
109	1	-122.7074	-130.2012	7.493835	1e+08	0	0.332027	0.0672703	0.045772	0.0726013	0.0253176	0.106494	0.0706983	0.0601152	0.0646114	0.0256485	0.0308763	0.00184977	0.101639	0.197059	0.0613824	0.0339155	0.199401	0.498242	0.49956	0.500347	0.501851	0	62000	3.331502	3.331502	0.1514946	0.1514946	0.392817	0.178604	0.0993503	0.329228	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.496679
110	0	-144.1035	-128.9558	-15.14769	9.511727e+07	1	0.431639	0.0636177	0.00353834	0.00310671	0.0517228	0.0510654	0.0111961	0.0964849	0.0269008	0.154999	0.230817	0.0789116	0.00176995	0.486861	0.0837562	0.0698378	0.0395546	0.498242	0.49956	0.500347	0.501851	0	62000	0.7509458	0.7509458	1	0.6687828	0.242438	0.15602	0.162768	0.438774	0.241996	0.426816	0.573184	0.758003	1	2.641383	2	0.999869	0.999967	1.00003	1.00013	1.885778
111	1	-121.1915	-128.9106	7.719117	1e+08	0	0.332027	0.0672703	0.045772	0.0726013	0.0253176	0.106494	0.0564274	0.0601152	0.0561591	0.0256485	0.0188181	0.00184977	0.0718643	0.335934	0.0328885	0.0404056	0.199401	0.0274525	0.279558	0.720442	0.972548	1	0.3722004	1	0.3300598	1	0.2624067	0.527432	0.0418018	0.37882	0.0519464	0.189038	0.406508	0.593493	0.810961	1	1.680213	2	0.999873	0.999968	1.00003	1.00013	1.548994
112	0	-126.9224	-130.062	3.139626	1e+08	0	0.374938	0.0636177	0.00353834	0.00382366	0.0616415	0.0510654	0.0124296	0.0964849	0.0233472	0.154999	0.151771	0.0789116	0.00209817	0.486861	0.0784813	0.0376371	0.0395546	0.0126245	0.241946	0.758054	0.987376	1	0.2773445	1	2.460927	1	0.3201714	0.710067	0.127312	0.132818	0.0298027	0.243577	0.427371	0.57263	0.756423	1	2.679302	1	0.999873	0.999968	1.00003	1.00013	1.7212
113	1	-140.5302	-128.0117	-12.51848	6680705	1	0.332027	0.0672703	0.0447674	0.0940182	0.0253176	0.106494	0.0389857	0.0383075	0.0791509	0.0256485	0.0271855	0.0043767	0.0718643	0.246939	0.0328885	0.0650151	0.28423	0.0249243	0.27448	0.72552	0.975076	1	0.3571789	1	0.238738	1	0.2392359	0.259849	0.152938	0.531727	0.055487	0.291126	0.443035	0.556964	0.708874	1	4.247272	2	0.999508	0.999874	1.00013	1.00049	1.584486
114	0	-145.6526	-129.5955	-16.0571	1.074709e+07	1	0.39145	0.0656542	0.00490048	0.0046548	0.0737747	0.0348895	0.0118195	0.0875016	0.0233472	0.154999	0.151771	0.0708945	0.00157808	0.486861	0.0784813	0.0376371	0.0395546	0.320245	0.451854	0.548145	0.679756	1	5.873496	1	1.42567	1	0.5539361	0.585377	0.0265251	0.0690506	0.319048	0.0204995	0.264563	0.735437	0.9795	1	0.3300869	1	0.999612	0.999901	1.0001	1.00039	1.719768
115	1	-117.5657	-125.1553	7.589533	1e+08	0	0.55155	0.0442217	0.0181204	0.0940182	0.0320004	0.0679129	0.0389857	0.0383075	0.0791509	0.04129	0.0271855	0.0043767	0.050958	0.246939	0.031063	0.0650151	0.28423	0.0433877	0.305228	0.694772	0.956612	1	0.4634364	1	0.08065425	1	0.1183697	0.259702	0.153416	0.531427	0.0554557	0.0340044	0.291227	0.708773	0.965996	1	0.4101745	2	0.999873	0.999968	1.00003	1.00013	1.715324
116	0	-123.6688	-130.5905	6.921691	1e+08	0	0.373901	0.0212011	0.00748174	0.00386423	0.067866	0.0348895	0.0184047	0.0875016	0.0178056	0.131122	0.151771	0.0708945	0.00179622	0.486861	0.0641572	0.0376371	0.0488161	0.00123441	0.165515	0.834485	0.998766	1	0.1548581	1	2.138876	0.148151	0.148151	0.420213	0.0214566	0.0641662	0.494164	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.625971
117	1	-117.0352	-124.7376	7.702416	1e+08	0	0.55155	0.0641769	0.0181204	0.0940182	0.0291684	0.0435821	0.0389857	0.036627	0.0791509	0.0375222	0.0200565	0.00549132	0.050958	0.246939	0.0249597	0.0650151	0.28423	0.498242	0.49956	0.500347	0.501851	0	62000	0.2363953	0.2363953	1	0.1107114	0.0470988	0.0240309	0.323021	0.60585	0.113549	0.36805	0.63195	0.886451	1	0.9096468	2	0.999873	0.999968	1.00003	1.00013	1.690551
118	0	-143.8085	-131.2285	-12.57999	1.402986e+07	1	0.322341	0.020878	0.0056108	0.00354513	0.067866	0.0460525	0.0184047	0.0875016	0.0178056	0.104008	0.170566	0.0675431	0.00179622	0.525646	0.105467	0.0711007	0.0589041	5.52362e-06	0.0904764	0.909524	0.999994	1	0.074331	1	2.133351	0.09089668	0.09089668	0.117625	0.238813	0.212675	0.430887	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999661	0.999913	1.00009	1.00034	1.695036
119	1	-117.3966	-125.5369	8.140316	1e+08	0	0.55155	0.0584124	0.0285359	0.09497	0.0334131	0.0435821	0.0389857	0.036627	0.095142	0.0421074	0.0169589	0.00549132	0.0528798	0.246939	0.0351657	0.0773222	0.28423	0.498242	0.49956	0.500347	0.501851	0	62000	0.2750857	0.2750857	0.1051031	0.1051031	0.040529	0.0289579	0.200449	0.730064	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.742312
120	0	-127.8535	-134.3686	6.515108	1e+08	0	0.322341	0.020878	0.00457301	0.00354513	0.067866	0.0460525	0.0149564	0.0875016	0.015744	0.104008	0.170566	0.0675431	0.00129209	0.511402	0.105467	0.0711007	0.0589041	0.498242	0.49956	0.500347	0.501851	0	62000	2.614244	2.614244	0.07687046	0.07687046	0.438249	0.0393625	0.34898	0.173408	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.67374
121	1	-139.4742	-126.1604	-13.31382	6.792612e+07	1	0.647144	0.0584124	0.0380835	0.160744	0.0435609	0.0341072	0.038034	0.036627	0.095142	0.0572961	0.0262165	0.00523268	0.0528798	0.246939	0.0351657	0.0704549	0.306265	0.498242	0.49956	0.500347	0.501851	0	62000	0.3404397	0.3404397	1	0.0387932	0.372354	0.118908	0.408043	0.100696	0.106475	0.363469	0.636532	0.893525	1	0.8571215	2	0.999846	0.999961	1.00004	1.00015	1.952305
122	0	-132.3678	-134.4001	2.032259	1e+08	0	0.322341	0.020878	0.0050039	0.00354513	0.067866	0.036017	0.0241325	0.10883	0.015744	0.104008	0.170566	0.0675431	0.00129209	0.511402	0.0733823	0.0647078	0.0383572	0.107348	0.364047	0.635953	0.892653	1	0.863473	1	0.7264596	1	0.931584	0.402791	0.0723466	0.320744	0.204118	0.351281	0.460784	0.539217	0.648719	1	8.758821	2	0.999873	0.999968	1.00003	1.00013	1.635616
123	1	-140.68	-127.7195	-12.96045	1.158338e+07	1	0.415796	0.0584124	0.0380835	0.160744	0.0926341	0.0252102	0.0407615	0.036627	0.136796	0.0572961	0.0262165	0.00770854	0.0734093	0.315393	0.0350335	0.0704549	0.281074	0.171566	0.39887	0.601131	0.828434	1	1.457472	1	0.1395891	0.1191444	0.1191444	0.229289	0.658007	0.0741786	0.0385251	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999626	0.999905	1.0001	1.00037	1.87165
124	0	-133.974	-132.2723	-1.701684	1e+08	0	0.344978	0.020878	0.0050039	0.005389	0.0869036	0.036017	0.0241325	0.0809919	0.015744	0.104008	0.170566	0.0957416	0.00129209	0.511402	0.077789	0.0486496	0.0236674	0.249858	0.42955	0.57045	0.750142	1	2.837037	1	2.752799	1	3.622506	0.34841	0.0413668	0.374337	0.235886	0.230414	0.422672	0.577328	0.769586	1	2.383245	2	0.999873	0.999968	1.00003	1.00013	1.653154
125	1	-137.7756	-125.7978	-11.97776	7.640992e+07	1	0.553937	0.0705721	0.0380835	0.108533	0.0926341	0.0252102	0.0407615	0.0193188	0.0672398	0.0404283	0.0327024	0.00788914	0.0575824	0.315393	0.0350335	0.0697205	0.281074	0.00363559	0.195335	0.804665	0.996364	1	0.1954358	1	0.05048181	1	0.07681167	0.217048	0.696759	0.0497246	0.0364684	0.0151632	0.250172	0.749828	0.984837	1	0.2952547	2	0.999854	0.999963	1.00004	1.00015	1.856113
126	0	-122.8875	-131.9166	9.029067	1e+08	0	0.326588	0.0192492	0.0050039	0.00505079	0.0869036	0.036017	0.0268448	0.0698627	0.018188	0.104008	0.151526	0.097797	0.000760556	0.351926	0.0596216	0.0794925	0.0243359	0.498242	0.49956	0.500347	0.501851	0	62000	0.5918853	0.5918853	1	1.193985	0.564833	0.00474222	0.0218737	0.408551	0.000906274	0.158387	0.841613	0.999094	1	0.1460832	2	0.999873	0.999968	1.00003	1.00013	1.463176
127	1	-137.0563	-126.9831	-10.07319	7.354804e+07	1	0.437548	0.0734066	0.0485328	0.108533	0.0926341	0.021898	0.0407615	0.0412186	0.044352	0.0404283	0.0327024	0.0121889	0.0462699	0.223408	0.0350335	0.0697205	0.281074	0.105897	0.363083	0.636917	0.894103	1	0.8529305	1	0.08721312	0.08168653	0.08168653	0.232015	0.675849	0.0531534	0.0389831	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999852	0.999962	1.00004	1.00015	1.64971
128	0	-139.9561	-130.7852	-9.170988	8.208839e+07	1	0.326588	0.0192492	0.00466451	0.00466106	0.0770702	0.036017	0.0186861	0.0698627	0.0148223	0.104008	0.18197	0.097797	0.000760556	0.393914	0.0591204	0.116157	0.0243359	0.498242	0.49956	0.500347	0.501851	0	62000	0.2769822	0.2769822	0.9200983	0.9200983	0.648236	0.0890095	0.0335081	0.229246	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.99986	0.999965	1.00004	1.00014	1.549685
129	1	-136.4119	-127.0261	-9.385769	5.610657e+07	1	0.437548	0.0734066	0.0665907	0.131382	0.0926341	0.0147597	0.0275196	0.0412186	0.044352	0.0434498	0.0496004	0.014522	0.0291766	0.223408	0.0301505	0.0662432	0.281074	0.498242	0.49956	0.500347	0.501851	0	62000	0.1155638	0.1155638	0.1227831	0.1227831	0.376334	0.281042	0.126499	0.216124	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.99983	0.999957	1.00004	1.00017	1.667036
130	0	-120.4406	-130.9172	10.47655	1e+08	0	0.30868	0.0242601	0.00466451	0.00466106	0.0503153	0.0353613	0.0114033	0.0698627	0.0165556	0.104008	0.152208	0.141458	0.000760556	0.248358	0.0591204	0.116157	0.0243359	0.105633	0.362907	0.637093	0.894367	1	0.8510246	1	0.2391325	0.5780888	0.5780888	0.456795	0.0665788	0.0953353	0.381291	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.37217
131	1	-118.5266	-125.9123	7.385644	1e+08	0	0.437548	0.0734066	0.0665907	0.113427	0.0394792	0.0147597	0.0295087	0.0353626	0.0353956	0.0434498	0.0802367	0.0135035	0.0291766	0.223408	0.0476604	0.0506192	0.281074	0.0512411	0.315228	0.684772	0.948759	1	0.5079603	1	0.2458871	1	0.1204617	0.425915	0.275243	0.123889	0.174953	0.168482	0.39746	0.602541	0.831517	1	1.421597	2	0.999873	0.999968	1.00003	1.00013	1.614607
132	0	-137.4275	-127.8462	-9.581386	5.717553e+07	1	0.42341	0.0342955	0.00466451	0.0036557	0.0793976	0.0255679	0.00945942	0.0698627	0.0305942	0.112483	0.152208	0.109342	0.00103844	0.153414	0.0591204	0.0911955	0.0389866	0.0783584	0.34239	0.65761	0.921642	1	0.6685022	1	0.2930764	2.088211	2.088211	0.633267	0.0457247	0.065474	0.255534	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999832	0.999957	1.00004	1.00017	1.398696
133	1	-117.1029	-125.9615	8.858593	1e+08	0	0.3612	0.0780084	0.0665907	0.136428	0.0338039	0.0147597	0.0295087	0.017875	0.0353956	0.0434498	0.0802367	0.0151116	0.0291766	0.223408	0.0476604	0.0423617	0.281074	0.498242	0.49956	0.500347	0.501851	0	62000	0.2577766	0.2577766	1	0.3652246	0.17804	0.641497	0.109281	0.0711824	0.127604	0.376509	0.623491	0.872396	1	1.021552	2	0.999873	0.999968	1.00003	1.00013	1.53605
134	0	-124.4262	-129.4406	5.014362	1e+08	0	0.42341	0.0342955	0.00466451	0.00344074	0.0924121	0.0255679	0.0105926	0.119424	0.042862	0.112483	0.152208	0.109342	0.00287143	0.166611	0.112784	0.0911955	0.0528498	0.159675	0.393318	0.606683	0.840324	1	1.324118	1	0.260591	3.709183	3.709183	0.0556201	0.0558853	0.576177	0.312317	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.557014
135	1	-122.5464	-125.4552	2.908785	1e+08	0	0.415116	0.0780084	0.0665907	0.136428	0.0305423	0.0147597	0.0295087	0.017875	0.02439	0.0434498	0.105331	0.0233864	0.0254971	0.223408	0.0476604	0.0492102	0.281074	0.13362	0.379901	0.620099	0.86638	1	1.072888	1	0.3436079	1	0.427693	0.290527	0.159521	0.533379	0.0165725	0.352187	0.461038	0.538962	0.647813	1	8.871277	2	0.999873	0.999968	1.00003	1.00013	1.612236
136	0	-128.942	-129.2323	0.2902898	1e+08	0	0.396539	0.0316384	0.00305487	0.00344074	0.0562273	0.0240832	0.0105926	0.119424	0.042862	0.0721126	0.167428	0.126223	0.00287143	0.166611	0.112784	0.0762039	0.0528498	0.125388	0.375226	0.624774	0.874612	1	1.003184	1	0.2904507	1	6.598217	0.0513357	0.128611	0.531794	0.288259	0.278839	0.439156	0.560844	0.721162	1	3.744795	2	0.999873	0.999968	1.00003	1.00013	1.464945
137	1	-117.8563	-127.376	9.519679	1e+08	0	0.254568	0.0780084	0.0615812	0.117706	0.0198617	0.0147597	0.0431003	0.017875	0.02439	0.0360259	0.0721394	0.0247983	0.0254971	0.240449	0.0463527	0.0269445	0.293856	0.043265	0.305061	0.694939	0.956735	1	0.4627427	1	0.7158419	1.204396	1.204396	0.0898315	0.502599	0.355354	0.0522149	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.397913
138	0	-146.6634	-129.695	-16.96839	8.490491e+07	1	0.555039	0.0244379	0.00204494	0.00344074	0.0467248	0.0240832	0.0105926	0.119424	0.087613	0.0721126	0.29205	0.126223	0.00287143	0.256457	0.129018	0.0762039	0.0596618	9.20823e-06	0.094652	0.905348	0.999991	1	0.07826249	1	0.4895118	1	2.700132	0.0228062	0.0200963	0.463192	0.493906	0.174439	0.400165	0.599834	0.825562	1	1.491765	1	0.999862	0.999964	1.00004	1.00014	1.887997
139	1	-116.9804	-125.857	8.876691	1e+08	0	0.369435	0.0731543	0.0831637	0.117706	0.0226575	0.0147597	0.0323261	0.017875	0.033529	0.037489	0.0721394	0.0247983	0.0307771	0.292452	0.0463527	0.0503941	0.256985	0.498242	0.49956	0.500347	0.501851	0	62000	1.033293	1.033293	0.273705	0.273705	0.18133	0.403392	0.362076	0.0532026	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.575993
140	0	-142.4825	-129.9578	-12.52468	3.086408e+07	1	0.415491	0.0244379	0.00230448	0.00438158	0.0658695	0.0240832	0.0105926	0.0872573	0.087613	0.0628906	0.31562	0.126223	0.00239698	0.256457	0.129018	0.0724737	0.0190154	0.166886	0.396721	0.603278	0.833114	1	1.403385	1	0.3130719	1.212765	1.212765	0.146347	0.0222005	0.105216	0.726237	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999771	0.999941	1.00006	1.00023	1.706125
141	1	-120.9412	-127.8604	6.919228	1e+08	0	0.539158	0.0731543	0.0831637	0.117706	0.0226575	0.0147597	0.0161385	0.017875	0.0306439	0.037489	0.105097	0.0247983	0.0465047	0.299382	0.030603	0.0424723	0.119243	0.0627661	0.327908	0.672092	0.937234	1	0.5744402	1	1.301447	1	0.3331443	0.194885	0.44255	0.270354	0.0922105	0.0468726	0.309827	0.690173	0.953127	1	0.4831559	2	0.999873	0.999968	1.00003	1.00013	1.620847
142	0	-139.1912	-127.2704	-11.92076	1.534238e+07	1	0.415491	0.0342603	0.0042701	0.00818308	0.0658695	0.0240832	0.0105926	0.0926687	0.087613	0.040925	0.31562	0.183745	0.00239698	0.256457	0.0906525	0.0722541	0.0307817	0.498242	0.49956	0.500347	0.501851	0	62000	0.3046958	0.3046958	1	1.203924	0.442902	0.0209693	0.0993815	0.436747	0.052558	0.316784	0.683216	0.947442	1	0.5154685	2	0.999676	0.999917	1.00008	1.00032	1.735863
143	1	-141.6561	-128.235	-13.42113	1.783569e+07	1	0.539158	0.0731543	0.0755449	0.24199	0.0292564	0.0147597	0.0160117	0.017875	0.0306439	0.0340063	0.0794911	0.0202575	0.0465047	0.299382	0.0147022	0.0424723	0.108538	0.293984	0.443923	0.556076	0.706016	1	4.37714	1	0.2638806	0.4966078	0.4966078	0.225137	0.310283	0.26692	0.19766	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999699	0.999923	1.00008	1.0003	1.683748
144	0	-123.8705	-128.1944	4.323916	1e+08	0	0.415491	0.0480168	0.0042701	0.00818308	0.0572308	0.0162858	0.0173187	0.0926687	0.0753971	0.0426841	0.371084	0.140284	0.00193848	0.244249	0.0924221	0.0503823	0.0488175	0.153278	0.390195	0.609805	0.846722	1	1.257613	1	0.2367144	1	1.970256	0.448969	0.0498249	0.195357	0.305849	0.0903027	0.351988	0.648012	0.909698	1	0.7451298	1	0.999873	0.999968	1.00003	1.00013	1.726724
145	1	-122.6013	-129.0652	6.463921	1e+08	0	0.539158	0.0725428	0.0755449	0.24199	0.0292564	0.0189354	0.0160117	0.0295991	0.0306439	0.0693143	0.0794911	0.0202575	0.0465047	0.299382	0.0147022	0.0351393	0.0890845	0.498242	0.49956	0.500347	0.501851	0	62000	0.5506938	0.5506938	1	0.4134304	0.150748	0.207761	0.456549	0.184942	0.164833	0.395764	0.604236	0.835167	1	1.380328	2	0.999873	0.999968	1.00003	1.00013	1.707557
146	0	-132.8753	-123.5291	-9.346184	9.743039e+07	1	0.415491	0.0518471	0.0042701	0.00528061	0.0383635	0.0162858	0.0259343	0.0926687	0.0590122	0.0277718	0.27761	0.111974	0.00193848	0.171218	0.0924221	0.0503823	0.0488175	0.498242	0.49956	0.500347	0.501851	0	62000	0.07330063	0.07330063	1	0.885726	0.26506	0.134575	0.4198	0.180565	0.114656	0.368746	0.631254	0.885344	1	0.9180811	2	0.999872	0.999967	1.00003	1.00013	1.491288
147	1	-124.1473	-129.6232	5.475895	1e+08	0	0.539158	0.100152	0.0465259	0.153412	0.0292564	0.0189354	0.00928259	0.048368	0.0203272	0.0593562	0.0794911	0.0218697	0.0465047	0.299382	0.0147022	0.0351393	0.0890845	0.498242	0.49956	0.500347	0.501851	0	62000	2.612529	2.612529	1	0.5111554	0.223844	0.308502	0.193037	0.274617	0.143048	0.384979	0.615021	0.856951	1	1.158039	2	0.999873	0.999968	1.00003	1.00013	1.610947
148	0	-135.3963	-122.5757	-12.82061	1.824246e+07	1	0.415491	0.0518471	0.00264159	0.00707358	0.0293964	0.0195569	0.0259343	0.0761036	0.0590122	0.0277718	0.27761	0.111974	0.00272331	0.115619	0.0619843	0.034476	0.0488175	0.127353	0.376364	0.623636	0.872647	1	1.019459	1	0.04354377	1	2.520585	0.217107	0.125977	0.479833	0.177082	0.27718	0.438624	0.561376	0.72282	1	3.683209	2	0.999702	0.999924	1.00008	1.0003	1.368033
149	1	-142.0043	-131.2566	-10.74768	3.490016e+07	1	0.351671	0.100152	0.0327005	0.153412	0.0288672	0.0189354	0.00928259	0.0717458	0.0159209	0.089482	0.0794911	0.0218697	0.0550748	0.21179	0.00944504	0.0905641	0.121002	0.103861	0.361713	0.638287	0.896139	1	0.8382914	1	1.453954	1.287677	1.287677	0.259663	0.378072	0.0437032	0.318561	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999785	0.999945	1.00005	1.00022	1.461407
150	0	-113.766	-124.4496	10.68367	1e+08	0	0.297491	0.0518471	0.00212916	0.0116436	0.029342	0.0195569	0.0259343	0.0569233	0.0590122	0.0277718	0.229367	0.174524	0.00168544	0.115619	0.0814505	0.034476	0.0488175	0.187703	0.405943	0.594057	0.812297	1	1.661925	1	0.1217752	0.7807671	0.7807671	0.391464	0.0880136	0.381095	0.139427	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.267591
151	1	-121.2205	-128.089	6.868526	1e+08	0	0.351671	0.0511816	0.0327005	0.153412	0.0213247	0.0280318	0.0196818	0.090665	0.0159209	0.089482	0.0983588	0.0184682	0.0550748	0.284629	0.00679258	0.0905641	0.19322	0.498242	0.49956	0.500347	0.501851	0	62000	1.641269	1.641269	1	1.02943	0.341853	0.093251	0.0575363	0.50736	0.0121605	0.240312	0.759688	0.987839	1	0.2739388	2	0.999873	0.999968	1.00003	1.00013	1.60118
152	0	-111.6968	-124.4256	12.72873	1e+08	0	0.297491	0.0271066	0.0014753	0.0116436	0.029342	0.0237566	0.0259343	0.0413909	0.0590122	0.0277718	0.229367	0.10748	0.00123313	0.091668	0.0950933	0.016732	0.0426886	0.151233	0.389174	0.610825	0.848767	1	1.237063	1	0.08796862	0.5258832	0.5258832	0.309912	0.0323314	0.0945287	0.563228	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.129186
153	1	-117.6152	-128.2636	10.64842	1e+08	0	0.315885	0.0622386	0.027667	0.0715443	0.0213247	0.0280318	0.0196818	0.0899529	0.0175127	0.089482	0.0767722	0.0184682	0.0550748	0.183885	0.00704685	0.0905641	0.167283	0.498242	0.49956	0.500347	0.501851	0	62000	1.283802	1.283802	0.5872502	0.5872502	0.115462	0.187024	0.0194331	0.67808	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.342415
154	0	-118.1644	-125.621	7.456585	1e+08	0	0.287014	0.037254	0.0016931	0.0116436	0.029342	0.0237566	0.024486	0.038621	0.0608016	0.0475175	0.229367	0.140676	0.00109325	0.0879101	0.107858	0.0272916	0.0400698	0.185318	0.404928	0.595072	0.814682	1	1.629809	1	0.02256001	1	0.6026616	0.298584	0.0311497	0.148664	0.521603	0.329357	0.454521	0.545479	0.670642	1	6.5603	2	0.999873	0.999968	1.00003	1.00013	1.196396
155	1	-118.5554	-129.8557	11.30032	1e+08	0	0.315885	0.0622386	0.0390679	0.0806454	0.0218682	0.0319868	0.0299452	0.0899529	0.0175127	0.089482	0.0975429	0.0113842	0.0550748	0.16779	0.00549161	0.0643083	0.10407	0.498242	0.49956	0.500347	0.501851	0	62000	0.9820901	0.9820901	0.8187514	0.8187514	0.436702	0.171915	0.02001	0.371373	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.284246
156	0	-133.7823	-124.8187	-8.963603	1.336682e+07	1	0.307235	0.0643788	0.0023329	0.0220153	0.029342	0.0212112	0.024486	0.0601841	0.0507911	0.0502733	0.229367	0.140676	0.00109325	0.0879101	0.107858	0.0272916	0.0610043	0.0299248	0.284189	0.715811	0.970075	1	0.3866616	1	0.0682274	1	0.6615507	0.181117	0.0636376	0.167512	0.587734	0.244083	0.427547	0.572452	0.755918	1	2.691577	2	0.999652	0.999911	1.00009	1.00035	1.287451
157	1	-136.0872	-127.5953	-8.491927	3.808669e+07	1	0.315885	0.0622386	0.0390679	0.0572145	0.0444474	0.0302104	0.0299452	0.0899529	0.0295701	0.089482	0.0500817	0.0181894	0.0550748	0.183888	0.00549161	0.0929507	0.10407	0.498242	0.49956	0.500347	0.501851	0	62000	2.064167	2.064167	0.9731098	0.9731098	0.225917	0.56897	0.0129921	0.192121	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999794	0.999947	1.00005	1.00021	1.297759
158	0	-138.8052	-124.8295	-13.97568	6.484514e+07	1	0.307235	0.0606128	0.00206628	0.0233811	0.029342	0.0199894	0.0206332	0.0532492	0.0625462	0.0502733	0.229367	0.137842	0.00150074	0.0879101	0.107858	0.0272916	0.0610043	0.498242	0.49956	0.500347	0.501851	0	62000	0.04561539	0.04561539	1	0.744916	0.0892458	0.0541687	0.414678	0.441907	0.40855	0.476368	0.523633	0.591449	1	23.78283	2	0.999842	0.99996	1.00004	1.00016	1.282103
159	1	-140.2993	-125.6312	-14.66815	3.634313e+07	1	0.44419	0.080335	0.0243042	0.0572145	0.0312873	0.0218065	0.0299452	0.0921504	0.0243886	0.103198	0.0336936	0.0181894	0.0708437	0.297389	0.00604039	0.0929507	0.0809045	0.286858	0.441699	0.5583	0.713142	1	4.062936	1	0.9830679	1	1.794176	0.324209	0.431062	0.0263886	0.218341	0.131196	0.378549	0.621451	0.868804	1	1.051936	2	0.999789	0.999946	1.00005	1.00021	1.50883
160	0	-134.8187	-129.114	-5.704704	8.399538e+07	1	0.191739	0.0542772	0.003249	0.0233811	0.0375194	0.0199894	0.0308913	0.0522263	0.0625462	0.0502733	0.205914	0.137842	0.00207018	0.0949652	0.0871448	0.0422707	0.0408527	0.498242	0.49956	0.500347	0.501851	0	62000	0.1199441	0.1199441	1.736178	1.736178	0.1074	0.124319	0.348577	0.419704	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999861	0.999965	1.00004	1.00014	1.137152
161	1	-140.0728	-127.7464	-12.32643	9.230109e+07	1	0.523507	0.080335	0.0243042	0.0484018	0.0312873	0.0162442	0.0299452	0.107796	0.0243886	0.10266	0.0336936	0.0181894	0.0607514	0.297389	0.00434769	0.0929507	0.0591266	0.498242	0.49956	0.500347	0.501851	0	62000	1.471116	1.471116	2.825081	2.825081	0.282775	0.466117	0.0354713	0.215636	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999868	0.999965	1.00003	1.00013	1.555318
162	0	-135.8924	-131.1698	-4.722679	4.56449e+07	1	0.191739	0.0320473	0.003249	0.0233811	0.0247623	0.0199894	0.0429143	0.0939772	0.0422089	0.0502733	0.205914	0.137842	0.00207018	0.0949652	0.106595	0.0192098	0.0277434	0.498242	0.49956	0.500347	0.501851	0	62000	0.1334965	0.1334965	0.9233026	0.9233026	0.440832	0.254992	0.212432	0.0917446	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999812	0.999952	1.00005	1.00019	1.118882
163	1	-138.6915	-128.2347	-10.45685	5.067627e+07	1	0.523507	0.080335	0.0177887	0.0484018	0.0332384	0.0162442	0.0802972	0.107796	0.0243886	0.092068	0.026932	0.0102103	0.0607514	0.297389	0.00434769	0.103196	0.0591266	0.0330557	0.289651	0.710349	0.966944	1	0.4047372	1	1.058829	0.5888674	0.5888674	0.327863	0.540439	0.0411271	0.0905716	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999822	0.999955	1.00005	1.00018	1.586018
