Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	pi_scale
205500	-209.1905	-224.682	15.49151	0.208086	0.0284781	0.0193519	0.097968	0.0265731	0.0175106	0.0785309	0.0469972	0.0134207	0.00351071	0.141221	0.00423613	0.0711941	0.0363229	0.0952365	0.145659	0.00585998	1.376791
205600	-204.1766	-219.2707	15.09411	0.168419	0.019382	0.00439018	0.174657	0.0136671	0.0286227	0.0215749	0.0302379	0.0629444	0.000825414	0.0331916	0.00756522	0.229803	0.0475403	0.183312	0.0693475	0.00419895	1.162712
205700	-210.9373	-225.8575	14.92014	0.274122	0.0128103	0.00381781	0.186718	0.04243	0.0193861	0.0539967	0.0331665	0.0406036	0.00481479	0.0410475	0.00768935	0.168195	0.00358617	0.110784	0.148131	0.00288038	0.793361
205800	-203.1594	-220.9367	17.77731	0.160745	0.00876055	0.0288669	0.0542191	0.0325179	0.0066878	0.0443187	0.0182116	0.0139447	0.00940222	0.0441919	0.0250111	0.196299	0.00647097	0.0736621	0.117083	0.015413	0.9154635
205900	-206.9638	-222.1513	15.18747	0.153221	0.0332534	0.028535	0.190197	0.0151464	0.0215184	0.0347117	0.0112746	0.0501425	0.0321176	0.0076099	0.0201683	0.181979	0.0673013	0.0723929	0.212737	0.00268862	0.7217591
206000	-214.1395	-227.0058	12.86636	0.232592	0.00506272	0.0355455	0.169205	0.00964212	0.0097979	0.0851549	0.00825607	0.0482944	0.0274922	0.0554437	0.0408635	0.188824	0.0216731	0.157162	0.160153	0.0788593	1.043566
206100	-204.9438	-221.9076	16.96387	0.273621	0.0348897	0.00398409	0.0795192	0.00277899	0.00281817	0.00650658	0.000792999	0.0563778	0.0145429	0.00659698	0.0182314	0.114456	0.0491188	0.142831	0.0902266	0.031062	1.002468
206200	-213.3807	-227.9299	14.54922	0.296325	0.00161581	4.99844e-05	0.157917	0.0327066	0.0299973	0.0195171	0.00611218	0.0736641	0.0196029	0.011679	0.0351227	0.131117	0.0514122	0.108836	0.110313	0.00135922	1.947092
206300	-207.189	-222.3122	15.12319	0.278166	0.0815672	0.00131406	0.117362	0.00772098	0.00897538	0.0345082	0.0105457	0.065026	0.000481255	0.0363259	0.0644733	0.0991358	0.000860095	0.0537047	0.181734	0.0818152	0.8911003
206400	-213.0199	-227.8546	14.83471	0.298216	0.005684	0.0348877	0.146339	0.0434819	0.018326	0.0112614	0.0305692	0.0184856	0.0684106	0.0238546	0.144891	0.115499	0.00824374	0.0244189	0.0944825	0.0306622	1.246611
206500	-208.3704	-222.3824	14.012	0.273774	0.0479734	0.0300857	0.13573	0.00480963	0.00483836	0.046847	0.00665353	0.0318729	0.00584576	0.0179914	0.110818	0.155858	0.00427402	0.00296449	0.198812	0.0407318	2.235732
206600	-206.3894	-221.3457	14.95627	0.234753	0.0311865	0.00485697	0.259147	0.0195821	0.0441957	0.0596861	0.0227818	0.0207539	0.0015964	0.0300248	0.0235718	0.191001	0.0133734	0.0400861	0.104211	0.058069	0.7145604
206700	-211.1363	-224.8281	13.69182	0.227983	0.008621	0.0212876	0.273362	0.0486496	0.0227826	0.00231401	0.0297254	0.0278927	0.00189251	0.094158	0.0738672	0.171418	0.0566179	0.00769636	0.113376	0.0214814	1.57238
206800	-205.0341	-222.7078	17.67368	0.214511	0.00784833	0.00191271	0.066943	0.0406849	0.0114557	0.00284745	0.0178593	0.0214436	0.00136298	0.0565696	0.0238961	0.149429	0.0045238	0.184696	0.0248281	0.0547552	0.7293915
206900	-207.4122	-223.8386	16.4264	0.153073	0.0571321	0.00992483	0.094073	0.0236366	0.0438963	0.0795317	0.00468932	0.0522324	0.0175209	0.0138789	0.0259049	0.170554	0.0660641	0.114847	0.0280252	0.00534309	1.227505
207000	-206.5662	-222.719	16.15277	0.197235	0.0189533	0.00548383	0.108909	0.00150548	0.05648	0.0548544	0.0246772	0.0160246	0.0107342	0.0208048	0.113141	0.188913	0.0164316	0.00308339	0.120173	0.0268567	1.264358
207100	-203.1228	-219.3968	16.274	0.258966	0.00727859	0.00158934	0.113871	0.00397616	0.0273084	0.0771368	0.0258376	0.0436643	0.0148188	0.0319117	0.0329291	0.185893	0.0029992	0.0422456	0.100125	0.0280645	0.9897322
207200	-211.5546	-225.7546	14.20006	0.163314	0.0126077	0.0332131	0.155354	0.00306567	0.0524489	0.0217182	0.0130455	0.100605	0.00714809	0.0348951	0.0490034	0.210799	0.0298634	0.137036	0.135493	0.0298346	1.15891
207300	-207.3279	-223.0238	15.69594	0.231443	0.0411834	0.00259389	0.205084	0.0206994	0.00666948	0.00526657	0.00576302	0.107838	0.00290168	0.0436429	0.0896279	0.128661	0.00305458	0.00302464	0.202593	0.00378753	0.5343593
207400	-209.884	-227.4197	17.53576	0.0968065	0.087899	0.00203499	0.182781	0.0166092	0.00240487	0.0472342	0.0032269	0.0443484	0.0229229	0.0107498	0.00442745	0.145623	0.00612936	0.028748	0.119701	0.0192425	1.319625
207500	-203.6244	-218.6915	15.06712	0.262063	0.013816	0.013376	0.127529	0.00767507	0.00718772	0.0716341	3.96051e-05	0.0679524	0.0157585	0.0705682	0.0256042	0.185561	0.0315516	0.070958	0.115836	0.00184483	1.30644
207600	-201.5931	-219.0059	17.41272	0.223249	0.0302564	0.00171404	0.0773935	0.002713	0.0216478	0.0355901	0.0156638	0.0401509	0.000632247	0.00393245	0.0299655	0.206792	0.0713573	0.036529	0.101278	0.00227145	0.8295567
207700	-202.304	-217.9036	15.59958	0.304502	0.0157314	0.000358226	0.144814	0.0232109	0.0134231	0.00950781	0.0372775	0.0384088	0.0165013	0.00500034	0.106646	0.138139	0.0486384	0.0236777	0.0861829	0.0455843	1.075041
207800	-203.8946	-220.4208	16.52614	0.148642	0.0331757	0.00404563	0.136617	0.00512967	0.0563031	0.0012736	0.0171544	0.0684366	0.0296158	0.0640024	0.059414	0.182095	0.0242972	0.0316601	0.102559	0.008861	0.9909198
207900	-206.8099	-223.0749	16.26505	0.196794	0.0504222	0.0102052	0.124227	0.02116	0.0131262	0.00393632	0.0348632	0.0518544	0.00133604	0.0122791	0.0129493	0.162073	0.00324991	0.00882491	0.25755	0.0647067	0.699839
208000	-203.4227	-221.1422	17.71952	0.129528	0.0275	0.00388993	0.17199	0.0594178	0.0324298	0.0130217	0.0227657	0.0139027	0.0019072	0.0106934	0.0360284	0.12796	0.0176317	0.00311632	0.13535	0.0579791	0.881115
208100	-207.0886	-220.6777	13.58908	0.285619	0.028092	0.00933311	0.121171	0.00667942	0.00729254	0.0509604	0.0523967	0.0415626	0.025802	0.0283248	0.14782	0.220432	0.00276655	0.0917819	0.00815174	0.0717163	1.735964
208200	-202.1401	-218.285	16.14489	0.18059	0.00858015	0.00372652	0.229698	0.0180092	0.0147318	0.00200538	0.0202098	0.0410092	0.0129746	0.109709	0.120728	0.179827	0.0309477	0.0236685	0.016818	0.0058455	0.9151731
208300	-209.0619	-224.5369	15.47507	0.247746	0.0064323	0.0100903	0.0633228	0.00136286	0.0280582	0.118684	0.0264703	0.0458724	0.0236149	0.0059811	0.191353	0.130122	0.00180832	0.081204	0.025279	0.00588937	1.711398
208400	-209.755	-224.377	14.62195	0.35118	0.0459999	0.0159441	0.0878037	0.0136928	0.0311365	0.0604225	0.00217547	0.0245316	0.0252319	0.0104172	0.00756884	0.102703	0.0143703	0.0924276	0.131333	0.111513	1.361859
208500	-213.2877	-224.21	10.9223	0.344001	0.0233036	0.0312139	0.110653	0.00603776	0.04378	0.0395061	0.0108662	0.0229717	0.0269629	0.0249424	0.0820714	0.406345	0.0238096	0.0032218	0.195884	0.076399	1.669725
208600	-209.1443	-222.1613	13.01708	0.194565	0.0224665	0.0174972	0.183216	0.00132717	0.0188993	0.0121867	0.00213422	0.0760051	0.0186842	0.0898045	0.0810833	0.30159	0.0233746	0.102425	0.12604	0.0369334	1.153801
208700	-210.9387	-224.3015	13.3628	0.218266	0.0154471	0.00542174	0.165477	0.0082999	0.0545323	0.0607595	0.0154697	0.0305909	0.0289625	0.0380068	0.126388	0.19407	0.0867434	0.0336715	0.0982315	0.0910084	1.178082
208800	-207.3708	-222.8903	15.51952	0.116456	0.038696	0.0119842	0.288702	0.0158417	0.00245065	0.00632056	0.00430908	0.0480035	0.0173097	0.0342069	0.0464558	0.22197	0.0668464	0.00171158	0.163085	0.000966011	0.8791524
208900	-207.286	-222.1834	14.89735	0.150176	0.0188511	0.0195879	0.154701	0.00537499	0.0101663	0.0249226	0.0203714	0.0468107	0.016493	0.00253203	0.107576	0.161101	0.019961	0.084008	0.106345	0.0538554	2.65864
209000	-202.6917	-219.7042	17.01253	0.176115	0.0189788	0.00523104	0.112973	0.0104841	0.0378924	0.0414298	0.0410245	0.0320522	0.00118375	0.00332699	0.0867103	0.0811817	0.00687888	0.0642304	0.133145	0.0730317	0.9787041
209100	-206.2754	-221.0963	14.82088	0.232506	0.0127276	0.000544094	0.143784	0.0192166	0.0254958	0.0790025	0.0361188	0.0360615	0.0122739	0.00934962	0.142273	0.13269	0.0073866	0.0309538	0.209265	0.00360573	1.097789
209200	-206.0158	-221.2964	15.28057	0.202051	0.0273163	0.0200054	0.170554	0.0182784	0.0190969	0.0495475	0.0306001	0.0270412	0.0406762	0.0329163	0.0138842	0.188497	0.0162712	0.109844	0.151611	0.00136352	0.7798589
209300	-211.6429	-225.6079	13.96498	0.296901	0.0525733	0.00579903	0.168976	0.0108172	0.00636656	0.053737	0.0525022	0.0301808	0.0322914	0.0515907	0.0433167	0.300073	0.012392	0.0186204	0.0353204	0.00864781	1.521886
209400	-205.8577	-222.3406	16.48286	0.214518	0.0618714	0.0271896	0.141724	0.00812939	0.0582402	0.032967	0.0072494	0.0142843	0.00259488	0.0177941	0.0471048	0.165314	0.0469551	0.0308217	0.0627072	0.0221254	1.154464
209500	-206.408	-220.7663	14.35826	0.240664	0.0439876	0.0106316	0.0897547	0.0111818	0.0257279	0.148493	0.00145111	0.0333236	0.00498076	0.00474375	0.104601	0.284659	0.0114943	0.0993776	0.0117781	0.0236152	1.410682
209600	-206.6937	-222.7066	16.01288	0.198241	0.0555686	0.0108599	0.0682373	0.0192145	0.016729	0.059293	0.00503579	0.0466339	0.00231586	0.00738421	0.0762344	0.12811	0.0991617	0.153361	0.0206261	0.0329258	1.246226
209700	-215.7855	-228.9856	13.2001	0.237335	0.0103561	0.0126511	0.1387	0.0334573	0.082612	0.00595632	0.0125921	0.0388015	0.0219986	0.0171425	0.0891849	0.413469	0.138349	0.0364464	0.000321821	0.0161366	0.9946832
209800	-208.9813	-223.9657	14.98437	0.119169	0.0227613	0.0199578	0.201459	0.060078	0.0239852	0.0315691	0.0242942	0.0374994	0.0149344	0.0307149	0.0889497	0.18738	0.126734	0.0491449	0.0261206	0.0373682	1.253371
209900	-212.1686	-225.7574	13.58886	0.19127	0.0192841	0.00533748	0.186872	0.00753824	0.0271305	0.219074	0.00654487	0.00814977	0.00738865	0.024562	0.184372	0.206399	0.108241	0.0174595	0.013291	0.0165113	1.170868
210000	-206.7478	-223.467	16.71925	0.174743	0.00261212	0.00988336	0.127144	0.000351768	0.00379728	0.0131593	0.0583593	0.0529678	0.000354869	0.103278	0.101023	0.0687758	0.0999722	0.0580761	0.0504377	0.000300055	1.290146
210100	-208.461	-222.7583	14.29727	0.285672	0.00702394	0.00766562	0.134039	0.0830353	0.00935913	0.000589517	0.00370922	0.0317259	0.00490514	0.0811797	0.00793407	0.336324	0.157752	0.00286596	0.0215017	0.0211307	0.9884939
210200	-210.9705	-226.3937	15.42316	0.169476	0.0294371	0.0388588	0.301585	0.00467752	0.00551585	0.0310523	0.0218926	0.066302	0.00386388	0.0155002	0.0568257	0.0675509	0.107419	0.014918	0.0771902	0.0216283	1.528819
210300	-208.3599	-222.531	14.17112	0.258951	0.0142071	0.0718641	0.147398	0.00889899	0.0370877	0.0152328	0.0503827	0.0183476	0.00320795	0.0322214	0.035723	0.294917	0.109938	0.00768127	0.0383624	0.056172	1.073587
210400	-203.3992	-221.0299	17.63064	0.126011	0.013798	0.0621911	0.156572	0.0213314	0.03541	0.0433077	0.0105279	0.0196506	9.23996e-05	0.00256136	0.0331886	0.114048	0.109048	0.0426988	0.0755938	0.0140932	0.8220884
210500	-205.0643	-223.0541	17.98977	0.11333	0.0192165	0.0492832	0.0843885	0.00852055	0.00103894	0.00135926	0.00918048	0.0590993	0.0140098	0.0693647	0.0439274	0.197025	0.0844673	0.00244176	0.0199546	0.0334505	1.163277
210600	-215.9263	-231.3157	15.38948	0.188235	0.0566112	0.0621206	0.250899	0.0216736	0.0327368	0.0456198	0.00223717	0.0351498	0.00234103	0.0452474	0.00270195	0.0876853	0.147477	0.0408806	0.00595807	0.0364468	1.227472
210700	-208.322	-223.8274	15.50533	0.320825	0.0149807	0.00393243	0.0890828	0.0263194	0.0344387	0.0433171	0.0290052	0.0473365	0.0376791	0.0445068	0.0533191	0.094167	0.0896283	0.0116409	0.0918509	0.0325521	1.100125
210800	-201.6487	-217.4053	15.75658	0.201024	0.0221596	0.0148265	0.232015	0.00425681	0.0105068	0.0053047	0.0187422	0.0496016	0.00325414	0.104551	0.0205159	0.154027	0.0310406	0.0182384	0.0667621	0.0670852	1.264015
210900	-206.5311	-221.885	15.35384	0.207582	0.0110886	0.0161755	0.196486	0.00412167	0.0291372	0.0081175	0.0382667	0.0136946	0.0322235	0.0544097	0.0241779	0.118041	0.0815087	0.0013933	0.211621	0.0229896	1.190821
211000	-214.0867	-228.6385	14.55174	0.167561	0.0616239	0.0234036	0.0879407	0.0483456	0.0024404	0.113173	0.0263709	0.0475825	0.0201063	0.0405695	0.0769851	0.186651	0.105267	0.020554	0.0217442	0.0226571	2.137063
211100	-213.9299	-227.0113	13.08134	0.208343	0.046914	0.026243	0.338722	0.030068	0.00725594	0.0924713	0.0332442	0.0344939	0.00158874	0.0557097	0.0100727	0.263778	0.0547069	0.0317392	0.0253425	0.0518958	1.042898
211200	-203.9648	-220.5344	16.56957	0.157881	0.00549948	0.00127469	0.138144	0.0115345	0.0203168	0.00490931	0.00931381	0.111858	0.00723945	0.093535	0.0264551	0.115577	0.138292	0.00678091	0.0176844	0.117156	0.8487884
211300	-204.3991	-221.8637	17.46465	0.116359	0.017924	0.00800849	0.244971	0.0116906	0.0359659	0.00809191	0.00900299	0.0267531	0.0013091	0.0781518	0.113085	0.0981766	0.00739562	0.00980743	0.108778	0.0284036	0.5643387
211400	-205.6124	-220.228	14.61559	0.202101	0.0143799	0.0261381	0.115314	0.0117456	0.0259652	0.00108949	0.0279413	0.0363843	0.0198646	0.0906571	0.0786932	0.215981	0.0277885	0.00422044	0.196707	0.0194491	1.529173
211500	-211.8487	-226.4174	14.56874	0.122423	0.0295795	0.00107942	0.0611628	0.0293567	0.0670794	0.015999	0.00392729	0.00636269	0.00396457	0.0521561	0.00501299	0.312043	0.100213	0.0626558	0.236483	0.0449432	1.139456
211600	-209.9129	-227.1621	17.24925	0.136245	0.0247962	0.0190135	0.0418321	0.0125415	0.0227513	0.0473848	0.0387779	0.0507886	0.0102385	0.0868306	0.0821742	0.0992416	0.142705	0.0158477	0.0271903	0.0448691	0.9684701
211700	-208.9087	-223.394	14.48525	0.192722	0.0526636	0.00110691	0.130493	0.0327551	0.0143464	0.0551571	0.030507	0.0418868	0.015598	0.0019189	0.00938451	0.175555	0.139342	0.0473617	0.137001	0.00498012	2.093819
211800	-208.7724	-222.5682	13.79579	0.200689	0.0449492	0.061976	0.160186	0.0239987	0.0132294	0.0176886	0.0042522	0.0699825	0.00340016	0.109914	0.00866349	0.269863	0.0391276	0.0230218	0.0668089	0.0559	1.80583
211900	-210.6517	-224.5063	13.85461	0.142855	0.0476856	0.0015957	0.194915	0.0313976	0.0758461	0.0469987	0.043476	0.0517688	0.00847146	0.0968707	0.0759915	0.264971	0.0368686	0.00552506	0.0766176	0.0237765	1.141775
212000	-207.4953	-222.4021	14.90682	0.386652	0.0314206	0.0211783	0.149626	0.0872491	0.00524696	0.00213381	0.00535294	0.0228347	0.00105017	0.097596	0.0280822	0.147299	0.0122347	0.10174	0.0413503	0.00846712	0.8508238
212100	-205.8709	-220.792	14.92103	0.177526	0.0124821	0.0213852	0.122158	0.0229793	0.0101178	0.0559716	0.034626	0.0532898	0.00782804	0.180071	0.0297758	0.185637	0.0285433	0.0876184	0.0366858	0.0124798	1.584598
212200	-209.0579	-222.8222	13.76432	0.174202	0.0731137	0.017634	0.207696	0.00109597	0.0302324	0.00199551	0.0374391	0.00471633	0.0162681	0.0909905	0.149271	0.248218	0.0513477	0.0381495	0.0951254	0.0104595	1.006001
212300	-209.0127	-223.1965	14.18372	0.182843	0.0452425	0.00535539	0.324359	0.00838192	0.0212606	0.0620085	0.0115561	0.04317	0.0230437	0.00033015	0.0422983	0.239562	0.0770804	0.0581098	0.0453653	0.00958522	1.071337
212400	-203.6101	-220.1502	16.54004	0.205901	0.0320449	0.0425387	0.142727	0.000417433	0.0106627	0.0332417	0.00278473	0.0178099	0.000120381	0.0580737	0.0366434	0.147023	0.0820736	0.0335022	0.0859838	0.018638	1.214453
212500	-200.2358	-218.8168	18.58106	0.149794	0.0222859	0.00842235	0.122697	0.012719	0.0243436	0.00216769	0.0116055	0.01548	0.014791	0.0453398	0.0522221	0.141685	0.00446042	0.0198979	0.115036	0.00590073	0.9803836
212600	-203.6559	-220.7955	17.13956	0.172987	0.0211178	0.00166664	0.0518462	0.00530101	0.00261173	0.0100979	0.0137227	0.0168939	0.0328915	0.0853335	0.000733601	0.234067	0.00773533	0.0203263	0.152083	0.0516552	1.313471
212700	-204.4147	-220.8942	16.47944	0.184858	0.0146621	0.00983113	0.0904725	0.00380488	0.049539	0.000956672	0.00313349	0.0481334	0.00548768	0.0914593	0.0311378	0.108689	0.00740526	0.0212043	0.175509	0.137421	0.9339787
212800	-206.0419	-224.3958	18.3539	0.180003	0.00739432	0.00518171	0.105743	0.00372798	0.00799491	0.0223874	0.0161997	0.0258177	0.00730153	0.0903106	0.0474335	0.15871	0.0321062	0.0163178	0.0604266	0.0338111	0.6980074
212900	-212.19	-226.702	14.51194	0.162466	0.0149839	0.0130132	0.100537	0.0101815	0.0329671	0.053747	0.0372216	0.0125138	0.00144829	0.0674136	0.0539856	0.402966	0.1271	0.029944	0.0179928	0.000204488	1.370398
213000	-212.0896	-224.6607	12.57108	0.330409	0.0895472	0.0153756	0.107515	0.0123668	0.0139127	0.0644526	0.00424686	0.0234698	0.00638251	0.0678861	0.0379921	0.201175	0.126533	0.0715761	0.0361111	0.0241763	2.695087
213100	-207.9932	-222.0736	14.08044	0.263559	0.0123569	0.00227126	0.313825	0.0638548	0.0138193	0.0514045	0.0460026	0.0547005	0.00414977	0.022551	0.0124661	0.134998	0.0539339	0.035087	0.135988	0.0098035	0.8641498
213200	-205.5371	-221.4812	15.94416	0.225809	0.0197671	0.0100774	0.210136	0.0587994	0.0112797	0.0294309	0.0268519	0.008628	0.0191969	0.0485735	0.024568	0.18241	0.0126715	0.0590985	0.0972857	0.00184918	0.8445445
213300	-207.7397	-224.7488	17.00907	0.121287	0.039599	0.000918997	0.133327	0.0163528	0.0504323	0.0211922	0.0261814	0.0431727	0.0334985	0.0527694	0.0892553	0.122846	0.0020105	0.000247154	0.0917105	0.0570961	1.229257
213400	-204.6528	-221.4462	16.79346	0.196227	0.00107827	0.0151943	0.0586751	0.0126808	0.0213861	0.012065	0.0514409	0.0184938	0.0147948	0.155732	0.053206	0.256471	0.0576569	0.00637853	0.00357893	0.0206925	0.9002337
213500	-207.3779	-222.2671	14.88916	0.194618	0.0443899	0.0163899	0.159204	0.000891021	0.00540367	0.0800059	0.0159165	0.0341108	0.00126127	0.0424483	0.0535284	0.225486	0.112878	0.0111909	0.0193371	0.108086	1.110984
213600	-207.0957	-224.6563	17.56063	0.14432	0.00903843	0.0178046	0.0643049	0.0229997	0.0416902	0.00923251	0.0575212	0.0184532	0.0064885	0.133405	0.0595863	0.156936	0.0230926	0.0216347	0.0794826	0.0297291	0.7403024
213700	-207.2866	-221.9915	14.70496	0.277696	0.0380532	0.0146108	0.165518	0.00651621	0.0191633	0.0374177	0.0344054	0.0537131	0.00526499	0.114153	0.0628807	0.181592	0.00115799	0.00210867	0.0846138	0.0372492	1.188798
213800	-203.7773	-220.9891	17.21181	0.214865	0.00398976	0.0290009	0.101958	0.00676491	0.0136965	0.0069586	0.0628721	0.0240962	0.013321	0.0934929	0.000875278	0.143084	0.0815425	0.0535442	0.000137408	0.0651711	0.8860874
213900	-205.3877	-221.681	16.2933	0.225249	0.019397	0.0232246	0.11259	0.0201379	0.0107321	0.0706621	0.0536939	0.0725206	0.00286559	0.0578698	0.0117877	0.173464	0.10738	0.00466343	0.0023252	0.00493152	1.22902
214000	-204.4844	-220.7421	16.25774	0.209101	0.004293	0.00273792	0.183104	0.00386467	0.00460852	0.0168138	0.0463906	0.0102268	0.00622375	0.0917925	0.0272993	0.149938	0.0741887	0.111833	0.00951429	0.0284893	1.193191
214100	-201.5172	-218.0841	16.56689	0.21927	0.011738	0.00454737	0.15085	0.0190652	0.0283516	0.0656788	0.00353111	0.0584047	0.0137882	0.135878	0.0364522	0.132373	0.0162601	0.00173784	0.0434081	0.0184505	1.086171
214200	-209.2048	-224.0058	14.80098	0.135559	0.021413	0.000159017	0.18845	0.0294356	0.00258071	0.00286184	0.0116781	0.0843631	0.0448756	0.0505487	0.00985391	0.222575	0.00750437	0.0628443	0.152238	0.0102226	2.290011
214300	-215.5639	-230.0257	14.46173	0.150147	0.0161321	0.0532146	0.113356	0.0157418	0.0493091	0.0480404	0.0477828	0.0233497	0.00666451	0.150504	0.0412915	0.184395	0.0430032	0.0301174	0.0467875	0.0263438	2.661986
214400	-207.3734	-222.1817	14.80838	0.314454	0.0638698	0.00471367	0.196057	0.0196053	0.0150698	0.0437601	0.00183225	0.0468206	0.0180418	0.0826358	0.023456	0.169576	0.0916179	0.0134403	0.0170016	0.0411985	0.8144231
214500	-212.1832	-226.6916	14.50843	0.137127	0.0597324	0.000304668	0.149135	0.0576585	0.0164397	0.00154479	0.0519738	0.0895688	0.0195004	0.0795978	0.0309885	0.138954	0.138557	0.0625855	0.0663559	0.0103837	1.705825
214600	-203.7339	-220.0572	16.32331	0.190121	0.0399568	0.00396216	0.184953	0.0220906	0.0114523	0.023207	0.0183385	0.0315115	0.0168435	0.15833	0.0145079	0.122382	0.0825773	0.0128741	0.0372527	0.0508487	0.7236679
214700	-206.0984	-222.4608	16.36235	0.139812	0.0131115	0.0472972	0.158698	0.00464268	0.0689224	0.0173682	0.00773503	0.0262249	0.0160216	0.0696466	0.00764815	0.17218	0.0344916	0.00150754	0.103163	0.0862391	1.143307
214800	-211.9595	-226.9371	14.97762	0.206647	0.00681496	0.0255806	0.101539	0.0350171	0.0419149	0.0528817	0.00998099	0.0612456	0.0363275	0.0916753	0.00999351	0.161061	0.0527587	0.0358327	0.0232136	0.0548956	2.467072
214900	-205.6352	-223.3247	17.68953	0.133166	0.0314724	0.0128988	0.0870313	0.00222345	0.0433474	0.0562558	0.0239574	0.030725	0.00342259	0.073925	0.116068	0.144635	0.00481589	0.0422202	0.0266111	0.0374904	0.8602581
215000	-201.547	-218.0334	16.48633	0.201858	0.0704731	0.00359682	0.126876	0.00798959	0.0190644	0.0217643	0.040933	0.0692404	0.00186989	0.112888	0.014313	0.162897	0.0452948	0.00295759	0.0555517	0.00187534	1.173333
215100	-203.9886	-222.0877	18.09918	0.158426	0.0531741	0.00327542	0.0803617	0.0130298	0.0476785	0.0391002	0.018818	0.0342893	0.026648	0.129817	0.0109922	0.110444	0.0170603	0.0150268	0.0789729	0.0055827	0.7324218
215200	-212.9039	-226.6327	13.72878	0.304839	0.0333815	0.0132173	0.10954	0.000206331	0.00757486	0.00795038	0.0693925	0.0423787	0.00683314	0.166848	0.0233575	0.192059	0.0813515	0.00428549	0.0821148	0.0569974	1.538234
215300	-201.664	-220.3752	18.71118	0.146114	0.0308706	0.00483912	0.0834782	0.00801793	0.0043696	0.0612786	0.036138	0.0217342	0.0218591	0.135178	0.00276377	0.0974094	0.00930118	0.00137415	0.0759859	0.0407791	0.7324651
215400	-207.6246	-223.2129	15.58823	0.203544	0.0266488	0.00300988	0.150375	0.00574253	0.00759094	0.00367855	0.0623313	0.05363	0.000480618	0.234822	0.00201466	0.12678	0.0370945	0.124776	0.0593975	0.00443449	0.6137122
215500	-210.0413	-224.4878	14.44655	0.242473	0.0118801	0.0187972	0.181145	0.028422	0.0248604	0.00263869	0.0662878	0.00880477	0.045992	0.0538871	0.190155	0.116527	0.0954224	0.0252357	0.0127606	0.0174727	1.397999
215600	-214.0277	-229.1214	15.09364	0.235178	0.0601628	9.83184e-05	0.170786	0.0500705	0.0311071	0.0461068	0.0283412	0.0225105	0.0133452	0.0377117	0.0913606	0.266958	0.00575313	0.0154659	0.0196556	0.0473636	0.7444857
215700	-202.9549	-219.6284	16.67352	0.179286	0.0390725	0.00682963	0.109268	0.0147446	0.0119912	0.0162845	0.0130322	0.0249492	0.00916143	0.0319091	0.0100815	0.157839	0.00132525	0.0227361	0.132333	0.15456	1.229753
215800	-221.311	-238.0854	16.77437	0.153585	0.0621376	0.0364088	0.103184	0.077512	0.0733946	0.0111895	0.0902233	0.013055	0.00152183	0.00820199	0.0379977	0.123332	0.022171	0.127227	0.00881939	0.0212794	0.7697259
215900	-205.8266	-224.2542	18.42761	0.120568	0.0479652	0.0199537	0.0683824	0.0142246	0.0300192	0.0286957	0.00381367	0.0579253	0.00834181	0.0608855	0.0127047	0.172813	0.0451112	0.00955515	0.0960551	0.0118381	0.7418916
216000	-203.0421	-220.2766	17.2345	0.166105	0.0247016	0.00967631	0.124556	0.00413279	0.00933448	0.03115	0.0451722	0.0275445	0.0229017	0.14654	0.115193	0.100472	0.0291524	0.0446692	0.000227975	0.0159289	0.8439775
216100	-213.0459	-228.8021	15.75623	0.23599	0.12371	0.00592702	0.067522	0.0517016	0.0625384	0.0201189	0.0129784	0.00502122	0.0226755	0.147816	0.0368768	0.177225	0.0159682	0.0315224	0.0088574	0.0110233	1.120967
216200	-211.8178	-225.5986	13.78086	0.152638	0.0228817	0.0171683	0.188054	0.00731765	0.00674321	0.0288662	0.0358229	0.000744247	0.0104821	0.209934	0.0165312	0.160523	0.0256718	0.0424203	0.101511	0.0619602	3.068048
216300	-205.6692	-221.2425	15.57334	0.184372	0.0200306	0.00206618	0.0939697	0.000151956	0.0471082	0.014849	0.0141034	0.0468271	0.0155923	0.135285	0.093438	0.222516	0.0378177	0.0719049	0.0366434	0.0248936	1.061373
216400	-206.9661	-223.1567	16.19065	0.101609	0.0311103	0.00608075	0.125715	0.00271225	0.00452257	0.0142844	0.0406715	0.0682295	0.0367029	0.0718086	0.215783	0.13447	0.00448805	0.00970154	0.0296619	0.116545	0.9191193
216500	-204.9718	-220.9067	15.93486	0.16208	0.00152785	0.00946261	0.177025	0.00164594	0.0372772	0.0401791	0.0262628	0.0263006	0.0183586	0.106573	0.0952408	0.194553	0.0129952	0.0105994	0.00434534	0.0359354	1.798033
216600	-206.4384	-224.8338	18.39546	0.15649	0.0169309	0.0194695	0.0667185	0.0004274	0.0400752	0.0298876	0.0197054	0.049718	0.00949203	0.094899	0.050256	0.158805	0.0158421	0.00709971	0.0131443	0.022205	1.145734
216700	-210.56	-225.4984	14.93839	0.128552	0.0297753	0.0102547	0.214994	0.0175108	0.0657679	0.0190325	0.0191694	0.0498048	0.0124002	0.0557164	0.053033	0.332213	0.0063651	0.0350365	0.00813984	0.031707	1.444491
