Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
27350	-2544903	-2544919	16.65789	1e+08	0	0.0122672	0.0125112	0.00362279	0.103055	0.00201856	0.0950695	0.0399871	0.115672	0.734286	0.00334421	0.00353734	0.0076398	0.0293579	0.00404071	0.00454979	0.0149019	0.00272337	0.272134	0	0.231254	0.225447	0	0.271165	0.272134	0.231254	0.225447	0.271165	0.06712112	0.281962	0.216856	0.217006	0.284177	5	0.999873	0.999968	1.00003	1.00013	1.188584
27360	-2544907	-2544921	14.61983	1e+08	0	0.0122905	0.012697	0.00385176	0.103589	0.00205291	0.0955964	0.0398713	0.115672	0.734445	0.00329084	0.00370176	0.00761251	0.0294665	0.00441016	0.00450741	0.0153432	0.00269861	0.271349	0	0.230755	0.225916	0	0.27198	0.271349	0.230755	0.225916	0.27198	2.080052	0.281962	0.216856	0.217006	0.284177	5	0.999873	0.999968	1.00003	1.00013	1.191097
27370	-2544904	-2544921	16.59433	1e+08	0	0.0120784	0.0130607	0.00363688	0.102336	0.00206977	0.0954392	0.0400475	0.116449	0.736532	0.00346653	0.00340782	0.00792726	0.02952	0.00427202	0.00440882	0.0147453	0.00269861	0.272614	0	0.229316	0.22548	0	0.272589	0.272614	0.229316	0.22548	0.272589	0.09556504	0.282516	0.216546	0.217168	0.283771	5	0.999873	0.999968	1.00003	1.00013	1.192096
27380	-2544898	-2544915	16.71583	1e+08	0	0.0120669	0.0124681	0.0039306	0.102244	0.00215585	0.0954392	0.0404344	0.115099	0.7348	0.00332814	0.00401091	0.00801222	0.029435	0.00417355	0.00441459	0.0148513	0.00263167	0.270732	0	0.230142	0.226182	0	0.272945	0.270732	0.230142	0.226182	0.272945	5.887003e-05	0.283239	0.216802	0.216743	0.283216	5	0.999873	0.999968	1.00003	1.00013	1.189496
27390	-2544918	-2544916	-2.127832	6.223228e+07	1	0.0122775	0.0127172	0.00394078	0.103071	0.002043	0.0944064	0.0400579	0.11662	0.732093	0.00333385	0.00353443	0.00782418	0.0290951	0.00419568	0.00454215	0.0146169	0.00280012	0.272276	0	0.229164	0.22522	0	0.27334	0.272276	0.229164	0.22522	0.27334	0.4463088	0.283239	0.216802	0.216743	0.283216	5	0.999839	0.999959	1.00004	1.00016	1.187169
27400	-2544903	-2544919	16.05845	1e+08	0	0.0124176	0.0130053	0.00403367	0.103102	0.00196804	0.0946767	0.0396568	0.115502	0.739109	0.00327449	0.00328433	0.00786359	0.0295598	0.00418615	0.00435527	0.0147913	0.00267793	0.271389	0	0.229157	0.227003	0	0.27245	0.271389	0.229157	0.227003	0.27245	0.6177625	0.282753	0.216834	0.217155	0.283258	5	0.999873	0.999968	1.00003	1.00013	1.193464
27410	-2544915	-2544911	-4.8172	5060487	1	0.0123442	0.012625	0.00387238	0.102865	0.00204703	0.0948807	0.0400427	0.11516	0.735211	0.00323845	0.00396216	0.00775591	0.0290952	0.00396053	0.00453503	0.0151026	0.0027113	0.27151	0	0.229859	0.225123	0	0.273508	0.27151	0.229859	0.225123	0.273508	3.113285	0.283021	0.216753	0.217074	0.283152	5	0.999435	0.999856	1.00014	1.00057	1.189409
27420	-2544915	-2544914	-1.876483	3.061267e+07	1	0.012676	0.012964	0.00384458	0.103094	0.00207517	0.0946654	0.0399664	0.114721	0.735109	0.00328539	0.00367313	0.00786129	0.0290329	0.0039737	0.00440582	0.0149506	0.00250966	0.271338	0	0.229845	0.225207	0	0.27361	0.271338	0.229845	0.225207	0.27361	0.1785617	0.283021	0.216753	0.217074	0.283152	5	0.99977	0.999941	1.00006	1.00023	1.188809
27430	-2544897	-2544912	14.4382	1e+08	0	0.0123653	0.0129622	0.00379687	0.102766	0.00200513	0.0951634	0.0402756	0.114582	0.736721	0.00330567	0.00365678	0.00783083	0.029703	0.00423988	0.0045383	0.0148458	0.00267153	0.271389	0	0.229901	0.225049	0	0.273661	0.271389	0.229901	0.225049	0.273661	2.258354	0.283021	0.216753	0.217074	0.283152	5	0.999873	0.999968	1.00003	1.00013	1.191429
27440	-2544914	-2544912	-2.674132	5.750042e+07	1	0.0124489	0.0126579	0.00381875	0.1028	0.00190559	0.0952102	0.0394835	0.115386	0.737096	0.00331616	0.00376923	0.00794274	0.02926	0.00403819	0.00436414	0.0147943	0.00270999	0.272046	0	0.229752	0.225593	0	0.272609	0.272046	0.229752	0.225593	0.272609	0.9542904	0.283021	0.216753	0.217074	0.283152	5	0.999832	0.999957	1.00004	1.00017	1.191001
27450	-2544912	-2544910	-1.892791	6.004276e+07	1	0.012443	0.0127576	0.00377931	0.102856	0.00191985	0.0953316	0.0397783	0.116128	0.734849	0.00324349	0.0036052	0.00780825	0.0290412	0.00427368	0.00439811	0.0149244	0.00257421	0.272107	0	0.229803	0.22542	0	0.27267	0.272107	0.229803	0.22542	0.27267	0.1858568	0.283037	0.216874	0.216779	0.28331	5	0.999836	0.999958	1.00004	1.00016	1.18971
27460	-2544915	-2544913	-1.791614	3198974	1	0.0122406	0.0125035	0.00392326	0.102018	0.00211824	0.0954566	0.0400052	0.116306	0.737119	0.00337452	0.00355643	0.00775882	0.0293381	0.00410733	0.00424667	0.0147742	0.0026014	0.272198	0	0.22988	0.225496	0	0.272425	0.272198	0.22988	0.225496	0.272425	0.0673036	0.283055	0.216887	0.216793	0.283265	5	0.999289	0.999818	1.00018	1.00071	1.191448
27470	-2544918	-2544912	-5.563823	9.212707e+07	1	0.0125896	0.0128388	0.00393978	0.103219	0.00203409	0.0953895	0.0397589	0.115814	0.735128	0.00328443	0.00364279	0.00788242	0.0296486	0.00413657	0.00446536	0.0147764	0.00258302	0.272916	0	0.229199	0.224827	0	0.273058	0.272916	0.229199	0.224827	0.273058	3.842684	0.283409	0.21678	0.216685	0.283125	5	0.999868	0.999967	1.00003	1.00013	1.191131
27480	-2544924	-2544923	-1.814982	2.311397e+07	1	0.0121392	0.0127877	0.00376638	0.102239	0.00197263	0.0953163	0.0400603	0.115966	0.732523	0.00359251	0.0037273	0.0081463	0.0293577	0.00400764	0.00438577	0.0148508	0.00266444	0.271927	0	0.22997	0.227298	0	0.270805	0.271927	0.22997	0.227298	0.270805	0.1301168	0.283409	0.21678	0.216685	0.283125	5	0.999736	0.999932	1.00007	1.00026	1.187504
27490	-2544914	-2544912	-2.487785	7.59732e+07	1	0.0123438	0.0127397	0.00397728	0.102312	0.00210169	0.0942695	0.03992	0.116044	0.733329	0.00328665	0.00338632	0.00775217	0.0289876	0.00437916	0.00438115	0.0147616	0.00267398	0.272699	0	0.22988	0.225847	0	0.271574	0.272699	0.22988	0.225847	0.271574	0.8114902	0.283409	0.21678	0.216685	0.283125	5	0.999854	0.999963	1.00004	1.00015	1.186646
27500	-2544901	-2544917	16.02657	1e+08	0	0.0123391	0.0125197	0.00388348	0.10308	0.00205355	0.0948361	0.0392393	0.115302	0.736181	0.00321219	0.00348104	0.00783029	0.0293602	0.00458406	0.00458483	0.0146416	0.00268843	0.272584	0	0.23002	0.225657	0	0.271739	0.272584	0.23002	0.225657	0.271739	0.6861055	0.283409	0.21678	0.216685	0.283125	5	0.999873	0.999968	1.00003	1.00013	1.189818
27510	-2544920	-2544917	-3.271204	9.085182e+07	1	0.0124477	0.0126077	0.00379055	0.10384	0.00217495	0.0947182	0.0400404	0.114343	0.735625	0.00350195	0.00355794	0.00758106	0.0294054	0.00421685	0.00442229	0.0146679	0.00260982	0.271749	0	0.229787	0.226089	0	0.272375	0.271749	0.229787	0.226089	0.272375	1.565854	0.283316	0.217037	0.216614	0.283032	5	0.999866	0.999966	1.00003	1.00013	1.189552
27520	-2544897	-2544913	16.62022	1e+08	0	0.0125802	0.0127019	0.00396241	0.102262	0.00200193	0.09544	0.0396844	0.115623	0.735502	0.00348432	0.00349798	0.00784352	0.0291713	0.0043052	0.00451349	0.015069	0.00254295	0.271156	0	0.230118	0.226414	0	0.272312	0.271156	0.230118	0.226414	0.272312	0.08876897	0.283297	0.217023	0.2166	0.283081	5	0.999873	0.999968	1.00003	1.00013	1.190186
27530	-2544903	-2544919	15.08947	1e+08	0	0.0122344	0.0124978	0.00377313	0.102461	0.00210201	0.0951698	0.0400688	0.11421	0.732714	0.00329325	0.00341223	0.0076963	0.0293408	0.00406504	0.00463216	0.0146776	0.00265841	0.270814	0	0.23109	0.226128	0	0.271968	0.270814	0.23109	0.226128	0.271968	1.671317	0.282994	0.217158	0.216672	0.283176	5	0.999873	0.999968	1.00003	1.00013	1.185006
27540	-2544915	-2544912	-3.483786	4.100903e+07	1	0.0120064	0.0125513	0.00398862	0.103129	0.00203739	0.0949962	0.0399899	0.115326	0.734115	0.00320479	0.00370572	0.00800707	0.029263	0.00433723	0.00447273	0.0147124	0.00254396	0.272088	0	0.230659	0.225746	0	0.271508	0.272088	0.230659	0.225746	0.271508	1.790091	0.282815	0.217212	0.216726	0.283247	5	0.999802	0.999949	1.00005	1.0002	1.188387
27550	-2544916	-2544913	-2.614583	9.408276e+07	1	0.0122384	0.0129072	0.00392529	0.102168	0.00204577	0.0946099	0.0403822	0.115243	0.733924	0.00326022	0.00366214	0.00790346	0.0292892	0.00417399	0.00469718	0.0146966	0.00264535	0.271772	0	0.230759	0.225844	0	0.271626	0.271772	0.230759	0.225844	0.271626	0.927035	0.282223	0.216865	0.217133	0.283779	5	0.999869	0.999966	1.00003	1.00013	1.187772
27560	-2544902	-2544916	14.47237	1e+08	0	0.0124474	0.0127561	0.00381644	0.102218	0.00207865	0.094218	0.0402983	0.115749	0.733378	0.00338606	0.00364907	0.00814834	0.0290563	0.00404556	0.00449783	0.0145599	0.00258352	0.271772	0	0.230759	0.225844	0	0.271626	0.271772	0.230759	0.225844	0.271626	2.269623	0.282427	0.217094	0.216496	0.283983	5	0.999873	0.999968	1.00003	1.00013	1.186886
27570	-2544920	-2544917	-2.697436	5.718332e+07	1	0.0123353	0.0124238	0.00404748	0.10271	0.00198919	0.0943034	0.0400184	0.115282	0.738142	0.00346884	0.00354681	0.0079191	0.0295101	0.0042455	0.00449715	0.0150182	0.00259235	0.273186	0	0.229079	0.225032	0	0.272704	0.273186	0.229079	0.225032	0.272704	0.9671048	0.282872	0.217436	0.216837	0.282856	5	0.999832	0.999957	1.00004	1.00017	1.19205
27580	-2544921	-2544916	-5.27365	8.202882e+07	1	0.0122674	0.0127212	0.00411421	0.101844	0.00196661	0.0949577	0.0400192	0.114952	0.734907	0.00332223	0.00366744	0.00813399	0.02936	0.00407081	0.00458233	0.0146639	0.00255419	0.273186	0	0.229079	0.225032	0	0.272704	0.273186	0.229079	0.225032	0.272704	3.582776	0.283325	0.21607	0.217234	0.283371	5	0.999859	0.999964	1.00004	1.00014	1.188104
27590	-2544913	-2544911	-1.898324	3.349667e+07	1	0.0123283	0.0127037	0.00374306	0.102648	0.0020154	0.0945786	0.0401752	0.115129	0.734845	0.00331249	0.00359824	0.00795124	0.0293755	0.00436212	0.00436556	0.0146613	0.00263849	0.27284	0	0.229846	0.224956	0	0.272358	0.27284	0.229846	0.224956	0.272358	0.2041831	0.283457	0.215704	0.217336	0.283503	5	0.999781	0.999944	1.00006	1.00022	1.188431
27600	-2544903	-2544919	16.31622	1e+08	0	0.012488	0.012741	0.0039025	0.103532	0.00204778	0.0948615	0.0402934	0.116009	0.735074	0.00320311	0.00356175	0.00750563	0.0286865	0.00414465	0.00431308	0.0149363	0.00258324	0.273114	0	0.229934	0.225182	0	0.271771	0.273114	0.229934	0.225182	0.271771	0.3957909	0.283457	0.215704	0.217336	0.283503	5	0.999873	0.999968	1.00003	1.00013	1.189884
27610	-2544897	-2544913	16.54688	1e+08	0	0.0123651	0.0126959	0.0039655	0.103097	0.00207381	0.0953303	0.0399174	0.115065	0.73557	0.00338924	0.00356699	0.00808656	0.0293899	0.0044963	0.00448967	0.0149313	0.00259156	0.27271	0	0.229594	0.226328	0	0.271369	0.27271	0.229594	0.226328	0.271369	0.1537566	0.28315	0.216218	0.216453	0.284179	5	0.999873	0.999968	1.00003	1.00013	1.191021
27620	-2544899	-2544915	16.38679	1e+08	0	0.0123308	0.0127988	0.00396174	0.102679	0.00204811	0.0944797	0.0402455	0.11567	0.735417	0.00335751	0.00363122	0.00763121	0.028591	0.00421292	0.00448781	0.0152326	0.00256693	0.271867	0	0.229533	0.226739	0	0.271862	0.271867	0.229533	0.226739	0.271862	0.330642	0.282846	0.215985	0.217295	0.283874	5	0.999873	0.999968	1.00003	1.00013	1.189342
27630	-2544902	-2544918	16.01547	1e+08	0	0.012281	0.0125104	0.00400302	0.102679	0.00191605	0.0944695	0.0399109	0.115517	0.740184	0.00340903	0.00380771	0.00785908	0.0287256	0.00409516	0.0043716	0.0148358	0.00262177	0.271867	0	0.229533	0.226739	0	0.271862	0.271867	0.229533	0.226739	0.271862	0.6634127	0.282977	0.216831	0.217396	0.282796	5	0.999873	0.999968	1.00003	1.00013	1.193196
27640	-2544902	-2544914	12.66734	1e+08	0	0.0123757	0.0125886	0.00377984	0.102639	0.00212166	0.095069	0.040275	0.114756	0.733712	0.00316984	0.00385045	0.00791308	0.0291945	0.00408022	0.00430695	0.0151121	0.00271937	0.272443	0	0.230081	0.226227	0	0.271248	0.272443	0.230081	0.226227	0.271248	4.066877	0.283124	0.216426	0.217508	0.282942	5	0.999873	0.999968	1.00003	1.00013	1.187663
27650	-2544903	-2544918	15.58815	1e+08	0	0.0125448	0.0122869	0.00386629	0.101973	0.00195951	0.0944224	0.0402906	0.115408	0.734922	0.00322624	0.00360843	0.00779142	0.0288385	0.00429401	0.00434623	0.0148731	0.00260774	0.272443	0	0.230081	0.226227	0	0.271248	0.272443	0.230081	0.226227	0.271248	1.150116	0.281832	0.216589	0.217999	0.28358	5	0.999873	0.999968	1.00003	1.00013	1.187259
27660	-2544903	-2544919	16.40786	1e+08	0	0.0124783	0.012724	0.00394101	0.103111	0.00201113	0.0947132	0.0395153	0.115326	0.735513	0.00334973	0.00320082	0.00810465	0.029433	0.00441789	0.00452502	0.0146811	0.00266589	0.272714	0	0.229317	0.226451	0	0.271517	0.272714	0.229317	0.226451	0.271517	0.3058724	0.281832	0.216589	0.217999	0.28358	5	0.999873	0.999968	1.00003	1.00013	1.189711
27670	-2544900	-2544917	16.53833	1e+08	0	0.0123407	0.0125486	0.00384915	0.101924	0.00215826	0.0949866	0.040313	0.114339	0.735922	0.0032931	0.00337755	0.00793224	0.0294129	0.00446852	0.00429418	0.0149027	0.00260791	0.273429	0	0.229919	0.22532	0	0.271332	0.273429	0.229919	0.22532	0.271332	0.1858196	0.282056	0.216678	0.218024	0.283241	5	0.999873	0.999968	1.00003	1.00013	1.188671
27680	-2544918	-2544916	-2.002353	9383529	1	0.012288	0.01259	0.00399571	0.102458	0.00193332	0.0955365	0.0400587	0.115287	0.73519	0.00330628	0.00351741	0.0079212	0.0297975	0.00434472	0.00454671	0.0145484	0.0026397	0.273436	0	0.229925	0.225301	0	0.271338	0.273436	0.229925	0.225301	0.271338	0.2929324	0.282056	0.216678	0.218024	0.283241	5	0.999585	0.999894	1.00011	1.00041	1.189959
27690	-2544915	-2544912	-3.004589	2.00156e+07	1	0.0121452	0.0126254	0.00376854	0.102718	0.00204381	0.0956644	0.0400048	0.115397	0.732404	0.00324458	0.00366271	0.0076225	0.0292212	0.00425767	0.00458107	0.0149517	0.00261905	0.271732	0	0.229353	0.225911	0	0.273005	0.271732	0.229353	0.225911	0.273005	1.325453	0.282696	0.216795	0.216625	0.283884	5	0.999716	0.999927	1.00007	1.00028	1.186931
27700	-2544895	-2544911	16.45842	1e+08	0	0.0121963	0.0126638	0.00397699	0.102462	0.00206668	0.0943155	0.0398772	0.114878	0.732604	0.00336056	0.00364517	0.00787426	0.0293658	0.00432374	0.00437019	0.01513	0.00267594	0.271958	0	0.229544	0.226099	0	0.272398	0.271958	0.229544	0.226099	0.272398	0.2945679	0.282696	0.216795	0.216625	0.283884	5	0.999873	0.999968	1.00003	1.00013	1.185787
27710	-2544916	-2544913	-3.094704	1.882105e+07	1	0.0123708	0.012793	0.00392148	0.103488	0.00208685	0.0945097	0.0405305	0.115249	0.73737	0.00340515	0.00373901	0.00784494	0.0293658	0.00417148	0.0045654	0.0146653	0.00255672	0.272335	0	0.229862	0.225319	0	0.272484	0.272335	0.229862	0.225319	0.272484	1.358544	0.282411	0.216881	0.216711	0.283997	5	0.999707	0.999925	1.00007	1.00029	1.192633
27720	-2544917	-2544913	-3.748868	9.892583e+07	1	0.0124339	0.0126666	0.0038091	0.102238	0.00197879	0.0955228	0.0398188	0.115618	0.739322	0.00327699	0.00353472	0.00772522	0.0292444	0.00434165	0.00452523	0.0149006	0.00263411	0.272125	0	0.230455	0.225146	0	0.272274	0.272125	0.230455	0.225146	0.272274	2.00313	0.282175	0.2167	0.217366	0.283759	5	0.999872	0.999968	1.00003	1.00013	1.193591
27730	-2544915	-2544913	-2.12402	8.915063e+07	1	0.0124359	0.0126666	0.00403703	0.10275	0.00214602	0.0956365	0.040275	0.115394	0.735824	0.00321525	0.00338337	0.00797211	0.0292708	0.00432592	0.00437359	0.0148534	0.00263018	0.272737	0	0.229845	0.224533	0	0.272885	0.272737	0.229845	0.224533	0.272885	0.4022888	0.282175	0.2167	0.217366	0.283759	5	0.999865	0.999966	1.00003	1.00013	1.19119
27740	-2544916	-2544914	-2.794053	1.109793e+07	1	0.0124742	0.0127001	0.00394004	0.103077	0.00205226	0.0958718	0.0401132	0.114745	0.734243	0.00322965	0.00357476	0.00790486	0.0290593	0.00436764	0.00442997	0.0145576	0.00254368	0.272737	0	0.229845	0.224533	0	0.272885	0.272737	0.229845	0.224533	0.272885	1.095383	0.282175	0.2167	0.217366	0.283759	5	0.999618	0.999903	1.0001	1.00038	1.188884
27750	-2544893	-2544910	16.70602	1e+08	0	0.0123567	0.0124689	0.00396527	0.102471	0.00212696	0.0943363	0.0398398	0.11535	0.734706	0.00317903	0.00355011	0.00756004	0.0292789	0.00416343	0.00441536	0.0148927	0.00263189	0.27198	0	0.229851	0.225516	0	0.272654	0.27198	0.229851	0.225516	0.272654	0.03190704	0.282978	0.216707	0.216878	0.283436	5	0.999873	0.999968	1.00003	1.00013	1.187292
27760	-2544903	-2544916	12.71048	1e+08	0	0.0124133	0.0126159	0.00379554	0.103387	0.00215953	0.0948661	0.0401893	0.114254	0.737853	0.00330723	0.00358677	0.00788745	0.0296484	0.0042128	0.00447361	0.0149986	0.0025787	0.272333	0	0.23015	0.225809	0	0.271708	0.272333	0.23015	0.225809	0.271708	3.978103	0.283396	0.217027	0.216187	0.283389	5	0.999873	0.999968	1.00003	1.00013	1.192227
27770	-2544918	-2544913	-4.164553	3.685065e+07	1	0.0123734	0.0127348	0.0038917	0.103369	0.00197274	0.0953791	0.0403806	0.115478	0.734366	0.00325532	0.00367853	0.00798717	0.0292845	0.00432475	0.00450593	0.0151152	0.00272817	0.271097	0	0.229105	0.226814	0	0.272984	0.271097	0.229105	0.226814	0.272984	2.446462	0.283396	0.217027	0.216187	0.283389	5	0.999791	0.999946	1.00005	1.00021	1.190826
27780	-2544895	-2544911	16.14372	1e+08	0	0.0122039	0.0127965	0.00384051	0.102881	0.00211441	0.0951343	0.0400033	0.115306	0.734579	0.00320501	0.00359049	0.0079267	0.0292532	0.00423833	0.00440232	0.0149942	0.00274457	0.270817	0	0.230564	0.225917	0	0.272702	0.270817	0.230564	0.225917	0.272702	0.5749889	0.282687	0.216847	0.217313	0.283154	5	0.999873	0.999968	1.00003	1.00013	1.189214
27790	-2544903	-2544915	11.32766	1e+08	0	0.0124705	0.0124037	0.00376997	0.102458	0.00196907	0.0944441	0.0402433	0.115916	0.735835	0.00337253	0.00349543	0.0078891	0.0293575	0.00437693	0.00441015	0.0151024	0.00256006	0.271008	0	0.230974	0.22483	0	0.273188	0.271008	0.230974	0.22483	0.273188	5.382456	0.28267	0.216941	0.217112	0.283277	5	0.999873	0.999968	1.00003	1.00013	1.190074
27800	-2544894	-2544910	16.34964	1e+08	0	0.0123601	0.0127373	0.00374556	0.102804	0.00205285	0.0951993	0.0401491	0.114494	0.733678	0.00327726	0.00375922	0.00778452	0.0293046	0.00426613	0.00452231	0.0145682	0.00265229	0.271346	0	0.230015	0.225111	0	0.273528	0.271346	0.230015	0.225111	0.273528	0.387664	0.282751	0.216714	0.217177	0.283358	5	0.999873	0.999968	1.00003	1.00013	1.187355
27810	-2544919	-2544915	-4.002298	5.138452e+07	1	0.0124107	0.0128417	0.00396763	0.102048	0.00208046	0.0951518	0.0406101	0.114215	0.733581	0.00336903	0.00375279	0.00791915	0.0291168	0.00419787	0.00429942	0.0148668	0.00252122	0.272066	0	0.230626	0.225708	0	0.2716	0.272066	0.230626	0.225708	0.2716	2.322974	0.283376	0.216706	0.217169	0.282749	5	0.999823	0.999955	1.00005	1.00018	1.186949
27820	-2544899	-2544915	16.16471	1e+08	0	0.012707	0.0127944	0.00397885	0.102122	0.00207627	0.0952132	0.039943	0.115213	0.732328	0.00318909	0.00370546	0.00775834	0.0294759	0.00401572	0.00425946	0.014694	0.00253511	0.272184	0	0.229741	0.224842	0	0.273233	0.272184	0.229741	0.224842	0.273233	0.5860506	0.283376	0.216706	0.217169	0.282749	5	0.999873	0.999968	1.00003	1.00013	1.186009
27830	-2544918	-2544914	-4.645622	1.409276e+07	1	0.0123802	0.0126472	0.00377704	0.102589	0.00200614	0.0949577	0.0401902	0.115222	0.739771	0.00324941	0.00367841	0.00770734	0.029065	0.00425885	0.00428819	0.0146289	0.00268353	0.272032	0	0.230172	0.224716	0	0.27308	0.272032	0.230172	0.224716	0.27308	2.904801	0.283376	0.216706	0.217169	0.282749	5	0.999661	0.999913	1.00009	1.00034	1.193099
27840	-2544903	-2544919	15.77023	1e+08	0	0.012199	0.0125898	0.00386767	0.104191	0.00205593	0.0953674	0.0397089	0.114869	0.735652	0.00322902	0.00323948	0.00774862	0.0293087	0.00453747	0.00453122	0.0148667	0.00258537	0.272821	0	0.228699	0.226541	0	0.271939	0.272821	0.228699	0.226541	0.271939	0.9351457	0.283376	0.216706	0.217169	0.282749	5	0.999873	0.999968	1.00003	1.00013	1.190548
27850	-2544916	-2544912	-4.547043	8.367946e+07	1	0.0124396	0.0128917	0.00377137	0.10258	0.00196352	0.0948997	0.0403647	0.115605	0.734141	0.00325867	0.00361882	0.00778513	0.0289006	0.00401691	0.00435641	0.0148058	0.0026016	0.272192	0	0.229794	0.225275	0	0.272739	0.272192	0.229794	0.225275	0.272739	2.85721	0.283463	0.216869	0.216833	0.282835	5	0.999861	0.999964	1.00004	1.00014	1.188
27860	-2544915	-2544913	-1.895098	9.281918e+07	1	0.0122978	0.0124474	0.00390395	0.102042	0.00211009	0.0947124	0.0400191	0.115331	0.732915	0.00325867	0.00375692	0.00791187	0.0298356	0.00420106	0.00458361	0.0148801	0.00259864	0.271958	0	0.230074	0.225464	0	0.272504	0.271958	0.230074	0.225464	0.272504	0.217218	0.282382	0.217298	0.217116	0.283204	5	0.999868	0.999967	1.00003	1.00013	1.186805
27870	-2544896	-2544913	16.64624	1e+08	0	0.0125021	0.0126407	0.00400021	0.10261	0.00205646	0.0948734	0.039864	0.115588	0.736899	0.00338785	0.00364036	0.00762755	0.0293355	0.00429737	0.00449626	0.0147977	0.00264669	0.271278	0	0.229537	0.226051	0	0.273134	0.271278	0.229537	0.226051	0.273134	0.05197581	0.282277	0.21708	0.21628	0.284363	5	0.999873	0.999968	1.00003	1.00013	1.191263
27880	-2544922	-2544918	-3.49625	4936560	1	0.0123417	0.0124045	0.00404383	0.102912	0.00202908	0.0948595	0.0402002	0.115824	0.731422	0.00345033	0.0037324	0.00799512	0.0294999	0.00391972	0.0043489	0.0145699	0.00259145	0.270909	0	0.229628	0.22622	0	0.273243	0.270909	0.229628	0.22622	0.273243	1.824966	0.283805	0.215982	0.216561	0.283652	5	0.999428	0.999854	1.00015	1.00057	1.186145
27890	-2544896	-2544912	15.7124	1e+08	0	0.0122829	0.0124654	0.00376168	0.102736	0.00206717	0.0952866	0.0401912	0.115133	0.734251	0.00324808	0.00391105	0.00783407	0.0293639	0.00396679	0.00440674	0.0147862	0.00252648	0.27323	0	0.228324	0.226409	0	0.272037	0.27323	0.228324	0.226409	0.272037	1.016265	0.283232	0.216304	0.216389	0.284075	5	0.999873	0.999968	1.00003	1.00013	1.188219
27900	-2544902	-2544918	15.81898	1e+08	0	0.0122829	0.012661	0.00380672	0.102818	0.00190539	0.0953123	0.0401667	0.115524	0.737519	0.00324306	0.0038385	0.00810511	0.0292776	0.00397544	0.00444699	0.0145818	0.00274053	0.272846	0	0.228003	0.227495	0	0.271655	0.272846	0.228003	0.227495	0.271655	0.8698199	0.283287	0.216216	0.216431	0.284066	5	0.999873	0.999968	1.00003	1.00013	1.192205
27910	-2544895	-2544911	15.95097	1e+08	0	0.0124378	0.0125154	0.00391376	0.10215	0.00203261	0.0945725	0.0401957	0.115069	0.734479	0.00323929	0.00363534	0.00778465	0.0293076	0.00422153	0.0045813	0.0148947	0.00274659	0.27232	0	0.229212	0.225149	0	0.273319	0.27232	0.229212	0.225149	0.273319	0.7821181	0.282815	0.216464	0.217128	0.283593	5	0.999873	0.999968	1.00003	1.00013	1.187776
27920	-2544918	-2544914	-3.917227	1.873019e+07	1	0.0124378	0.0125797	0.00383901	0.103294	0.0019495	0.0951443	0.0393886	0.115062	0.736153	0.0033778	0.00368712	0.00766732	0.029367	0.00420352	0.00450699	0.0147463	0.00252748	0.27314	0	0.229076	0.226714	0	0.27107	0.27314	0.229076	0.226714	0.27107	2.208094	0.282872	0.216305	0.217172	0.283651	5	0.999706	0.999925	1.00008	1.00029	1.18993
27930	-2544893	-2544910	16.56875	1e+08	0	0.0123882	0.0126263	0.00383901	0.102476	0.00219008	0.0950566	0.0401647	0.115065	0.733622	0.00329454	0.00369203	0.00776444	0.0295376	0.00410686	0.00441237	0.0147731	0.00259551	0.272446	0	0.228494	0.226138	0	0.272922	0.272446	0.228494	0.226138	0.272922	0.1660568	0.28322	0.216571	0.216209	0.284	5	0.999873	0.999968	1.00003	1.00013	1.187604
27940	-2544895	-2544909	14.45987	1e+08	0	0.0122798	0.0126034	0.00397208	0.102422	0.00209786	0.0944912	0.0399309	0.114785	0.736432	0.00327982	0.00366534	0.00774656	0.0289594	0.00409284	0.00455836	0.0148821	0.00264409	0.272107	0	0.229455	0.225856	0	0.272582	0.272107	0.229455	0.225856	0.272582	2.262547	0.283479	0.216769	0.216406	0.283345	5	0.999873	0.999968	1.00003	1.00013	1.188843
27950	-2544913	-2544911	-1.969897	4.075089e+07	1	0.0122189	0.0126596	0.00406275	0.10275	0.00204201	0.0951634	0.0404019	0.114858	0.736466	0.00327386	0.0036784	0.00762461	0.0294785	0.00434499	0.00451715	0.0149785	0.00267257	0.272107	0	0.229455	0.225856	0	0.272582	0.272107	0.229455	0.225856	0.272582	0.248149	0.283404	0.216289	0.216647	0.28366	5	0.999801	0.999949	1.00005	1.0002	1.191192
