Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er_cats[1]	er_cats[2]	er_cats[3]	er_cats[4]	er_indicator	er_scale	m_er	m_er_dist	m_pi	m_pi_dist	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	pi_cats[1]	pi_cats[2]	pi_cats[3]	pi_cats[4]	pi_indicator	pi_scale	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
6344	0	-272.7366	-226.1245	-46.61212	4.398913e+07	1	0.288205	0.0334633	0.0195053	0.0624455	0.00246047	0.0143754	0.0638259	0.00668502	0.0253439	0.000468024	0.0215369	0.0217312	0.00573401	0.134604	0.0134112	0.21598	0.0697751	0.497901	0.49955	0.500495	0.502054	1	46824.59	1	33032.8	1	15388.41	0.217459	0.262302	0.300987	0.219252	0.497359	0.499413	0.500653	0.502574	1	29697.53	2	0.999808	0.999951	1.00005	1.00019	0.99955
6345	1	-247.8349	-221.9669	-25.868	1e+08	0	0.209841	0.00150037	0.0180188	0.112166	0.00374323	0.0268453	0.012752	0.0533062	0.028469	0.00112616	0.0935268	0.035637	0.046402	0.00442493	0.0302364	0.0805097	0.0087014	0.497124	0.499346	0.500715	0.502815	1	24935.6	1	20882.12	1	45381.15	0.040419	0.266662	0.160297	0.532621	0.497684	0.499436	0.500525	0.502355	1	37030.04	3	0.999873	0.999968	1.00003	1.00013	0.7672066
6346	0	-270.9761	-225.9648	-45.01134	7.709892e+07	1	0.126323	0.00681078	0.0285246	0.102651	0.0222332	0.0218335	0.0597302	0.0104901	0.0529796	0.000534224	0.0122414	0.00390414	0.0212281	0.0959734	0.00117753	0.126205	0.146632	0.493713	0.498397	0.501576	0.506313	1	5088.338	1	9639.822	1	40282.24	0.498326	0.177558	0.137623	0.186493	0.497813	0.499525	0.500519	0.502143	1	43092.63	2	0.999855	0.999963	1.00004	1.00014	0.8394723
6347	1	-254.0604	-225.5104	-28.54999	1e+08	0	0.189855	0.0158033	0.0494477	0.124798	0.0181418	0.0161166	0.0117994	0.0390136	0.0205101	0.0136659	0.120241	0.13223	0.0319244	0.00188607	0.0895382	0.152778	0.00765586	0.493648	0.49841	0.501611	0.506331	1	5022.071	1	51378.88	1	23276.11	0.0691095	0.451615	0.471997	0.00727922	0.498104	0.499603	0.500433	0.50186	1	57248.15	2	0.999873	0.999968	1.00003	1.00013	1.035406
6348	0	-258.381	-224.2676	-34.11348	7.47721e+07	1	0.107766	0.0187143	0.00656112	0.140643	0.0180087	0.020732	0.0740871	0.0126413	0.0305795	0.00172241	0.00134424	0.00101646	0.00077797	0.129776	0.00308669	0.113788	0.17193	0.498242	0.49956	0.500347	0.501851	0	62000	51762.69	51762.69	1	28417.69	0.355873	0.0671017	0.0427251	0.5343	0.498052	0.499596	0.500453	0.5019	1	54555.19	3	0.999853	0.999962	1.00004	1.00015	0.8531754
6349	1	-271.2974	-224.4085	-46.88888	1.508419e+07	1	0.189855	0.0767229	0.0164793	0.176945	0.0181418	0.0154076	0.00761381	0.036678	0.0118874	0.00331057	0.11746	0.0574031	0.02071	0.0527311	0.0895382	0.127379	0.00896357	0.497975	0.499565	0.50047	0.50199	1	50106.51	1	2765.584	1	12865.01	0.220371	0.555596	0.125136	0.0988973	0.497893	0.499558	0.500503	0.502046	1	46826.3	2	0.999673	0.999916	1.00008	1.00033	1.027227
6350	0	-273.5794	-228.1757	-45.40367	8.232776e+07	1	0.292636	0.0105265	0.000331781	0.0658083	0.0278295	0.0645862	0.0826161	0.00566596	0.0454953	0.00193338	0.00237461	0.00201109	0.0208847	0.0514899	0.00829459	0.110502	0.0857196	0.497973	0.499586	0.500483	0.501958	1	50858.82	1	34008.69	1	41082.91	0.0543091	0.827659	0.0476654	0.0703667	0.496051	0.498995	0.500962	0.503991	1	12813.86	3	0.99986	0.999965	1.00003	1.00014	0.8787049
6351	1	-249.5041	-229.8106	-19.69346	1e+08	0	0.103724	0.0513855	0.00580972	0.321314	0.014145	0.00274486	0.0800948	0.00554015	0.0399569	0.0124972	0.213473	0.239946	0.00614187	0.0097873	0.00412481	0.142235	0.000321921	0.498242	0.49956	0.500347	0.501851	0	62000	9675.711	9675.711	1	34678	0.169834	0.353247	0.260161	0.216759	0.49777	0.499519	0.500535	0.502177	1	41595.5	2	0.999873	0.999968	1.00003	1.00013	1.253242
6352	0	-260.0503	-224.8365	-35.21379	9.706706e+07	1	0.0843896	0.00818061	0.0057504	0.148192	0.0111484	0.0246722	0.0244051	0.0119621	0.0630902	0.00900045	0.00457175	0.0013231	0.0499746	0.204627	0.00752509	0.216908	0.0874852	0.498242	0.49956	0.500347	0.501851	0	62000	34179.6	34179.6	1	30608.09	0.285208	0.0532279	0.502348	0.159217	0.481237	0.495215	0.504791	0.518757	1	573.4948	2	0.999871	0.999967	1.00003	1.00013	0.9632067
6353	1	-242.7347	-226.6646	-16.07009	1e+08	0	0.13848	0.0140611	0.000863699	0.0897412	0.0258411	0.0530364	0.0831988	0.0199416	0.00845354	0.0137604	0.16243	0.0858243	0.0198778	0.0205438	0.0156431	0.132429	0.00677786	0.498242	0.49956	0.500347	0.501851	0	62000	35443.36	35443.36	1	44283.38	0.239833	0.613921	0.0657271	0.080519	0.493489	0.498371	0.501654	0.506486	1	4782.014	3	0.999873	0.999968	1.00003	1.00013	0.890904
6354	0	-256.7508	-230.0613	-26.68946	1e+08	0	0.073471	0.0460665	0.00206425	0.136877	0.00626004	0.0409897	0.0838284	0.00376524	0.0570866	0.00989262	0.0584303	0.0296044	0.0417389	0.069159	0.0318567	0.0979403	0.0603221	0.498117	0.499529	0.500387	0.501968	1	54487.37	1	34175.95	1	50732.75	0.31948	0.0929065	0.294927	0.292687	0.496574	0.499127	0.50082	0.503479	1	16948.26	2	0.999873	0.999968	1.00003	1.00013	0.8493528
6355	1	-244.2399	-226.5019	-17.73802	1e+08	0	0.172	0.0327831	0.00615943	0.187552	0.00878241	0.0116108	0.0831988	0.0132465	0.0341099	0.00665622	0.170943	0.0284224	0.00390133	0.0306533	0.0272139	0.235178	0.00528571	0.498242	0.49956	0.500347	0.501851	0	62000	42588.35	42588.35	1	52072.45	0.0248129	0.218993	0.694798	0.0613963	0.494955	0.498729	0.501261	0.505055	1	7919.262	3	0.999873	0.999968	1.00003	1.00013	1.057697
6356	0	-259.6725	-224.3112	-35.36134	5.573922e+07	1	0.190292	0.0133498	0.00175712	0.0688653	0.0525535	0.0239908	0.039528	0.0190576	0.0824159	0.00590189	0.0137023	0.0346611	0.0227073	0.0837524	7.81416e-05	0.197122	0.128225	0.498242	0.49956	0.500347	0.501851	0	62000	7157.774	7157.774	1	14480.41	0.266055	0.426463	0.00479442	0.302687	0.496096	0.499004	0.500948	0.503952	1	13090.75	2	0.99983	0.999956	1.00004	1.00017	0.9779609
6357	1	-271.6826	-224.7751	-46.9075	4.719057e+07	1	0.172	0.06603	0.00251656	0.140745	0.0047507	0.00981898	0.113322	0.0142049	0.0459253	0.0141425	0.170943	0.131011	0.00147389	0.00286356	0.0235561	0.107829	0.00795597	0.498113	0.499631	0.500445	0.501811	1	59076.28	1	59243.29	1	3075.831	0.739392	0.0215628	0.124205	0.114841	0.498163	0.499586	0.500398	0.501853	1	59351.72	2	0.999815	0.999953	1.00005	1.00019	1.029088
6358	0	-249.79	-223.3331	-26.45689	1e+08	0	0.177761	0.000367998	0.0137175	0.138913	0.0219141	0.0379069	0.0246813	0.0392097	0.0201589	0.0082724	0.00592518	0.00480363	0.0330378	0.0905972	0.00448317	0.108556	0.0957895	0.497213	0.499298	0.500649	0.50284	1	25513.65	1	57852.99	1	52237.41	0.311963	0.2353	0.0136519	0.439085	0.49773	0.499477	0.500528	0.502264	1	39298.79	2	0.999873	0.999968	1.00003	1.00013	0.8260955
6359	1	-260.131	-225.0352	-35.0958	1.273957e+07	1	0.161543	0.0250452	0.000665179	0.232742	0.01757	0.0143708	0.0638159	0.0452004	0.00618753	0.00488906	0.171489	0.0428716	0.000730384	0.0192016	0.0149308	0.120499	0.00965484	0.498242	0.49956	0.500347	0.501851	0	62000	14529.54	14529.54	1	27165.11	0.0165353	0.327598	0.113032	0.542835	0.497955	0.499499	0.500442	0.502104	1	46914.6	2	0.999644	0.999909	1.00009	1.00036	0.9514068
6360	0	-256.692	-222.4844	-34.20764	9.709099e+07	1	0.15997	0.00531741	0.0291028	0.106634	0.0012241	0.0396335	0.0525619	0.00339619	0.0092793	0.00275406	0.023044	0.0516514	0.0626721	0.0445442	0.0165378	0.17107	0.083198	0.498242	0.49956	0.500347	0.501851	0	62000	54289.19	54289.19	1	9862.742	0.180337	0.339967	0.00284188	0.476854	0.496112	0.499065	0.500978	0.503846	1	13504.35	3	0.999871	0.999967	1.00003	1.00013	0.8625915
6361	1	-268.4232	-233.8145	-34.60866	8.075723e+07	1	0.111936	0.0333319	0.0727573	0.125601	0.0406714	0.0146823	0.065157	0.0363671	0.0591453	0.0186213	0.171489	0.0240525	0.000285153	0.0290935	0.0126099	0.0778703	0.00902249	0.498242	0.49956	0.500347	0.501851	0	62000	48442.98	48442.98	1	59714.23	0.409088	0.066183	0.274707	0.250022	0.488455	0.497061	0.502939	0.511545	1	1514.852	2	0.999858	0.999964	1.00004	1.00014	0.9026935
6362	0	-254.489	-225.9231	-28.56591	1e+08	0	0.356144	0.0060283	0.00881433	0.162278	0.000217101	0.014439	0.0240051	0.00758797	0.0252229	0.0300408	0.0258103	0.000773966	0.021707	0.0616756	0.0239829	0.124298	0.143973	0.292947	0.443602	0.556398	0.707053	1	4.329403	1	50872.16	1	48745.41	0.390907	0.491587	0.0251069	0.092399	0.4941	0.49853	0.501496	0.505874	1	5827.853	2	0.999873	0.999968	1.00003	1.00013	1.036997
6363	1	-246.0801	-227.6929	-18.38712	1e+08	0	0.190206	0.00347239	0.00826204	0.13442	0.0721301	0.0334523	0.0651276	0.00726117	0.033627	0.0194779	0.360135	0.012412	0.0155328	0.0246144	0.0222266	0.104568	0.0156821	0.498242	0.49956	0.500347	0.501851	0	62000	59484.29	59484.29	1	53230.92	0.271799	0.00281843	0.235451	0.489932	0.497446	0.499439	0.50063	0.502485	1	31820.96	3	0.999873	0.999968	1.00003	1.00013	1.122607
6364	0	-255.4123	-226.9696	-28.44272	1e+08	0	0.128307	0.0216149	0.0238967	0.196674	0.0398048	0.0138188	0.125283	0.00671614	0.0289139	0.00465185	0.0165011	0.0831888	0.0104495	0.0562993	0.0103108	0.150937	0.107311	0.497681	0.499436	0.500527	0.502357	1	36944.79	1	50110.63	1	42050.05	0.116497	0.386402	0.442076	0.0550249	0.497974	0.499516	0.500443	0.502068	1	48202.32	3	0.999873	0.999968	1.00003	1.00013	1.024679
6365	1	-264.1123	-227.5182	-36.59413	5.62992e+07	1	0.177218	0.00980362	0.0295906	0.140819	0.0358242	0.0171725	0.0326923	0.0240402	0.0365697	0.00957467	0.322163	0.0520128	0.0285442	0.0346335	0.0930785	0.0547887	0.00271468	0.498242	0.49956	0.500347	0.501851	0	62000	8694.859	8694.859	1	16730.84	0.299514	0.319363	0.00333627	0.377787	0.496919	0.499279	0.500763	0.503039	1	21570.88	3	0.999831	0.999957	1.00004	1.00017	1.10124
6366	0	-258.6685	-225.0237	-33.64471	3.494816e+07	1	0.133981	0.0235399	0.000874234	0.150615	0.0127324	0.0199255	0.0651626	0.0035877	0.0183958	0.00297989	0.00685394	0.0162002	0.0138945	0.0450654	0.0463516	0.132831	0.113307	0.498242	0.49956	0.500347	0.501851	0	62000	23846	23846	1	8101.536	0.763529	0.0504786	0.0750889	0.110903	0.497628	0.499464	0.500566	0.502342	1	36347.34	3	0.999785	0.999945	1.00005	1.00021	0.8062987
6367	1	-241.571	-223.3741	-18.19695	1e+08	0	0.291525	0.0381706	0.00572337	0.162391	0.0440007	0.0082155	0.031848	0.0107451	0.0187169	0.00109798	0.231828	0.0135178	0.0472155	0.0576359	0.0136341	0.12624	0.00108432	0.498242	0.49956	0.500347	0.501851	0	62000	12589.61	12589.61	1	10374.15	0.39713	0.121486	0.0271151	0.454269	0.496322	0.499098	0.500909	0.503671	1	14960.65	3	0.999873	0.999968	1.00003	1.00013	1.10359
6368	0	-238.9236	-223.793	-15.13055	1e+08	0	0.150051	0.00832787	0.00147442	0.149142	0.000706652	0.0199255	0.0956351	0.0154475	0.0473708	0.0247909	0.00503734	0.0140449	0.0114576	0.0567768	0.0186733	0.0979873	0.0801021	0.498242	0.49956	0.500347	0.501851	0	62000	21059.63	21059.63	1	42010.29	0.0695661	0.721225	0.173753	0.0354554	0.495698	0.498908	0.501058	0.504336	1	10828.52	3	0.999873	0.999968	1.00003	1.00013	0.7969505
6369	1	-267.1169	-230.4429	-36.67402	2.330527e+07	1	0.302842	0.00100446	0.00799494	0.0803261	0.00359835	0.00880003	0.114473	0.0374048	0.00518037	0.0290268	0.18932	0.0157043	0.112213	0.0516631	0.0298295	0.108461	0.0113877	0.498242	0.49956	0.500347	0.501851	0	62000	18396.19	18396.19	1	51366.77	0.301994	0.0380476	0.346826	0.313133	0.498066	0.49963	0.500466	0.501839	1	56739.17	2	0.999737	0.999933	1.00007	1.00026	1.109229
6370	0	-256.2722	-228.3457	-27.92647	1e+08	0	0.138483	0.0244103	0.0103045	0.0707182	0.0198082	0.022756	0.0869692	0.00222045	0.0287396	0.0247909	0.0375849	0.0290561	0.0215623	0.0582539	0.00872962	0.150387	0.238279	0.497442	0.499414	0.500618	0.502526	1	31247.3	1	26304.42	1	53656.28	0.31543	0.152753	0.0545474	0.477269	0.496795	0.499231	0.500788	0.503186	1	19776.9	2	0.999873	0.999968	1.00003	1.00013	0.9730532
6371	1	-268.6618	-223.5729	-45.08895	2.771661e+07	1	0.186483	0.0684363	0.0344599	0.131157	0.00357428	0.0116667	0.00269637	0.0252146	0.022658	0.00400998	0.138673	0.00286308	0.0779054	0.0128939	0.0143054	0.0650972	0.0451395	0.496594	0.499158	0.50083	0.503419	1	17344.95	1	51408.46	1	49940.58	0.309084	0.0510579	0.184384	0.455474	0.495996	0.498981	0.500977	0.504046	1	12467.19	2	0.999759	0.999938	1.00006	1.00024	0.847233
6372	0	-246.1776	-229.09	-17.08759	1e+08	0	0.138876	0.030644	0.0115095	0.142524	0.00130092	0.0210161	0.0366695	0.0162187	0.091784	0.0153119	0.00866177	0.020494	0.0203776	0.104379	0.106751	0.123433	0.102704	0.498242	0.49956	0.500347	0.501851	0	62000	16385.13	16385.13	1	14847.89	0.203561	0.197332	0.46058	0.138527	0.496203	0.499076	0.500946	0.503774	1	14093.4	3	0.999873	0.999968	1.00003	1.00013	0.9926546
6373	1	-244.0205	-225.0779	-18.94267	1e+08	0	0.289414	0.00182612	0.0101545	0.364838	0.0381553	0.020697	0.010344	0.0329854	0.0177487	0.00513776	0.131358	0.0576902	0.0725619	0.00209424	0.0047879	0.0571521	0.0612164	0.498242	0.49956	0.500347	0.501851	0	62000	3535.683	3535.683	1	60297.08	0.804931	0.157189	0.0240994	0.0137809	0.497682	0.499445	0.500531	0.502342	1	37202.85	3	0.999873	0.999968	1.00003	1.00013	1.178162
6374	0	-239.3694	-224.3136	-15.05576	1e+08	0	0.132448	0.0290131	0.00814028	0.112505	0.0412329	0.03259	0.0155789	0.0276133	0.0250184	0.0103082	0.0299371	0.0100857	0.00781899	0.0192763	0.0272912	0.157724	0.102891	0.498242	0.49956	0.500347	0.501851	0	62000	38750.23	38750.23	1	26427.26	0.302961	0.133019	0.197205	0.366815	0.49748	0.499402	0.500594	0.502524	1	31758.95	3	0.999873	0.999968	1.00003	1.00013	0.7894715
6375	1	-254.4522	-226.9723	-27.47993	1e+08	0	0.217265	0.0629907	0.000553911	0.100198	0.0326925	0.00249541	0.0768309	0.00615781	0.0623025	0.0234099	0.111486	0.0153874	0.0229107	0.0275735	0.0155372	0.0947589	0.0558492	0.497683	0.499487	0.500555	0.502276	1	38293.7	1	28171.84	1	31585.31	0.111683	0.356126	0.395681	0.136511	0.497889	0.499569	0.50051	0.502032	1	47072.33	2	0.999873	0.999968	1.00003	1.00013	0.9283994
6376	0	-261.3729	-227.2733	-34.0996	4.681104e+07	1	0.161638	0.00676309	0.040594	0.104882	0.0149866	0.0178677	0.0598693	0.0412334	0.0363961	0.0323462	0.0114707	0.00447227	0.0227968	0.0776908	0.0220635	0.0843759	0.112341	0.498242	0.49956	0.500347	0.501851	0	62000	49739.98	49739.98	1	36128.86	0.304772	0.114368	0.160577	0.420283	0.498125	0.499566	0.500404	0.501905	1	56560.81	3	0.999814	0.999952	1.00005	1.00019	0.8517873
6377	1	-257.281	-222.77	-34.51101	3.855486e+07	1	0.143274	0.0521976	0.00159375	0.130619	0.0204712	0.00665008	0.0220475	0.0150492	0.0280196	0.0138619	0.160272	0.0796827	0.0333603	0.0179699	0.00268596	0.129856	0.0353177	0.498242	0.49956	0.500347	0.501851	0	62000	22841.04	22841.04	1	28981.9	0.324125	0.0242147	0.446956	0.204704	0.496651	0.499215	0.500839	0.503295	1	18298.73	3	0.999795	0.999948	1.00005	1.0002	0.8929286
6378	0	-257.8402	-222.5678	-35.27245	3.013568e+07	1	0.146307	0.0123576	0.0251052	0.172329	0.00638013	0.0249997	0.0282031	0.0223424	0.0641969	0.00379947	0.0101243	0.0232898	0.0160101	0.0395138	0.0632143	0.169094	0.141805	0.498242	0.49956	0.500347	0.501851	0	62000	14017.63	14017.63	1	3482.485	0.0690704	0.157741	0.284252	0.488937	0.491332	0.497807	0.502205	0.508657	1	2691.117	3	0.999768	0.999941	1.00006	1.00023	0.9690721
6379	1	-272.8854	-225.6514	-47.23396	3.62554e+07	1	0.162297	0.0288619	0.0122176	0.101278	0.0273105	0.00766925	0.0470202	0.016942	0.0332051	0.0268431	0.244746	0.038641	0.0406716	0.00598216	0.0270957	0.197674	0.0432796	0.473395	0.493206	0.5068	0.5266	1	285.0215	1	41251.53	1	28755.12	0.343456	0.0294291	0.418297	0.208818	0.497001	0.499306	0.500744	0.502949	1	22834.03	3	0.999789	0.999946	1.00005	1.00021	1.061735
6380	0	-271.9623	-227.5688	-44.39351	4.52851e+07	1	0.123781	0.00297689	0.0076017	0.0641113	0.000731343	0.02114	0.0552112	0.0221224	0.000110471	0.04503	0.00110726	0.0366555	0.0160101	0.020242	0.031022	0.192058	0.137777	0.495333	0.498838	0.501168	0.504661	1	9284.458	1	52251.75	1	37628.6	0.395704	0.27218	0.109458	0.222658	0.498099	0.499597	0.500432	0.501872	1	56757.47	3	0.999811	0.999952	1.00005	1.00019	0.7776889
6381	1	-246.6164	-220.7343	-25.8821	1e+08	0	0.124184	0.0313484	0.0127103	0.058317	0.0047337	0.0295988	0.00513487	0.016942	0.0341739	0.00203166	0.145927	0.038641	0.0737972	0.00121984	0.0141946	0.0930187	0.0826432	0.498193	0.4996	0.500392	0.501814	1	61612.85	1	47696.05	1	10528.47	0.247843	0.101555	0.571681	0.0789216	0.447241	0.486473	0.513525	0.552761	1	72.18931	2	0.999873	0.999968	1.00003	1.00013	0.7686168
6382	0	-256.3014	-228.1936	-28.10782	1e+08	0	0.132736	0.00671966	0.00473463	0.0936749	0.00426858	0.00249209	0.0884721	0.00495797	0.0411157	0.0274922	0.0114323	0.0637037	0.0481249	0.041337	0.013089	0.179784	0.227054	0.497508	0.49939	0.500575	0.502527	1	32075.88	1	40268.02	1	50719	0.395405	0.457111	0.0689685	0.0785155	0.498177	0.499557	0.500375	0.501891	1	58571.66	2	0.999873	0.999968	1.00003	1.00013	0.991188
6383	1	-238.7509	-222.8562	-15.89476	1e+08	0	0.157549	0.0238793	0.0327627	0.126036	0.0354215	0.0259465	0.028464	0.00350279	0.0313805	0.00608072	0.139945	0.0706887	0.0737972	0.00414182	0.00547423	0.0774205	0.0308804	0.498242	0.49956	0.500347	0.501851	0	62000	8871.542	8871.542	1	964.3701	0.153303	0.116841	0.589087	0.14077	0.493045	0.498228	0.501751	0.506976	1	4162.111	2	0.999873	0.999968	1.00003	1.00013	0.8733711
6384	0	-256.6716	-227.7344	-28.93725	1e+08	0	0.214401	0.0117416	0.0394019	0.184141	0.0254959	0.00632201	0.120873	0.0235452	0.0445915	0.00702474	0.00762122	0.0692022	0.0161246	0.0329276	0.0314784	0.163307	0.0759312	0.495082	0.498793	0.501246	0.504879	1	8415.793	1	440.9392	1	31789.7	0.478453	0.135119	0.151242	0.235186	0.497687	0.499511	0.500567	0.502234	1	39072.79	2	0.999873	0.999968	1.00003	1.00013	1.074131
6385	1	-244.6633	-227.3356	-17.32767	1e+08	0	0.132916	0.0199946	0.0235211	0.140126	0.0730333	0.00601546	0.0661832	0.00350026	0.0132273	0.0171788	0.139945	0.00919795	0.103692	0.0392515	0.00576838	0.203094	0.0200185	0.498242	0.49956	0.500347	0.501851	0	62000	33225.35	33225.35	1	31546.88	0.100279	0.657864	0.0193921	0.222466	0.496743	0.499233	0.500811	0.503212	1	19302.97	3	0.999873	0.999968	1.00003	1.00013	1.016662
6386	0	-270.5323	-223.6855	-46.84681	5.200464e+07	1	0.236075	0.0254227	0.00347168	0.102245	0.000654942	0.0277503	0.0817612	0.0330522	0.0682553	0.00657212	0.0717904	0.0162601	0.00433445	0.0212795	0.00310027	0.150127	0.170868	0.496687	0.499187	0.500808	0.503317	1	18375.66	1	19955.02	1	60480.05	0.0599028	0.550785	0.0234768	0.365835	0.494028	0.498478	0.501495	0.505998	1	5637.976	3	0.999824	0.999955	1.00004	1.00018	1.02302
6387	1	-264.6805	-227.4558	-37.22469	5.783691e+07	1	0.198986	0.0337623	0.00565765	0.398497	0.0353666	0.0276102	0.0189459	0.0113619	0.0102663	0.00272524	0.122049	0.0359252	0.0562843	0.0560577	0.00951369	0.0468564	0.094431	0.498242	0.49956	0.500347	0.501851	0	62000	12692.53	12692.53	1	38548.14	0.235512	0.440769	0.110844	0.212875	0.498028	0.499521	0.500422	0.502028	1	50501.8	2	0.999833	0.999957	1.00004	1.00017	1.164296
6388	0	-252.9247	-224.9286	-27.99605	1e+08	0	0.228374	0.0219103	0.0142679	0.136422	0.0425979	0.00350479	0.00354111	0.0402606	0.0274426	0.0344382	0.048455	0.0147872	0.0220428	0.0759691	0.00309649	0.118775	0.144127	0.494728	0.498656	0.501312	0.505304	1	7221.72	1	57517.96	1	55861.74	0.0495038	0.340601	0.053549	0.556346	0.497947	0.499534	0.500465	0.502055	1	47869.97	3	0.999873	0.999968	1.00003	1.00013	0.9800118
6389	1	-238.6682	-222.3858	-16.28242	1e+08	0	0.186024	0.0337623	0.00703231	0.0720545	0.0222239	0.0105763	0.0263323	0.00654813	0.0105965	0.00901963	0.142257	0.0116184	0.0699661	5.90945e-05	0.0277113	0.172635	0.103721	0.498242	0.49956	0.500347	0.501851	0	62000	2759.16	2759.16	1	8320.149	0.573543	0.0177432	0.154221	0.254493	0.497859	0.499527	0.5005	0.502113	1	44652.43	2	0.999873	0.999968	1.00003	1.00013	0.9121376
6390	0	-249.5709	-221.8942	-27.67669	1e+08	0	0.14815	0.0176981	0.00198947	0.142237	0.0352532	0.00909991	0.00975787	0.0243577	0.0159905	0.0216206	0.0852921	0.0354942	0.0276777	0.0265542	0.0113534	0.218817	0.116733	0.49795	0.499591	0.500496	0.501963	1	50157.39	1	6258.248	1	52058.34	0.00816652	0.255745	0.27895	0.457139	0.498103	0.499525	0.500391	0.501981	1	53732.34	2	0.999873	0.999968	1.00003	1.00013	0.9480755
6391	1	-236.7688	-221.8543	-14.91454	1e+08	0	0.130987	0.0196157	0.000938371	0.129685	0.0249978	0.00717474	0.00333909	0.00234378	0.0291174	0.00306482	0.197667	0.002593	0.0523652	0.000668305	0.0316863	0.0508661	0.0882396	0.498242	0.49956	0.500347	0.501851	0	62000	44780.35	44780.35	1	44593.27	0.445049	0.00170813	0.205482	0.347762	0.497991	0.499513	0.500434	0.502062	1	48756	3	0.999873	0.999968	1.00003	1.00013	0.7753489
6392	0	-255.0602	-219.7539	-35.30621	7.760363e+07	1	0.191322	0.0137811	0.00661977	0.146409	0.00480449	0.0255076	0.0200394	0.0248361	0.0205111	0.00417665	0.0954727	0.0440077	0.00258773	0.0438813	0.0113534	0.184384	0.132754	0.498242	0.49956	0.500347	0.501851	0	62000	3429.176	3429.176	1	32645.24	0.307547	0.343629	0.191889	0.156935	0.497388	0.499337	0.500597	0.502678	1	28866.97	2	0.999856	0.999963	1.00004	1.00014	0.9724485
6393	1	-244.0283	-227.9192	-16.10914	1e+08	0	0.207372	0.0586938	0.0282962	0.0742401	0.0579183	0.0147142	0.0195147	0.0189764	0.01852	0.0164758	0.0648074	0.0361569	0.0768435	0.0173949	0.0128066	0.0944248	0.0776532	0.498242	0.49956	0.500347	0.501851	0	62000	25076	25076	1	37527.17	0.238937	0.434393	0.274698	0.051972	0.498024	0.499537	0.500433	0.502006	1	50961.94	3	0.999873	0.999968	1.00003	1.00013	0.894809
6394	0	-244.3982	-229.4267	-14.97149	1e+08	0	0.0757311	0.0394999	0.011236	0.14587	0.0780879	0.0196213	0.0109723	0.0181603	0.0440996	0.000531943	0.0226122	0.00310394	0.0193312	0.0287268	0.0484486	0.0893565	0.125654	0.498242	0.49956	0.500347	0.501851	0	62000	801.1489	801.1489	1	57728.44	0.0043413	0.336561	0.0234857	0.635612	0.498183	0.499615	0.500404	0.501797	1	61862.14	3	0.999873	0.999968	1.00003	1.00013	0.7810439
6395	1	-257.1016	-222.0489	-35.0527	4.204868e+07	1	0.191979	0.0191432	0.0113449	0.172516	0.0163082	0.00772569	0.0118643	0.035241	0.0352721	0.0260517	0.168615	0.0180721	0.110545	0.00661391	0.0145795	0.0575207	0.0437056	0.498242	0.49956	0.500347	0.501851	0	62000	20139.16	20139.16	1	21424.2	0.684275	0.207812	0.0841983	0.0237153	0.497746	0.499487	0.500527	0.502239	1	40026.14	2	0.999804	0.99995	1.00005	1.0002	0.9470974
6396	0	-251.0481	-224.1974	-26.85076	1e+08	0	0.160352	0.0248518	0.0251116	0.0629596	0.0151926	0.00809385	0.0158165	0.0207331	0.0515467	8.78128e-05	0.112778	0.0115272	0.0245605	0.0541292	0.0179739	0.168107	0.0916608	0.498051	0.499608	0.50046	0.501881	1	55044.99	1	44440.79	1	12595.61	0.0812471	0.32579	0.487658	0.105305	0.490007	0.497454	0.502537	0.510002	1	2020.428	3	0.999873	0.999968	1.00003	1.00013	0.8654825
6397	1	-254.3331	-226.9743	-27.35876	1e+08	0	0.147582	0.00882658	0.00702418	0.215922	0.0276799	0.0454659	0.00701015	0.00636034	0.0180902	0.0097342	0.136172	0.0317174	0.0391136	0.00442502	0.032878	0.126145	0.0521346	0.497965	0.499533	0.500456	0.502046	1	48503.38	1	55305.38	1	53636.45	0.0396888	0.0505765	0.551589	0.358146	0.498087	0.499598	0.500438	0.501877	1	56248.03	2	0.999873	0.999968	1.00003	1.00013	0.9162821
6398	0	-244.0728	-226.9426	-17.13021	1e+08	0	0.137026	0.0140602	0.0235126	0.117121	0.119965	0.0198999	0.0223186	0.0409292	0.0503659	0.00360669	0.0982917	0.000982451	0.00784241	0.0801133	0.000195759	0.0997756	0.160909	0.498242	0.49956	0.500347	0.501851	0	62000	18836.29	18836.29	1	50038.73	0.148008	0.126976	0.506633	0.218383	0.496946	0.499229	0.500723	0.503103	1	21308.97	3	0.999873	0.999968	1.00003	1.00013	0.9969159
