Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	pi_scale
412400	-206.5555	-223.6756	17.12013	0.198878	0.00785273	0.0224631	0.0901402	0.00218985	0.0136983	0.0130983	0.0144661	0.047234	0.0126775	0.004652	0.0379447	0.159102	0.063517	0.120863	0.0483116	0.0305636	1.262979
412500	-216.3267	-230.982	14.65523	0.107631	0.028872	0.0273194	0.199855	0.0290648	0.0219033	0.0502161	0.00567003	0.0944808	0.0783906	0.00754627	0.0343629	0.117426	0.0414821	0.293383	0.00753768	0.00207209	1.124707
412600	-207.3522	-222.2708	14.91865	0.219373	0.00776242	0.0380557	0.121018	0.0039825	0.0400229	0.0382064	0.00835016	0.0157471	0.0447837	0.130478	0.0125911	0.244655	0.00480393	0.121891	0.0525382	0.000405992	1.297031
412700	-207.6022	-222.6607	15.05847	0.213906	0.00956854	0.00711419	0.199666	0.0193222	0.0218944	0.0543729	0.0247359	0.0866101	0.0155846	0.0875415	0.0187613	0.143148	0.0136293	0.122626	0.00272528	0.0205076	1.629036
412800	-205.9166	-222.6649	16.74832	0.170162	0.0235606	3.39672e-05	0.132379	0.00397729	0.035816	0.0369406	0.0198418	0.0461367	0.0190669	0.0123471	0.0947198	0.0182573	0.115428	0.0934371	0.0188975	0.0344841	1.84285
412900	-210.8048	-226.6954	15.89058	0.164166	0.0279134	0.0102361	0.0560617	0.00138196	0.0294103	0.0564595	0.0108388	0.017409	0.0204055	0.00205355	0.0832832	0.174406	0.12864	0.188882	0.0186404	0.0213887	1.252528
413000	-210.145	-223.5889	13.44392	0.259457	0.0345137	0.0129025	0.103609	0.0168263	0.0180458	0.000939087	0.0185556	0.0538854	0.0574513	0.255396	0.0597588	0.0407492	0.0316116	0.187779	0.0273975	0.0508277	1.551244
413100	-208.6197	-224.8642	16.24448	0.179616	0.00950691	0.0298831	0.209697	0.0228593	0.0137972	0.0171183	0.0194251	0.0182922	0.0181308	0.0543099	0.0244503	0.0962835	0.0423976	0.110439	0.0611979	0.0683195	1.048491
413200	-204.3566	-221.6049	17.24829	0.142418	0.0306698	0.00542855	0.0990236	0.00416287	0.0662518	0.00962213	0.0127127	0.0391371	0.00084842	0.175584	0.131974	0.0879743	0.0136194	0.0663783	0.00938245	0.000800076	1.041946
413300	-212.2427	-225.0218	12.77907	0.186681	0.0187103	0.0239587	0.212473	0.0249356	0.113023	0.0233114	0.028876	0.106771	0.00208644	0.00867327	0.0101495	0.0555744	0.176732	0.246345	0.0409351	0.0222433	1.489555
413400	-206.969	-222.6808	15.7118	0.151946	0.00561258	0.00819858	0.140556	0.0151646	0.0699538	0.0484919	0.0513742	0.0187015	0.00947448	0.169366	0.00773191	0.0306755	0.0142897	0.173507	0.123275	0.0150844	1.004036
413500	-207.7634	-225.4959	17.73247	0.10846	0.000520399	0.0131642	0.118341	0.0289716	0.0401088	0.0768464	0.00274019	0.00966706	0.00705244	0.0157869	0.0200539	0.129549	0.104758	0.10604	0.0733602	0.00409067	0.9230794
413600	-212.374	-227.8681	15.49412	0.196866	0.00793883	0.0112834	0.0729749	0.0258182	0.0664632	0.00224715	0.0154863	0.0337786	0.0283988	0.0502536	6.17829e-05	0.012333	0.132978	0.20479	0.0050296	0.0682031	2.78885
413700	-215.0606	-226.8741	11.81349	0.350506	0.0265752	0.0459677	0.0821353	0.0360389	0.00588004	0.0172174	0.0496773	0.0859022	0.00810146	0.0166138	0.0400018	0.0660111	0.19121	0.263113	0.000467249	0.00731129	2.95548
413800	-206.9475	-222.2391	15.29166	0.225288	0.0531564	0.00306807	0.0862332	0.00262436	0.0152242	0.0703725	0.0106761	0.0374347	0.00908816	0.14199	0.07368	0.0534874	0.107158	0.163283	0.0335362	0.0205423	0.8913641
413900	-206.9428	-222.2145	15.27167	0.263326	0.0389681	0.0142901	0.0914842	0.00377432	0.00541431	0.116379	0.00951289	0.0280702	0.0309739	0.104708	0.0320797	0.0426103	0.0358957	0.216727	0.0322189	0.0118639	1.200925
414000	-202.556	-219.8933	17.33727	0.155793	0.0124434	0.0017639	0.112492	0.00276046	0.016941	0.0392054	0.0270668	0.0240219	0.0201396	0.00290725	0.00751395	0.119577	0.100457	0.135766	0.0274504	0.112016	0.7378296
414100	-207.2674	-223.5126	16.24521	0.217432	0.0147212	0.00256529	0.0588187	0.00807188	0.0076449	0.076844	0.02862	0.0215001	0.0128589	0.029928	0.0832887	0.070876	0.0456589	0.292346	0.0215895	0.0101812	0.9752983
414200	-210.1374	-224.0317	13.8943	0.279155	0.0303944	0.00767426	0.132874	0.0100156	0.0183104	0.0188499	0.0147513	0.0412527	0.000736107	0.0849389	0.141236	0.111281	0.0329815	0.143105	0.0648257	0.00360948	2.174854
414300	-210.3014	-226.549	16.24762	0.12767	0.0109352	0.00153531	0.102003	0.0512323	0.00899732	0.0378308	0.0473908	0.0479946	0.0290104	0.158558	0.025529	0.0101563	0.220333	0.0945471	0.0098352	0.0462032	0.7143734
414400	-208.0493	-221.1299	13.0806	0.260674	0.0359206	0.0179485	0.172613	0.00641621	0.00608886	0.0200417	0.0661284	0.0258479	0.0174727	0.108349	0.0149933	0.00185905	0.104537	0.322877	0.0238413	0.0479204	1.70166
414500	-204.857	-221.6859	16.82888	0.219332	0.0200427	0.0338424	0.126025	0.00730957	0.00903663	0.0508295	0.00016223	0.0262699	0.00929195	0.0493985	0.0144197	0.0563958	0.151341	0.131035	0.0147404	0.001232	1.220807
414600	-210.2527	-223.9318	13.6791	0.250976	0.079715	0.00388078	0.262674	0.0395565	0.0315612	0.0428907	0.00129532	0.0670573	0.00544399	0.0010267	0.000204586	0.050767	0.162351	0.168337	0.0393341	0.00539616	1.478127
414700	-205.5887	-221.4812	15.89255	0.236229	0.0371619	0.0619879	0.131191	0.00708586	0.0114302	0.0436424	0.0282699	0.0548322	0.00440785	0.00459622	0.0107407	0.0280799	0.109358	0.165369	0.0429097	0.0199664	1.408159
414800	-210.08	-227.0913	17.01125	0.221481	0.000898846	0.0283648	0.0983825	0.00149584	0.0534928	0.0116784	0.0181131	0.0126027	0.0137588	0.0627763	0.00415982	0.00136559	0.0904316	0.207669	0.048291	0.0605315	0.8854369
414900	-211.4907	-225.8014	14.31075	0.159966	0.0898752	0.0104327	0.133985	0.0616998	0.0143057	0.0106225	0.0207497	0.081319	5.80539e-05	0.00650668	0.0231473	0.179847	0.0886033	0.206116	0.0132052	0.0477692	1.490772
415000	-207.9621	-221.2092	13.24708	0.233228	0.0341467	0.00463382	0.132034	0.00842318	0.0416322	0.0169673	0.0807889	0.0293517	0.00567814	0.0473302	0.0725791	0.0283034	0.237324	0.21986	0.00165415	0.0141108	2.074118
415100	-204.0668	-219.8312	15.76443	0.161224	0.0113334	0.00371926	0.0795854	0.0291863	0.0113841	0.0450576	0.00933714	0.0310423	0.00673086	0.0723101	0.0224519	0.00184153	0.152304	0.311047	0.0290583	0.0462792	1.255756
415200	-206.4422	-220.4747	14.03251	0.331262	0.036915	0.015597	0.18945	7.14887e-05	0.0168231	0.0118526	0.0449384	0.0623177	0.0354591	0.0531576	0.0617137	0.0327319	0.102148	0.213611	0.00861687	0.0075302	0.9754821
415300	-213.9194	-230.2932	16.37379	0.142776	0.0332371	0.0109679	0.06447	0.0364269	0.0171362	0.0196434	0.0321346	0.02428	0.00779137	0.0279154	0.0364053	0.0707142	0.131965	0.172009	0.0713546	0.00391581	1.970098
415400	-207.9325	-225.5823	17.64981	0.155717	0.0128218	0.0036658	0.0857583	0.0182875	0.0148958	0.0570771	0.0261865	0.0314856	0.0545613	0.043765	0.0064807	0.00317079	0.126363	0.16905	0.0612079	0.00837928	0.8156978
415500	-203.6892	-220.3981	16.7089	0.181267	0.0522402	0.00682891	0.121624	0.00537401	0.0498683	0.0384931	0.0251685	0.0108546	0.000755052	0.0895467	0.0226299	0.101779	0.00325476	0.150762	0.0228169	0.0943472	0.7714168
415600	-212.5938	-229.8357	17.24185	0.21003	0.0183028	0.0108313	0.0444186	0.0716117	0.0230928	0.00160011	0.0211872	0.0517712	0.0323946	0.0756224	0.0280471	0.0443972	0.0152736	0.0969391	0.00544274	0.120263	1.309248
415700	-205.0951	-222.2763	17.18124	0.233408	0.0135906	0.0200444	0.084499	0.0212753	0.0110868	0.00180275	0.0385073	0.00659691	0.00561972	0.0754167	0.0146905	0.13406	0.044059	0.0837003	0.0275101	0.11237	0.7917601
415800	-206.5295	-225.0431	18.51361	0.13962	0.0215748	0.0109011	0.179939	0.00290442	0.0221536	0.0353241	0.000412689	0.0299336	0.00618201	0.0245884	0.00752945	0.0632865	0.0301479	0.179165	0.0214602	0.0610969	0.3831375
415900	-206.0344	-220.5233	14.48887	0.203358	0.0177056	0.00720044	0.142161	0.0053833	0.0651172	0.0257123	0.0202317	0.0724068	0.0107615	0.0923791	8.87007e-05	0.178602	0.0598565	0.11811	0.00651502	0.10071	1.538473
416000	-208.9585	-223.398	14.43949	0.223309	0.00231563	0.0283543	0.29457	0.0345163	0.00730165	0.00384389	0.0312547	0.00318954	0.0233037	0.0638963	0.0123965	0.082351	0.0352595	0.159145	0.0175022	0.108404	1.542262
416100	-210.8547	-225.8321	14.97744	0.158985	0.00391771	0.0224521	0.237045	0.0739851	0.00783171	0.0884143	0.00931765	0.0191365	0.0222203	0.00239246	0.132942	0.0239295	0.122288	0.135853	0.00148548	0.0156463	1.53377
416200	-213.9625	-227.8346	13.87213	0.153807	0.00169857	0.0104101	0.206999	0.0970843	0.0257378	0.136251	0.0231423	0.025859	0.00196989	0.0934873	0.00336222	0.0564767	0.177574	0.226022	0.0192109	0.0159993	0.6409071
416300	-213.5742	-226.6547	13.0805	0.280774	0.0137191	0.000972958	0.0854043	0.0146244	0.0228664	0.0129718	0.00625636	0.020483	0.0068953	0.0574362	0.00535614	0.13658	0.221358	0.197395	0.0101725	0.0352316	3.616932
416400	-201.9617	-218.6474	16.68576	0.187151	0.0278005	0.00894059	0.167218	0.00234822	0.0222693	0.0359674	0.0296779	0.0175832	0.00543045	0.0397445	0.0511466	0.184266	0.0219945	0.144771	0.015782	0.0212162	0.7393399
416500	-204.8863	-221.4439	16.55764	0.26268	0.0252392	0.00737948	0.114329	0.00480269	0.00463523	0.0378353	0.0465343	0.022357	0.00412961	0.0181393	0.0637365	0.117099	0.0188678	0.140507	0.00246673	0.102274	0.7687892
416600	-207.2393	-221.3161	14.07675	0.212123	0.00643308	0.0242248	0.220482	0.0120196	0.0146688	0.0137866	0.0166881	0.0589859	0.0216239	0.0427184	0.0103469	0.119919	0.115194	0.132406	0.0908963	0.0399591	1.719374
416700	-209.3421	-224.9204	15.57831	0.144477	0.00493988	0.0345561	0.290872	0.00915771	0.000812166	0.00120878	0.0669895	0.023311	0.0150733	0.000980203	0.0139116	0.184278	0.0532752	0.125035	0.0914548	0.00666424	1.001598
416800	-208.5063	-222.7069	14.20061	0.191522	0.0119904	0.0442556	0.24101	0.0153385	0.0320226	0.0421938	0.0104918	0.0174445	0.006609	0.0129279	0.0853533	0.105445	0.0493309	0.23736	0.0778697	0.00308011	1.213221
416900	-205.982	-222.5926	16.61064	0.220048	0.0251915	0.00422342	0.179656	0.0118578	0.0264542	0.0249626	0.0532118	0.018678	0.0277145	0.0116872	0.0415095	0.0430904	0.0655044	0.106942	0.066862	0.00811347	1.294381
417000	-206.7842	-221.6037	14.81959	0.350757	0.0451594	0.0180712	0.107309	0.0149586	0.00767331	0.0518336	0.00256738	0.0851517	0.000355642	0.0852298	0.00462091	0.0855676	0.0325996	0.157525	0.0442649	0.0298089	1.20147
417100	-209.4677	-223.33	13.86234	0.306925	0.0017455	0.0272126	0.0862265	0.0237371	0.00744188	0.0843563	0.028229	0.0132499	0.00618413	0.108206	0.112347	0.0852026	0.105863	0.22217	0.000269292	0.00997749	1.095379
417200	-208.5361	-223.8014	15.26526	0.222731	0.00032399	8.53944e-05	0.222011	0.0431196	0.0211151	0.01453	0.00386861	0.0467657	0.00263911	0.0182046	0.0287153	0.236068	0.0470469	0.121994	0.0608114	0.00775821	1.006735
417300	-217.4079	-230.0571	12.64919	0.162583	0.0205695	0.00692192	0.13476	0.0558986	0.0579694	0.00899309	0.0756842	0.0574282	0.0205116	0.0550075	0.00804988	0.178723	0.0385693	0.164067	0.0555663	0.226822	1.335288
417400	-203.0677	-219.7689	16.70124	0.257492	0.0219914	0.060208	0.115701	0.00443213	0.0147814	0.0235086	0.0143108	0.0181729	0.00036865	0.100642	0.0534636	0.078796	0.00860498	0.168268	0.0115803	0.0196005	0.8330344
417500	-203.8989	-219.5447	15.64581	0.277777	0.0258604	0.00217327	0.206905	0.0248445	0.0323616	0.0247228	0.0133962	0.0109551	0.0263572	0.0895409	0.0123568	0.0997112	0.0313505	0.144602	0.0279098	0.00719664	1.023926
417600	-210.3887	-224.7898	14.40117	0.257365	0.0210792	0.0098531	0.126749	0.0241601	0.0544523	0.0491207	0.0185234	0.0632275	0.00554995	0.0169325	0.00369202	0.0239611	0.0937374	0.291026	0.0295988	0.0279702	1.757046
417700	-205.0109	-222.4198	17.40895	0.167931	0.0393618	0.0326673	0.0638832	0.00406762	0.00958235	0.0193839	0.00903398	0.0699797	0.0112123	0.0448294	0.00694428	0.0471054	0.160129	0.0880026	0.00137845	0.120841	0.8795146
417800	-204.0772	-221.0484	16.97123	0.188851	0.0277451	0.0136281	0.179454	0.0124759	0.0237941	0.0132252	0.00880621	0.0826177	0.00181617	0.0289009	0.0779616	0.0645656	0.077063	0.103837	0.0287766	0.0267772	0.6870527
417900	-211.1942	-226.3158	15.12158	0.140159	0.114009	0.0025472	0.256322	0.0537572	0.00196538	0.0549975	0.0195753	0.071224	0.00763649	0.0888305	0.0206144	0.00205995	0.122946	0.134337	0.0435802	0.000533846	0.7832602
418000	-208.4647	-223.9116	15.44686	0.161078	0.0457239	0.0112855	0.262575	0.0186696	0.0226931	0.0357881	0.0226063	0.0198526	0.006867	0.192792	0.00412059	0.0688199	0.0441614	0.177843	0.00795943	0.0116112	0.6708764
418100	-203.0589	-220.4617	17.40283	0.146069	0.00387228	0.00878667	0.196022	0.00454717	0.00735253	0.0159125	0.0284241	0.0379439	0.0118203	0.102236	0.00371431	0.00132707	0.173661	0.0897593	0.0685413	0.015864	0.6991459
418200	-206.0896	-221.2334	15.14375	0.317853	0.0536251	0.0254555	0.157521	0.0121962	0.00982158	0.0269199	0.0176299	0.0239023	0.0086959	0.105044	0.0017988	0.0178921	0.0459601	0.146053	0.0841697	0.0360323	1.206425
418300	-209.8767	-226.1978	16.32108	0.127199	0.0613229	0.0021733	0.168948	0.0292741	0.0353817	0.0103752	0.0193015	0.00854431	0.00870612	0.153755	0.00253266	0.0648543	0.0480527	0.185231	0.0877461	0.0179025	0.6304617
418400	-212.5116	-228.8846	16.37306	0.152097	0.00938203	0.00230749	0.138232	0.0054896	0.00809751	0.00393407	0.0102391	0.0205241	0.0395776	0.0484336	0.00851844	0.0616709	0.0775041	0.185735	0.088507	0.0298866	2.146846
418500	-211.8746	-225.9895	14.11494	0.186085	0.021548	0.0081273	0.12781	0.0234547	0.0497428	0.00563131	0.0206929	0.0659179	0.000830746	0.0767846	0.113351	0.0148069	0.108589	0.151586	0.0303006	0.0417979	3.219296
418600	-213.462	-226.2933	12.83137	0.177668	0.0276778	0.0189808	0.147728	0.0235727	0.0512764	0.00997165	0.0608861	0.0318205	0.0147024	0.180568	0.0916771	0.0362403	0.00928383	0.26948	0.0485136	0.0338372	2.293451
418700	-204.9184	-219.6633	14.74484	0.345855	0.0228599	0.00230825	0.156543	0.0229024	0.0226177	0.0164129	0.0363025	0.0232122	0.000860015	0.0795049	0.0176906	0.0545681	0.0729733	0.238929	0.00770047	0.0387086	0.9067123
418800	-200.4552	-219.17	18.71481	0.263871	0.0146963	0.00213417	0.0795075	0.00680199	0.0284272	0.00118485	0.0242628	0.0192535	0.000895313	0.00756147	0.00242482	0.0227706	0.0176193	0.10903	0.0759994	0.115664	0.6287875
418900	-214.8357	-229.9584	15.12272	0.293437	0.015331	0.0259352	0.0885983	0.0313061	0.00156507	0.0239551	0.101876	0.0689817	0.0198481	0.0301721	0.00525101	0.04942	0.000908207	0.212006	0.00671152	0.12364	1.14049
419000	-207.6084	-221.2287	13.62037	0.302962	0.0192977	0.00342064	0.23729	0.0462007	0.017833	0.00623039	0.00105197	0.0334545	0.000473896	0.0122666	0.0238788	0.0680184	0.119995	0.118968	0.076586	0.118274	1.620899
419100	-205.804	-221.5128	15.70882	0.207563	0.0152178	0.022016	0.135865	0.00474132	0.0536311	0.0517248	0.0129904	0.0948439	0.00782729	0.0196727	0.00133311	0.00697527	0.0915642	0.146944	0.00969415	0.135087	1.385013
419200	-215.6786	-231.3735	15.69481	0.292665	0.0277915	0.0149224	0.224058	0.01367	0.0157997	0.0677232	0.0546122	0.0637037	0.028224	0.0237965	0.0093269	0.133537	0.0201877	0.0672306	0.00305603	0.013706	0.819171
419300	-210.1808	-225.6066	15.42579	0.26946	0.0167343	0.0236177	0.12093	0.000595077	0.0316401	0.0534754	0.0565782	0.00247209	0.0271314	0.00654448	0.0874626	0.0545573	0.0263546	0.128004	0.128873	0.00730977	1.433017
419400	-208.585	-223.2786	14.69359	0.16186	0.0385305	0.00653	0.194024	0.0111861	0.026143	0.0768859	0.0130475	0.0492985	0.0273211	0.0139971	0.0574677	0.0036413	0.0357635	0.144973	0.0913868	0.0796302	2.528589
419500	-201.8308	-218.5165	16.68572	0.173324	0.0352221	0.00954091	0.0960816	0.015431	0.0127693	0.00387582	0.0238491	0.0500061	0.00515526	0.0675833	0.0634868	0.0232584	0.0144865	0.147871	0.104938	0.0596793	1.539118
419600	-202.7469	-218.3852	15.6383	0.209904	0.0148463	0.000737901	0.113707	0.00523159	0.0235203	0.0175334	0.0057045	0.023383	0.0158408	0.00276344	0.0232442	0.041075	0.00973577	0.288508	0.180013	0.103327	0.8247973
419700	-206.6917	-221.736	15.04433	0.292079	0.0166798	0.0024853	0.222939	0.000357786	0.021595	0.033457	0.0142449	0.0661434	0.00715098	0.0092356	0.0578834	0.00249533	0.122323	0.157217	0.0912876	0.0440871	0.60497
419800	-207.1073	-223.1732	16.06595	0.187029	0.0019139	0.00251856	0.100003	0.023724	0.0315905	0.0752779	0.0311899	0.0482983	0.0152288	0.0344671	0.0708301	0.023435	0.0315439	0.157778	0.121488	0.077982	0.8441311
419900	-208.512	-223.416	14.90401	0.218014	0.0027297	0.0217155	0.23661	0.0760836	0.0164784	0.0325865	0.0253938	0.0484535	0.00701198	0.0478976	0.00794002	0.000559843	0.0186987	0.121418	0.104528	0.0447584	2.232921
420000	-201.0145	-218.329	17.31453	0.186766	0.0245901	0.000386194	0.205954	0.00906347	0.0413084	0.0185731	0.0208073	0.0234978	0.0101437	0.00169728	0.0281381	0.0152027	0.0928422	0.120051	0.0738732	0.0144161	1.062781
420100	-207.9821	-225.2149	17.23283	0.149316	0.0353031	0.00499248	0.140094	0.0357447	0.0578716	0.03149	0.0197694	0.0401246	0.0104202	0.0231718	0.0354519	0.00398863	0.108245	0.166551	0.0215249	0.031831	0.8606988
420200	-204.4154	-219.031	14.61564	0.313031	0.0391677	0.00962984	0.128893	0.0175773	0.0286785	0.00807038	0.0268189	0.00535937	0.00618582	0.0104462	0.0552858	0.0214848	0.131097	0.169761	0.0677103	0.0921814	1.336412
420300	-208.819	-225.478	16.65897	0.176927	0.0139127	0.00826097	0.116115	0.00548757	0.0156193	0.100051	0.0166952	0.121885	0.0178181	0.00182549	0.0197703	0.0582935	0.0208588	0.143198	0.00688358	0.144768	0.7168022
420400	-212.7414	-225.5217	12.7803	0.167529	0.056459	0.00121493	0.243317	0.000867796	0.0511592	0.000660621	0.0337584	0.0637359	0.0397122	0.0462906	0.0705028	0.00412309	0.0116155	0.141992	0.209499	0.136507	1.758822
420500	-219.5549	-232.2246	12.66967	0.33455	0.0431597	0.026388	0.0579372	0.0253509	0.0570344	0.0117842	0.022927	0.0210918	0.00891674	0.0507874	0.0227958	0.0521392	0.0254616	0.266846	0.114935	0.0327691	3.518637
420600	-209.2694	-224.2746	15.00519	0.245819	0.0330148	0.0686993	0.198993	0.00593056	0.0272095	0.00745801	0.00475131	0.0313015	0.0355618	0.0831858	0.000146484	0.0393872	0.0158525	0.109024	0.146233	0.0430163	1.301697
420700	-210.7934	-225.9969	15.20349	0.248944	0.00564844	0.0161774	0.10716	0.000466712	0.0435088	0.0831563	0.0179545	0.00743663	0.00154775	0.0311979	0.0279183	0.0924177	0.0267592	0.201572	0.0414307	0.0881208	1.69948
420800	-202.5053	-217.8996	15.39429	0.244545	0.0118152	0.0125953	0.171665	0.00973587	0.0444388	0.0120805	0.0051005	0.0442862	0.00113272	0.0453984	0.000685208	0.0149444	0.114797	0.135455	0.0366403	0.149108	1.326379
420900	-209.7315	-224.5387	14.80713	0.265728	0.0301894	0.0222015	0.111394	0.0228566	0.0130607	0.102208	0.0294775	0.0237838	0.0489912	0.0686951	0.0201022	0.0144291	0.102848	0.130063	0.0157746	0.100614	1.225765
421000	-214.6368	-227.8842	13.24738	0.273233	0.0200607	0.00564034	0.0568982	0.0618411	0.0127776	0.0828193	0.0110424	0.106938	0.00520847	0.0383879	0.00770152	0.025013	0.083613	0.250208	0.0125787	0.197921	1.521692
421100	-209.3747	-225.4091	16.03433	0.166936	0.00413743	0.0421176	0.0932528	0.0374652	0.0213363	0.0707018	0.00734471	0.0173669	0.0138546	0.000937988	0.128876	0.0255714	0.0925191	0.161788	0.0230929	0.0864697	1.2897
421200	-209.4766	-224.19	14.71341	0.357484	0.00101139	0.00113153	0.136844	0.00720895	0.00206881	0.0450369	0.0188782	0.0898145	0.0507109	0.02787	0.0311373	0.0457221	0.0562851	0.16574	0.0139645	0.0935061	1.093544
421300	-219.1306	-231.8472	12.71654	0.190727	0.0300228	0.00595848	0.10499	0.0316654	0.055594	0.00904546	0.115521	0.0289051	0.0282304	0.044677	0.0475162	0.110013	0.0664635	0.344916	0.0404213	0.0765688	1.228324
421400	-203.1449	-218.9055	15.76054	0.208973	0.0317722	0.00513559	0.113101	0.0188508	0.0111434	0.0108991	0.076895	0.020343	0.0018037	0.0321005	0.0328828	0.0130572	0.0810495	0.249476	0.0158787	0.111301	1.145689
421500	-208.9428	-223.7794	14.83653	0.127268	0.0028222	0.0146581	0.156562	0.0111818	0.0495085	0.00436921	0.0173803	0.0100691	0.00155027	0.0308977	0.200743	0.102571	0.0289419	0.293615	0.0891292	0.0222644	0.7839168
421600	-213.0893	-226.3412	13.2519	0.274243	0.0236419	0.0112691	0.174851	0.0309235	0.0191519	0.0754739	0.00170962	0.0235717	0.00815022	0.0941584	0.139207	0.0358573	0.0154541	0.166632	0.0817663	0.085448	1.406079
421700	-208.9799	-226.3795	17.39963	0.213012	0.00211499	0.00347892	0.0975316	0.00846403	0.0248573	0.0250701	0.0160215	0.0180274	0.00419945	0.0254786	0.137033	0.000319837	0.0595764	0.159477	0.0498895	0.0435092	0.9697592
421800	-204.7168	-223.2641	18.54724	0.118563	0.030182	0.00173704	0.080308	0.00961862	0.021541	0.0555776	0.0117068	0.0223493	0.0257608	0.00351617	0.140457	0.0243201	0.0432597	0.157803	0.0265193	0.0134452	0.8393472
421900	-206.5782	-223.069	16.49076	0.120668	0.0400653	0.00434799	0.158237	0.042667	0.0291762	0.076873	0.0358905	0.0430752	0.00753639	0.0218492	0.0859835	0.0451195	0.0571193	0.15146	0.0629787	0.00658366	0.8652144
422000	-207.7509	-223.0943	15.34336	0.0951679	0.024175	0.00227623	0.266875	0.00708173	0.00601335	0.00701873	0.0131431	0.0343847	0.0257037	0.142752	0.000813851	0.040529	0.118295	0.310504	0.0150518	0.00999349	0.7182388
422100	-208.238	-224.2329	15.99487	0.364404	0.0207388	0.000592659	0.0973061	0.00882893	0.00084981	0.00713036	0.0116358	0.0405614	0.0172442	0.0301342	0.0280757	0.000978003	0.110164	0.0812851	0.11599	0.0453833	1.473389
422200	-201.5934	-217.1647	15.57134	0.225035	0.0157673	0.00863406	0.11887	0.0151432	0.0167139	0.0561748	0.0316821	0.047053	0.00109309	0.000542541	0.0672934	0.00598602	0.0805573	0.248525	0.107324	0.0103034	1.113352
422300	-213.6883	-229.5028	15.81457	0.1434	0.0449249	0.0345703	0.0846074	0.00136661	0.0201072	0.051777	0.00758286	0.0442027	0.0295964	0.0117781	0.106708	0.021311	0.051906	0.168064	0.156774	0.061523	1.033453
422400	-208.2853	-223.153	14.86767	0.287751	0.00957451	0.0246493	0.0761509	0.0211664	0.0470729	0.0296923	0.011889	0.103197	0.00973375	0.0420606	0.00577251	0.0226383	0.0386049	0.167174	0.173835	0.0640906	1.031812
422500	-210.5868	-224.3786	13.79185	0.356104	0.0156078	0.00128719	0.0544032	0.00338827	0.00963329	0.0705287	0.038214	0.0431737	0.0308226	0.00314283	0.0164149	0.100038	0.121159	0.311609	0.0518098	0.00699228	1.116638
422600	-215.689	-230.0952	14.40618	0.199453	0.0316567	0.00185394	0.17308	0.0117994	0.0187549	0.0891875	0.0500228	0.00189499	0.00288321	0.0357445	0.00175857	0.109601	0.0564464	0.0848478	0.149967	0.0971185	1.762376
422700	-211.7248	-227.4298	15.70498	0.167895	0.0142367	0.0160448	0.178537	0.0745701	0.0260635	0.127824	0.0146267	0.0535607	0.00963689	0.0175292	0.101675	0.0379433	0.00418462	0.0474963	0.140417	0.0280545	0.9423867
422800	-210.4598	-225.0154	14.55561	0.193779	0.0313137	0.00442421	0.152216	0.0274489	0.0231132	0.075192	0.00695131	0.0778826	0.00502636	0.151202	0.0412573	0.0778932	0.0188367	0.126623	0.0893321	0.0226059	1.474894
422900	-208.5851	-224.9967	16.41158	0.237854	0.0105425	0.00290497	0.114937	0.0815834	0.00651986	0.00498595	0.0203227	0.00877732	0.0161632	0.0454379	0.0587247	0.0560646	0.000255238	0.223406	0.069445	0.00757825	1.188262
423000	-207.7393	-222.2333	14.49398	0.307603	0.0174	0.00206075	0.120634	0.0331189	0.0116709	0.0116382	0.00226572	0.0698357	0.0131281	0.102886	0.00866871	0.0210717	0.0187658	0.318851	0.0773894	0.020741	1.183328
423100	-208.1733	-222.1382	13.96489	0.240695	0.025	0.00171559	0.155008	0.000200825	0.006846	0.021534	0.022346	0.0311446	0.0104893	0.0539765	0.00512071	0.0296575	0.118977	0.158274	0.188608	0.103658	1.602916
423200	-208.6911	-224.8011	16.11	0.186148	0.00541943	0.00354278	0.125046	0.0301196	0.00433047	0.141374	0.0535981	0.0217652	0.0124678	0.0712252	0.00277733	0.0921991	0.0729767	0.223176	0.000713497	0.000271874	0.680138
423300	-206.9728	-221.2302	14.25733	0.249149	0.060103	0.00985657	0.153389	0.00782477	0.0191121	0.0247142	0.00451072	0.0408142	0.0180208	0.00323428	0.0126352	0.170505	0.0853903	0.215668	0.029899	0.0608636	1.353228
423400	-203.4799	-219.0424	15.56249	0.231604	0.0175344	0.0161205	0.12469	0.00848591	0.00745877	0.0272441	0.029339	0.0315523	0.025103	0.052224	0.00456575	0.0504002	0.0917909	0.284104	0.0454158	0.0245389	0.9658365
423500	-207.2803	-222.8909	15.61066	0.107713	0.0231177	0.0300497	0.184892	0.00559184	0.0131027	0.0267353	0.0158625	0.0376483	0.0065586	0.000433	0.0476528	0.100843	0.0213214	0.166602	0.173783	0.0958096	1.062598
423600	-207.7695	-223.0803	15.31075	0.468196	0.0456293	0.0032129	0.0597711	0.0081529	0.00618825	0.0321479	0.0047392	0.0558105	0.00272795	0.00238233	0.0211986	0.0703599	0.0564145	0.124887	0.0402788	0.0840555	1.078443
