Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er_cats[1]	er_cats[2]	er_cats[3]	er_cats[4]	er_indicator	er_scale	m_er	m_er_dist	m_pi	m_pi_dist	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	pi_cats[1]	pi_cats[2]	pi_cats[3]	pi_cats[4]	pi_indicator	pi_scale	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
28230	-269.7145	-224.8748	-44.8397	2.708548e+07	1	0.107966	0.0243061	0.00663803	0.134837	0.00657212	0.00218027	0.05771	0.0119094	0.0343467	0.0147568	0.0380104	0.0100776	0.0636032	0.127281	0.0140727	0.0158603	0.152183	0.498124	0.499562	0.500402	0.501912	1	56318.75	1	48657.62	1	21474.76	0.0249004	0.126673	0.613333	0.235094	0.497709	0.499416	0.500503	0.502373	1	37140.58	3	0.999756	0.999938	1.00006	1.00024	0.8223111
28240	-273.1585	-225.992	-47.16647	7.415808e+07	1	0.206546	0.0532088	0.011435	0.163276	0.0100406	0.0252421	0.0798861	0.00272458	0.0592394	0.0111073	0.0615121	0.0850388	0.0765564	0.116117	0.0308137	0.00523658	0.0570076	0.495268	0.498812	0.50118	0.50474	1	9004.435	1	33484.5	1	51151.16	0.121604	0.139998	0.491187	0.247211	0.497133	0.499297	0.500683	0.502888	1	24388.85	3	0.999852	0.999963	1.00004	1.00015	1.054988
28250	-257.8761	-223.7115	-34.16467	4.995323e+07	1	0.189198	0.0623026	0.00132888	0.101806	0.034574	0.0187922	0.0253901	0.0267662	0.00801752	0.0299185	0.022786	0.0568173	0.075217	0.144585	0.0273865	0.00417134	0.0292395	0.498242	0.49956	0.500347	0.501851	0	62000	33500.94	33500.94	1	20495.76	0.300603	0.40896	0.0821525	0.208284	0.4979	0.499545	0.500492	0.502064	1	46601.55	3	0.99982	0.999954	1.00005	1.00018	0.8582964
28260	-247.0171	-220.5614	-26.45568	1e+08	0	0.169096	0.0351615	0.00864512	0.148399	0.00202931	0.00462619	0.0540323	0.00880582	0.027331	0.0063379	0.0177367	0.016279	0.119566	0.107721	0.0135685	0.0267434	0.0598993	0.497966	0.499524	0.500451	0.502059	1	48225.36	1	6446.695	1	23161.43	0.461611	0.284844	0.123075	0.13047	0.498182	0.499613	0.500404	0.5018	1	61708.3	3	0.999873	0.999968	1.00003	1.00013	0.8259777
28270	-259.6259	-231.1943	-28.43165	1e+08	0	0.108488	0.0243282	0.0503475	0.122722	0.0734807	0.0127962	0.0334468	0.0546472	0.0268258	0.0371492	0.00168725	0.0185242	0.14594	0.191867	0.0111022	0.000710044	0.109512	0.498224	0.499576	0.500364	0.501836	1	61943.1	1	40056.99	1	43901.93	0.00797855	0.542059	0.118864	0.331099	0.498049	0.499525	0.500415	0.502011	1	51444.88	3	0.999873	0.999968	1.00003	1.00013	1.023574
28280	-253.7363	-223.756	-29.98032	1e+08	0	0.196496	0.026706	0.00496662	0.243226	0.0584782	0.0303341	0.0197657	0.013971	0.0761305	0.00865873	0.0325258	0.0726207	0.146758	0.187267	0.00902369	0.00793648	0.0435767	0.4981	0.499567	0.500415	0.501917	1	55449.41	1	3051.242	1	58030.41	0.126188	0.0478632	0.1298	0.696149	0.49648	0.499166	0.500882	0.503472	1	16527.9	2	0.999873	0.999968	1.00003	1.00013	1.178441
28290	-252.2508	-226.1632	-26.08768	1e+08	0	0.150992	0.0164505	0.000751345	0.123742	0.013669	0.0114733	0.0273845	0.0184715	0.0407692	0.0084479	0.0258852	0.0606949	0.139397	0.0871984	0.0156602	0.0315361	0.0166536	0.497438	0.499363	0.50059	0.502609	1	30207.85	1	27739.78	1	31252.64	0.472043	0.272994	0.0463226	0.208641	0.497956	0.499483	0.500433	0.502128	1	46407.97	2	0.999873	0.999968	1.00003	1.00013	0.7891776
28300	-240.5106	-223.8224	-16.68816	1e+08	0	0.159818	0.0435428	0.00236358	0.154031	0.0180255	0.0349566	0.0694739	0.00226152	0.0264429	0.00285499	0.0344705	0.0394053	0.139397	0.0903932	0.0552126	0.000473947	0.0795911	0.498242	0.49956	0.500347	0.501851	0	62000	10326.31	10326.31	1	46950.38	0.149219	0.475105	0.335823	0.0398532	0.49796	0.499525	0.500454	0.50206	1	48056.8	3	0.999873	0.999968	1.00003	1.00013	0.952714
28310	-252.943	-226.0657	-26.87733	1e+08	0	0.213905	0.021605	0.0152438	0.0865878	0.0171987	0.0244798	0.0224648	0.0386417	0.0510869	0.0239079	0.0040066	0.0911906	0.0542452	0.102506	0.0157023	0.000799191	0.0845707	0.497305	0.499373	0.500653	0.502669	1	28075.82	1	9754.612	1	22426.64	0.26173	0.232044	0.107617	0.398609	0.497927	0.499473	0.50044	0.50216	1	45096.66	3	0.999873	0.999968	1.00003	1.00013	0.8681428
28320	-260.6074	-231.4964	-29.111	1e+08	0	0.219542	0.056509	0.0259112	0.147956	0.0171987	0.0816308	0.0611291	0.00849889	0.0603882	0.00629923	0.0549495	0.021829	0.114315	0.186727	0.00134153	0.0147825	0.0125013	0.49528	0.498832	0.501187	0.5047	1	9103.21	1	34679.52	1	37367.27	0.123664	0.0636473	0.0923916	0.720297	0.497613	0.499397	0.500534	0.502456	1	34449.01	3	0.999873	0.999968	1.00003	1.00013	1.091509
28330	-269.8951	-224.2998	-45.59527	1.080514e+07	1	0.23623	0.0263901	0.00132366	0.098868	0.0055647	0.00461753	0.0386311	0.0579759	0.0737181	0.0139163	0.0392952	0.0139797	0.0624137	0.186211	0.000628317	0.0187398	0.019365	0.494485	0.498632	0.501398	0.505484	1	6676.538	1	53424.15	1	33187.04	0.381981	0.525436	0.00423259	0.0883496	0.498203	0.499565	0.500367	0.501864	1	60280.55	3	0.999613	0.999901	1.0001	1.00039	0.8978682
28340	-269.4524	-231.3436	-38.10881	3.40645e+07	1	0.137065	0.00746944	0.00620706	0.226652	0.0399791	0.0217452	0.0719797	0.0133322	0.0486472	0.083442	0.0320797	0.00165872	0.142585	0.223336	0.0160257	0.0167426	0.163763	0.498242	0.49956	0.500347	0.501851	0	62000	9724.005	9724.005	1	11581.38	0.612891	0.110273	0.11314	0.163697	0.497744	0.499435	0.500498	0.502322	1	38555.12	3	0.999782	0.999945	1.00006	1.00022	1.252711
28350	-243.9656	-226.1741	-17.79151	1e+08	0	0.184389	0.00684256	0.00330648	0.163603	0.0422748	0.00531122	0.0719797	0.00558915	0.0285879	0.00637667	0.00260323	0.00820122	0.181927	0.222413	0.0583693	0.0371874	0.0340879	0.498242	0.49956	0.500347	0.501851	0	62000	61159.46	61159.46	1	34285.24	0.293839	0.116789	0.315144	0.274228	0.498033	0.499598	0.500463	0.501905	1	53875.32	2	0.999873	0.999968	1.00003	1.00013	1.063049
28360	-252.4989	-224.4915	-28.00737	1e+08	0	0.200563	0.0366492	0.0126664	0.146508	0.00972368	0.00787419	0.0490843	0.0454598	0.0170453	0.0180536	0.0151401	0.0238099	0.0851351	0.18193	0.0583693	0.0264038	0.0467302	0.498129	0.499541	0.500388	0.501941	1	55599.54	1	35701.31	1	39790.86	0.862761	0.00541777	0.030468	0.101354	0.498118	0.499553	0.5004	0.501929	1	55602.6	3	0.999873	0.999968	1.00003	1.00013	0.9811465
28370	-259.818	-223.5403	-36.2777	6.482469e+07	1	0.278043	0.0109167	0.00389368	0.109671	0.0308894	0.00482031	0.00653951	0.0203978	0.0557886	0.00980567	0.0717833	0.00725545	0.129427	0.17819	0.050618	0.0507072	0.0508522	0.498242	0.49956	0.500347	0.501851	0	62000	58363.47	58363.47	1	17711.22	0.0727019	0.147879	0.352223	0.427197	0.497722	0.499514	0.500553	0.502211	1	40095.2	3	0.999842	0.99996	1.00004	1.00016	1.069599
28380	-254.9236	-221.0558	-33.86779	2.174709e+07	1	0.180491	0.035072	0.00754411	0.0741068	0.000474019	0.00873466	0.0337269	0.0247985	0.00862127	0.00250789	0.0259768	0.00735675	0.0992366	0.122633	0.0341847	0.123385	0.0397588	0.498242	0.49956	0.500347	0.501851	0	62000	59147.36	59147.36	1	58460.43	0.0162034	0.245311	0.456225	0.28226	0.497042	0.499255	0.500697	0.503006	1	22718.89	3	0.999728	0.999931	1.00007	1.00027	0.8286086
28390	-264.9923	-230.0755	-34.91679	8.128717e+07	1	0.289113	0.00702246	0.0425066	0.0726089	0.0150212	0.0129075	0.023295	0.00868201	0.100855	0.0397943	0.00796222	0.000856399	0.0740539	0.108046	0.0368442	0.0264867	0.0674522	0.498242	0.49956	0.500347	0.501851	0	62000	53927.62	53927.62	1	6247.647	0.213184	0.283589	0.384223	0.119005	0.498149	0.499619	0.500422	0.50181	1	60266.22	3	0.999859	0.999965	1.00004	1.00014	0.9335084
28400	-247.4006	-220.6339	-26.76675	1e+08	0	0.131054	0.012857	0.00229953	0.143912	0.000317234	0.0153596	0.00364374	0.0442466	0.0127814	0.0125305	0.00620711	0.00951501	0.118271	0.203861	0.000225659	0.101719	0.0382838	0.495679	0.498931	0.501079	0.504311	1	10843.16	1	39586.34	1	2213.345	0.0515376	0.305271	0.247797	0.395394	0.497975	0.49959	0.500484	0.501951	1	51112.6	3	0.999873	0.999968	1.00003	1.00013	0.8570848
28410	-262.4539	-232.2661	-30.18779	1e+08	0	0.219866	0.0595381	0.0546183	0.151546	0.000123696	0.0142881	0.0865782	0.00295925	0.00327598	0.0185567	0.0118661	0.0142009	0.217431	0.169494	0.0305213	0.0251628	0.119162	0.497887	0.499541	0.500496	0.502076	1	46043.42	1	40622.34	1	13888.76	0.181826	0.245164	0.128661	0.444349	0.497836	0.499536	0.500515	0.502113	1	44168.31	2	0.999873	0.999968	1.00003	1.00013	1.199188
28420	-242.4372	-225.4321	-17.0051	1e+08	0	0.167669	0.0197407	0.0155561	0.103227	0.0101325	0.00541648	0.0865782	0.0305914	0.0508779	0.0189526	0.0164275	0.0205416	0.178696	0.220519	0.0121447	0.00599758	0.02134	0.498242	0.49956	0.500347	0.501851	0	62000	12889.43	12889.43	1	4901.011	0.208487	0.0754247	0.413105	0.302983	0.493584	0.498387	0.501624	0.506405	1	4914.128	2	0.999873	0.999968	1.00003	1.00013	0.9844082
28430	-260.2965	-225.0061	-35.2904	7091690	1	0.204423	0.00960453	0.00859784	0.119229	0.0176437	0.00680311	0.0616886	0.0263517	0.0999151	0.000970839	0.0438456	0.0134875	0.0942747	0.212448	0.00472582	0.0160104	0.030851	0.498242	0.49956	0.500347	0.501851	0	62000	23205.1	23205.1	1	26094.04	0.0661072	0.178216	0.270269	0.485408	0.498034	0.499566	0.500445	0.501956	1	52519.83	2	0.999523	0.999878	1.00012	1.00048	0.9708697
28440	-252.3264	-226.4419	-25.88457	1e+08	0	0.17779	0.0192949	0.0242613	0.0908966	0.00728486	0.0315897	0.0317588	0.0127413	0.0313872	0.00076303	0.0133766	0.0416511	0.119647	0.0860573	0.00979358	0.0140143	0.0565595	0.497572	0.499386	0.500546	0.502497	1	33302.17	1	6657.488	1	14597.5	0.240449	0.300459	0.173389	0.285703	0.496908	0.499249	0.50075	0.503093	1	21113.66	2	0.999873	0.999968	1.00003	1.00013	0.7688666
28450	-251.9011	-231.6635	-20.23762	1e+08	0	0.120176	0.0254862	0.0291814	0.11846	0.0154631	0.0288292	0.160962	0.00455483	0.0376966	0.00866416	0.0180886	0.0087973	0.119647	0.434907	0.00377403	0.00614696	0.166826	0.498242	0.49956	0.500347	0.501851	0	62000	4597.721	4597.721	1	53926.59	0.0164678	0.217228	0.362786	0.403518	0.498165	0.499537	0.500369	0.501929	1	57012.41	3	0.999873	0.999968	1.00003	1.00013	1.30766
28460	-276.3982	-229.7361	-46.66213	4.998259e+07	1	0.110917	0.033869	0.00361762	0.109126	0.0316192	0.00584776	0.0862849	0.0106634	0.0273881	0.0304641	0.047459	0.0321945	0.0774112	0.284708	0.0544692	0.0104221	0.0480937	0.497926	0.499534	0.500475	0.502065	1	47146.43	1	20489.95	1	26208.78	0.364944	0.00572648	0.265506	0.363823	0.496948	0.499253	0.500736	0.503062	1	21612.63	2	0.99982	0.999954	1.00005	1.00018	1.004555
28470	-240.1403	-224.2399	-15.90041	1e+08	0	0.189581	0.00704383	0.00232766	0.0702394	0.0225992	0.0451132	0.0453791	0.00706105	0.0107099	0.00186164	0.0251051	0.0222577	0.107966	0.192976	0.0171447	0.000849102	0.105723	0.498242	0.49956	0.500347	0.501851	0	62000	6865.346	6865.346	1	19304.06	0.65357	0.153557	0.0529312	0.139942	0.496133	0.499022	0.500944	0.503902	1	13386.6	3	0.999873	0.999968	1.00003	1.00013	0.8739385
28480	-272.4652	-226.8038	-45.66144	9.853624e+07	1	0.24076	0.00617961	0.00250102	0.110225	0.0190354	0.0480647	0.0764367	0.00368107	0.0655828	0.0220794	0.0249395	0.00531426	0.0432149	0.108868	0.0237723	0.0135395	0.0902906	0.497648	0.499451	0.50055	0.502351	1	36511.77	1	24448.95	1	5700.558	0.188375	0.0243157	0.535964	0.251345	0.498086	0.499634	0.500459	0.501822	1	57863.1	2	0.999871	0.999966	1.00003	1.00013	0.9044852
28490	-240.1985	-223.9735	-16.22499	1e+08	0	0.171431	0.035838	0.00384848	0.130178	0.0261258	0.0397804	0.0275255	0.0294277	0.022091	0.0072992	0.0249395	0.0128313	0.0835195	0.237379	0.00137004	0.00828686	0.0445263	0.498242	0.49956	0.500347	0.501851	0	62000	43776.21	43776.21	1	1117.596	0.238951	0.338583	0.333563	0.0889024	0.497943	0.499523	0.500461	0.502072	1	47390.3	3	0.999873	0.999968	1.00003	1.00013	0.9063972
28500	-253.8153	-225.7312	-28.08413	1e+08	0	0.166778	0.0288017	0.00199726	0.15505	0.00804477	0.0571408	0.11993	0.0294277	0.0510035	0.00881499	0.0343393	0.00365734	0.0890019	0.152265	0.0296856	0.0171003	0.0357843	0.497849	0.49947	0.500472	0.502208	1	42515.83	1	57480.16	1	9866.045	0.330878	0.161405	0.214788	0.292928	0.490762	0.497656	0.502348	0.509234	1	2367.387	2	0.999873	0.999968	1.00003	1.00013	0.9888226
28510	-248.2548	-229.944	-18.31076	1e+08	0	0.101096	0.0114947	0.0117769	0.134074	0.00395618	0.0251778	0.0592914	0.0018353	0.00634858	0.0139717	0.117008	0.00120906	0.177793	0.31796	0.0296856	0.017009	0.0852863	0.498242	0.49956	0.500347	0.501851	0	62000	24418.79	24418.79	1	29830.28	0.45352	0.226679	0.243296	0.0765048	0.494457	0.498606	0.501394	0.505543	1	6572.574	3	0.999873	0.999968	1.00003	1.00013	1.114973
28520	-257.1704	-229.7231	-27.44733	1e+08	0	0.171812	0.0253653	0.0026698	0.0453919	0.00306149	0.0216223	0.0444139	0.042458	0.104942	0.0186694	0.0229652	0.0667621	0.0923256	0.207601	0.00338539	0.00580741	0.0458886	0.497372	0.499368	0.500621	0.502639	1	29117.46	1	12213.35	1	36432.87	0.427595	0.431682	0.0419256	0.0987971	0.497518	0.499379	0.500565	0.502538	1	32062.81	3	0.999873	0.999968	1.00003	1.00013	0.9251422
28530	-241.5717	-224.7587	-16.81295	1e+08	0	0.12019	0.00669141	0.00383161	0.133638	0.0161505	0.0455889	0.0120288	0.0153321	0.0105153	0.0305943	0.0105116	0.0522076	0.140913	0.220578	0.00343735	0.0400476	0.102938	0.498242	0.49956	0.500347	0.501851	0	62000	27140.08	27140.08	1	1756.151	0.559848	0.0518891	0.0695132	0.318749	0.493316	0.498312	0.50169	0.506683	1	4521.179	3	0.999873	0.999968	1.00003	1.00013	0.9651931
28540	-265.762	-230.4977	-35.26439	9.337305e+07	1	0.106364	0.0272338	0.0214594	0.0428791	0.0445142	0.0130289	0.0547379	0.0142973	0.0228887	0.0345714	0.0188391	0.00847942	0.196618	0.232528	0.00477157	0.0421936	0.0828639	0.498242	0.49956	0.500347	0.501851	0	62000	1821.499	1821.499	1	51624.65	0.144798	0.200852	0.255256	0.399094	0.475899	0.493841	0.506154	0.524106	1	347.2672	3	0.999868	0.999966	1.00003	1.00013	0.9682683
28550	-274.5232	-227.9862	-46.53708	2.51946e+07	1	0.204158	0.0777616	0.0306181	0.0697112	0.0114034	0.00782084	0.0164309	0.0421568	0.012336	0.00832029	0.00446064	0.0297162	0.174602	0.212319	0.0116372	0.041602	0.036996	0.495943	0.499019	0.501021	0.504017	1	12391.99	1	2187.777	1	1630.77	0.149328	0.0537621	0.349682	0.447228	0.497257	0.49934	0.500654	0.502749	1	26784.34	2	0.999747	0.999935	1.00006	1.00025	0.99205
28560	-252.6971	-226.3133	-26.38383	1e+08	0	0.187303	0.0220103	0.0172942	0.106578	0.00140567	0.0223206	0.034163	0.00911178	0.0337339	0.0318458	0.0423193	0.0253153	0.0790746	0.0903628	0.0142594	0.0323003	0.0693941	0.498095	0.499636	0.500456	0.501813	1	58451.89	1	53957.62	1	37776.57	0.0639184	0.23934	0.0189581	0.677783	0.497567	0.499408	0.50056	0.502464	1	33685.07	2	0.999873	0.999968	1.00003	1.00013	0.8187922
28570	-251.6679	-224.6635	-27.00439	1e+08	0	0.102593	0.0385996	0.00210847	0.0923166	0.00107998	0.0236185	0.0780244	0.0324115	0.0357706	0.00815815	0.0281643	0.00128042	0.0427	0.242386	0.00331266	0.050961	0.0973639	0.497782	0.499536	0.500539	0.502143	1	42476.42	1	59994.06	1	25743.55	0.290918	0.0674661	0.170885	0.470732	0.494877	0.498721	0.501289	0.505113	1	7711.038	3	0.999873	0.999968	1.00003	1.00013	0.8808484
28580	-271.6172	-225.7376	-45.8796	7.963358e+07	1	0.137371	0.0266382	0.00554728	0.148696	0.0675096	0.000940759	0.0531002	0.0320241	0.0274085	0.0123743	0.035753	0.0266603	0.0876617	0.205718	0.00209768	0.00941696	0.0473844	0.497607	0.499471	0.500579	0.502344	1	36005.06	1	38019.13	1	9438.154	0.0585076	0.111613	0.158705	0.671175	0.497998	0.499511	0.500429	0.502062	1	48927.83	3	0.999857	0.999964	1.00004	1.00014	0.9263014
28590	-257.8791	-228.0199	-29.85914	1e+08	0	0.180822	0.0183933	0.0121914	0.163063	0.0112869	0.0167749	0.148331	0.00251308	0.0864366	0.000393596	0.0485636	0.0120825	0.109609	0.224741	0.0416233	0.0446352	0.0448632	0.498113	0.499629	0.500444	0.501814	1	58961.28	1	29094.07	1	58155.16	0.0631091	0.0712736	0.777397	0.0882199	0.498082	0.499582	0.500432	0.501904	1	55297.18	3	0.999873	0.999968	1.00003	1.00013	1.166324
28600	-259.8904	-224.5087	-35.38173	6.973445e+07	1	0.124062	0.0236188	0.0100212	0.151035	0.022352	0.029467	0.0821449	0.0325008	0.00738391	0.00309585	0.0675091	0.00162616	0.132962	0.188186	0.000907702	0.0427433	0.0603877	0.498242	0.49956	0.500347	0.501851	0	62000	40639.9	40639.9	1	34369.03	0.389373	0.102531	0.124668	0.383427	0.497713	0.499496	0.500546	0.502244	1	39348.93	2	0.999848	0.999961	1.00004	1.00015	0.9800023
28610	-246.6034	-230.7087	-15.8947	1e+08	0	0.11378	0.0166578	0.00598701	0.196221	0.0781828	0.0138479	0.0335691	0.0183337	0.0142562	0.0142137	0.0148228	0.0101803	0.114768	0.165435	0.0260834	0.0313658	0.00566258	0.498242	0.49956	0.500347	0.501851	0	62000	22935.35	22935.35	1	28314.96	0.660757	0.276324	0.0451625	0.0177563	0.497202	0.499336	0.500676	0.502786	1	25904.96	2	0.999873	0.999968	1.00003	1.00013	0.8733673
28620	-238.7084	-221.9921	-16.71635	1e+08	0	0.147327	0.00480302	0.00108782	0.147058	0.0493221	0.00274042	0.0176665	0.00190661	0.0200275	0.0142137	0.0220649	0.0113069	0.133518	0.236187	0.0658233	0.00788344	0.0725976	0.498242	0.49956	0.500347	0.501851	0	62000	19758.71	19758.71	1	53300.89	0.497047	0.0665424	0.266334	0.170077	0.498105	0.499546	0.500402	0.501948	1	54695.48	3	0.999873	0.999968	1.00003	1.00013	0.9555332
28630	-248.4852	-229.4836	-19.00161	1e+08	0	0.137904	0.0412893	0.0128587	0.16647	0.0425011	0.0100452	0.00514167	0.0214001	0.0270047	0.0114135	0.106037	0.000778647	0.0380931	0.259015	0.0776457	0.0485273	0.177935	0.498242	0.49956	0.500347	0.501851	0	62000	6306.511	6306.511	1	23468	0.281977	0.121128	0.170181	0.426714	0.498199	0.499562	0.500368	0.50187	1	59926.78	3	0.999873	0.999968	1.00003	1.00013	1.184059
28640	-234.8825	-219.1154	-15.76715	1e+08	0	0.177366	0.0336846	0.00219778	0.106164	0.00658823	0.00720495	0.00519311	0.00739012	0.0429038	0.00311371	0.0659152	0.00907971	0.074603	0.188298	0.0401727	0.0337881	0.05695	0.498242	0.49956	0.500347	0.501851	0	62000	22252.78	22252.78	1	56936.22	0.647877	0.0106944	0.163641	0.177788	0.495685	0.498918	0.501069	0.504328	1	10813.29	3	0.999873	0.999968	1.00003	1.00013	0.8606128
28650	-272.2581	-225.8967	-46.36146	3.00982e+07	1	0.252178	0.0685566	0.0130643	0.0926495	0.000325389	0.00378799	0.0204542	0.00287897	0.0858141	0.00669711	0.0208678	0.0338187	0.0964384	0.119723	0.0711805	0.0314297	0.0546241	0.498023	0.499613	0.500475	0.501889	1	54054.14	1	20611.4	1	23689.6	0.562464	0.154731	0.101432	0.181372	0.494924	0.498714	0.501265	0.505097	1	7806.139	2	0.999768	0.999941	1.00006	1.00023	0.9744878
28660	-253.4434	-224.8899	-28.55355	1e+08	0	0.131222	0.00630926	0.010311	0.1509	0.0313717	0.0602019	0.0173723	0.0440056	0.039879	0.00648383	0.0679597	0.000261598	0.116401	0.186864	0.0481213	0.0203271	0.0977729	0.494811	0.498697	0.501302	0.50519	1	7498.698	1	61405.71	1	34867.29	0.0811525	0.262294	0.621872	0.0346817	0.497572	0.499463	0.500589	0.502376	1	35015.32	2	0.999873	0.999968	1.00003	1.00013	1.035765
28670	-271.2844	-224.7931	-46.49125	8.4368e+07	1	0.154523	0.00480814	0.00214157	0.166881	0.00436839	0.0434542	0.00867745	0.0498587	0.00743242	0.00921011	0.041269	0.0497214	0.0638478	0.174685	0.106955	0.0286613	0.0709726	0.497619	0.499455	0.500564	0.502361	1	35934.4	1	48955.71	1	29526	0.104722	0.260802	0.332037	0.30244	0.494649	0.498661	0.501348	0.505342	1	7064.279	3	0.999862	0.999965	1.00003	1.00014	0.987467
28680	-270.6464	-223.9343	-46.71208	3.217e+07	1	0.122986	0.0117038	0.00723303	0.198582	0.0140597	0.0085142	0.033468	0.0177324	0.0136145	0.0354779	0.0105097	0.00799633	0.203332	0.179582	0.065405	0.0467822	0.0325711	0.497745	0.499506	0.500538	0.502211	1	40497.31	1	43617.16	1	54531.29	0.0455979	0.157809	0.053293	0.743301	0.498143	0.499655	0.500445	0.501756	1	61873.81	2	0.999776	0.999943	1.00006	1.00022	1.00955
28690	-255.2745	-221.3533	-33.92118	7.456601e+07	1	0.212145	0.0399282	0.00168358	0.0727821	0.0147168	0.00655287	0.00849202	0.00235219	0.0476054	0.00404597	0.0523471	0.0041972	0.122232	0.0881805	0.0767229	0.00754485	0.072419	0.498242	0.49956	0.500347	0.501851	0	62000	42032.61	42032.61	1	26187.15	0.11187	0.327575	0.352259	0.208296	0.493067	0.498257	0.501759	0.506917	1	4211.223	3	0.999853	0.999963	1.00004	1.00015	0.8339482
28700	-250.1199	-222.439	-27.6809	1e+08	0	0.166069	0.0292033	0.00473253	0.116951	0.000671888	0.00990227	0.0125237	0.000659149	0.0272799	0.0140402	0.0407052	0.0438869	0.0829151	0.198382	0.0423101	0.0314255	0.126842	0.498031	0.499593	0.500461	0.501915	1	53550.92	1	30087.53	1	11976.46	0.0113797	0.257587	0.262799	0.468234	0.496378	0.499087	0.500879	0.503656	1	15252.47	2	0.999873	0.999968	1.00003	1.00013	0.9484994
28710	-263.8767	-229.3551	-34.52166	4.749429e+07	1	0.0986055	0.00302055	0.0147755	0.212629	0.0478313	0.0217131	0.0236536	0.000180798	0.0361281	0.00214828	0.0483682	0.0484955	0.0774932	0.0937512	0.069093	0.0148664	0.0812423	0.498242	0.49956	0.500347	0.501851	0	62000	56148.31	56148.31	1	4588.527	0.170525	0.107231	0.151992	0.570252	0.493187	0.498273	0.50172	0.506821	1	4345.825	2	0.999816	0.999953	1.00005	1.00018	0.8939953
28720	-267.4529	-222.8927	-44.56022	3.83425e+07	1	0.145556	0.01154	0.0121789	0.11764	0.0396766	0.0271198	0.037007	0.0121058	0.0115704	0.0070245	0.0264906	0.00782523	0.0740938	0.165524	0.00251971	0.00546701	0.0910256	0.497951	0.499584	0.500492	0.501973	1	49932.27	1	21309.27	1	1503.682	0.139391	0.292907	0.391611	0.176091	0.497429	0.499355	0.500589	0.502627	1	29894.68	2	0.999795	0.999947	1.00005	1.00021	0.7943639
28730	-237.2736	-222.1664	-15.10724	1e+08	0	0.200413	0.0127742	0.00366953	0.196849	0.00415026	0.0271198	0.0121979	0.00129908	0.0220412	0.00350397	0.000619486	0.0162934	0.0760552	0.091448	0.0241063	0.00840041	0.0936817	0.498242	0.49956	0.500347	0.501851	0	62000	8255.877	8255.877	1	25469.56	0.0610333	0.251465	0.364352	0.32315	0.495449	0.498842	0.501123	0.504586	1	9676.612	2	0.999873	0.999968	1.00003	1.00013	0.7946218
28740	-273.8072	-225.4459	-48.36125	5.73484e+07	1	0.210944	0.0279051	0.00729754	0.225966	0.0266483	0.0101007	0.0205141	0.04758	0.0271341	0.0104293	0.000164772	0.0228637	0.175686	0.207761	0.0237641	0.0124678	0.117241	0.495588	0.498888	0.501093	0.504431	1	10328.67	1	11096.64	1	34035.74	0.012022	0.286554	0.605154	0.09627	0.496585	0.499184	0.500849	0.503381	1	17489.3	3	0.999832	0.999957	1.00004	1.00017	1.174466
28750	-249.8569	-223.6559	-26.20097	1e+08	0	0.147372	0.01023	0.0336066	0.082111	0.0084431	0.0500815	0.0558953	0.0247511	0.0312039	0.0150307	0.0203511	0.00436269	0.0991604	0.133362	0.0407453	0.00444537	0.0393546	0.496222	0.49908	0.500941	0.503757	1	14228.15	1	55485.64	1	2510.37	0.130067	0.333873	0.070962	0.465097	0.497817	0.499509	0.500509	0.502165	1	42716.85	2	0.999873	0.999968	1.00003	1.00013	0.8005068
28760	-255.8576	-221.6545	-34.20311	3.66473e+07	1	0.198391	0.0119942	0.00433768	0.0755671	0.0310767	0.0302427	0.00203526	0.0365581	0.0341314	0.00113495	0.0117458	0.0112934	0.137477	0.172655	0.080556	0.0045626	0.0183811	0.498242	0.49956	0.500347	0.501851	0	62000	41759.58	41759.58	1	25425.93	0.0493768	0.17728	0.374888	0.398455	0.495357	0.498866	0.501175	0.504602	1	9452.017	2	0.99979	0.999946	1.00005	1.00021	0.8621406
28770	-263.0343	-227.8961	-35.13818	1.4993e+07	1	0.13946	0.0458726	0.0244432	0.124371	0.00831571	0.00971748	0.0240225	0.0102483	0.0266866	0.00806637	0.0255379	0.00637074	0.187879	0.194265	0.0868151	0.015105	0.0184713	0.498242	0.49956	0.500347	0.501851	0	62000	36187.14	36187.14	1	16815.88	0.0862095	0.197499	0.553454	0.162837	0.497015	0.499238	0.500699	0.503049	1	22193.24	2	0.999672	0.999916	1.00008	1.00033	0.9556479
28780	-244.889	-228.1358	-16.75328	1e+08	0	0.195206	0.03127	0.0095487	0.0660309	0.00777939	0.0362347	0.0508073	0.0161281	0.0216209	0.00509412	0.0857754	0.0721978	0.107557	0.101474	0.021197	0.0108576	0.120446	0.498242	0.49956	0.500347	0.501851	0	62000	55605.88	55605.88	1	8905.613	0.59461	0.051131	0.140667	0.213592	0.49804	0.499555	0.500435	0.50197	1	52325.3	2	0.999873	0.999968	1.00003	1.00013	0.9592255
