Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	pi_scale
245300	-206.9924	-223.9109	16.91857	0.311769	0.0133852	0.0214214	0.0618925	0.0148369	0.0227494	0.0330487	0.0398043	0.0346226	0.00726011	0.030998	0.056185	0.030892	0.11641	0.0574097	0.0942093	0.00741533	0.793632
245400	-209.8414	-223.8964	14.05496	0.174143	0.019645	0.0307074	0.126472	0.0169649	0.0190912	0.0344991	0.0416555	0.03477	0.0384912	0.00584927	0.236105	0.00862392	0.210161	0.0670097	0.0218267	0.138929	0.9458767
245500	-216.1612	-229.6736	13.51236	0.379642	0.0485439	0.00975137	0.110393	0.0540746	0.0338773	0.0819229	0.00292253	0.0479543	0.0336997	0.00171658	0.111432	0.0468638	0.128662	0.0202895	0.0630851	0.0885066	1.105703
245600	-206.9086	-221.9726	15.06396	0.17715	0.0415816	0.0140674	0.164191	0.00953684	0.0457284	0.0143151	0.0553108	0.0464366	0.00260561	0.158689	0.106498	0.034426	0.121927	0.0892983	0.0193357	0.0027709	1.150391
245700	-209.1022	-226.0478	16.94557	0.280483	0.0196273	0.0273381	0.147953	0.0365547	0.015347	0.0651321	0.0172478	0.0197267	0.00846421	0.0355185	0.0328893	0.0140981	0.124133	0.0491243	0.0152502	0.00663962	1.152295
245800	-205.0109	-220.8362	15.82535	0.182136	0.00743199	0.0102064	0.124942	0.0197536	0.00703503	0.0437947	0.0237988	0.0537205	0.00887733	0.0995726	0.00881458	0.0185388	0.113411	0.0689633	0.130722	0.0205906	2.182897
245900	-202.169	-220.0142	17.8452	0.26202	0.0242916	0.00944457	0.0977179	0.0133105	0.0139215	0.0521401	0.0089482	0.00877997	0.0108166	0.0137399	0.00455978	0.0155059	0.100974	0.12005	0.0256213	0.0611842	0.9745129
246000	-208.289	-222.1016	13.81268	0.331905	0.0364249	0.0105121	0.107218	0.00429254	0.00896581	0.0154378	0.0201478	0.102973	0.0276662	0.0234999	0.136206	0.0269523	0.159545	0.111129	0.00869498	0.0768524	1.372519
246100	-205.5859	-219.2487	13.66272	0.298532	0.0408937	0.00240201	0.116026	0.0116987	0.0106027	0.0289085	0.0278576	0.0458336	0.0129509	0.0671656	0.0833095	0.0316847	0.179235	0.230973	0.0390834	0.0114325	1.207309
246200	-210.2766	-223.0502	12.7736	0.286802	0.0700052	0.00398054	0.147417	0.003416	0.0272756	0.0325097	0.0119361	0.000209788	0.00371251	0.0530894	0.101686	0.0220176	0.28984	0.0143056	0.178421	0.0644244	1.386854
246300	-208.9287	-224.547	15.61833	0.166388	0.0067096	0.0248383	0.151828	0.00612184	0.0464521	0.0161795	0.019266	0.0255206	0.0361162	0.0271954	0.104911	0.00562901	0.120478	0.0456017	0.121862	0.134801	1.032693
246400	-212.8347	-228.3815	15.54675	0.192957	0.0227313	0.0131379	0.245968	0.0102067	0.00325366	0.0393183	0.0569096	0.0557714	0.0468249	0.040031	0.0335511	0.0023116	0.0462623	0.0256159	0.153653	0.0488872	1.346119
246500	-208.2721	-222.6764	14.4043	0.316025	0.00854539	0.022155	0.199966	0.0148306	0.00614527	0.0438362	0.0746319	0.0452773	0.0145282	0.00752794	0.0109165	0.0634588	0.170504	0.0621123	0.0588154	0.0579744	1.073822
246600	-212.283	-226.9526	14.66963	0.228964	0.0240623	0.0393471	0.167401	0.0660652	0.00667253	0.00895873	0.0132976	0.0467064	0.0151381	0.0042351	0.112138	0.122345	0.113458	0.0269424	0.115503	0.00217277	1.47822
246700	-202.189	-219.3646	17.17564	0.161018	0.00244148	0.0158065	0.141141	0.0102032	0.0217477	0.029581	0.0386009	0.0299535	0.00408392	0.0296914	0.0228165	0.00145748	0.175981	0.164224	0.0755093	0.0043422	0.7936452
246800	-209.9305	-222.8904	12.95995	0.199455	0.0283055	0.0163626	0.0914017	0.0168041	0.00916283	0.0228487	0.0409066	0.0269601	0.00462845	0.0286201	0.20356	0.00228652	0.479293	0.0417748	0.0428524	0.0190012	1.597197
246900	-209.673	-226.3667	16.69367	0.181908	0.0476747	0.0129536	0.127477	0.0111087	0.0379898	0.0819848	0.0197009	0.0155333	0.0202425	0.00918347	0.0778321	0.00577283	0.16136	0.0561759	0.00706794	0.011934	1.780173
247000	-208.6265	-222.8251	14.1986	0.245161	0.0831292	0.00543222	0.0772752	0.00400407	0.0220764	0.0187524	0.0168229	0.0315605	0.00771564	0.0195268	0.0971639	0.050377	0.275924	0.0621555	0.0109408	0.0220344	3.024954
247100	-210.579	-224.192	13.61291	0.42363	0.0402582	0.0308256	0.122476	0.0212416	0.0145406	0.0217291	0.0173692	0.0478337	0.0175964	0.00946631	0.0667939	0.0152933	0.0935798	0.152486	0.0159992	0.0552975	2.14317
247200	-207.0463	-222.0955	15.04917	0.249502	0.0176834	0.0201573	0.253675	0.0164666	0.0319749	0.0817819	0.0320261	0.00468729	0.00381136	0.00305753	0.027652	0.00491349	0.218488	0.0874927	0.0581721	0.0102503	0.982824
247300	-205.6235	-223.4384	17.8149	0.152079	0.0500337	0.00985476	0.22244	0.00809498	0.0408496	0.0394288	0.00570436	0.00884321	0.0136622	0.00452015	0.00260765	0.0108913	0.167749	0.0564246	0.0266002	0.0485758	0.7586057
247400	-206.7505	-221.2224	14.47185	0.24875	0.0539512	0.00199137	0.156943	0.01431	0.00692398	0.00488622	0.0222842	0.0289856	0.00326818	0.0170018	0.20734	0.0372077	0.144089	0.065655	0.0897245	0.0417372	1.34423
247500	-203.8142	-219.4459	15.63169	0.273005	0.0143278	0.00172507	0.089221	0.0206027	0.000688566	0.0211919	0.0162261	0.0535433	0.0193603	0.00618578	0.0109105	0.0186156	0.137122	0.0528209	0.187645	0.0920791	1.500525
247600	-214.9418	-230.2019	15.26004	0.127891	0.00972403	0.0337057	0.0914324	0.0143526	0.0695025	0.0557657	0.0120658	0.0280772	0.0250085	0.0371694	0.0526844	0.00310411	0.112012	0.125844	0.224788	0.0729545	1.029127
247700	-210.9424	-224.8813	13.9389	0.162946	0.043129	0.00789063	0.202162	0.0686627	0.0252809	0.124919	0.00387873	0.0695441	0.011172	0.0026265	0.0430721	0.00420422	0.202354	0.0800639	0.117745	0.0148272	1.501368
247800	-211.1095	-225.8918	14.78229	0.209815	0.0366936	0.00233017	0.0578147	0.00545348	0.00414186	0.00768603	0.0223789	0.0770434	0.0310536	0.106242	0.0332008	0.0488128	0.249257	0.0851679	0.106821	0.0460213	1.172445
247900	-210.4887	-224.822	14.33332	0.334329	0.0223392	0.00230309	0.107681	0.0530139	0.0322975	0.0713624	0.00937682	0.0396015	0.0205289	0.0253459	0.0248063	0.0321488	0.160465	0.0706201	0.144661	0.0261582	1.149308
248000	-212.5073	-226.6866	14.17937	0.190207	0.0259519	0.00693984	0.111447	0.00154502	0.00891002	0.0362546	0.0189898	0.0717455	0.13879	0.0144029	0.0097836	0.0870774	0.202626	0.0727146	0.0625705	0.0055556	2.802763
248100	-221.2554	-233.5321	12.27664	0.174254	0.0768314	0.0596735	0.15508	0.007034	0.0359383	0.0582039	0.031622	0.0130488	0.0758007	0.0820656	0.120735	0.0354451	0.175103	0.0551956	0.0910908	0.0682677	1.936798
248200	-214.2757	-227.1948	12.91908	0.197804	0.00722196	0.0118774	0.193172	0.0283716	0.00196469	0.116244	0.0488793	0.0463913	0.00735045	0.00921683	0.199822	0.0874013	0.289923	0.0227099	0.0671449	0.00748117	0.9023181
248300	-203.2483	-219.7211	16.47286	0.197044	0.0134012	0.0257979	0.0857367	0.00410078	0.0188404	0.0734204	0.00363605	0.0363576	0.00725232	0.0743608	0.207599	0.0142512	0.116977	0.0846717	0.0189635	0.00382889	0.9155825
248400	-203.119	-218.9811	15.86216	0.249002	0.0264147	0.0108747	0.195745	0.0115006	0.0091328	0.0469208	0.0199675	0.0297116	0.00678074	0.0103533	0.196547	0.0486843	0.130839	0.00533855	0.0314807	0.000279644	1.093208
248500	-207.3198	-222.3845	15.06463	0.131619	0.0199515	0.0138489	0.123638	3.40423e-05	0.0189929	0.0377869	0.0221322	0.0622836	0.00626043	0.0128513	0.197302	0.0757869	0.234871	0.0251257	0.0570658	0.0419659	1.391678
248600	-203.0928	-218.7243	15.63154	0.190092	0.0301679	0.00871198	0.10935	0.00544387	0.0120911	0.0127494	0.0339762	0.0329053	0.0117897	0.0103973	0.0110174	0.0571814	0.20542	0.0471302	0.246645	0.0323033	1.044893
248700	-207.1994	-222.9351	15.73564	0.177119	0.0543771	0.00753903	0.160893	0.00964453	0.0106582	0.0319817	0.0633464	0.0764135	0.0126269	0.0321218	0.00422019	0.050098	0.173886	0.0477371	0.097987	0.00520505	1.375546
248800	-211.1578	-226.0952	14.93735	0.186357	0.0821975	0.00195603	0.0549125	0.00163466	0.0146244	0.0364827	0.0121951	0.070998	0.0481647	0.00314072	0.0604793	0.0657201	0.255657	0.00804212	0.0892562	0.0787131	1.668915
248900	-213.1667	-231.802	18.63538	0.0774139	0.0100914	0.00271779	0.111358	0.0263172	0.0230336	0.0982323	0.0129739	0.0331997	0.0366552	0.0536715	0.0926632	0.00985575	0.157189	0.000803636	0.0571111	0.00796922	0.5209281
249000	-206.5534	-222.3545	15.80107	0.180576	0.0220096	0.0196478	0.192903	0.0132865	0.0275439	0.0311581	0.0246763	0.0516053	0.0186887	0.056877	0.0729885	0.064456	0.170214	0.0135009	0.0109656	0.00337265	1.788848
249100	-208.0319	-223.1666	15.13465	0.270572	0.0317833	0.0120398	0.116706	0.0413883	0.00575604	0.024734	0.030415	0.0161415	0.0206226	0.0353601	0.0369337	0.179715	0.151441	0.0340486	0.0960286	0.0213745	0.8669622
249200	-215.5396	-228.9708	13.4312	0.132901	0.0436687	0.00541523	0.125033	0.0164985	0.00940541	0.0692545	0.0287085	0.124002	0.000544749	0.00570519	0.0891787	0.0286555	0.193854	0.0150309	0.37734	0.0148527	1.018229
249300	-208.753	-224.3386	15.58558	0.228345	0.0210246	0.0210481	0.134517	0.0471531	0.0181087	0.0772684	0.0181129	0.0345993	0.0122788	0.0132421	0.192372	0.0127722	0.125842	0.00618498	0.0823804	0.017388	1.03811
249400	-203.4827	-220.4793	16.99662	0.179272	0.0177268	0.00293261	0.141552	0.0140685	0.0201352	0.0333611	0.0159171	0.00462948	0.00520266	0.0317474	0.0540859	0.0144323	0.191513	0.0419077	0.120426	0.0367686	0.9964723
249500	-207.7636	-223.339	15.57542	0.173314	0.0342207	0.0111564	0.188968	0.00570433	0.0166789	0.105131	0.0251764	0.0519281	0.0247367	0.0227743	0.00967732	0.0231874	0.180267	0.0444893	0.165983	0.00672003	0.7794499
249600	-207.2612	-221.7795	14.51827	0.185523	0.0468531	0.0155978	0.124234	0.00523779	0.0424182	0.0840658	0.0309077	0.0275005	0.00944101	0.0152431	0.0453954	0.00574351	0.327583	0.0977788	0.114136	0.00107112	0.9447267
249700	-201.4647	-218.2593	16.79462	0.196549	0.00938468	0.0142831	0.161315	0.0176374	0.021401	0.00451377	0.0426754	0.0366579	0.00411468	0.0638807	0.0303574	0.0291872	0.112616	0.0384488	0.110664	0.00975986	1.449097
249800	-211.8169	-225.0855	13.26864	0.272108	0.0252983	0.00303311	0.101618	0.00411554	0.0115063	0.126593	0.00967781	0.0121615	0.0183309	0.0798754	0.182806	0.0194346	0.274582	0.157782	0.000205466	0.020346	0.7919856
249900	-208.3807	-223.5997	15.21894	0.14093	0.00623223	0.00788188	0.265967	0.0248275	0.00732298	0.0499217	0.00702622	0.0517341	0.0301648	0.0153602	0.150719	0.0600678	0.149401	0.113062	0.00944011	0.00636899	1.067292
250000	-207.3168	-223.7682	16.45142	0.257486	0.0148936	0.0201453	0.133864	0.014459	0.0459902	0.0206721	0.0508467	0.0447433	0.0216964	0.0179462	0.0538489	0.0323088	0.0917793	0.115108	0.0234711	0.0338509	0.8695986
250100	-211.7744	-227.4553	15.68085	0.202092	0.0181686	0.0296996	0.070711	0.00615934	0.0350678	0.0662257	0.00930301	0.0381859	0.0197318	0.00679191	0.0399658	0.00346274	0.259821	0.163811	0.0799953	0.0188817	0.8899076
250200	-206.1904	-221.0192	14.82882	0.203136	0.0411711	0.0131957	0.144324	0.0184992	0.00870748	0.0763461	0.018555	0.0126049	0.0153354	0.0577102	0.0224836	0.0539055	0.232008	0.147842	0.051324	0.0147477	1.103594
250300	-206.2025	-222.5568	16.35422	0.155668	0.0297604	0.0147415	0.0936037	0.0112262	0.0358498	0.0757822	0.0114699	0.0711011	0.00331274	0.00194501	0.0553358	0.043038	0.261236	0.104345	0.00879063	0.032433	0.8041595
250400	-209.277	-223.7168	14.43985	0.217092	0.0506724	0.02887	0.192341	0.014111	0.0301992	0.00865567	0.0280197	0.0353898	0.0107232	0.00301692	0.159423	0.0833147	0.0721843	0.117378	0.0166408	0.00802423	2.250441
250500	-204.0595	-220.828	16.76856	0.15311	0.0692263	0.0116313	0.142514	0.0405734	0.01072	0.000250998	0.0263523	0.059964	0.00176074	0.0736791	0.106623	0.00691165	0.143151	0.0254229	0.105301	0.00366926	0.6842262
250600	-208.6174	-224.1062	15.48881	0.132883	0.0867367	0.0337003	0.198726	0.0718536	0.011041	0.0292542	0.014135	0.0444084	0.000997169	0.00106828	0.116639	0.0180918	0.20996	0.0458657	0.0263166	0.0641284	0.712824
250700	-214.1509	-227.1198	12.96894	0.222359	0.0269607	0.0233021	0.211407	0.0582265	0.071634	0.0383601	0.0515569	0.0532868	0.00580327	0.00797767	0.150992	0.0456417	0.177031	0.0718551	0.023954	0.0101037	1.880999
250800	-210.3273	-223.6062	13.27887	0.300899	0.0147532	0.00535693	0.165095	0.0383843	0.0265517	0.0177667	0.0793172	0.0431181	0.00210997	0.0307188	0.180615	0.0115016	0.168871	0.0824558	0.0819751	0.00736389	1.428241
250900	-203.9356	-218.3795	14.44392	0.233129	0.0166044	0.00547139	0.0828767	0.00151952	0.0121211	0.0314745	0.0158653	0.0313478	0.00445152	0.0394642	0.159199	0.0303895	0.268342	0.022589	0.157081	0.0170217	1.560171
251000	-206.9751	-221.6515	14.67645	0.228985	0.0332254	0.00776019	0.147641	0.0442955	0.0260339	0.0244953	0.0232939	0.0507539	0.00021871	0.0221116	0.0200551	0.0256829	0.258342	0.134656	0.0718126	0.0104243	1.287188
251100	-206.9747	-221.4884	14.51366	0.267522	0.0123122	0.000573568	0.064024	0.0237211	0.00994623	0.0361212	0.0328336	0.022604	0.00680685	0.00693134	0.0415077	0.0693786	0.244306	0.11786	0.0937579	0.0386982	1.973432
251200	-208.4243	-223.9922	15.56792	0.158611	0.0153763	7.57975e-05	0.102588	0.0431031	0.0162048	0.098498	0.0452789	0.0412472	0.0160881	0.0396624	0.0487966	0.0111274	0.192764	0.137574	0.0603521	0.0507441	0.9023115
251300	-212.0852	-227.0734	14.98824	0.190424	0.0111549	0.00158325	0.149213	0.0799581	0.0430079	0.0850223	0.0425153	0.0254686	0.012681	0.0104847	0.0501719	0.0733047	0.159919	0.177928	0.0217007	0.0151675	0.7711493
251400	-206.7887	-222.2003	15.41162	0.264251	0.0511839	0.00119686	0.140909	0.0259306	0.0413362	0.0219388	0.00499719	0.0283901	0.0211597	0.0425169	0.0882665	0.00390599	0.176202	0.156086	0.00154284	0.0182916	0.9574475
251500	-204.5158	-223.3625	18.84667	0.124511	0.0181725	0.00335192	0.118875	0.00806842	0.00525803	0.0364747	0.00387242	0.0101209	0.0194776	0.0876171	0.0400277	0.0384711	0.0993038	0.0373037	0.0446776	0.0388197	1.059667
251600	-216.5967	-232.2016	15.60494	0.12114	0.0642614	0.0855431	0.193788	0.0374849	0.000707024	0.00269094	0.0388596	0.00973701	0.0145719	0.0355823	0.00591222	0.0408608	0.270187	0.0489479	0.0463219	0.0520223	0.9589704
251700	-212.7451	-226.9209	14.17582	0.2732	0.00490827	0.0217557	0.0838311	0.0188677	0.0642155	0.026763	0.0226586	0.0354245	0.00947049	0.00713704	0.00622907	0.0106681	0.346515	0.115783	0.0350709	0.0384415	1.996621
251800	-203.8609	-219.4588	15.59786	0.207144	0.0200442	0.00272389	0.112035	0.00377742	0.0136229	0.00243004	0.00716542	0.0639158	0.0166376	0.0064572	0.0586949	0.0354098	0.184019	0.0952068	0.0655197	0.0172157	2.993261
251900	-208.0892	-222.7488	14.65967	0.254264	0.0182908	0.0157236	0.105363	0.0392446	0.0160605	0.0352319	0.0386737	0.0692228	0.00646896	0.0272964	0.0184431	0.0386715	0.195053	0.158187	0.00574651	0.0395098	1.880068
252000	-206.4121	-220.7193	14.30722	0.17256	0.0378988	0.00458828	0.205827	0.0102148	0.0118353	0.103031	0.0177794	0.0542474	0.00755487	0.0230099	0.0988875	0.0338142	0.17853	0.104195	0.0253831	0.06591	1.414093
252100	-204.0054	-218.8463	14.84088	0.217285	0.0204013	0.015293	0.126888	0.0005922	0.0328671	0.00312157	0.0610233	0.0235139	0.0176455	0.0103906	0.0423794	0.0350555	0.202469	0.195353	0.0179203	0.0871684	1.33075
252200	-202.732	-221.3309	18.5989	0.107619	0.0355752	0.0132583	0.048163	0.0024487	0.0238238	0.0157021	0.0123999	0.0548463	0.000660924	0.0651131	0.0222448	0.0637823	0.159335	0.0777099	0.0553968	0.00176761	1.0529
252300	-208.4912	-222.863	14.37174	0.219752	0.0342283	0.0344953	0.199473	0.0336607	0.0151412	0.0628845	0.0224777	0.0952987	0.00746223	0.0302445	0.13405	0.0446347	0.148441	0.0645338	0.0122998	0.0155813	1.134078
252400	-210.1899	-225.3094	15.11954	0.181702	0.000348483	0.00913786	0.113495	0.00814533	0.00108197	0.0402112	0.0342947	0.0533851	0.045474	0.040728	0.00225824	0.0398368	0.361059	0.117975	0.0418492	0.00354704	1.190122
252500	-204.6268	-219.8003	15.17352	0.319944	0.0146338	0.0116724	0.125301	0.0219315	0.0179149	0.0198832	0.0143962	0.0193597	0.00400434	0.0188117	0.123026	0.0383994	0.152802	0.100621	0.0783286	0.0131738	1.136951
252600	-207.9053	-223.1013	15.19605	0.210518	0.00145082	0.0448981	0.141767	0.0266476	0.00742536	0.0235357	0.0168891	0.0828317	0.011728	0.00401436	0.283811	0.0364395	0.137258	0.0152328	0.0141331	0.0435459	1.032719
252700	-204.8681	-220.8057	15.93757	0.192678	0.0301946	0.0252577	0.127713	0.00775597	0.0148835	0.0652427	0.0200455	0.0097868	0.00888502	0.0545573	0.128608	0.0810454	0.179674	0.0346643	0.0362175	0.00572922	1.083916
252800	-214.5456	-226.5415	11.99592	0.358362	0.0419178	0.0148628	0.141777	0.00716162	0.0203905	0.0477302	0.0127703	0.046275	0.00199844	0.027856	0.201982	0.0399153	0.207723	0.0495974	0.0520809	0.0441181	2.306515
252900	-204.8677	-220.8221	15.95445	0.157653	0.0274215	0.00533009	0.228635	0.00163425	0.0196366	0.0816368	0.00565279	0.00872689	0.00244653	0.0119057	0.153609	0.104094	0.167911	0.0182912	0.00478633	0.0295417	1.006311
253000	-207.782	-221.717	13.93491	0.226705	0.0236811	5.77891e-05	0.299935	0.0177969	0.0155036	0.0134349	0.0252854	0.0189547	0.00297231	0.0585956	7.75414e-05	0.0496677	0.187818	0.169878	0.1189	0.0185888	0.8397827
253100	-210.6663	-224.958	14.29172	0.152299	0.0413981	0.0404481	0.12237	0.000467696	0.0187593	0.10115	0.0173044	0.0493154	0.0205976	0.0295609	0.0493694	0.041284	0.318221	0.164718	0.00962139	0.0215631	0.9737783
253200	-217.0606	-230.2607	13.20006	0.100144	0.0973037	0.01187	0.279895	0.000810541	0.0357605	0.011869	0.000819258	0.0527088	0.0290934	0.00494587	0.00752128	0.122646	0.140448	0.217435	0.0476695	0.0543746	2.039429
253300	-216.6211	-228.0206	11.39951	0.28616	0.0723369	0.0329483	0.212569	0.0362865	0.034728	0.0385821	0.0356989	0.0731679	0.0124215	0.0699365	0.00565907	0.0274425	0.331825	0.101436	0.000319808	0.0347515	1.895552
253400	-206.3118	-222.6283	16.31649	0.136276	0.0764803	0.00608786	0.127565	0.00398159	0.0130583	0.0404697	0.00623784	0.0404957	0.0177926	0.0116403	0.06909	0.0738701	0.223662	0.113215	0.0461785	0.0271963	0.6158959
253500	-215.707	-229.6714	13.96432	0.222405	0.0305035	0.00229571	0.121816	0.0272294	0.030684	0.0664881	0.0142336	0.010681	0.0221999	0.0271807	0.0418641	0.0561772	0.293304	0.0657343	0.160401	0.0573041	0.7863178
253600	-213.1153	-228.6339	15.51858	0.188245	0.0303046	0.0465548	0.122624	0.000810515	0.0384341	0.0228079	0.00303685	0.0620854	0.0276154	0.0384432	0.103934	0.0738046	0.133127	0.0337527	0.0413466	0.0365737	1.779015
253700	-202.0602	-220.0203	17.9601	0.222598	0.0291019	0.0114218	0.0829081	0.0169231	0.00705407	0.000492738	0.00667961	0.0462936	0.00462659	0.00666369	0.00116983	0.10167	0.0921228	0.170004	0.0595643	0.00506256	0.6592195
253800	-205.6072	-220.2408	14.63356	0.193086	0.0177498	0.0177157	0.130618	0.00625836	0.0240732	0.0138065	0.0442598	0.0443447	0.0108204	0.057322	0.165209	0.0683832	0.326726	0.0482458	0.00128096	0.0146297	0.7772589
253900	-211.1079	-225.5145	14.40653	0.203998	0.0526625	0.0264128	0.10776	0.00295914	0.0479171	0.00398684	0.0375902	0.0500556	0.0452647	0.0722983	0.0979229	0.0148601	0.250493	0.158477	0.0179468	0.00188679	0.9192935
254000	-210.424	-224.5346	14.11058	0.184369	0.044916	0.0359667	0.165307	0.0243676	0.0110301	0.0661988	0.0220029	0.0592818	0.00401613	0.00686031	0.136542	0.0535789	0.204658	0.0424245	0.0604122	0.0322266	1.657367
254100	-203.4645	-219.1978	15.7333	0.192246	0.0222864	0.00385947	0.11293	0.01333	0.0405011	0.00346538	0.0446859	0.0313516	0.00229462	0.0281013	0.159153	0.029059	0.12738	0.117934	0.0013838	0.0844425	1.39442
254200	-204.9302	-221.1669	16.23668	0.144322	0.0100869	0.0101341	0.10839	0.0762499	0.0337534	0.0188717	0.0062068	0.0519461	0.00445731	0.0129235	0.153562	0.0532924	0.223393	0.00722484	0.0631887	0.0070666	1.166392
254300	-211.1644	-224.8961	13.73175	0.198231	0.0159958	0.045268	0.191042	0.00151595	0.039571	0.0369519	0.0210675	0.0493268	0.00292483	0.0419442	0.0920526	0.0866742	0.28829	0.0791229	0.0386967	0.0459619	0.7779585
254400	-205.8365	-221.9274	16.09091	0.16615	0.0291588	0.00264836	0.103944	0.0026648	0.0211968	0.0389991	0.00629374	0.0466049	0.00537676	0.0794229	0.0516947	0.0157439	0.113263	0.156401	0.0866489	0.0212289	1.764336
254500	-208.2686	-222.4533	14.18469	0.221716	0.0124205	0.00166678	0.196099	0.0649985	0.0166547	0.0983815	0.040721	0.0415303	0.00523538	0.00958163	0.067518	0.024956	0.263066	0.14025	0.0181927	0.0081058	0.7613349
254600	-206.9232	-224.7201	17.79695	0.103295	0.00796259	0.0133826	0.133177	0.0128179	0.0247979	0.0919986	0.0231427	0.0749862	0.0140866	0.0055623	0.00830067	0.102439	0.197156	0.0609633	0.00553777	0.00358732	0.635383
254700	-212.5529	-227.1732	14.62036	0.23671	0.0827342	0.0343974	0.153699	0.0233283	0.0348614	0.112094	0.00357241	0.0457574	0.0162654	0.00634486	0.0391669	0.110056	0.142364	0.0134892	0.0205851	0.0127188	1.844611
254800	-202.0856	-218.0085	15.92287	0.21616	0.0233197	0.0194451	0.151516	0.0101757	0.0125656	0.0152563	0.0128883	0.00743061	0.00534139	0.0064516	0.0802471	0.158291	0.254908	0.00433615	0.0170985	0.0565455	0.8117861
254900	-203.8924	-221.1787	17.28634	0.15782	0.021735	0.0103817	0.141458	0.00202848	0.00849918	0.0532402	0.00733174	0.0776429	0.0086867	0.000299743	0.0069563	0.0509294	0.142611	0.171824	0.00099424	0.0650913	0.6989042
255000	-211.5578	-225.3643	13.80648	0.178541	0.0720312	0.000207023	0.126536	0.0441095	0.0107898	0.0343972	0.0416422	0.0396528	0.00318417	0.0379816	0.0358821	0.116069	0.270619	0.112069	0.0232506	0.0272389	1.785425
255100	-208.2897	-225.7069	17.41725	0.191528	0.00731436	0.0152454	0.209681	0.0251555	0.0310885	0.0113455	0.00485899	0.0129223	0.00313234	0.101681	0.0269192	0.0187254	0.102573	0.0385586	0.0175454	0.0868865	0.7867618
255200	-206.6657	-222.7232	16.05746	0.210083	0.0198262	0.0260475	0.150923	0.0272973	0.0114945	0.00533034	0.0148623	0.0448039	0.037925	0.0058027	0.0224628	0.0889777	0.178463	0.0894516	0.0653585	0.0317538	0.8855255
255300	-204.2906	-221.9397	17.64909	0.205985	0.0105707	0.00594581	0.134906	0.00262073	0.0176847	0.0176368	0.0136117	0.0685673	0.0203005	0.100583	0.106936	0.00573009	0.100574	0.0250099	0.0505253	0.00146958	0.7234198
255400	-214.6086	-229.4686	14.86	0.210409	0.0261484	0.0133234	0.100248	0.0163719	0.0105492	0.157674	0.107739	0.00388675	0.0305215	0.0219758	0.0811933	0.092837	0.160151	0.0263191	0.00250635	0.0380921	1.414586
255500	-205.244	-220.9908	15.74678	0.281381	0.057599	0.0133081	0.1237	0.0234993	0.0108347	0.00561945	0.0238786	0.0264337	0.0232964	0.00405218	0.148202	0.0808586	0.0870716	0.00434343	0.0233243	0.105129	1.078653
255600	-201.6848	-218.8775	17.19272	0.230232	0.0065455	0.00646882	0.127245	0.0107627	0.00296301	0.0164791	0.00275806	0.0423272	0.00394496	0.0400974	0.100426	0.071353	0.161648	0.00641277	0.0239666	0.0539495	0.9813918
255700	-209.2437	-224.9492	15.70552	0.178236	0.0102182	0.00950853	0.144498	0.0179915	0.0381517	0.014788	0.0753379	0.0364154	0.0067278	0.0388673	0.138733	0.0954284	0.120251	0.0232423	0.0318049	0.036344	1.401619
255800	-205.0884	-220.4978	15.4094	0.167504	0.0126503	0.0035453	0.139488	0.0197248	0.0159158	0.110623	0.00759268	0.0205629	0.000215296	0.0530294	0.132887	0.102172	0.162641	0.0171983	0.0388412	0.0139597	1.727524
255900	-212.1914	-228.1378	15.94642	0.102158	0.0326387	0.0659251	0.153485	0.02535	0.00359179	0.046907	0.0234451	0.0196879	0.00480705	0.00842368	0.0594883	0.0617602	0.249796	0.148026	0.0235088	0.0325963	0.6982009
256000	-205.2402	-221.1954	15.95519	0.16076	0.0175918	0.0171148	0.176379	0.00290404	0.00596363	0.0360888	0.0170483	0.0347793	0.016685	0.153501	0.0323976	0.116547	0.0977174	0.0899035	0.0208571	0.0106678	1.233293
256100	-209.6473	-222.6479	13.00069	0.180992	0.0338749	0.011523	0.144088	0.00830148	0.0419292	0.0481276	0.0376833	0.0291953	0.0300263	0.11779	0.152763	0.0192152	0.268841	0.0630884	0.00619828	0.00800038	2.518618
256200	-206.3303	-220.6359	14.30554	0.278128	3.06366e-05	0.00186269	0.152333	0.00691999	0.0167548	0.0150273	0.0127271	0.0371755	0.0113094	0.017337	0.124753	0.0232717	0.247182	0.0397263	0.171151	0.0296962	1.091638
256300	-209.7033	-222.8093	13.10602	0.212903	0.0167141	0.0112159	0.166615	0.0037546	0.0286822	0.0480319	0.034595	0.0205854	0.0163997	0.0597014	0.150751	0.152606	0.133079	0.0563552	0.0112154	0.0849334	2.268879
256400	-202.9717	-219.4893	16.51763	0.125791	0.0164865	0.00653809	0.220168	0.032374	0.0136511	0.011761	0.0120718	0.0186869	0.00535547	0.0296236	0.152494	0.0342407	0.166367	0.0114297	0.0676795	0.00628667	1.450721
256500	-212.2168	-224.5977	12.38091	0.435914	0.0197298	0.0117939	0.157951	0.00221228	0.00541139	0.0447067	0.0401977	0.00684072	0.00588962	0.0490146	0.0383404	0.0885294	0.148507	0.106975	0.0600457	0.0280684	2.726827
