Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	pi_scale
50380	-208.6766	-224.0156	15.33904	0.208731	0.0461328	0.0528684	0.140541	0.00864373	0.0174985	0.10191	0.0275914	0.0396489	0.00266989	0.0114189	0.120607	0.152767	0.00302125	0.14787	0.0263817	0.000654075	0.8252156
50390	-205.7438	-220.203	14.45923	0.174694	0.0227893	0.0388855	0.146282	0.00113803	0.0220434	0.0823619	0.0131698	0.018947	0.0190241	0.0596836	0.0847405	0.24409	0.0161408	0.195039	0.0146346	0.0146392	1.109282
50400	-207.5906	-222.9034	15.31279	0.16426	0.0169837	0.0424105	0.11704	0.019492	0.0332679	0.000339954	0.00111381	0.0247262	0.00367162	0.10851	0.0870988	0.230706	0.014492	0.085221	0.0572383	0.0817782	1.053994
50410	-207.9123	-223.3099	15.39755	0.231698	0.018294	0.00519779	0.107235	0.00727103	0.0546963	0.0259325	0.0467842	0.114002	0.01261	0.0410619	0.074223	0.114436	0.0227409	0.0755777	0.0469415	0.0615611	1.259171
50420	-205.6128	-220.0798	14.46693	0.306019	0.0547413	0.0100226	0.131881	0.0020882	0.0080435	0.0572785	0.0283866	0.0272504	0.00934047	0.0191659	0.0302515	0.236943	0.0134063	0.114181	0.0517055	0.0408547	1.388615
50430	-210.6352	-225.5979	14.96272	0.184071	0.0174006	0.0100914	0.208067	0.0197358	0.00585072	0.0929827	0.0339323	0.0498328	0.031937	0.0444297	0.0199825	0.217495	0.0124365	0.110691	0.0350692	0.0675128	0.6835472
50440	-209.5836	-225.4936	15.90994	0.160222	0.000434544	0.0215257	0.204718	0.00818155	0.0379969	0.00672836	0.0190782	0.155705	0.00678214	0.0141069	0.0265297	0.102694	0.0435901	0.200761	0.00037199	0.0301495	0.9445959
50450	-204.6401	-221.3898	16.74973	0.172443	0.0129758	0.0220343	0.108133	0.0456189	0.0183636	0.0189002	0.0136193	0.0418275	0.00535185	0.0706832	0.0303999	0.133097	0.0624962	0.0887601	0.00140041	0.0920252	1.120887
50460	-202.39	-218.5331	16.1431	0.257147	0.0318397	0.0135096	0.129352	0.0219734	0.0293588	0.0277634	0.016756	0.0169127	0.00562099	0.0104916	0.0200427	0.175313	0.0315875	0.12074	0.0723304	0.0536473	0.769548
50470	-208.2299	-224.153	15.92312	0.25868	0.0367287	0.0308977	0.152329	0.0428104	0.0246563	0.00464255	0.0459238	0.0304637	0.0073884	0.0188894	0.0893358	0.082024	0.0110949	0.0899475	0.062465	0.0407611	1.036558
50480	-204.6399	-221.3072	16.66732	0.273864	0.0591583	0.00465859	0.118887	0.00637968	0.00913396	0.035232	0.047364	0.0196145	0.00535478	0.0121994	0.0233707	0.197366	0.0108771	0.0478025	0.0418319	0.0671893	0.7855425
50490	-203.6712	-220.3179	16.64666	0.148925	0.0105831	0.010258	0.0899615	0.00049816	0.0262754	0.0188333	0.0239707	0.0664662	0.00635907	0.00785171	0.00823496	0.230588	0.0137633	0.070014	0.0967739	0.113431	1.179894
50500	-207.8452	-224.252	16.40682	0.136513	0.028757	0.00423012	0.0613448	0.0429564	0.00559308	0.0577383	0.0188654	0.0703149	0.0065908	0.0233106	0.0862677	0.138145	0.00837246	0.110162	0.0886967	0.0615639	1.367902
50510	-205.9912	-221.5463	15.55508	0.132015	0.0269353	0.0268448	0.175594	0.0137985	0.0580132	0.0484923	0.02436	0.0289597	0.00448446	0.0351254	0.0349283	0.237129	0.00729001	0.121045	0.0372973	0.0358474	1.220016
50520	-206.2408	-221.574	15.3332	0.30863	0.010651	0.000568354	0.0572463	0.00552972	0.0220538	0.0767517	0.00685557	0.0124689	0.00389745	0.0247342	0.0196037	0.121079	0.0137726	0.107543	0.112481	0.0907214	2.140413
50530	-209.8032	-225.3954	15.59224	0.258102	0.0485198	0.0359763	0.142546	0.00709557	0.00384679	0.0310442	0.00431456	0.0038259	0.0127962	0.0401271	0.00778953	0.244086	0.0246619	0.0663296	0.0399258	0.0417258	1.576775
50540	-202.8902	-218.7256	15.83546	0.247452	0.0139606	0.000497377	0.128028	0.00467293	0.0301765	0.0154082	0.0270917	0.00693209	0.00308302	0.0582662	0.090202	0.116679	0.0307691	0.0656013	0.00291575	0.151638	1.518188
50550	-211.8093	-228.7115	16.90223	0.177262	0.0199999	0.017516	0.168392	0.0150403	0.0898632	0.0198746	0.0327353	0.00646464	0.027031	0.1093	0.00639051	0.0706706	0.00768837	0.0551594	0.0397688	0.0733359	0.9827601
50560	-215.566	-228.1074	12.5414	0.189314	0.0175707	0.0265036	0.426125	0.112465	0.00760625	0.0677182	0.0104787	0.0660563	0.00165483	0.0051011	0.0239796	0.270106	0.034441	0.00375143	0.000133676	0.111494	0.9636629
50570	-210.0366	-225.5835	15.54697	0.178766	0.0541403	0.00333697	0.196812	0.0918775	0.0298997	0.0755508	0.0168497	0.0191446	0.00671915	0.0386901	0.0719534	0.12844	0.0113645	0.0155954	0.0799169	0.0769436	0.750567
50580	-206.9448	-222.1934	15.24855	0.145095	0.0199752	0.0123447	0.108642	0.0109958	0.0192437	0.00236856	0.0556499	0.00298905	0.00865851	0.015491	0.0447257	0.270782	0.0154737	0.0790593	0.0880672	0.133301	1.74955
50590	-208.981	-224.4209	15.43988	0.296813	0.0455558	0.000878023	0.0589713	0.00889236	0.0483652	0.0682816	0.0260709	0.0411668	0.000201288	0.0756658	0.0229527	0.0860703	0.00347328	0.0618293	0.0874122	0.103739	1.478707
50600	-205.2141	-222.345	17.13088	0.238024	0.0341596	0.0163662	0.109288	0.027603	0.00238558	0.0182955	0.0226602	0.0157146	0.0529261	0.00570612	0.0452251	0.118798	0.0607332	0.0621167	0.0260949	0.0609026	0.9493476
50610	-206.9434	-221.8451	14.90172	0.422769	0.0311693	0.0244777	0.0948822	0.0297199	0.0146071	0.0324678	0.0161517	0.0360732	0.00289232	0.00525853	0.00506704	0.175689	0.114969	0.0258545	0.00589981	0.104739	0.9221044
50620	-211.675	-226.1847	14.50966	0.236628	0.00252592	0.0190769	0.108791	0.00236833	0.0547558	0.0251188	0.0383091	0.052157	0.00670725	0.032929	0.0738401	0.20258	0.122385	0.0333405	0.0458595	0.124259	0.9246651
50630	-206.6152	-220.6671	14.05191	0.309257	0.0191283	0.0140732	0.0839824	0.00341558	0.0420083	0.0396196	0.0286349	0.0485686	0.0272854	0.0311127	0.00958213	0.217143	0.115454	0.0466117	0.000151317	0.134986	1.526556
50640	-211.1769	-224.0948	12.91785	0.206126	0.0197383	0.00957936	0.191374	0.00158454	0.0219751	0.0261792	0.0099144	0.0101335	0.00110861	0.0679289	0.0622039	0.140452	0.0397049	0.0496124	0.0675088	0.271855	2.71821
50650	-205.2412	-221.167	15.92583	0.221449	0.0247769	0.000135869	0.144975	0.0496131	0.0667004	0.055024	0.00788394	0.0302166	0.00094944	0.000174689	0.0595041	0.140043	0.0141744	0.0583664	0.0883584	0.0655678	1.045196
50660	-206.585	-221.8279	15.24294	0.21549	0.0445918	0.00454016	0.154551	0.0100374	0.00661943	0.0468083	0.0262222	0.0497552	0.010349	0.00899113	0.0514348	0.0990892	0.0314897	0.0870334	0.0296887	0.122425	2.202942
50670	-203.7304	-218.9203	15.1899	0.401639	0.010622	0.00241537	0.0959497	0.00808078	0.0293084	0.0684358	0.0158672	0.0318112	0.0138335	0.00291803	0.0295228	0.145881	0.0400192	0.0444316	0.00467899	0.131903	1.299442
50680	-211.4209	-225.8899	14.46901	0.144898	0.0985166	0.00270204	0.29711	0.025197	0.0135706	0.122158	0.0386216	0.018386	0.00448654	0.00835422	0.0120755	0.18753	0.0109406	0.10437	0.00502946	0.123822	0.6185046
50690	-213.8283	-225.4985	11.67019	0.324254	0.0324792	0.0173805	0.146893	0.0166497	0.012578	0.0485807	0.0064268	0.0315463	0.0241388	0.017206	0.00756624	0.33561	0.0547855	0.0625905	0.0217492	0.300366	0.9717908
50700	-210.0334	-225.0732	15.03986	0.166377	0.0288571	0.00332442	0.0889524	0.0167057	0.0771187	0.060935	0.0377652	0.0510891	0.0170675	0.0921705	0.0149839	0.157169	0.0619891	0.0944644	0.0428854	0.0533504	1.609472
50710	-201.6991	-218.4039	16.70489	0.166773	0.0116709	0.0185935	0.121214	0.016295	0.00354881	0.0189212	0.0281771	0.0696364	0.00445345	0.115949	0.00618151	0.18552	0.0367587	0.0903149	0.003185	0.0476078	1.098336
50720	-213.9671	-229.504	15.53694	0.205412	0.0198371	0.0155135	0.113703	0.0270033	0.00109092	0.0502142	0.101567	0.00985761	8.09342e-05	0.126141	0.0667468	0.135597	0.00842334	0.0809991	0.118284	0.0189551	0.7276398
50730	-206.55	-223.8257	17.27572	0.143674	0.0091236	0.00444276	0.117058	0.0273998	0.0251652	0.00738202	0.0231176	0.10533	0.022845	0.206121	0.00914402	0.108951	0.037334	0.0396019	0.0167219	0.00370584	0.9042033
50740	-210.7563	-223.7519	12.99564	0.342925	0.0105848	0.00588541	0.318495	0.00910449	0.0566839	0.0322987	0.0330165	0.022585	0.0030828	0.17626	0.0129274	0.105202	0.0317872	0.111927	0.00747571	0.0352452	1.100789
50750	-205.9579	-220.4679	14.50997	0.294978	0.0488977	0.00329795	0.138768	0.00222985	0.0396813	0.0021442	0.023404	0.0312162	0.0219642	0.181675	0.00913906	0.145171	0.0858228	0.0595402	0.0173099	0.0109836	1.633146
50760	-205.5144	-222.4282	16.91382	0.154387	0.00407928	0.00782881	0.196904	0.00877749	0.0261846	0.00687271	0.00785666	0.0653124	0.0141326	0.152358	0.0573089	0.120775	0.0224642	0.103666	0.00332709	0.012087	0.7032369
50770	-203.5509	-220.0841	16.53317	0.170221	0.0239224	0.00702458	0.114724	0.0549074	0.00169754	0.0574945	0.0157915	0.0409264	0.00728185	0.0813819	0.00532741	0.249939	0.000494708	0.0568023	0.00329108	0.0787249	1.017213
50780	-205.0839	-221.6669	16.58301	0.15526	0.0465781	0.00501577	0.148196	0.0190493	0.0220435	0.087109	0.0169198	0.0270017	0.00459272	0.0794029	0.0468902	0.153931	0.00785186	0.0663477	0.0506158	0.0579246	0.728476
50790	-209.2485	-224.7058	15.45729	0.237574	0.0548728	0.001397	0.107058	0.0679629	0.0151557	0.0913143	0.0132954	0.0252165	0.00315539	0.16267	0.0136395	0.15549	0.0137081	0.0771098	0.00926983	0.0156919	1.149935
50800	-210.6505	-226.4687	15.81822	0.189978	0.0179809	0.00234511	0.146887	0.049317	0.0631778	0.004513	0.0452514	0.0344926	0.00370175	0.0678501	0.0687451	0.122649	0.0215959	0.0353228	0.0359251	0.0580226	1.852313
50810	-214.4085	-229.4497	15.04117	0.108726	0.0144519	0.0128613	0.14565	0.00834319	0.0109438	0.0428878	0.102143	0.0402055	0.0786531	0.101852	0.0851881	0.215783	0.0304681	0.0342248	0.03508	0.00025637	1.577973
50820	-207.5706	-222.5355	14.9649	0.135059	0.00716398	0.0125312	0.166463	0.0259404	0.0158697	0.0786576	0.0359785	0.0582772	0.000416758	0.275665	0.0129844	0.111873	0.00201557	0.122209	0.0543132	0.0127259	1.003543
50830	-203.9627	-218.9471	14.98437	0.265641	0.0246328	0.00581898	0.153281	0.040442	0.0092123	0.0306645	0.0284788	0.0509362	0.00671592	0.174744	0.00485717	0.13029	0.0141459	0.119799	0.0540344	0.0143629	0.984959
50840	-211.9939	-226.4192	14.42525	0.168195	0.0176355	0.0269048	0.171275	0.0188208	0.0434823	0.134095	0.0258254	0.0691088	0.00173272	0.235312	0.0113227	0.136547	0.0239182	0.0584504	0.0272184	0.0129993	0.9961979
50850	-204.1817	-218.8814	14.69971	0.258914	0.0299378	0.0055106	0.261834	0.0510393	0.00436041	0.00879038	0.0263711	0.0255004	0.00792559	0.0858109	0.0561956	0.193361	0.0352113	0.0293863	3.36475e-05	0.0844011	0.9055237
50860	-206.5933	-222.6909	16.09762	0.164745	0.0189763	0.052557	0.156419	0.0154754	0.0170941	0.0540798	0.00761808	0.104213	0.0139684	0.147946	0.043432	0.141026	0.00242253	0.00772906	0.0223845	0.0569488	0.8836953
50870	-204.9849	-220.118	15.13304	0.18592	0.0242245	0.0300482	0.177049	0.00575115	0.0247069	0.012184	0.0233523	0.0209745	0.0111493	0.0999875	0.0548409	0.266554	0.00107742	0.0309648	0.0445248	0.0836678	1.150235
50880	-206.7474	-223.1225	16.3751	0.176897	0.0170874	0.00896557	0.0730576	0.0757241	0.00553031	0.00788333	0.0265127	0.0179322	0.00806665	0.185463	0.121241	0.155786	0.0581539	0.00795294	0.0104679	0.0521232	0.7918188
50890	-212.5937	-225.8985	13.30483	0.327681	0.0231862	0.0382732	0.0930852	0.0116894	0.0487486	0.040021	0.035107	0.0754494	0.00310737	0.138487	0.0495712	0.150141	0.08559	0.00199139	0.0268388	0.112481	1.347579
50900	-205.4492	-223.1459	17.69665	0.166045	0.0578939	0.0171629	0.0488269	0.000604555	0.00658003	0.0427086	0.0223098	0.0345891	0.00269883	0.0568855	0.0489624	0.215994	0.0213189	0.00186809	0.0303771	0.063966	1.169346
50910	-206.7337	-222.2169	15.48324	0.185972	0.026657	0.000520088	0.201498	0.0134145	0.00733135	0.0142614	0.0255785	0.0548371	0.00516752	0.0943635	0.0247142	0.265478	0.00629617	0.0137291	0.0505205	0.0655621	1.214087
50920	-205.1407	-220.38	15.23928	0.165784	0.0128549	0.00781933	0.219561	0.0031688	0.00574131	0.010593	0.0209333	0.0644948	0.0031888	0.118105	0.0469599	0.233022	0.0213462	0.00370148	0.00548742	0.0691632	2.032271
50930	-209.6955	-224.1655	14.47002	0.333327	0.0565317	0.0280455	0.114212	0.000771222	0.0114263	0.0474711	0.0135534	0.00695257	0.00244594	0.0843531	0.0320281	0.19212	0.0424767	0.00572323	0.0415028	0.0560881	2.307661
50940	-203.347	-221.0048	17.65778	0.127407	0.00641937	0.0138585	0.140787	0.0317167	0.0132219	0.0267586	0.0254338	0.00455452	0.0211214	0.139165	0.0470246	0.113734	0.0316168	0.0291197	0.000314429	0.0882408	0.9871718
50950	-215.0192	-227.2813	12.26208	0.141941	0.0668276	0.0238817	0.169263	0.0532102	0.00477106	0.0460324	0.0316893	0.0753658	0.0108034	0.187259	0.156794	0.211878	0.0308074	0.0395948	0.016832	0.0911682	1.432934
50960	-204.535	-220.458	15.92293	0.303993	0.0161906	0.0117967	0.10257	0.0261515	0.00223662	0.0397928	0.00584649	0.0438692	0.00631325	0.104792	0.0806787	0.116563	0.00691665	0.00742506	0.00533444	0.0637513	2.023391
50970	-213.2289	-227.1539	13.92508	0.288482	0.102303	0.00892209	0.119539	0.0168634	0.0196044	0.063044	0.00932514	0.00777124	0.00545916	0.164621	0.0115814	0.202102	0.0546815	0.0579477	0.0208736	0.0115795	1.755897
50980	-212.5075	-224.5297	12.02214	0.248662	0.00522991	0.000681191	0.110689	0.0360421	0.0590216	0.0474959	0.0292973	0.0231089	0.0110003	0.207857	0.00540509	0.289987	0.0448155	0.0976123	0.0414918	0.0597194	2.246318
50990	-209.096	-223.1542	14.05823	0.176642	0.0553363	0.00772969	0.098523	0.0120169	0.00788326	0.00462262	0.0301922	0.0297997	0.037352	0.102139	0.0387519	0.229003	0.0615892	0.167634	0.0024538	0.114646	1.457917
51000	-206.9747	-223.401	16.42629	0.232308	0.0698936	0.0202861	0.0745655	0.00496447	0.00978366	0.0281121	0.0018872	0.0429726	0.00184053	0.122759	0.0325472	0.156068	0.0752114	0.00565909	0.0278741	0.0249696	1.548497
51010	-206.8226	-221.5277	14.7051	0.173142	0.0276054	0.000858296	0.192496	0.000776687	0.0168213	0.0562942	0.00903673	0.0636865	0.00586907	0.100776	0.00281037	0.348465	0.0419048	0.105116	0.000582087	0.0324899	0.7643714
51020	-213.199	-228.0631	14.86413	0.29294	0.0120054	0.026799	0.152047	0.0463326	0.00412995	0.0916319	0.00974849	0.0436414	0.0064623	0.0197675	0.0301142	0.171884	0.0131247	0.13561	0.0173494	0.0755645	0.8956723
51030	-206.3121	-223.0598	16.74774	0.161149	0.0368097	0.0289833	0.161079	0.0195194	0.0289638	0.0523211	0.00992589	0.0483298	0.00878531	0.0809466	0.000529285	0.136568	0.00233934	0.0291798	0.143694	0.0294086	0.7258747
51040	-207.2297	-224.4992	17.2695	0.1592	0.0533909	0.0060131	0.0520448	0.0235689	0.00639463	0.0723423	0.00340271	0.0462757	0.00609163	0.0589534	0.00763008	0.163501	0.0596216	0.058151	0.101741	0.0027511	1.1739
51050	-204.9258	-220.8736	15.94779	0.150412	0.0229175	0.00795939	0.170499	0.013314	0.044563	0.00799951	0.0553752	0.0608959	0.00694777	0.109093	0.00606405	0.236609	0.0130216	0.0781636	0.0391693	0.00973411	0.9747903
51060	-202.4528	-220.1752	17.72233	0.138231	0.0080451	0.0122204	0.112425	0.0215178	0.0427967	0.0192002	0.0215159	0.0644902	0.00241925	0.0809169	0.0210651	0.162199	0.017077	0.0544093	0.0742442	0.0148741	0.8538781
51070	-221.8065	-233.1986	11.39205	0.222095	0.00826425	0.0706683	0.218515	0.00605071	0.054453	0.0395514	0.0776696	0.0856035	0.0453968	0.151933	0.0603242	0.101177	0.0132109	0.161576	0.0647885	8.67433e-05	2.242941
51080	-208.0433	-222.2103	14.16708	0.290318	0.014441	0.0147342	0.0752813	0.060844	0.0331963	0.00909572	0.0151542	0.0595519	0.0166946	0.136031	0.144312	0.20238	0.00871561	0.0145751	0.055384	0.00898224	1.524279
51090	-206.8698	-222.3233	15.45357	0.221499	0.0398229	0.0647307	0.144609	0.00584457	0.00999501	0.00830284	0.0114315	0.0171552	0.00231125	0.110403	0.104733	0.152826	0.0206707	0.106911	0.0640262	0.0042227	0.9026248
51100	-212.7899	-227.8029	15.01302	0.233584	0.0529802	0.01478	0.0739526	0.0678024	0.0125906	0.00353013	0.0971827	0.0663405	0.0111474	0.11761	0.037299	0.114669	0.0135794	0.0424786	0.0617749	0.00031383	2.209853
51110	-213.0549	-226.2525	13.19756	0.25801	0.0495588	0.0478539	0.0893549	0.00623992	0.0478276	0.00962789	0.00748715	0.124845	0.00363649	0.280977	0.145305	0.130358	0.0770584	0.0291481	0.00124548	0.000867331	0.9585411
51120	-205.6536	-220.1574	14.50378	0.314199	0.05681	0.000893763	0.118026	0.0204429	0.00553004	0.00751152	0.0189449	0.047061	0.00945867	0.0926516	0.104768	0.181857	0.119778	0.00952518	0.0120579	0.0270056	1.292994
51130	-204.6485	-221.8658	17.21729	0.144439	0.00192545	0.00468338	0.124887	0.00922145	0.0139145	0.0494719	0.0172823	0.0796637	0.017774	0.111913	0.107388	0.162918	0.0522589	0.0193434	0.0094578	0.0210608	0.5740432
51140	-207.7717	-223.106	15.33433	0.151462	0.0411616	0.0183535	0.135699	0.00863509	0.00870114	0.0427204	0.0148604	0.0652331	0.0190878	0.147592	0.117349	0.101838	0.131034	0.0293388	0.00214947	0.0328519	1.243208
51150	-217.3777	-229.5312	12.15351	0.22464	0.0384733	0.0028607	0.24324	0.0716883	0.0630536	0.0412155	0.00376244	0.134675	0.002733	0.0683471	0.0119372	0.143486	0.0716685	0.15021	0.0591005	0.0100302	1.765076
51160	-203.6529	-220.4043	16.75147	0.192262	0.0295605	0.00778096	0.0641617	0.00509504	0.0351945	0.0398535	0.0346981	0.00524537	0.00326016	0.175235	0.0664036	0.199795	0.0538885	0.01016	0.0371645	0.0157363	0.7511079
51170	-204.5886	-222.3682	17.77966	0.160525	0.0149082	0.00152325	0.0527709	0.033414	0.061627	0.0165276	0.0381196	0.0475536	0.000989265	0.136928	0.0296774	0.157604	0.0277712	0.0239872	0.00463214	0.0085697	1.312724
51180	-205.927	-222.24	16.31294	0.126656	0.0213155	0.00582034	0.115039	0.00410379	0.0306473	0.0272716	0.00220377	0.0266715	0.0293504	0.183727	0.133345	0.12759	0.0413332	0.0583663	0.028108	0.0221756	1.101117
51190	-207.4538	-222.0839	14.63009	0.280359	0.0342455	0.0059782	0.192798	0.0428131	0.0279995	0.0192882	0.0151373	0.0394084	0.0143405	0.0783757	0.0368138	0.202959	0.125077	0.0278745	0.0121363	0.00191388	1.044874
51200	-207.1791	-223.6786	16.49949	0.157956	0.00860338	0.0112679	0.169493	0.00473638	0.0260272	0.000549191	0.00386041	0.083967	0.0277956	0.177712	0.0298477	0.144245	0.0179514	0.0690513	0.022592	0.026211	0.9323327
51210	-205.2722	-222.2452	16.97299	0.139936	0.0802458	0.0197025	0.125448	0.00591379	0.030325	0.0494079	0.00772264	0.014733	0.0244312	0.160481	0.0188321	0.119246	0.0677884	0.0587023	0.0191262	0.00636976	0.7979676
51220	-206.1051	-222.9304	16.82531	0.163453	0.0108624	0.0019675	0.149736	0.0450855	0.0294738	0.0557577	0.0274797	0.0128084	0.00880408	0.118333	0.0460646	0.175681	0.0566224	0.00429433	0.0308721	0.00262569	1.025441
51230	-212.6388	-225.9298	13.29105	0.1295	0.0410302	0.00220338	0.205444	0.0143124	0.0287525	0.0809866	0.0131175	0.0207496	0.014348	0.282474	0.00221215	0.226034	0.00341353	0.0680172	0.0217314	0.0466655	2.110317
51240	-209.8216	-223.9551	14.13343	0.251376	0.0277323	0.0142477	0.421164	0.0122838	0.00463349	0.0394441	0.0103681	0.0025204	0.00888703	0.0681962	0.0229329	0.21246	0.0457234	0.0151903	0.00492497	0.0575448	0.9209904
51250	-205.9269	-221.7553	15.82845	0.272321	0.00794095	0.0100616	0.0939255	0.032237	0.0229109	0.0219349	0.0249029	0.00221754	0.00781335	0.120092	0.0117938	0.189653	0.0580389	0.120324	0.0466087	0.020713	0.7920232
51260	-211.5447	-227.706	16.16133	0.220868	0.0365637	0.0068134	0.060395	0.0329896	0.0635316	0.00646377	0.00663911	0.00408324	0.0160716	0.106184	0.0446042	0.166145	0.0616007	0.0243779	0.0361675	0.0114301	2.235989
51270	-204.1083	-223.3395	19.23121	0.0990076	0.0117045	0.03775	0.0913323	0.0222613	0.0175462	0.0142969	0.0119638	0.0124841	0.00488663	0.0497698	0.0205116	0.162172	0.0585516	0.0433277	0.0226376	0.0387395	0.8328556
51280	-203.0129	-222.1504	19.1375	0.136538	0.0240959	0.00313385	0.104939	0.0140946	0.0569955	0.0164535	0.0177876	0.0308137	0.00619592	0.0609358	0.0347799	0.0634328	0.0659341	0.0701922	0.000513227	0.0304999	0.7468868
51290	-209.4633	-224.2194	14.75612	0.267875	0.0610788	0.0200711	0.11145	0.0123301	0.0213624	0.123103	0.00868166	0.00515255	0.00668201	0.107045	0.0299022	0.246343	0.0245919	0.0666037	0.0240921	0.00224035	1.109376
51300	-214.4035	-227.6478	13.24429	0.229353	0.00173276	0.0318671	0.211452	0.00663821	0.00548938	0.00323602	0.00546329	0.14575	0.0141213	0.0908117	0.214097	0.133083	0.0393506	0.108463	0.0167117	0.0498302	0.9317004
51310	-208.8869	-223.4032	14.51627	0.132945	0.0186785	0.0362697	0.184698	0.00123154	0.0140546	0.0618027	0.06904	0.0317046	0.0023896	0.0717359	0.0643379	0.270979	0.0183195	0.0957914	0.0328548	0.0102753	1.614932
51320	-216.0074	-229.1864	13.17904	0.25955	0.0148971	0.0105276	0.117666	0.018715	0.0130859	0.0794685	0.0517872	0.0870041	0.0419062	0.115111	0.14381	0.0979199	0.0648178	0.0463503	0.00240463	0.0455245	2.132925
51330	-208.4106	-224.0982	15.68757	0.206693	0.00665651	0.0133776	0.157604	0.0635837	0.0174165	0.0506098	0.0644209	0.00923851	0.0240682	0.0665108	0.0375338	0.13878	0.086761	0.0662582	0.0285198	0.00116207	1.174655
51340	-204.0064	-220.8094	16.80295	0.151316	0.0264249	0.00299559	0.135656	0.00568984	0.0408999	0.0393413	0.015099	0.0436859	0.000316862	0.144099	0.025191	0.206051	0.0017212	0.0227253	0.0240473	0.0388123	1.212555
51350	-210.2319	-223.4947	13.26286	0.144491	0.00782723	0.0287957	0.135507	0.00559544	0.0275374	0.0178617	0.00936852	0.0566201	0.00434764	0.263824	0.0100725	0.178315	0.0559277	0.159805	0.00600808	0.129925	1.622377
51360	-203.608	-220.4618	16.85381	0.260877	0.0180461	0.00530184	0.12035	0.00998947	0.0305467	0.022106	0.0227838	0.0314502	0.00856105	0.0597567	0.00962171	0.163831	0.0403987	0.0511713	0.0552248	0.0599444	0.7066478
51370	-206.8993	-222.2387	15.33937	0.283607	0.0718605	0.00263974	0.13339	0.0199033	0.0202793	0.0677647	0.0189723	0.0135944	0.00625488	0.0794686	0.0127188	0.160076	0.0223406	0.10867	0.0569952	0.013126	0.9938924
51380	-211.7914	-230.5682	18.77681	0.204952	0.00757901	0.0164118	0.207094	0.037131	0.01241	0.0332013	0.00391644	0.00586816	0.00674106	0.082216	0.0335602	0.0799027	0.0374388	0.0168045	0.00772952	0.0118331	0.4421465
51390	-211.9378	-225.893	13.95513	0.12517	0.0240161	0.0137731	0.273425	0.00672983	0.0272896	0.0121904	0.0122321	0.19021	0.000727604	0.157935	0.0700104	0.146554	0.0768327	0.00751216	0.0393745	0.00800376	1.39706
51400	-210.5853	-224.8797	14.29445	0.162072	0.0789286	0.00583907	0.260282	0.035992	0.0136536	0.0202563	0.0384122	0.0375483	0.0287433	0.127337	0.0737968	0.202838	0.0219305	0.00119273	0.0227957	0.0433067	1.212542
51410	-213.3312	-226.0882	12.75704	0.295398	0.0118884	0.0310202	0.151284	0.00891336	0.0751197	0.0222995	0.0420984	0.0106305	0.0322273	0.131805	0.0708624	0.196787	0.0987598	0.124399	0.0137699	0.0300737	1.019524
51420	-206.5092	-221.8907	15.38148	0.174061	0.0193798	0.0546685	0.148919	0.0118349	0.0132595	0.00827403	0.0449318	0.0416485	0.00336363	0.0545564	0.114254	0.220683	0.0841209	0.0622859	0.00284864	0.0271568	1.005936
51430	-207.8833	-222.9236	15.0403	0.320749	0.0683827	0.000299221	0.119157	0.010678	0.00654804	0.0211063	0.00725641	0.0912651	0.0102654	0.100352	0.0505457	0.197783	0.00887443	0.0151093	0.0896214	0.0207052	0.8265007
51440	-210.2393	-225.457	15.21765	0.221198	0.0661795	0.0224976	0.197106	0.0156631	0.0125194	0.060786	0.0078646	0.015993	0.023795	0.105298	0.0572545	0.137046	0.0320425	0.013788	0.0103595	0.0238759	1.910982
51450	-205.1419	-219.3351	14.19321	0.400531	0.00553433	0.00954337	0.120507	0.0335462	0.0166619	0.0118869	0.0207291	0.0415155	0.000834463	0.0710921	0.0652134	0.201665	0.0107625	0.0499801	0.0413883	0.0825189	1.224667
51460	-213.9383	-228.0709	14.13254	0.262149	0.00462119	0.00115389	0.279214	0.00327027	0.0611334	0.0315631	0.0388522	0.0149448	0.036371	0.106964	0.0184253	0.144411	0.0369666	0.0130947	0.0766149	0.0934754	0.8867843
51470	-203.6971	-219.4875	15.79039	0.298856	0.0227246	0.0221358	0.167605	0.00251248	0.0306332	0.00838428	0.0104018	0.0212899	0.00307189	0.0785387	0.0608261	0.170574	0.00119021	0.0856068	0.00355692	0.0349749	1.238703
51480	-202.9883	-219.8089	16.82061	0.219212	0.0355732	0.00791399	0.237181	0.00011909	0.00968579	0.0291422	0.00591287	0.00856987	0.000549621	0.0846271	0.0433411	0.137581	0.0257935	0.0298046	0.0340553	0.0396625	0.9424498
51490	-204.3549	-219.1407	14.78582	0.223498	0.0212538	0.00704496	0.129459	0.000255668	0.0170827	0.0029055	0.0212483	0.0174376	0.00289605	0.166883	0.0894797	0.158877	0.0628904	0.0183956	0.0492471	0.123086	1.363228
51500	-204.7397	-218.7933	14.0536	0.222811	0.00266453	4.691e-05	0.203324	0.00657141	0.049941	0.0110348	0.0283137	0.0293686	0.00104486	0.115769	0.0900704	0.304746	0.000268461	0.00909261	0.0252392	0.0617136	1.631205
